ITUB4.SA,ABEV3.SA,BBDC4.SA,BRFS3.SA,CIEL3.SA,PETR4.SA,JBSS3.SA,VALE5.SA,VALE3.SA,ITSA4.SA,PETR3.SA,UGPA3.SA,B3SA3.SA,VIVT4.SA,EMBR3.SA,BBSE3.SA,BBAS3.SA,COGN3.SA,FIBR3.SA,LREN3.SA,KLBN11.SA,BBDC3.SA,CCRO3.SA,SUZB5.SA,CRUZ3.SA,CTIP3.SA,PCAR4.SA,LAME4.SA,RADL3.SA,EGIE3.SA,EQTL3.SA,TIMS3.SA,HYPE3.SA,SBSP3.SA,CMIG4.SA,SANB11.SA,BRML3.SA,GGBR4.SA,BRKM5.SA,CPFE3.SA,YDUQ3.SA,RENT3.SA,NATU3.SA,MULT3.SA,CPLE6.SA,QUAL3.SA,BRPR3.SA,CSAN3.SA,CESP6.SA,ENBR3.SA,MRFG3.SA,CSNA3.SA,CYRE3.SA,BRAP4.SA,HGTX3.SA,MRVE3.SA,SMLS3.SA,USIM5.SA,ELET3.SA,ECOR3.SA,RUMO3.SA,OIBR4.SA,GOAU4.SA,GOLL4.SA
20.18181800842285,15.770000457763672,14.711601257324219,60.93000030517578,21.875,20.149999618530273,10.319999694824219,,28.299999237060547,6.447237014770508,19.020000457763672,25.0,4.183332920074463,,21.229999542236328,30.540000915527344,32.0,14.890000343322754,,12.00181770324707,11.6899995803833,14.192289352416992,17.190000534057617,,,,,,4.420000076293945,27.040000915527344,4.900000095367432,11.359999656677246,18.06999969482422,19.75,10.682464599609375,14.649999618530273,12.842808723449707,11.34000015258789,16.420000076293945,18.14104652404785,26.049999237060547,11.229023933410645,,16.66666603088379,3.5,23.899999618530273,510.79998779296875,9.125,,9.92902660369873,6.599999904632568,8.930000305175781,12.550000190734863,16.8127498626709,,7.3819050788879395,,6.130000114440918,6.807413101196289,11.829999923706055,,135.0,13.84000015258789,12.220000267028809
19.647382736206055,15.550000190734863,14.19024658203125,58.869998931884766,21.047452926635742,18.649999618530273,9.850000381469727,,27.3799991607666,6.2151360511779785,17.639999389648438,24.760000228881836,3.933332920074463,,21.649999618530273,29.739999771118164,31.15999984741211,14.8100004196167,,11.606621742248535,11.5,13.700881958007812,16.600000381469727,,,,,,4.5,26.600000381469727,4.817999839782715,11.119999885559082,17.75,19.15999984741211,10.245658874511719,14.40999984741211,12.488293647766113,11.119999885559082,16.260000228881836,17.564390182495117,26.0,10.978079795837402,,15.996665954589844,3.4030001163482666,23.799999237060547,486.3999938964844,8.800000190734863,,9.751546859741211,6.269999980926514,8.6899995803833,12.149999618530273,15.989375114440918,,7.3819050788879395,,5.880000114440918,6.547511100769043,11.550000190734863,,125.0,13.5600004196167,11.920000076293945
20.22038459777832,16.06999969482422,14.739041328430176,60.25,22.395832061767578,19.09000015258789,10.289999961853027,,26.6200008392334,6.414999961853027,18.18000030517578,25.899999618530273,4.063333034515381,,22.1299991607666,30.399999618530273,31.989999771118164,15.100000381469727,,11.806678771972656,11.609999656677246,14.285889625549316,17.31999969482422,,,,,,4.5,27.440000534057617,4.932000160217285,11.75,17.950000762939453,19.639999389648438,10.579687118530273,14.899999618530273,13.00334358215332,11.130000114440918,16.729999542236328,18.245033264160156,26.59000015258789,11.18669605255127,,16.333332061767578,3.4839999675750732,24.0,500.3999938964844,8.857500076293945,,9.633227348327637,6.449999809265137,8.479999542236328,12.449999809265137,16.316953659057617,,7.3546319007873535,,5.880000114440918,6.987343788146973,11.829999923706055,,125.0,13.649999618530273,12.270000457763672
19.724517822265625,15.90999984741211,14.390165328979492,59.7400016784668,21.78819465637207,17.920000076293945,10.109999656677246,,26.489999771118164,6.286056041717529,17.219999313354492,25.2450008392334,3.8866660594940186,,22.059999465942383,29.75,29.920000076293945,14.649999618530273,,11.618101119995117,11.5600004196167,14.012886047363281,17.260000228881836,,,,,,4.53000020980835,27.360000610351562,4.880000114440918,11.279999732971191,17.670000076293945,19.649999618530273,10.110763549804688,14.979999542236328,12.588627815246582,11.0,17.149999618530273,17.99924659729004,25.59000015258789,11.03552532196045,,15.899999618530273,3.4149999618530273,23.850000381469727,486.0,8.670000076293945,,9.485326766967773,6.110000133514404,8.420000076293945,12.399999618530273,16.113323211669922,,7.263721942901611,,5.880000114440918,6.7974162101745605,11.949999809265137,,118.0,13.40999984741211,11.970000267028809
18.7327823638916,15.670000076293945,13.766890525817871,57.630001068115234,21.412036895751953,16.899999618530273,9.579999923706055,,26.719999313354492,5.899220943450928,16.360000610351562,24.645000457763672,3.563333034515381,,22.489999771118164,29.350000381469727,28.100000381469727,14.40999984741211,,11.165511131286621,11.180000305175781,13.23287582397461,16.5,,,,,,4.5320000648498535,26.54400062561035,4.745999813079834,11.489999771118164,16.899999618530273,19.350000381469727,9.731771469116211,15.350000381469727,11.792641639709473,11.0,17.190000534057617,17.413135528564453,24.6200008392334,10.506423950195312,,15.716666221618652,3.2200000286102295,23.0,467.6000061035156,8.02750015258789,,9.150087356567383,6.019999980926514,8.350000381469727,12.010000228881836,16.131031036376953,,6.87280797958374,,5.75,6.317598819732666,11.0,,111.0,13.359999656677246,11.529999732971191
18.611570358276367,15.529999732971191,13.680651664733887,58.790000915527344,21.741897583007812,16.610000610351562,9.920000076293945,,26.760000228881836,5.866984844207764,16.049999237060547,24.934999465942383,3.5266659259796143,,22.280000686645508,29.3700008392334,27.450000762939453,14.34000015258789,,11.232744216918945,11.449999809265137,13.23287582397461,16.6299991607666,,,,,,4.409999847412109,26.639999389648438,4.703999996185303,11.430000305175781,16.739999771118164,19.350000381469727,9.699651718139648,15.229999542236328,11.638794898986816,10.930000305175781,17.010000228881836,17.394229888916016,24.75,10.642478942871094,,15.84000015258789,3.244999885559082,23.219999313354492,472.79998779296875,7.977499961853027,,9.150087356567383,5.869999885559082,8.289999961853027,11.869999885559082,16.10447120666504,,6.909172058105469,,5.900000095367432,6.1076788902282715,11.170000076293945,,111.0,13.430000305175781,11.380000114440918
17.76859474182129,15.1899995803833,12.951539993286133,57.52000045776367,21.37152671813965,15.510000228881836,9.399999618530273,,27.25,5.609096050262451,15.050000190734863,24.0,3.380000114440918,,22.600000381469727,28.649999618530273,24.950000762939453,13.770000457763672,,10.871983528137207,11.529999732971191,12.679067611694336,15.449999809265137,,,,,,4.239999771118164,25.200000762939453,4.599999904632568,11.210000038146973,15.880000114440918,18.229999542236328,9.205034255981445,15.59000015258789,10.96989917755127,11.449999809265137,17.579999923706055,16.297637939453125,23.399999618530273,9.947089195251465,,15.133333206176758,3.121000051498413,22.399999618530273,461.20001220703125,7.675000190734863,,8.716245651245117,5.380000114440918,8.600000381469727,11.4399995803833,16.113323211669922,,6.490984916687012,,6.059999942779541,5.697834014892578,10.640000343322754,,105.0,13.899999618530273,10.640000343322754
18.264461517333984,15.699999809265137,13.292576789855957,57.20000076293945,21.09375,16.6200008392334,9.609999656677246,,27.450000762939453,5.776723861694336,15.699999809265137,24.875,3.553333044052124,,22.59000015258789,28.739999771118164,25.75,14.1899995803833,,11.380327224731445,11.420000076293945,12.827269554138184,15.899999618530273,,,,,,4.340000152587891,26.215999603271484,4.599999904632568,11.270000457763672,16.31999969482422,18.299999237060547,9.738194465637207,15.600000381469727,11.538460731506348,11.630000114440918,17.639999389648438,17.101173400878906,23.700000762939453,10.34013557434082,,16.16666603088379,3.184000015258789,22.920000076293945,494.0,7.862500190734863,,9.465606689453125,5.559999942779541,9.119999885559082,11.869999885559082,16.29924774169922,,6.636442184448242,,6.21999979019165,6.077690124511719,10.720000267028809,,108.0,14.010000228881836,11.369999885559082
17.862258911132812,15.600000381469727,13.147538185119629,57.43000030517578,21.938657760620117,14.520000457763672,9.579999923706055,,26.459999084472656,5.686462879180908,14.069999694824219,24.434999465942383,3.5066659450531006,,23.559999465942383,29.600000381469727,24.420000076293945,15.420000076293945,,11.035965919494629,11.550000190734863,12.42166519165039,16.309999465942383,,,,,,4.400000095367432,25.13599967956543,4.690000057220459,11.369999885559082,16.389999389648438,17.719999313354492,8.890276908874512,15.100000381469727,11.257525444030762,11.220000267028809,17.760000228881836,16.118022918701172,26.010000228881836,10.71806526184082,,16.100000381469727,3.0339999198913574,23.530000686645508,448.3999938964844,7.704999923706055,,9.258546829223633,5.150000095367432,8.430000305175781,11.449999809265137,15.36077880859375,,6.854626178741455,,6.230000019073486,5.457924842834473,10.699999809265137,,107.0,13.470000267028809,10.890000343322754
18.677684783935547,15.619999885559082,13.778651237487793,59.11000061035156,22.731481552124023,15.029999732971191,9.869999885559082,,26.139999389648438,5.905669212341309,14.510000228881836,25.725000381469727,3.630000114440918,,23.329999923706055,30.649999618530273,26.149999618530273,16.25,,11.575465202331543,11.539999961853027,12.971571922302246,17.5,,,,,,4.349999904632568,25.799999237060547,4.895999908447266,11.479999542236328,16.81999969482422,18.68000030517578,9.262846946716309,15.050000190734863,11.993310928344727,11.170000076293945,17.899999618530273,16.80811882019043,27.989999771118164,10.542704582214355,,16.66666603088379,3.191999912261963,24.850000381469727,474.3999938964844,8.079999923706055,,9.396587371826172,5.579999923706055,8.350000381469727,11.899999618530273,15.511287689208984,,7.000082015991211,,5.949999809265137,5.667846202850342,10.920000076293945,,115.0,13.430000305175781,12.449999809265137
18.137741088867188,15.630000114440918,13.233777046203613,59.5,22.53472137451172,14.020000457763672,9.930000305175781,,24.760000228881836,5.7251458168029785,13.529999732971191,24.860000610351562,3.4666659832000732,,23.170000076293945,31.0,25.459999084472656,16.389999389648438,,11.51151180267334,11.550000190734863,12.593267440795898,17.18000030517578,,,,,,4.357999801635742,26.719999313354492,4.949999809265137,11.619999885559082,16.56999969482422,18.899999618530273,9.089408874511719,14.010000228881836,11.85953140258789,10.949999809265137,17.600000381469727,17.120080947875977,28.010000228881836,10.397581100463867,,16.0,3.2200000286102295,24.700000762939453,470.0,7.882500171661377,,9.337427139282227,5.309999942779541,8.0,11.949999809265137,14.5551118850708,,6.863717079162598,,5.46999979019165,5.747815132141113,10.600000381469727,,111.0,13.220000267028809,11.6899995803833
19.60330581665039,15.710000038146973,14.131447792053223,61.279998779296875,22.592592239379883,14.319999694824219,10.319999694824219,,23.700000762939453,6.163558006286621,13.779999732971191,25.584999084472656,3.4966659545898438,,22.799999237060547,31.959999084472656,27.25,16.850000381469727,,11.954262733459473,11.8100004196167,13.568280220031738,17.950000762939453,,,,,,4.460000038146973,26.84000015258789,4.96999979019165,11.680000305175781,16.549999237060547,19.0,9.031597137451172,14.270000457763672,12.688962936401367,10.649999618530273,17.399999618530273,17.101173400878906,28.149999618530273,10.521540641784668,,16.700000762939453,3.365999937057495,24.719999313354492,492.0,8.162500381469727,,9.505046844482422,5.53000020980835,7.800000190734863,12.020000457763672,13.855688095092773,,7.072810173034668,,5.320000171661377,5.997719764709473,10.640000343322754,,115.0,12.899999618530273,12.479999542236328
20.236913681030273,16.399999618530273,14.629281997680664,64.48999786376953,23.547452926635742,15.279999732971191,11.050000190734863,,25.0,6.376317024230957,14.649999618530273,27.024999618530273,3.6333329677581787,,23.989999771118164,33.060001373291016,27.729999542236328,17.65999984741211,,12.167439460754395,12.25,14.227389335632324,18.450000762939453,,,,,,4.498000144958496,27.0,5.056000232696533,13.470000267028809,17.309999465942383,19.389999389648438,9.14079761505127,13.350000381469727,13.311036109924316,11.09000015258789,18.1299991607666,17.583297729492188,28.700000762939453,10.799696922302246,,17.083332061767578,3.4609999656677246,25.200000762939453,500.79998779296875,8.647500038146973,,9.534626960754395,6.050000190734863,8.25,12.319999694824219,14.103585243225098,,7.4546332359313965,,5.699999809265137,6.217637062072754,11.079999923706055,,130.0,13.399999618530273,12.819999694824219
20.1652889251709,16.200000762939453,14.441123962402344,64.06999969482422,23.512731552124023,14.850000381469727,10.699999809265137,,24.899999618530273,6.344080924987793,14.25,26.350000381469727,3.5333330631256104,,23.729999542236328,32.810001373291016,27.3700008392334,17.530000686645508,,12.077248573303223,12.359999656677246,13.868583679199219,17.920000076293945,,,,,,4.558000087738037,26.576000213623047,5.059999942779541,13.539999961853027,17.399999618530273,19.190000534057617,9.121526718139648,12.289999961853027,12.494982719421387,11.100000381469727,18.25,17.05390739440918,28.479999542236328,10.702946662902832,,16.75,3.555999994277954,25.770000457763672,487.6000061035156,8.479999542236328,,9.426166534423828,5.829999923706055,8.119999885559082,11.960000038146973,13.997343063354492,,7.400086879730225,,5.599999904632568,6.037704944610596,10.789999961853027,,134.0,13.34000015258789,12.65999984741211
20.55096435546875,16.350000381469727,14.617522239685059,65.29000091552734,23.4375,14.819999694824219,10.949999809265137,,24.110000610351562,6.4601311683654785,14.25,26.424999237060547,3.536665916442871,,24.0,32.95000076293945,28.75,17.600000381469727,,12.065771102905273,12.399999618530273,14.149388313293457,18.09000015258789,,,,,,4.53000020980835,27.11199951171875,5.070000171661377,13.449999809265137,17.270000457763672,19.860000610351562,9.18576431274414,14.050000190734863,12.434782028198242,11.449999809265137,18.700000762939453,17.432043075561523,28.5,10.642478942871094,,16.606666564941406,3.5309998989105225,25.639999389648438,484.0,8.5625,,9.544486999511719,5.860000133514404,8.359999656677246,11.970000267028809,13.466135025024414,,7.3819050788879395,,5.820000171661377,6.057697772979736,10.510000228881836,,127.0,13.84000015258789,13.100000381469727
20.3250675201416,16.350000381469727,14.401925086975098,64.9000015258789,22.69097137451172,14.399999618530273,10.979999542236328,,24.0,6.421448230743408,13.859999656677246,26.665000915527344,3.4433329105377197,,24.100000381469727,32.619998931884766,26.469999313354492,17.799999237060547,,11.970661163330078,12.430000305175781,13.806183815002441,17.459999084472656,,,,,,4.633999824523926,27.104000091552734,5.122000217437744,13.130000114440918,16.81999969482422,19.700000762939453,9.07656192779541,13.75,11.832775115966797,11.380000114440918,18.670000076293945,17.176801681518555,29.049999237060547,10.3582763671875,,16.333332061767578,3.4240000247955322,25.5,482.0,8.414999961853027,,9.337427139282227,6.0,8.09000015258789,11.859999656677246,13.421868324279785,,7.181902885437012,,5.809999942779541,5.997719764709473,10.569999694824219,,123.0,13.75,12.960000038146973
19.586776733398438,16.290000915527344,14.09224796295166,65.0,21.96180534362793,14.0600004196167,10.800000190734863,,23.649999618530273,6.1828999519348145,13.550000190734863,25.479999542236328,3.3499999046325684,,24.209999084472656,31.31999969482422,25.350000381469727,17.479999542236328,,12.003457069396973,12.319999694824219,13.560480117797852,16.809999465942383,,,,,,4.6020002365112305,26.743999481201172,5.130000114440918,13.119999885559082,16.75,19.31999969482422,8.903124809265137,14.100000381469727,11.444815635681152,11.289999961853027,18.489999771118164,17.091720581054688,29.5,10.068026542663574,,16.149999618530273,3.2100000381469727,24.799999237060547,464.79998779296875,7.914999961853027,,9.159947395324707,5.980000019073486,7.71999979019165,11.430000305175781,13.041168212890625,,6.981900215148926,,5.460000038146973,5.817789077758789,10.050000190734863,,120.0,13.569999694824219,12.5
19.917354583740234,16.440000534057617,14.151046752929688,65.05999755859375,22.366897583007812,14.270000457763672,11.100000381469727,,24.020000457763672,6.286056041717529,13.770000457763672,25.69499969482422,3.3433330059051514,,24.280000686645508,31.610000610351562,25.989999771118164,17.700000762939453,,12.052652359008789,12.489999771118164,13.65018081665039,17.399999618530273,,,,,,5.010000228881836,27.15999984741211,5.079999923706055,13.270000457763672,16.799999237060547,19.649999618530273,8.44704818725586,14.25,11.371236801147461,11.59000015258789,18.950000762939453,17.460403442382812,28.940000534057617,10.494331359863281,,15.949999809265137,3.305000066757202,24.729999542236328,448.0,7.887499809265137,,9.169807434082031,5.800000190734863,7.869999885559082,11.149999618530273,13.19167709350586,,7.090991973876953,,5.71999979019165,5.857773780822754,9.699999809265137,,120.0,13.880000114440918,12.25
19.862258911132812,16.31999969482422,14.225526809692383,64.41000366210938,21.817129135131836,13.979999542236328,11.149999618530273,,23.299999237060547,6.286056041717529,13.40999984741211,25.844999313354492,3.296665906906128,,23.280000686645508,32.099998474121094,25.0,17.260000228881836,,11.857514381408691,12.489999771118164,13.634580612182617,17.049999237060547,,,,,,5.0,27.312000274658203,5.056000232696533,12.949999809265137,16.84000015258789,19.450000762939453,8.62048625946045,14.050000190734863,11.217391014099121,11.34000015258789,18.700000762939453,17.186254501342773,28.860000610351562,10.158729553222656,,15.776665687561035,3.2939999103546143,24.799999237060547,438.79998779296875,7.849999904632568,,9.22896671295166,5.679999828338623,7.829999923706055,11.0600004196167,12.908366203308105,,7.090991973876953,,5.539999961853027,6.0177130699157715,9.600000381469727,,128.0,13.649999618530273,12.140000343322754
19.851238250732422,16.0,14.311765670776367,64.19999694824219,21.898147583007812,14.0,11.199999809265137,,22.56999969482422,6.253818988800049,13.489999771118164,25.899999618530273,3.309999942779541,,24.020000457763672,31.950000762939453,24.639999389648438,16.559999465942383,,11.946063995361328,12.65999984741211,13.794483184814453,17.0,,,,,,4.940000057220459,26.823999404907227,5.059999942779541,13.010000228881836,16.700000762939453,19.059999465942383,8.710415840148926,14.039999961853027,11.204012870788574,11.09000015258789,18.649999618530273,17.30914878845215,28.0,10.282690048217773,,15.996665954589844,3.259999990463257,24.549999237060547,433.6000061035156,7.625,,9.268406867980957,5.880000114440918,7.480000019073486,11.3100004196167,12.483399391174316,,7.045536994934082,,5.369999885559082,6.077690124511719,9.550000190734863,,134.0,13.329999923706055,12.359999656677246
20.0,16.3700008392334,14.350964546203613,64.9000015258789,22.609952926635742,14.109999656677246,11.550000190734863,,22.520000457763672,6.318292140960693,13.539999961853027,26.325000762939453,3.3766660690307617,,24.09000015258789,32.310001373291016,25.299999237060547,17.09000015258789,,11.916546821594238,12.770000457763672,13.65018081665039,17.100000381469727,,,,,,4.946000099182129,26.719999313354492,5.119999885559082,12.90999984741211,17.030000686645508,19.479999542236328,8.659027099609375,14.199999809265137,11.103677749633789,11.109999656677246,18.899999618530273,17.337509155273438,27.690000534057617,10.297807693481445,,16.053333282470703,3.246999979019165,24.579999923706055,440.0,7.829999923706055,,9.159947395324707,6.059999942779541,7.400000095367432,11.600000381469727,12.368304252624512,,7.136446952819824,,5.489999771118164,6.027709007263184,9.829999923706055,,132.0,13.300000190734863,13.130000114440918
