ITUB4.SA,ABEV3.SA,BBDC4.SA,BRFS3.SA,PETR4.SA,VALE5.SA,ITSA4.SA,VALE3.SA,CIEL3.SA,PETR3.SA,COGN3.SA,UGPA3.SA,BBSE3.SA,BBAS3.SA,EMBR3.SA,JBSS3.SA,B3SA3.SA,BBDC3.SA,PCAR4.SA,CCRO3.SA,VIVT4.SA,CMIG4.SA,LREN3.SA,TIMS3.SA,CTIP3.SA,GGBR4.SA,LAME4.SA,FIBR3.SA,BRML3.SA,CRUZ3.SA,YDUQ3.SA,EGIE3.SA,HYPE3.SA,QUAL3.SA,SBSP3.SA,KLBN11.SA,RENT3.SA,CPFE3.SA,SANB11.SA,NATU3.SA,SUZB5.SA,BRKM5.SA,CESP6.SA,CSNA3.SA,CPLE6.SA,CSAN3.SA,BRAP4.SA,BRPR3.SA,GOAU4.SA,OIBR4.SA,CYRE3.SA,HGTX3.SA,USIM5.SA,ALLL3.SA,ECOR3.SA,ENBR3.SA,MRVE3.SA,DXCO3.SA,MRFG3.SA,ELET6.SA,POMO4.SA,LIGT3.SA,GOLL4.SA,ELET3.SA,EVEN3.SA,PDGR3.SA,ELPL4.SA,GFSA3.SA,RLOG3.SA,RSID3.SA
15.326821327209473,16.77845573425293,10.75244426727295,43.34000015258789,15.59000015258789,,4.991399765014648,32.83000183105469,19.241897583007812,14.710000038146973,9.59000015258789,27.0,24.149999618530273,23.0,20.299999237060547,8.869999885559082,3.390000104904175,11.571454048156738,,16.43000030517578,,8.652604103088379,9.379751205444336,13.600000381469727,,17.440000534057617,,,11.371236801147461,,19.719999313354492,27.799999237060547,16.5,20.540000915527344,23.489999771118164,,9.417988777160645,17.838539123535156,12.729999542236328,,,20.010000228881836,,13.829999923706055,3.058000087738037,8.449713706970215,19.84063720703125,724.0,22.079999923706055,433.0,15.029999732971191,,13.90999984741211,,13.399999618530273,10.11636734008789,7.791000843048096,9.228529930114746,4.5,9.170000076293945,4.881897926330566,20.399999618530273,10.75,5.417941093444824,7.739999771118164,84400.7578125,,207.41049194335938,,48.0
15.02629566192627,16.638469696044922,10.646604537963867,43.18000030517578,15.510000228881836,,4.94469690322876,32.4900016784668,19.140625,14.609999656677246,9.412500381469727,26.5,23.969999313354492,22.399999618530273,19.829999923706055,8.75,3.359999895095825,11.395951271057129,,16.5,,8.671875,9.27644157409668,13.399999618530273,,17.290000915527344,,,11.284279823303223,,19.40999984741211,27.559999465942383,15.949999809265137,20.549999237060547,23.6200008392334,,9.417988777160645,17.677831649780273,12.510000228881836,,,19.299999237060547,,13.75,3.0299999713897705,8.4874849319458,19.71668815612793,724.0,21.829999923706055,442.0,14.779999732971191,,13.9399995803833,,13.220000267028809,10.214966773986816,7.754636764526367,9.117609977722168,4.610000133514404,9.149999618530273,4.891820907592773,20.209999084472656,10.720000267028809,5.407944202423096,7.650000095367432,82144.046875,,203.0347442626953,,47.25
14.906085014343262,16.698463439941406,10.58388614654541,42.630001068115234,15.180000305175781,,4.921345233917236,31.790000915527344,19.114582061767578,14.300000190734863,9.3725004196167,26.764999389648438,23.889999389648438,22.299999237060547,19.5,8.75,3.3399999141693115,11.28285026550293,,16.600000381469727,,8.549825668334961,9.397789001464844,13.529999732971191,,17.09000015258789,,,11.183945655822754,,19.239999771118164,27.479999542236328,15.619999885559082,20.600000381469727,23.700000762939453,,9.372636795043945,17.29969596862793,12.449999809265137,,,19.3799991607666,,13.680000305175781,2.9809999465942383,8.427495002746582,19.300575256347656,726.7999877929688,21.530000686645508,435.0,14.800000190734863,,13.630000114440918,,13.239999771118164,9.810707092285156,7.636453151702881,9.132399559020996,4.670000076293945,9.079999923706055,4.921587944030762,20.0,10.5,5.427937030792236,7.619999885559082,82144.046875,,204.78504943847656,,47.25
15.116453170776367,16.89844512939453,10.705404281616211,42.18000030517578,15.34000015258789,,4.95637321472168,31.079999923706055,18.833911895751953,14.350000381469727,9.307499885559082,26.895000457763672,23.729999542236328,22.399999618530273,19.649999618530273,8.600000381469727,3.2766659259796143,11.497352600097656,,16.5,,8.70399284362793,9.445343017578125,13.470000267028809,,16.799999237060547,,,11.204012870788574,,19.239999771118164,27.68000030517578,15.819999694824219,21.010000228881836,24.040000915527344,,9.46031665802002,17.32805633544922,12.140000343322754,,,19.3799991607666,,12.65999984741211,2.9800000190734863,8.309737205505371,18.69853973388672,726.7999877929688,21.1200008392334,431.0,14.550000190734863,,12.75,,13.100000381469727,9.70224666595459,7.572815895080566,9.16937255859375,4.829999923706055,9.010000228881836,5.000968933105469,20.0,10.600000381469727,5.377955913543701,7.5,80338.6875,,196.90869140625,,46.5
15.151515007019043,17.138423919677734,10.77596378326416,43.459999084472656,15.84000015258789,,4.938858985900879,31.809999465942383,19.09722137451172,14.789999961853027,9.332500457763672,27.1299991607666,24.149999618530273,22.459999084472656,19.770000457763672,8.619999885559082,3.3333330154418945,11.629955291748047,,16.65999984741211,,8.928818702697754,9.904492378234863,13.710000038146973,,17.040000915527344,,,11.518394470214844,,19.25,27.6560001373291,16.299999237060547,20.920000076293945,24.559999465942383,,9.584278106689453,17.829084396362305,12.199999809265137,,,19.299999237060547,,12.449999809265137,3.061000108718872,8.338621139526367,19.0261173248291,719.5999755859375,21.459999084472656,440.0,15.300000190734863,,12.829999923706055,,13.289999961853027,9.712106704711914,8.163731575012207,9.265503883361816,4.900000095367432,9.020000457763672,5.120038986206055,20.329999923706055,11.470000267028809,5.387951850891113,7.789999961853027,83046.734375,,200.4093017578125,,48.0
14.85098934173584,16.548477172851562,10.532925605773926,43.650001525878906,15.470000267028809,,4.82210111618042,30.93000030517578,18.66319465637207,14.449999809265137,9.212499618530273,26.700000762939453,23.899999618530273,21.510000228881836,19.700000762939453,8.100000381469727,3.25,11.286749839782715,,16.329999923706055,,8.845312118530273,9.59456729888916,13.100000381469727,,16.950000762939453,,,11.204012870788574,,19.280000686645508,26.944000244140625,16.18000030517578,20.950000762939453,24.209999084472656,11.744000434875488,9.584278106689453,17.5549373626709,12.289999961853027,,,19.0,,12.09000015258789,3.002000093460083,8.118657112121582,18.494909286499023,704.0,21.170000076293945,436.0,14.989999771118164,,12.460000038146973,,13.109999656677246,9.692386627197266,8.01827621459961,9.16937255859375,4.800000190734863,8.899999618530273,5.110116958618164,20.0,10.9399995803833,5.25800085067749,7.610000133514404,82144.046875,,196.90869140625,,48.5
14.655647277832031,16.42848777770996,10.325167655944824,43.41999816894531,15.100000381469727,,4.787074089050293,31.25,18.440393447875977,14.079999923706055,8.994999885559082,26.389999389648438,23.290000915527344,21.170000076293945,19.260000228881836,8.25,3.233333110809326,11.150247573852539,,16.0,,8.793923377990723,9.38794994354248,12.8100004196167,,16.950000762939453,,,10.903010368347168,,18.979999542236328,26.944000244140625,15.819999694824219,20.920000076293945,23.5,11.744000434875488,9.342403411865234,17.28078842163086,12.09000015258789,,,18.989999771118164,,11.800000190734863,2.924999952316284,8.043113708496094,18.911022186279297,688.7999877929688,21.309999465942383,425.0,14.680000305175781,,12.449999809265137,,12.859999656677246,9.564207077026367,7.9637298583984375,9.080636978149414,4.599999904632568,8.960000038146973,5.090271949768066,19.56999969482422,10.460000038146973,5.158039093017578,7.46999979019165,80338.6875,,191.65780639648438,,47.5
14.951164245605469,16.038524627685547,10.376128196716309,43.40999984741211,15.109999656677246,,4.886318206787109,31.1200008392334,18.22916603088379,14.020000457763672,9.074999809265137,25.924999237060547,23.030000686645508,21.43000030517578,18.90999984741211,8.420000076293945,3.299999952316284,11.15414810180664,,16.020000457763672,,8.652604103088379,9.215768814086914,12.670000076293945,,16.709999084472656,,,10.929764747619629,,19.0,27.040000915527344,15.550000190734863,20.850000381469727,22.700000762939453,11.744000434875488,9.327285766601562,17.432043075561523,11.930000305175781,,,18.6299991607666,,11.350000381469727,2.8919999599456787,8.136431694030762,18.760513305664062,694.7999877929688,20.829999923706055,404.0,14.850000381469727,,12.220000267028809,,12.760000228881836,9.169807434082031,7.845547199249268,9.16937255859375,4.5,9.020000457763672,5.110116958618164,19.399999618530273,10.100000381469727,5.218017101287842,7.449999809265137,80338.6875,,191.65780639648438,,47.25
15.056347846984863,16.09851837158203,10.383968353271484,43.25,15.050000190734863,,4.89215612411499,31.75,18.260995864868164,14.020000457763672,9.1875,26.399999618530273,23.100000381469727,21.190000534057617,19.280000686645508,8.350000381469727,3.2799999713897705,11.189249038696289,,15.920000076293945,,8.716839790344238,9.18297290802002,12.859999656677246,,16.690000534057617,,,10.702341079711914,,18.959999084472656,27.20800018310547,15.699999809265137,20.65999984741211,22.299999237060547,12.586000442504883,9.478458404541016,17.432043075561523,11.869999885559082,,,18.90999984741211,,11.520000457763672,2.9100000858306885,8.174203872680664,19.105798721313477,692.4000244140625,20.829999923706055,400.0,14.800000190734863,,12.229999542236328,,12.640000343322754,9.485326766967773,7.945548057556152,9.095425605773926,4.489999771118164,9.199999809265137,5.159729957580566,19.600000381469727,10.15999984741211,5.248004913330078,7.409999847412109,80338.6875,,193.40809631347656,,48.75
14.770848274230957,16.04852294921875,10.14484977722168,43.650001525878906,14.800000190734863,,4.833776950836182,33.099998474121094,18.32465171813965,13.75,9.164999961853027,26.735000610351562,22.799999237060547,20.25,19.0,8.25,3.1700000762939453,11.03714656829834,,15.75,,8.575519561767578,9.017351150512695,12.789999961853027,,17.1299991607666,,,10.408025741577148,,18.729999542236328,27.31999969482422,15.34000015258789,20.8700008392334,21.780000686645508,12.350000381469727,9.242630004882812,17.205162048339844,11.720000267028809,,,18.850000381469727,,11.380000114440918,2.8340001106262207,8.076441764831543,19.87605094909668,688.0,21.25,402.0,14.619999885559082,,12.319999694824219,,12.5,9.603647232055664,7.709181785583496,9.095425605773926,4.409999847412109,9.199999809265137,5.139884948730469,19.420000076293945,10.050000190734863,5.168035984039307,7.309999942779541,78533.3203125,,179.40570068359375,,47.75
14.78587532043457,15.868539810180664,10.082131385803223,43.25,14.699999809265137,,4.8396148681640625,32.5,18.365161895751953,13.640000343322754,9.100000381469727,26.655000686645508,22.65999984741211,20.100000381469727,18.559999465942383,8.260000228881836,3.1333329677581787,11.03714656829834,,15.470000267028809,,8.73611068725586,9.076384544372559,12.850000381469727,,16.93000030517578,,,10.301003456115723,,18.239999771118164,27.040000915527344,15.25,20.459999084472656,22.09000015258789,12.199999809265137,9.25472354888916,16.732492446899414,11.40999984741211,,,18.5,,11.25,2.7699999809265137,7.832037925720215,19.548471450805664,686.4000244140625,21.139999389648438,405.0,14.600000381469727,,12.15999984741211,,12.239999771118164,9.12050724029541,7.62736177444458,8.836612701416016,4.260000228881836,9.25,5.100193977355957,19.059999465942383,9.90999984741211,5.128050804138184,7.150000095367432,76727.9609375,,181.156005859375,,48.5
15.156522750854492,16.088518142700195,10.254609107971191,43.2400016784668,14.699999809265137,,4.915507793426514,33.04999923706055,18.587961196899414,13.770000457763672,9.220000267028809,26.649999618530273,22.700000762939453,20.889999389648438,18.389999389648438,8.449999809265137,3.1966660022735596,11.193148612976074,,15.539999961853027,,8.948089599609375,9.089503288269043,12.640000343322754,,17.149999618530273,,,10.167223930358887,,18.709999084472656,27.600000381469727,15.25,20.489999771118164,22.260000228881836,12.399999618530273,9.221466064453125,17.120080947875977,11.260000228881836,,,18.579999923706055,,11.1899995803833,2.7829999923706055,7.985345840454102,19.743249893188477,676.7999877929688,21.420000076293945,417.0,14.279999732971191,,11.899999618530273,,12.300000190734863,9.514906883239746,7.500088214874268,8.762666702270508,4.159999847412109,9.399999618530273,5.139884948730469,19.06999969482422,9.600000381469727,5.218017101287842,7.159999847412109,75373.9375,,179.40570068359375,,48.75
14.976207733154297,15.498574256896973,9.893973350524902,41.16999816894531,13.850000381469727,,4.798749923706055,32.130001068115234,18.359375,13.100000381469727,9.149999618530273,25.829999923706055,21.829999923706055,20.1200008392334,18.270000457763672,8.0600004196167,3.0766661167144775,10.658842086791992,,15.029999732971191,,8.832465171813965,8.85336971282959,12.449999809265137,,16.540000915527344,,,9.866220474243164,,18.59000015258789,27.200000762939453,15.0,20.260000228881836,21.100000381469727,12.0,9.070294380187988,16.61905288696289,11.0,,,18.0,,10.619999885559082,2.7279999256134033,7.672063827514648,18.946435928344727,655.2000122070312,20.479999542236328,400.0,13.760000228881836,,11.619999885559082,,11.960000038146973,9.317707061767578,7.345541000366211,8.496459007263184,4.070000171661377,9.289999961853027,4.981123924255371,18.649999618530273,9.289999961853027,5.0280890464782715,6.909999847412109,73117.234375,,167.1536102294922,,47.25
15.702479362487793,15.568567276000977,10.125250816345215,41.79999923706055,14.09000015258789,,5.0789690017700195,32.66999816894531,18.3304386138916,13.270000457763672,9.399999618530273,26.219999313354492,22.280000686645508,20.780000686645508,18.600000381469727,8.170000076293945,3.103332996368408,11.01374626159668,,15.460000038146973,,8.665451049804688,8.905843734741211,12.890000343322754,,16.420000076293945,,,10.602005958557129,,19.299999237060547,27.20800018310547,15.119999885559082,21.0,21.299999237060547,11.600000381469727,9.070294380187988,16.647411346435547,11.300000190734863,,,17.989999771118164,,11.1899995803833,2.684999942779541,7.92091178894043,19.079238891601562,658.0,20.489999771118164,397.0,13.850000381469727,,11.989999771118164,,12.100000381469727,9.41630744934082,7.272812843322754,8.466880798339844,3.990000009536743,9.359999656677246,4.921587944030762,18.399999618530273,9.510000228881836,5.018093109130859,7.130000114440918,73568.5703125,,172.40451049804688,,48.0
15.627346992492676,15.438578605651855,10.082131385803223,41.27000045776367,13.829999923706055,,5.049778938293457,33.5,18.084489822387695,12.960000038146973,9.412500381469727,25.475000381469727,22.770000457763672,20.639999389648438,18.549999237060547,7.800000190734863,3.1500000953674316,10.846043586730957,,15.020000457763672,,8.318575859069824,8.802535057067871,12.84000015258789,,16.190000534057617,,,10.555183410644531,,19.420000076293945,26.600000381469727,15.079999923706055,20.760000228881836,20.84000015258789,11.34000015258789,9.085411071777344,16.288183212280273,10.970000267028809,,,17.5,,10.880000114440918,2.6440000534057617,7.869809150695801,19.362548828125,655.2000122070312,20.25,384.0,13.979999542236328,,11.930000305175781,,11.699999809265137,9.337427139282227,7.554634094238281,8.318987846374512,3.799999952316284,9.270000457763672,4.941432952880859,17.639999389648438,9.699999809265137,4.988103866577148,7.039999961853027,73117.234375,,167.1536102294922,,47.5
15.952917098999023,16.16851234436035,10.282049179077148,41.58000183105469,14.210000038146973,,5.125671863555908,34.2599983215332,18.54166603088379,13.300000190734863,9.649999618530273,26.350000381469727,23.68000030517578,21.600000381469727,18.75,7.920000076293945,3.303333044052124,11.1736478805542,,15.34000015258789,,8.569096565246582,8.920601844787598,12.920000076293945,,16.479999542236328,,,10.401336669921875,,19.809999465942383,27.384000778198242,15.25,20.540000915527344,21.959999084472656,11.600000381469727,9.17913818359375,16.656864166259766,11.170000076293945,,,17.600000381469727,,11.5,2.690999984741211,7.758717060089111,20.008853912353516,662.0,20.780000686645508,392.0,14.399999618530273,,12.350000381469727,,11.880000114440918,9.514906883239746,7.836455821990967,8.681325912475586,3.950000047683716,9.270000457763672,4.961277961730957,18.40999984741211,10.170000076293945,5.048080921173096,7.409999847412109,74019.9140625,,175.9051055908203,,48.5
15.942899703979492,16.388492584228516,10.42708683013916,41.599998474121094,14.449999809265137,,5.137348175048828,34.04999923706055,18.89467430114746,13.529999732971191,9.975000381469727,25.975000381469727,23.350000381469727,21.489999771118164,19.149999618530273,8.010000228881836,3.2066659927368164,11.290650367736816,,15.399999618530273,,8.44704818725586,9.073104858398438,13.109999656677246,,16.969999313354492,,,10.769229888916016,,19.950000762939453,27.760000228881836,15.550000190734863,21.030000686645508,22.190000534057617,11.800000190734863,9.297052383422852,16.874292373657227,11.399999618530273,,,17.770000457763672,,11.619999885559082,2.634999990463257,7.887584209442139,19.82292938232422,671.2000122070312,21.209999084472656,408.0,14.260000228881836,,12.3100004196167,,12.09000015258789,9.583927154541016,7.791000843048096,8.873586654663086,4.079999923706055,9.470000267028809,4.961277961730957,18.239999771118164,10.399999618530273,5.138047218322754,7.400000095367432,74471.2578125,,187.2820587158203,,49.0
15.917856216430664,16.13851547241211,10.242849349975586,41.02000045776367,14.609999656677246,,5.1139960289001465,33.63999938964844,18.74131965637207,13.619999885559082,9.944999694824219,25.655000686645508,23.5,22.06999969482422,18.959999084472656,7.849999904632568,3.166666030883789,11.115147590637207,,15.09000015258789,,8.376388549804688,8.977995872497559,12.729999542236328,,16.40999984741211,,,10.648829460144043,,19.889999389648438,27.600000381469727,15.350000381469727,20.5,22.190000534057617,11.918000221252441,9.602417945861816,16.723039627075195,11.470000267028809,,,17.700000762939453,,11.239999771118164,2.572999954223633,7.752050876617432,19.123504638671875,662.4000244140625,20.360000610351562,419.0,13.989999771118164,,11.6899995803833,,11.899999618530273,9.465606689453125,7.681908130645752,8.614773750305176,3.8499999046325684,9.3100004196167,4.961277961730957,17.950000762939453,10.4399995803833,4.9980998039245605,7.239999771118164,74019.9140625,,194.2832489013672,,48.5
15.947908401489258,16.598472595214844,10.42708683013916,40.95000076293945,14.960000038146973,,5.125671863555908,34.4900016784668,19.01041603088379,14.029999732971191,10.0,26.165000915527344,24.5,21.850000381469727,19.450000762939453,8.09000015258789,3.236665964126587,11.275050163269043,,15.300000190734863,,8.479166030883789,8.863208770751953,12.699999809265137,,16.510000228881836,,,10.936453819274902,,19.920000076293945,27.84000015258789,15.699999809265137,20.760000228881836,24.010000228881836,12.0,9.916854858398438,16.80811882019043,11.619999885559082,,,18.440000534057617,,11.600000381469727,2.5959999561309814,7.858699798583984,19.59273910522461,710.7999877929688,20.549999237060547,435.0,14.260000228881836,,11.850000381469727,,12.020000457763672,9.574067115783691,7.845547199249268,8.844008445739746,4.03000020980835,9.479999542236328,4.971200942993164,17.809999465942383,10.550000190734863,5.058076858520508,7.369999885559082,73568.5703125,,195.1584014892578,,49.0
