VALE3.SA,ITUB4.SA,B3SA3.SA,PETR4.SA,BBDC4.SA,PETR3.SA,ABEV3.SA,MGLU3.SA,BBAS3.SA,ITSA4.SA,WEGE3.SA,JBSS3.SA,LREN3.SA,GNDI3.SA,NTCO3.SA,SUZB3.SA,RENT3.SA,RAIL3.SA,EQTL3.SA,BBDC3.SA,RADL3.SA,VIIA3.SA,LAME4.SA,AMER3.SA,UGPA3.SA,SBSP3.SA,VIVT4.SA,BBSE3.SA,CCRO3.SA,BRFS3.SA,GGBR4.SA,VBBR3.SA,BPAC11.SA,HAPV3.SA,HYPE3.SA,KLBN11.SA,SULA11.SA,COGN3.SA,ENGI11.SA,TIMS3.SA,ELET3.SA,CSAN3.SA,PCAR3.SA,EGIE3.SA,CMIG4.SA,YDUQ3.SA,SANB11.SA,TOTS3.SA,IRBR3.SA,BRML3.SA,QUAL3.SA,ELET6.SA,BRAP4.SA,CRFB3.SA,FLRY3.SA,CYRE3.SA,CSNA3.SA,AZUL4.SA,BRKM5.SA,TAEE11.SA,EMBR3.SA,MULT3.SA,MRVE3.SA,CIEL3.SA,ENBR3.SA,CPFE3.SA,MRFG3.SA,GOAU4.SA,USIM5.SA,BEEF3.SA,IGTA3.SA,CVCB3.SA,GOLL4.SA,ECOR3.SA,HGTX3.SA
52.689998626708984,36.400001525878906,13.763333320617676,27.68000030517578,28.287002563476562,30.399999618530273,17.989999771118164,7.6371870040893555,51.779998779296875,11.194805145263672,11.265000343322754,23.489999771118164,47.8682975769043,,,34.75,41.133331298828125,22.010000228881836,18.95800018310547,25.42449188232422,15.510000228881836,7.309999942779541,,36.44281768798828,20.290000915527344,51.68000030517578,,33.810001373291016,14.869999885559082,32.93000030517578,14.609999656677246,26.3700008392334,14.6225004196167,8.520000457763672,28.899999618530273,16.829999923706055,,12.0,48.31999969482422,12.300000190734863,40.33467102050781,12.399999618530273,94.5,46.70000076293945,9.933220863342285,31.899999618530273,46.79999923706055,16.036666870117188,700.8179931640625,14.720000267028809,22.809999465942383,40.70000076293945,29.482070922851562,23.020000457763672,23.81999969482422,22.030000686645508,17.270000457763672,49.63999938964844,35.900001525878906,27.8799991607666,19.299999237060547,28.8799991607666,19.31999969482422,6.949999809265137,19.25,31.059999465942383,6.570000171661377,7.0,9.369999885559082,8.269509315490723,,50.2599983215332,38.29999923706055,11.449999809265137,
52.59000015258789,37.369998931884766,13.676666259765625,27.510000228881836,28.903079986572266,30.06999969482422,18.25,7.71875,52.65999984741211,11.43722915649414,11.375,23.799999237060547,48.21553039550781,,,34.47999954223633,41.523807525634766,22.459999084472656,19.07200050354004,25.890308380126953,15.600000381469727,7.380000114440918,,36.49223709106445,20.829999923706055,53.97999954223633,,33.599998474121094,14.84000015258789,32.959999084472656,14.489999771118164,26.5,14.487500190734863,8.739999771118164,29.450000762939453,16.75,,12.600000381469727,48.720001220703125,12.350000381469727,40.574581146240234,12.569999694824219,94.5,46.7400016784668,9.847075462341309,33.63999938964844,48.0,15.800000190734863,690.0833740234375,14.640000343322754,22.989999771118164,40.88999938964844,29.278440475463867,23.299999237060547,23.670000076293945,22.549999237060547,17.610000610351562,49.849998474121094,36.099998474121094,28.149999618530273,19.260000228881836,28.3700008392334,19.8700008392334,6.699999809265137,19.239999771118164,30.969999313354492,6.539999961853027,6.909999847412109,9.380000114440918,8.269509315490723,,49.0,39.099998474121094,11.5,
52.720001220703125,36.400001525878906,13.460000038146973,27.440000534057617,28.249435424804688,30.059999465942383,18.09000015258789,7.439062118530273,52.0,11.298701286315918,11.395000457763672,23.899999618530273,46.777000427246094,,,33.08000183105469,40.81904602050781,22.3799991607666,18.851999282836914,25.567241668701172,15.5,7.150000095367432,,35.56312942504883,20.190000534057617,53.0,,32.70000076293945,14.670000076293945,33.45000076293945,14.34000015258789,26.25,14.305000305175781,8.545999526977539,28.860000610351562,16.5,,12.600000381469727,48.70000076293945,12.199999809265137,39.39502716064453,12.375,94.5,46.900001525878906,9.608518600463867,33.02000045776367,46.65999984741211,15.966666221618652,679.3486938476562,14.449999809265137,22.739999771118164,39.84000015258789,29.313854217529297,23.100000381469727,23.510000228881836,21.940000534057617,17.56999969482422,49.70000076293945,35.95000076293945,28.15999984741211,19.329999923706055,28.06999969482422,19.020000457763672,6.679999828338623,19.190000534057617,30.90999984741211,6.449999809265137,6.900000095367432,9.380000114440918,8.348172187805176,,48.439998626708984,38.5,11.40999984741211,
52.45000076293945,37.02000045776367,13.783332824707031,27.489999771118164,28.640119552612305,30.100000381469727,17.989999771118164,7.729687213897705,52.0099983215332,11.471860885620117,11.300000190734863,24.850000381469727,47.17383575439453,,,32.689998626708984,41.019046783447266,22.270000457763672,18.972000122070312,25.83771514892578,15.517999649047852,7.050000190734863,,35.32590866088867,19.350000381469727,52.70000076293945,,33.119998931884766,14.800000190734863,34.54999923706055,14.010000228881836,25.5,14.087499618530273,8.576000213623047,28.8799991607666,16.260000228881836,,12.520000457763672,48.849998474121094,12.15999984741211,38.615325927734375,12.524999618530273,94.5,47.04999923706055,9.562132835388184,33.52000045776367,46.66999816894531,16.0,707.33544921875,14.300000190734863,23.100000381469727,39.16999816894531,29.15449333190918,22.989999771118164,23.149999618530273,21.829999923706055,17.360000610351562,49.900001525878906,35.290000915527344,28.420000076293945,19.309999465942383,28.18000030517578,18.469999313354492,7.0,19.6200008392334,31.079999923706055,6.360000133514404,6.769999980926514,9.1899995803833,8.41700267791748,,47.15999984741211,38.900001525878906,11.4399995803833,
51.7599983215332,37.380001068115234,13.583333015441895,27.520000457763672,28.737791061401367,30.25,18.030000686645508,7.5625,51.400001525878906,11.532466888427734,11.289999961853027,25.6200008392334,46.18174743652344,,,32.06999969482422,40.47618865966797,22.15999984741211,19.166000366210938,25.84522819519043,15.513999938964844,6.920000076293945,,34.61425018310547,19.850000381469727,52.5,,32.869998931884766,14.600000381469727,33.75,14.0600004196167,26.010000228881836,13.9975004196167,8.416000366210938,28.600000381469727,16.059999465942383,,12.449999809265137,49.41999816894531,12.180000305175781,38.325435638427734,12.395000457763672,94.5,46.599998474121094,9.575386047363281,33.52000045776367,46.43000030517578,16.043333053588867,730.2615356445312,14.1899995803833,22.479999542236328,38.61000061035156,29.10137176513672,23.209999084472656,23.209999084472656,22.34000015258789,17.079999923706055,49.029998779296875,35.099998474121094,28.43000030517578,19.40999984741211,27.700000762939453,18.729999542236328,6.75,19.670000076293945,30.989999771118164,6.420000076293945,6.809999942779541,9.100000381469727,8.426836013793945,,46.38999938964844,38.619998931884766,11.199999809265137,
50.650001525878906,37.349998474121094,14.176666259765625,27.350000381469727,29.278736114501953,30.0,17.959999084472656,7.6815619468688965,52.33000183105469,11.515151023864746,11.5,25.940000534057617,46.35040283203125,,,32.04999923706055,41.161903381347656,22.209999084472656,18.531999588012695,26.318557739257812,15.973999977111816,7.320000171661377,,35.44451904296875,20.75,52.65999984741211,,32.529998779296875,14.760000228881836,34.060001373291016,13.850000381469727,26.31999969482422,13.912500381469727,8.67199993133545,29.149999618530273,16.15999984741211,,12.300000190734863,48.279998779296875,12.25,38.46538162231445,12.632499694824219,94.5,46.95000076293945,9.429601669311523,33.52000045776367,45.93000030517578,16.190000534057617,732.255126953125,14.319999694824219,22.649999618530273,38.900001525878906,28.366533279418945,23.5,23.600000381469727,22.649999618530273,16.40999984741211,49.45000076293945,34.9900016784668,28.3799991607666,19.5,27.649999618530273,18.799999237060547,7.619999885559082,19.549999237060547,30.899999618530273,6.5,6.690000057220459,8.970000267028809,8.466168403625488,,46.9900016784668,38.95000076293945,11.130000114440918,
50.4900016784668,36.20000076293945,13.966666221618652,26.889999389648438,27.573253631591797,29.459999084472656,19.489999771118164,7.639999866485596,50.119998931884766,11.168830871582031,11.395000457763672,25.389999389648438,45.73530578613281,,,31.719999313354492,41.238094329833984,21.90999984741211,18.299999237060547,25.026296615600586,15.961999893188477,7.099999904632568,,35.07880783081055,20.56999969482422,52.15999984741211,,32.4900016784668,14.8100004196167,33.349998474121094,13.720000267028809,26.350000381469727,13.725000381469727,8.510000228881836,29.829999923706055,15.930000305175781,,12.239999771118164,48.02000045776367,11.899999618530273,37.70566940307617,12.47249984741211,94.5,46.72999954223633,9.323576927185059,33.52000045776367,45.0,16.083332061767578,732.255126953125,14.239999771118164,22.360000610351562,38.15999984741211,28.419654846191406,23.100000381469727,23.75,22.510000228881836,16.329999923706055,50.88999938964844,34.900001525878906,28.100000381469727,19.299999237060547,27.299999237060547,18.600000381469727,7.510000228881836,19.06999969482422,30.65999984741211,6.550000190734863,6.630000114440918,8.699999809265137,8.485834121704102,,47.0,38.25,11.130000114440918,
50.22999954223633,36.849998474121094,14.046666145324707,26.139999389648438,27.220134735107422,28.540000915527344,19.799999237060547,7.875,50.0,11.264068603515625,11.680000305175781,25.219999313354492,46.99525833129883,,,31.200000762939453,41.17142868041992,22.1200008392334,18.354000091552734,24.620586395263672,16.5,7.340000152587891,,35.701507568359375,20.1299991607666,52.599998474121094,,32.599998474121094,14.989999771118164,34.0,13.760000228881836,27.040000915527344,13.779999732971191,8.456000328063965,30.459999084472656,15.890000343322754,,12.539999961853027,48.11000061035156,12.039999961853027,38.485374450683594,12.492500305175781,94.5,47.810001373291016,9.350083351135254,33.52000045776367,45.5,16.200000762939453,730.2615356445312,14.25,22.329999923706055,38.86000061035156,28.02124786376953,22.850000381469727,23.6299991607666,23.450000762939453,16.450000762939453,51.88999938964844,34.849998474121094,27.8799991607666,19.3700008392334,27.600000381469727,19.329999923706055,7.380000114440918,19.260000228881836,31.030000686645508,6.590000152587891,6.699999809265137,8.819999694824219,8.377671241760254,,47.97999954223633,40.68000030517578,11.4399995803833,
50.2599983215332,37.0,14.206665992736816,26.3799991607666,27.160030364990234,28.889999389648438,20.5,8.243749618530273,50.45000076293945,11.246752738952637,11.789999961853027,25.059999465942383,48.056793212890625,,,30.670000076293945,41.71428680419922,22.15999984741211,18.79599952697754,24.620586395263672,16.81999969482422,7.679999828338623,,36.521888732910156,19.989999771118164,52.0,,32.61000061035156,15.229999542236328,33.70000076293945,13.899999618530273,26.709999084472656,14.072500228881836,8.479999542236328,32.0,16.0,,12.420000076293945,48.599998474121094,12.029999732971191,38.35542297363281,12.324999809265137,94.5,48.529998779296875,9.310323715209961,33.52000045776367,45.150001525878906,16.290000915527344,726.2744140625,14.920000076293945,22.139999389648438,38.869998931884766,28.030101776123047,22.93000030517578,23.549999237060547,23.75,16.3700008392334,52.91999816894531,34.13999938964844,27.68000030517578,19.5,28.170000076293945,19.59000015258789,7.300000190734863,19.299999237060547,31.56999969482422,6.570000171661377,6.710000038146973,8.850000381469727,8.534997940063477,,47.599998474121094,41.0,11.5,
50.0099983215332,35.77000045776367,14.376666069030762,26.239999771118164,26.596542358398438,28.700000762939453,20.34000015258789,8.267187118530273,49.939998626708984,11.064934730529785,12.0,25.299999237060547,48.175846099853516,,,31.09000015258789,41.904762268066406,22.100000381469727,18.847999572753906,24.19233512878418,16.700000762939453,7.619999885559082,,36.16606140136719,20.149999618530273,53.45000076293945,,32.52000045776367,15.15999984741211,33.650001525878906,14.09000015258789,26.399999618530273,14.835000038146973,8.369999885559082,31.200000762939453,16.110000610351562,,12.279999732971191,49.18000030517578,12.010000228881836,38.935203552246094,12.770000457763672,94.5,48.849998474121094,9.396469116210938,34.20000076293945,43.75,16.1200008392334,718.223388671875,15.210000038146973,22.510000228881836,39.41999816894531,28.16290283203125,23.329999923706055,23.6200008392334,24.270000457763672,16.399999618530273,53.0099983215332,34.119998931884766,27.969999313354492,19.3700008392334,28.600000381469727,20.059999465942383,7.389999866485596,19.280000686645508,31.899999618530273,6.690000057220459,6.820000171661377,8.819999694824219,8.633328437805176,,50.04999923706055,41.02000045776367,11.729999542236328,
49.810001373291016,34.81999969482422,14.063332557678223,26.079999923706055,25.920360565185547,28.790000915527344,20.1299991607666,8.241250038146973,49.220001220703125,10.796536445617676,11.90999984741211,24.899999618530273,47.08454513549805,,,30.670000076293945,41.904762268066406,21.920000076293945,18.899999618530273,23.373403549194336,16.601999282836914,7.71999979019165,,37.50041961669922,19.889999389648438,53.400001525878906,,32.45000076293945,14.949999809265137,33.40999984741211,13.75,26.600000381469727,14.9399995803833,8.359999656677246,30.18000030517578,16.040000915527344,,12.5600004196167,49.400001525878906,12.220000267028809,39.375038146972656,12.720000267028809,94.5,48.27000045776367,9.369962692260742,34.29999923706055,42.849998474121094,16.16666603088379,728.4213256835938,15.010000228881836,22.219999313354492,39.599998474121094,27.994686126708984,23.40999984741211,23.329999923706055,24.399999618530273,16.530000686645508,51.779998779296875,34.040000915527344,27.81999969482422,19.309999465942383,28.389999389648438,20.280000686645508,7.239999771118164,19.290000915527344,32.22999954223633,6.630000114440918,6.650000095367432,8.75,8.476000785827637,,50.869998931884766,40.970001220703125,11.779999732971191,
48.400001525878906,34.880001068115234,14.283332824707031,26.25,25.694965362548828,28.350000381469727,20.420000076293945,8.640625,48.75,10.865799903869629,11.71500015258789,26.100000381469727,48.43378829956055,,,30.649999618530273,42.74285888671875,21.649999618530273,18.950000762939453,23.170547485351562,16.964000701904297,8.199999809265137,,37.60914611816406,19.889999389648438,55.310001373291016,,32.18000030517578,15.4399995803833,34.150001525878906,13.5,27.100000381469727,15.332500457763672,8.253999710083008,31.209999084472656,15.5600004196167,,13.170000076293945,50.16999816894531,12.270000457763672,42.0940055847168,12.892499923706055,95.0,48.099998474121094,9.522374153137207,35.400001525878906,42.7599983215332,16.38666534423828,704.1150512695312,14.949999809265137,22.18000030517578,41.849998474121094,27.135900497436523,23.06999969482422,23.739999771118164,25.510000228881836,16.229999542236328,54.130001068115234,33.619998931884766,28.309999465942383,19.360000610351562,28.270000457763672,20.950000762939453,8.350000381469727,19.600000381469727,33.0,6.690000057220459,6.570000171661377,8.5,8.407170295715332,,51.79999923706055,43.790000915527344,11.90999984741211,
47.84000015258789,34.93000030517578,14.373332977294922,26.520000457763672,25.75507164001465,29.209999084472656,20.489999771118164,8.860937118530273,48.7599983215332,10.787878036499023,11.869999885559082,26.260000228881836,49.306827545166016,,,30.209999084472656,43.53333282470703,21.950000762939453,18.961999893188477,23.102930068969727,17.600000381469727,8.1899995803833,,37.905670166015625,19.889999389648438,55.93000030517578,,32.400001525878906,15.239999771118164,34.099998474121094,13.569999694824219,27.25,15.475000381469727,8.350000381469727,31.399999618530273,15.59000015258789,,13.65999984741211,50.25,12.59000015258789,42.933685302734375,12.77750015258789,95.0,48.33000183105469,9.5157470703125,34.65999984741211,42.4900016784668,16.333332061767578,701.584716796875,15.0600004196167,21.739999771118164,42.689998626708984,26.958831787109375,23.399999618530273,23.469999313354492,25.350000381469727,15.859999656677246,53.599998474121094,33.150001525878906,28.299999237060547,19.40999984741211,28.40999984741211,20.899999618530273,7.989999771118164,19.850000381469727,33.16999816894531,6.809999942779541,6.559999942779541,8.5,8.348172187805176,,52.810001373291016,42.45000076293945,11.850000381469727,
46.0,34.45000076293945,13.823332786560059,25.549999237060547,25.289255142211914,28.0,20.15999984741211,8.625,47.849998474121094,10.614718437194824,11.649999618530273,25.860000610351562,48.24529266357422,,,30.149999618530273,42.0,21.670000076293945,18.597999572753906,22.622087478637695,16.799999237060547,7.920000076293945,,36.06721878051758,19.049999237060547,53.72999954223633,,31.59000015258789,14.850000381469727,33.65999984741211,13.100000381469727,26.889999389648438,14.875,8.303999900817871,30.709999084472656,15.550000190734863,,12.979999542236328,49.5,12.239999771118164,42.42387771606445,12.369999885559082,96.0,47.400001525878906,9.316949844360352,33.720001220703125,41.880001068115234,16.196666717529297,702.58154296875,14.6899995803833,21.520000457763672,41.790000915527344,25.72819709777832,23.100000381469727,23.079999923706055,24.600000381469727,14.90999984741211,51.650001525878906,32.66999816894531,28.010000228881836,19.020000457763672,27.5,20.3700008392334,7.789999961853027,19.760000228881836,32.7400016784668,6.880000114440918,6.369999885559082,8.220000267028809,8.358004570007324,,51.86000061035156,40.75,11.609999656677246,
