ITUB4.SA,PETR4.SA,BBDC4.SA,ABEV3.SA,VALE5.SA,PETR3.SA,VALE3.SA,BRFS3.SA,CIEL3.SA,ITSA4.SA,BBSE3.SA,BBAS3.SA,B3SA3.SA,UGPA3.SA,PCAR4.SA,CCRO3.SA,EMBR3.SA,BBDC3.SA,SANB11.SA,COGN3.SA,JBSS3.SA,CMIG4.SA,VIVT4.SA,GGBR4.SA,TIMS3.SA,LREN3.SA,YDUQ3.SA,CRUZ3.SA,SBSP3.SA,BRML3.SA,CTIP3.SA,AEDU3.SA,EGIE3.SA,CSNA3.SA,HYPE3.SA,NATU3.SA,LAME4.SA,CPFE3.SA,OIBR4.SA,RENT3.SA,CESP6.SA,QUAL3.SA,KLBN11.SA,FIBR3.SA,BRAP4.SA,GOAU4.SA,CSAN3.SA,BRPR3.SA,SUZB5.SA,USIM5.SA,BRKM5.SA,ALLL3.SA,CPLE6.SA,ECOR3.SA,HGTX3.SA,CYRE3.SA,ENBR3.SA,MRVE3.SA,ELET6.SA,LIGT3.SA,DXCO3.SA,MRFG3.SA,PDGR3.SA,EVEN3.SA,ELET3.SA,GOLL4.SA,GFSA3.SA,ELPL4.SA,RSID3.SA,BISA3.SA,MMXM3.SA
14.044577598571777,15.75,10.948442459106445,16.36049461364746,,14.970000267028809,31.229999542236328,48.04999923706055,16.49305534362793,4.734532833099365,17.40999984741211,22.200000762939453,4.090000152587891,26.625,,16.860000610351562,21.59000015258789,12.4801664352417,13.210000038146973,7.724999904632568,6.789999961853027,9.824369430541992,,13.229999542236328,8.289999961853027,10.117668151855469,16.600000381469727,,22.549999237060547,13.137123107910156,,,28.360000610351562,5.880000114440918,15.449999809265137,,,19.663042068481445,353.0,9.372636795043945,,15.600000381469727,,,19.238601684570312,16.579999923706055,9.618409156799316,784.0,,7.28000020980835,16.719999313354492,,2.822999954223633,15.09000015258789,,16.5,11.191107749938965,6.127345085144043,9.619999885559082,16.25,9.65742015838623,7.449999809265137,78984.6640625,7.880000114440918,4.848156929016113,7.409999847412109,168.0287628173828,,63.75,,200.99960327148438
14.224892616271973,16.059999465942383,11.211078643798828,16.22250747680664,,15.350000381469727,31.84000015258789,48.22999954223633,16.012731552124023,4.8045878410339355,17.959999084472656,22.399999618530273,4.159999847412109,26.8700008392334,,17.049999237060547,21.450000762939453,12.831171035766602,13.1899995803833,7.795000076293945,6.570000171661377,9.873493194580078,,13.600000381469727,8.279999732971191,10.002881050109863,16.75,,23.25,13.103677749633789,,,28.91200065612793,6.010000228881836,15.899999618530273,,,19.98445701599121,347.0,9.55404281616211,,15.510000228881836,,,19.318281173706055,17.200000762939453,9.762829780578613,786.0,,7.650000095367432,16.969999313354492,,2.818000078201294,15.109999656677246,,16.6299991607666,11.3685884475708,6.336438179016113,9.430000305175781,16.200000762939453,10.04194164276123,7.409999847412109,83498.0703125,8.100000381469727,4.828165054321289,7.869999885559082,169.779052734375,,66.25,,205.4995880126953
14.244928359985352,16.100000381469727,11.062121391296387,16.038524627685547,,15.529999732971191,31.649999618530273,47.97999954223633,16.056133270263672,4.8045878410339355,18.049999237060547,22.59000015258789,4.216666221618652,26.934999465942383,,17.299999237060547,21.520000457763672,12.425564765930176,13.050000190734863,7.730000019073486,6.880000114440918,10.192745208740234,,13.789999961853027,8.5,10.011079788208008,16.649999618530273,,23.719999313354492,13.498327255249023,,,28.775999069213867,5.989999771118164,16.399999618530273,,,20.220792770385742,365.0,9.659863471984863,,15.670000076293945,,,19.654714584350586,17.459999084472656,9.733945846557617,786.0,,7.510000228881836,16.93000030517578,,2.880000114440918,15.300000190734863,,16.780000686645508,11.486907958984375,6.31825590133667,9.180000305175781,16.25,10.101099967956543,7.409999847412109,87108.796875,7.96999979019165,4.728202819824219,7.769999980926514,168.0287628173828,,68.25,,208.4995880126953
14.249937057495117,15.979999542236328,10.885722160339355,16.0145263671875,,15.5600004196167,30.93000030517578,48.29999923706055,16.096643447875977,4.787074089050293,17.950000762939453,22.31999969482422,4.113333225250244,26.774999618530273,,17.290000915527344,21.530000686645508,12.195462226867676,13.149999618530273,7.639999866485596,6.78000020980835,10.197656631469727,,13.739999771118164,8.449999809265137,9.863496780395508,16.75,,23.709999084472656,13.551838874816895,,,28.799999237060547,6.0,16.56999969482422,,,20.135711669921875,398.0,9.714284896850586,,15.630000114440918,,,19.274015426635742,17.299999237060547,9.709505081176758,784.0,,7.559999942779541,17.0,,2.8540000915527344,15.199999809265137,,16.809999465942383,11.191107749938965,6.354619979858398,9.0,16.399999618530273,10.049337387084961,7.210000038146973,89365.5078125,8.109999656677246,4.6182451248168945,7.71999979019165,177.65541076660156,,68.25,,205.4995880126953
14.48534870147705,16.299999237060547,11.285557746887207,16.238506317138672,,15.800000190734863,31.40999984741211,48.38999938964844,16.218170166015625,4.88047981262207,18.0,22.760000228881836,4.133333206176758,26.969999313354492,,17.350000381469727,21.700000762939453,12.526966094970703,13.5,7.65500020980835,6.900000095367432,10.462923049926758,,13.90999984741211,8.739999771118164,10.060275077819824,17.200000762939453,,23.799999237060547,13.933110237121582,,,28.719999313354492,6.300000190734863,16.420000076293945,,,20.258604049682617,459.0,9.708237648010254,,15.75,,,19.760955810546875,17.520000457763672,9.776161193847656,784.0,,7.829999923706055,16.979999542236328,,2.8929998874664307,15.5,,16.8799991607666,11.339008331298828,6.627350807189941,9.210000038146973,16.510000228881836,9.945812225341797,7.400000095367432,89816.84375,8.380000114440918,4.818169116973877,7.989999771118164,183.7814483642578,,72.5,,223.4995574951172
14.68069076538086,16.40999984741211,11.44627571105957,16.356494903564453,,16.100000381469727,32.02000045776367,48.29999923706055,16.038772583007812,4.9622111320495605,18.0,23.040000915527344,4.1366658210754395,27.06999969482422,,17.290000915527344,21.15999984741211,12.682969093322754,14.010000228881836,7.699999809265137,6.880000114440918,10.438362121582031,,14.270000457763672,8.550000190734863,9.881534576416016,16.809999465942383,,23.959999084472656,13.765886306762695,,,28.959999084472656,6.489999771118164,16.389999389648438,,,20.16407012939453,440.0,9.919878959655762,,15.600000381469727,,,20.407258987426758,18.18000030517578,9.753941535949707,780.7999877929688,,7.699999809265137,17.299999237060547,,2.9200000762939453,15.6899995803833,,16.950000762939453,11.437607765197754,6.472803115844727,9.069999694824219,16.420000076293945,10.404280662536621,7.440000057220459,88462.8203125,8.270000457763672,4.838160991668701,7.840000152587891,181.156005859375,,71.25,,250.49949645996094
14.50538444519043,16.389999389648438,11.277717590332031,16.198509216308594,,15.960000038146973,31.90999984741211,47.939998626708984,15.986688613891602,4.903831958770752,18.049999237060547,22.860000610351562,4.103332996368408,27.149999618530273,,17.5,20.8799991607666,12.4801664352417,14.180000305175781,7.554999828338623,6.599999904632568,10.413800239562988,,14.420000076293945,8.460000038146973,9.847099304199219,16.950000762939453,,23.309999465942383,13.745819091796875,,,28.920000076293945,6.309999942779541,16.209999084472656,,,19.75757598876953,463.0,9.705215454101562,,15.970000267028809,,,20.150508880615234,18.219999313354492,9.64062786102295,784.0,,7.630000114440918,17.200000762939453,,2.865999937057495,15.899999618530273,,16.540000915527344,11.161527633666992,6.227345943450928,8.920000076293945,16.15999984741211,10.145467758178711,7.159999847412109,84852.09375,8.239999771118164,4.748195171356201,7.889999866485596,172.40451049804688,,69.25,,226.49954223632812
14.525419235229492,16.84000015258789,11.301238059997559,16.20650863647461,,16.229999542236328,32.2599983215332,48.529998779296875,16.05902671813965,4.903831958770752,18.110000610351562,22.59000015258789,4.190000057220459,27.149999618530273,,17.889999389648438,21.0,12.456766128540039,13.760000228881836,7.767499923706055,6.699999809265137,10.708539962768555,,14.720000267028809,8.5,9.838898658752441,17.09000015258789,,23.440000534057617,13.779264450073242,,,29.016000747680664,6.400000095367432,16.459999084472656,,,20.324779510498047,493.0,9.759636878967285,,16.420000076293945,,,20.354137420654297,18.549999237060547,9.498429298400879,764.0,,7.809999942779541,17.25,,2.9000000953674316,16.1200008392334,,16.850000381469727,11.31928825378418,6.336438179016113,9.0600004196167,17.239999771118164,10.123284339904785,7.300000190734863,88462.8203125,8.449999809265137,4.878146171569824,8.140000343322754,180.28085327148438,,70.5,,250.49949645996094
14.525419235229492,16.84000015258789,11.301238059997559,16.20650863647461,,16.229999542236328,32.2599983215332,48.529998779296875,16.05902671813965,4.903831958770752,18.110000610351562,22.59000015258789,4.190000057220459,27.149999618530273,,17.889999389648438,21.0,12.456766128540039,13.760000228881836,7.767499923706055,6.699999809265137,10.629942893981934,,14.720000267028809,8.59000015258789,9.838898658752441,17.09000015258789,,23.59000015258789,13.779264450073242,,,29.016000747680664,6.400000095367432,16.459999084472656,,,20.324779510498047,493.0,9.759636878967285,,16.420000076293945,,,20.354137420654297,18.549999237060547,9.498429298400879,764.0,,7.809999942779541,17.25,,2.9000000953674316,16.1200008392334,,16.850000381469727,11.31928825378418,6.336438179016113,9.0600004196167,17.239999771118164,10.123284339904785,7.300000190734863,88462.8203125,8.449999809265137,4.878146171569824,8.140000343322754,180.28085327148438,,70.5,,250.49949645996094
14.52040958404541,16.68000030517578,11.077799797058105,16.224506378173828,,15.880000114440918,31.84000015258789,48.54999923706055,15.821759223937988,4.903831958770752,18.149999618530273,22.690000534057617,4.1433329582214355,27.049999237060547,,17.8700008392334,20.209999084472656,12.226661682128906,13.699999809265137,7.962500095367432,6.78000020980835,10.728189468383789,,14.489999771118164,8.479999542236328,10.216056823730469,17.200000762939453,,23.479999542236328,13.725751876831055,,,28.799999237060547,7.090000152587891,16.600000381469727,,,20.46657943725586,447.0,9.814058303833008,,16.700000762939453,,,20.354137420654297,18.3799991607666,9.553975105285645,769.2000122070312,,9.430000305175781,17.399999618530273,,2.8299999237060547,16.059999465942383,,16.760000228881836,11.65452766418457,6.290983200073242,8.829999923706055,17.56999969482422,9.834892272949219,7.449999809265137,89816.84375,8.569999694824219,4.878146171569824,8.239999771118164,173.27964782714844,,69.25,,251.99949645996094
14.635611534118652,16.459999084472656,11.03468132019043,16.412490844726562,,15.489999771118164,31.059999465942383,49.150001525878906,16.099536895751953,4.915507793426514,18.389999389648438,22.940000534057617,4.026666164398193,26.959999084472656,,18.0,19.780000686645508,12.203262329101562,13.869999885559082,8.02750015258789,6.599999904632568,10.556258201599121,,14.180000305175781,8.399999618530273,9.929088592529297,17.700000762939453,,23.399999618530273,13.47157096862793,,,28.920000076293945,6.670000076293945,16.549999237060547,,,20.069538116455078,423.0,9.886621475219727,,16.600000381469727,,,19.831783294677734,17.90999984741211,9.520648002624512,765.2000122070312,,9.010000228881836,17.149999618530273,,2.7950000762939453,15.899999618530273,,16.459999084472656,11.358728408813477,6.018251895904541,8.550000190734863,17.690000534057617,9.84968090057373,7.150000095367432,88914.1640625,8.579999923706055,4.708209991455078,8.199999809265137,171.52935791015625,,68.25,,250.49949645996094
14.58552360534668,16.290000915527344,10.858283042907715,17.1964168548584,,15.380000114440918,31.020000457763672,48.599998474121094,16.273147583007812,4.886318206787109,18.440000534057617,22.670000076293945,4.099999904632568,27.075000762939453,,17.899999618530273,19.399999618530273,12.051159858703613,13.609999656677246,8.125,6.369999885559082,10.246781349182129,,14.59000015258789,8.479999542236328,9.904492378234863,17.6200008392334,,23.399999618530273,13.5250825881958,,,29.1200008392334,6.570000171661377,16.510000228881836,,,19.956096649169922,419.0,9.826151847839355,,16.700000762939453,,,19.831783294677734,18.229999542236328,9.445104598999023,756.0,,8.710000038146973,17.579999923706055,,2.7960000038146973,16.049999237060547,,16.290000915527344,11.644667625427246,5.900069236755371,8.319999694824219,17.700000762939453,9.65742015838623,7.210000038146973,83046.734375,8.489999771118164,4.5782599449157715,7.820000171661377,161.02755737304688,,66.5,,247.49951171875
15.061356544494629,16.940000534057617,11.148360252380371,17.57838249206543,,16.100000381469727,31.329999923706055,49.68000030517578,16.27604103088379,5.043941020965576,18.670000076293945,23.149999618530273,4.159999847412109,27.149999618530273,,17.950000762939453,19.600000381469727,12.253963470458984,13.949999809265137,8.015000343322754,6.989999771118164,10.168183326721191,,15.220000267028809,8.710000038146973,10.035676956176758,17.719999313354492,,23.420000076293945,13.705684661865234,,,29.416000366210938,6.619999885559082,16.600000381469727,,,20.49493980407715,415.0,9.835222244262695,,16.43000030517578,,,20.008853912353516,19.079999923706055,9.653959274291992,766.0,,8.729999542236328,17.219999313354492,,2.819999933242798,16.290000915527344,,16.649999618530273,11.240407943725586,6.218255043029785,8.380000114440918,17.760000228881836,9.760945320129395,7.139999866485596,85303.4375,8.510000228881836,4.6682257652282715,8.0,164.5281524658203,,66.75,,244.49951171875
14.976207733154297,16.809999465942383,11.054281234741211,17.40039825439453,,16.0,31.25,50.20000076293945,16.290508270263672,5.049778938293457,18.989999771118164,22.809999465942383,4.050000190734863,27.5,,17.84000015258789,19.34000015258789,12.066760063171387,13.600000381469727,8.0600004196167,6.800000190734863,10.123971939086914,,15.079999923706055,8.880000114440918,9.94384765625,17.829999923706055,,21.84000015258789,13.658862113952637,,,28.992000579833984,6.449999809265137,16.579999923706055,,,19.946643829345703,422.0,9.629629135131836,,15.989999771118164,,,19.96458625793457,18.8700008392334,9.620631217956543,760.0,,8.649999618530273,16.969999313354492,,2.805000066757202,16.059999465942383,,16.360000610351562,11.102368354797363,5.990979194641113,8.220000267028809,17.299999237060547,9.613052368164062,6.909999847412109,81692.7109375,8.260000228881836,4.518282890319824,7.699999809265137,158.40211486816406,,65.25,,227.99954223632812
14.740796089172363,16.649999618530273,10.826923370361328,17.278409957885742,,15.779999732971191,31.549999237060547,49.88999938964844,16.261573791503906,4.985561847686768,19.399999618530273,22.209999084472656,3.9666659832000732,27.81999969482422,,17.75,19.149999618530273,11.848357200622559,13.600000381469727,7.920000076293945,6.949999809265137,10.13870906829834,,15.0,9.0,9.976643562316895,17.799999237060547,,22.110000610351562,13.16387939453125,,,29.0,6.559999942779541,16.899999618530273,,,20.03172492980957,441.0,9.69009780883789,,15.899999618530273,,,20.053119659423828,18.739999771118164,9.498429298400879,763.5999755859375,,8.880000114440918,17.06999969482422,,2.7929999828338623,16.100000381469727,,16.399999618530273,11.31928825378418,6.0909810066223145,8.40999984741211,17.489999771118164,9.709182739257812,7.099999904632568,82144.046875,8.489999771118164,4.608248233795166,7.5,158.40211486816406,,65.25,,232.49954223632812
14.400199890136719,16.280000686645508,10.607404708862305,17.118425369262695,,15.329999923706055,31.309999465942383,48.70000076293945,16.05902671813965,4.8396148681640625,19.399999618530273,21.420000076293945,3.853332996368408,27.325000762939453,,17.600000381469727,18.75,11.493453025817871,13.369999885559082,7.800000190734863,6.880000114440918,9.848931312561035,,14.8100004196167,8.800000190734863,9.961886405944824,17.420000076293945,,21.469999313354492,13.043478012084961,,,29.200000762939453,6.480000019073486,16.829999923706055,,,19.681949615478516,410.0,9.765684127807617,,16.059999465942383,,,19.84063720703125,18.5,9.374005317687988,740.4000244140625,,8.609999656677246,16.639999389648438,,2.8489999771118164,15.949999809265137,,16.020000457763672,11.141807556152344,5.936432838439941,8.149999618530273,16.90999984741211,9.539106369018555,6.829999923706055,77630.640625,8.220000267028809,4.448308944702148,7.070000171661377,154.0263671875,,62.25,,259.4994812011719
14.23491096496582,16.25,10.638765335083008,17.030433654785156,,15.319999694824219,32.0,48.47999954223633,15.856480598449707,4.792912006378174,19.600000381469727,21.31999969482422,3.873332977294922,26.799999237060547,,17.219999313354492,18.709999084472656,11.548052787780762,13.390000343322754,7.585000038146973,6.840000152587891,10.163270950317383,,15.15999984741211,8.789999961853027,9.958605766296387,16.989999771118164,,21.149999618530273,12.789297103881836,,,29.128000259399414,6.489999771118164,16.8700008392334,,,19.852109909057617,401.0,9.756612777709961,,15.600000381469727,,,20.354137420654297,19.1299991607666,9.26513385772705,740.7999877929688,,8.739999771118164,16.600000381469727,,2.9170000553131104,15.630000114440918,,15.800000190734863,11.131948471069336,6.145526885986328,8.109999656677246,17.139999389648438,9.52431583404541,6.75,74922.59375,8.199999809265137,4.4583048820495605,6.869999885559082,153.15121459960938,,60.5,,242.99951171875
14.645628929138184,16.649999618530273,10.983720779418945,17.19841766357422,,15.8100004196167,33.18000030517578,49.38999938964844,16.20659637451172,4.909669876098633,19.899999618530273,22.110000610351562,4.033332824707031,27.0,,17.200000762939453,19.1299991607666,11.930258750915527,13.75,7.977499961853027,7.199999809265137,10.114148139953613,,15.289999961853027,9.119999885559082,10.166863441467285,17.600000381469727,,21.649999618530273,12.64214038848877,,,29.399999618530273,6.75,17.0,,,20.305871963500977,433.0,9.892667770385742,,16.079999923706055,,,21.230632781982422,19.350000381469727,9.287352561950684,752.0,,9.069999694824219,17.3799991607666,,3.0,15.829999923706055,,16.829999923706055,11.309428215026855,6.545530796051025,8.40999984741211,17.700000762939453,9.686999320983887,6.679999828338623,80338.6875,8.430000305175781,4.638236999511719,7.230000019073486,166.27845764160156,,64.75,,262.4994812011719
14.715751647949219,17.079999923706055,11.097399711608887,17.03443145751953,,16.079999923706055,34.75,50.5,16.27604103088379,4.933021068572998,19.940000534057617,22.600000381469727,3.8966660499572754,27.270000457763672,,17.670000076293945,19.09000015258789,12.012160301208496,13.850000381469727,8.137499809265137,7.360000133514404,10.05519962310791,,15.5,9.210000038146973,10.571898460388184,17.979999542236328,,21.600000381469727,12.842808723449707,,,29.15999984741211,7.059999942779541,17.420000076293945,,,20.324779510498047,447.0,9.977323532104492,,16.25,,,22.213367462158203,19.450000762939453,9.371783256530762,761.2000122070312,,9.449999809265137,17.639999389648438,,3.049999952316284,15.899999618530273,,16.889999389648438,11.54606819152832,6.863717079162598,8.699999809265137,17.610000610351562,9.5021333694458,6.46999979019165,81241.3671875,8.4399995803833,4.818169116973877,7.449999809265137,169.779052734375,,71.75,,289.4994201660156
