ITUB4.SA,VALE3.SA,BBDC4.SA,PETR4.SA,PETR3.SA,B3SA3.SA,ABEV3.SA,BBAS3.SA,ITSA4.SA,LREN3.SA,JBSS3.SA,BBDC3.SA,BRFS3.SA,SUZB3.SA,RAIL3.SA,RENT3.SA,BBSE3.SA,UGPA3.SA,VIVT4.SA,EQTL3.SA,SANB11.SA,RADL3.SA,WEGE3.SA,COGN3.SA,CCRO3.SA,GGBR4.SA,SBSP3.SA,PCAR4.SA,CMIG4.SA,EMBR3.SA,MGLU3.SA,IRBR3.SA,AZUL4.SA,BRML3.SA,HYPE3.SA,EGIE3.SA,LAME4.SA,CSNA3.SA,NATU3.SA,KLBN11.SA,ELET3.SA,BRKM5.SA,TIMS3.SA,YDUQ3.SA,VBBR3.SA,ELET6.SA,BRAP4.SA,CIEL3.SA,CSAN3.SA,MULT3.SA,CVCB3.SA,FLRY3.SA,TAEE11.SA,MRVE3.SA,ENBR3.SA,CYRE3.SA,AMER3.SA,QUAL3.SA,USIM5.SA,GOLL4.SA,GOAU4.SA,IGTA3.SA,MRFG3.SA,VIIA3.SA,SMLS3.SA,ECOR3.SA
29.953332901000977,50.70000076293945,18.807912826538086,18.290000915527344,21.059999465942383,7.980000019073486,19.170000076293945,31.81999969482422,8.995670318603516,27.625171661376953,9.970000267028809,16.8106689453125,23.299999237060547,43.689998626708984,14.90999984741211,23.27618980407715,26.200000762939453,21.350000381469727,,11.697999954223633,32.709999084472656,15.65999984741211,9.095000267028809,11.569999694824219,10.449999809265137,16.15999984741211,25.1200008392334,,5.215106010437012,21.56999969482422,4.125,402.62530517578125,23.68000030517578,10.5,28.299999237060547,28.399999618530273,,8.220000267028809,,20.25,15.194226264953613,52.70000076293945,13.5,25.700000762939453,19.799999237060547,17.139999389648438,26.50730323791504,17.700000762939453,9.422499656677246,19.59666633605957,45.29999923706055,28.510000228881836,20.059999465942383,12.118325233459473,13.989999771118164,11.680000305175781,28.713420867919922,19.25,8.699999809265137,12.890000343322754,7.619999885559082,,8.239999771118164,5.820000171661377,,8.380000114440918
29.573333740234375,51.45000076293945,18.344602584838867,18.049999237060547,20.649999618530273,7.739999771118164,18.760000228881836,31.6200008392334,8.987011909484863,27.18324089050293,9.819999694824219,16.485097885131836,23.200000762939453,42.2599983215332,14.720000267028809,23.5238094329834,25.84000015258789,21.579999923706055,,11.562000274658203,32.59000015258789,15.140000343322754,9.234999656677246,11.300000190734863,10.260000228881836,16.270000457763672,24.399999618530273,,5.115707874298096,21.299999237060547,3.96718692779541,404.0821228027344,23.90999984741211,10.529999732971191,27.81999969482422,28.336000442504883,,8.09000015258789,,20.149999618530273,16.013914108276367,52.900001525878906,13.350000381469727,23.950000762939453,19.450000762939453,17.84000015258789,26.728639602661133,17.0,9.625,19.356666564941406,45.0,28.579999923706055,20.030000686645508,11.909231185913086,14.0,11.569999694824219,28.248865127563477,19.1200008392334,8.40999984741211,13.220000267028809,7.659999847412109,,8.050000190734863,5.889999866485596,,8.329999923706055
30.0,49.43000030517578,18.576257705688477,18.399999618530273,20.889999389648438,7.699999809265137,18.8799991607666,31.34000015258789,9.116883277893066,28.139253616333008,9.829999923706055,16.428749084472656,23.3799991607666,42.0,15.039999961853027,23.380952835083008,25.579999923706055,21.405000686645508,,11.699999809265137,32.709999084472656,15.199999809265137,9.390000343322754,12.0,10.3100004196167,15.970000267028809,24.899999618530273,,5.241612911224365,21.030000686645508,4.0303120613098145,411.51971435546875,23.760000228881836,10.470000267028809,28.850000381469727,28.440000534057617,,7.949999809265137,,20.399999618530273,16.343788146972656,52.599998474121094,13.600000381469727,24.610000610351562,19.0,18.299999237060547,25.683929443359375,16.959999084472656,9.479999542236328,19.34666633605957,44.43000030517578,28.360000610351562,19.850000381469727,12.063777923583984,13.75,12.020000457763672,29.33612060546875,19.8700008392334,8.359999656677246,12.899999618530273,7.539999961853027,,8.010000228881836,5.860000133514404,,8.149999618530273
30.85333251953125,48.720001220703125,19.22113609313965,19.290000915527344,21.420000076293945,7.75,18.790000915527344,33.0,9.4112548828125,28.662355422973633,9.619999885559082,17.21763038635254,23.6299991607666,39.810001373291016,15.270000457763672,24.095237731933594,25.200000762939453,21.649999618530273,,11.715999603271484,34.02000045776367,15.609999656677246,9.324999809265137,11.970000267028809,10.789999961853027,16.25,24.899999618530273,,5.341011047363281,20.649999618530273,4.0928120613098145,415.3534851074219,24.18000030517578,10.510000228881836,29.049999237060547,28.743999481201172,,8.199999809265137,,20.09000015258789,17.263439178466797,51.52000045776367,13.149999618530273,26.43000030517578,20.479999542236328,19.200000762939453,25.524568557739258,17.1200008392334,9.875,19.829999923706055,45.0,28.0,19.739999771118164,12.418328285217285,13.9399995803833,12.319999694824219,30.423376083374023,20.170000076293945,8.829999923706055,13.5600004196167,7.800000190734863,,8.119999885559082,5.800000190734863,,8.4399995803833
30.260000228881836,49.599998474121094,19.002002716064453,19.260000228881836,21.520000457763672,7.663332939147949,18.649999618530273,32.779998779296875,9.177489280700684,27.670265197753906,9.449999809265137,17.123716354370117,23.600000381469727,41.11000061035156,15.130000114440918,23.4761905670166,25.229999542236328,20.915000915527344,,11.5,33.41999816894531,15.319999694824219,9.420000076293945,11.600000381469727,11.260000228881836,16.299999237060547,24.81999969482422,,5.307878017425537,20.299999237060547,4.056875228881836,416.88702392578125,24.639999389648438,10.25,28.350000381469727,28.54400062561035,,8.1899995803833,,20.200000762939453,16.893579483032227,50.9900016784668,12.649999618530273,26.18000030517578,20.809999465942383,18.899999618530273,26.01150894165039,17.040000915527344,9.5024995803833,19.75,44.2599983215332,27.690000534057617,19.549999237060547,12.018322944641113,13.800000190734863,12.069999694824219,29.35589027404785,19.610000610351562,8.819999694824219,13.600000381469727,7.849999904632568,,7.960000038146973,5.900000095367432,,8.430000305175781
30.239999771118164,51.310001373291016,19.28374671936035,19.65999984741211,21.899999618530273,7.746665954589844,18.969999313354492,33.040000915527344,9.194805145263672,28.57216453552246,9.539999961853027,17.53693962097168,23.65999984741211,41.619998931884766,15.180000305175781,24.36190414428711,25.200000762939453,21.889999389648438,,11.824000358581543,34.04999923706055,15.34000015258789,9.5,11.640000343322754,11.180000305175781,16.780000686645508,25.93000030517578,,5.420529842376709,20.100000381469727,4.179999828338623,416.7336730957031,24.75,10.5600004196167,28.350000381469727,28.88800048828125,,8.710000038146973,,20.440000534057617,17.143484115600586,51.65999984741211,12.890000343322754,26.239999771118164,21.079999923706055,19.299999237060547,27.224435806274414,16.920000076293945,9.670000076293945,20.110000610351562,45.849998474121094,27.979999542236328,19.799999237060547,12.2274169921875,13.899999618530273,12.279999732971191,29.098901748657227,19.389999389648438,9.020000457763672,13.899999618530273,7.900000095367432,,8.0,6.75,,8.329999923706055
31.19333267211914,51.75,19.63435935974121,19.959999084472656,22.18000030517578,7.926665782928467,18.899999618530273,33.56999969482422,9.489176750183105,28.635297775268555,9.84000015258789,17.968944549560547,23.579999923706055,42.54999923706055,15.039999961853027,24.428571701049805,25.40999984741211,22.5,,11.84000015258789,35.84000015258789,15.260000228881836,9.449999809265137,11.869999885559082,11.020000457763672,16.649999618530273,26.059999465942383,,5.559688091278076,19.90999984741211,4.15625,422.86773681640625,25.760000228881836,10.449999809265137,28.18000030517578,29.368000030517578,,8.75,,20.389999389648438,17.913192749023438,52.45000076293945,13.15999984741211,26.420000076293945,21.639999389648438,20.190000534057617,27.14475440979004,16.56999969482422,9.807499885559082,20.09000015258789,47.33000183105469,27.799999237060547,20.270000457763672,12.491056442260742,14.399999618530273,12.510000228881836,29.257047653198242,19.5,9.25,14.829999923706055,7.75,,8.15999984741211,6.940000057220459,,8.350000381469727
30.700000762939453,52.779998779296875,19.13348388671875,19.40999984741211,21.6200008392334,7.849999904632568,19.889999389648438,32.47999954223633,9.324674606323242,28.49099349975586,9.609999656677246,17.349109649658203,22.979999542236328,42.47999954223633,14.579999923706055,24.21904754638672,24.700000762939453,21.625,,12.229999542236328,35.099998474121094,15.0,9.28499984741211,11.529999732971191,10.670000076293945,16.260000228881836,25.93000030517578,,5.420529842376709,19.649999618530273,4.110937118530273,410.2162170410156,25.469999313354492,10.119999885559082,28.0,29.239999771118164,,8.65999984741211,,20.059999465942383,16.843599319458008,51.95000076293945,12.600000381469727,26.670000076293945,20.600000381469727,19.030000686645508,27.70252227783203,16.010000228881836,9.649999618530273,19.899999618530273,45.380001068115234,27.889999389648438,20.110000610351562,12.309235572814941,13.65999984741211,12.100000381469727,29.009944915771484,19.959999084472656,9.130000114440918,14.630000114440918,7.519999980926514,,7.949999809265137,6.599999904632568,,8.170000076293945
30.866666793823242,53.45000076293945,19.346355438232422,19.770000457763672,22.100000381469727,7.883333206176758,19.809999465942383,32.880001068115234,9.298701286315918,27.55301856994629,9.630000114440918,17.47433090209961,22.889999389648438,43.400001525878906,14.399999618530273,23.63809585571289,24.75,21.864999771118164,,12.300000190734863,36.0,15.0,9.225000381469727,11.680000305175781,10.8100004196167,16.84000015258789,25.520000457763672,,5.4006500244140625,19.440000534057617,4.056250095367432,398.79150390625,25.290000915527344,10.09000015258789,28.15999984741211,29.447999954223633,,9.300000190734863,,20.1299991607666,16.78362274169922,52.11000061035156,12.510000228881836,26.399999618530273,21.020000457763672,18.850000381469727,28.384239196777344,16.0,9.699999809265137,20.0,45.43000030517578,27.399999618530273,20.110000610351562,12.381963729858398,13.670000076293945,12.0,28.248865127563477,20.299999237060547,9.149999618530273,14.800000190734863,7.869999885559082,,7.900000095367432,6.599999904632568,,8.199999809265137
31.31333351135254,54.33000183105469,19.490358352661133,19.889999389648438,22.059999465942383,7.916666030883789,19.700000762939453,32.88999938964844,9.393939018249512,28.139253616333008,9.100000381469727,17.781116485595703,22.8799991607666,44.189998626708984,14.670000076293945,23.78095245361328,24.690000534057617,22.110000610351562,,12.241999626159668,36.88999938964844,14.821999549865723,9.300000190734863,11.390000343322754,10.710000038146973,17.1200008392334,25.65999984741211,,5.4271559715271,19.18000030517578,4.0625,402.70196533203125,24.31999969482422,10.029999732971191,27.690000534057617,29.695999145507812,,9.119999885559082,,20.149999618530273,16.68366050720215,53.29999923706055,12.569999694824219,26.389999389648438,20.700000762939453,18.81999969482422,28.348825454711914,15.899999618530273,9.787500381469727,20.06999969482422,45.47999954223633,27.110000610351562,20.100000381469727,12.272871971130371,13.699999809265137,11.729999542236328,28.219213485717773,20.079999923706055,9.15999984741211,14.449999809265137,7.980000019073486,,8.140000343322754,7.079999923706055,,8.050000190734863
30.0,54.84000015258789,19.114700317382812,19.719999313354492,21.940000534057617,7.929999828338623,19.40999984741211,32.5,9.021644592285156,27.850645065307617,9.020000457763672,17.455547332763672,22.649999618530273,44.54999923706055,14.850000381469727,22.619047164916992,24.489999771118164,20.325000762939453,,12.25,36.47999954223633,14.871999740600586,9.255000114440918,11.300000190734863,10.529999732971191,16.68000030517578,25.0,,5.453662872314453,19.25,4.133124828338623,409.449462890625,24.1299991607666,9.949999809265137,27.75,29.91200065612793,,9.180000305175781,,20.200000762939453,17.263439178466797,54.709999084472656,12.399999618530273,25.950000762939453,19.489999771118164,19.280000686645508,28.844621658325195,14.350000381469727,9.217499732971191,20.079999923706055,44.099998474121094,27.3799991607666,20.209999084472656,12.009231567382812,13.649999618530273,11.59000015258789,27.823848724365234,20.049999237060547,8.869999885559082,13.8100004196167,7.690000057220459,,8.199999809265137,7.150000095367432,,7.800000190734863
30.366666793823242,53.060001373291016,19.365137100219727,20.010000228881836,22.06999969482422,7.889999866485596,19.450000762939453,32.970001220703125,9.220779418945312,27.877702713012695,9.079999923706055,17.718507766723633,22.68000030517578,43.599998474121094,14.800000190734863,22.80952262878418,24.84000015258789,19.850000381469727,,12.432000160217285,36.36000061035156,15.17199993133545,9.154999732971191,11.09000015258789,10.369999885559082,16.399999618530273,25.170000076293945,,5.394023895263672,19.25,4.195624828338623,409.0660705566406,23.889999389648438,10.100000381469727,27.649999618530273,29.856000900268555,,9.229999542236328,,20.1299991607666,17.443370819091797,54.90999984741211,12.539999961853027,26.549999237060547,19.299999237060547,19.450000762939453,28.003541946411133,14.5600004196167,9.237500190734863,20.299999237060547,44.20000076293945,27.0,20.229999542236328,12.47287368774414,14.100000381469727,12.119999885559082,28.515737533569336,20.700000762939453,8.789999961853027,13.699999809265137,7.579999923706055,,8.130000114440918,7.389999866485596,,7.920000076293945
30.47333335876465,52.84000015258789,19.358877182006836,20.40999984741211,22.440000534057617,8.033332824707031,19.290000915527344,33.22999954223633,9.272727012634277,27.45380973815918,9.210000038146973,17.643375396728516,22.540000915527344,44.11000061035156,14.850000381469727,22.59047508239746,24.899999618530273,21.350000381469727,,12.118000030517578,36.5,15.407999992370605,8.979999542236328,11.420000076293945,10.210000038146973,16.639999389648438,25.270000457763672,,5.387396812438965,18.809999465942383,4.276562213897705,420.7974853515625,23.75,10.15999984741211,28.540000915527344,29.856000900268555,,9.5600004196167,,19.940000534057617,17.243446350097656,54.369998931884766,12.5,26.450000762939453,19.510000228881836,19.25,27.817617416381836,14.449999809265137,9.6225004196167,20.110000610351562,43.83000183105469,27.600000381469727,20.1200008392334,12.254690170288086,13.970000267028809,11.949999809265137,29.504152297973633,20.670000076293945,8.960000038146973,13.600000381469727,7.71999979019165,,8.119999885559082,7.400000095367432,,7.920000076293945
31.200000762939453,52.54999923706055,20.09766960144043,21.110000610351562,23.219999313354492,8.316665649414062,19.299999237060547,34.22999954223633,9.549782752990723,28.2023868560791,9.34000015258789,17.98146629333496,23.290000915527344,42.84000015258789,15.270000457763672,23.657142639160156,25.399999618530273,22.59000015258789,,12.289999961853027,38.119998931884766,15.446000099182129,9.0649995803833,11.609999656677246,10.800000190734863,17.09000015258789,26.229999542236328,,5.533181190490723,18.799999237060547,4.28000020980835,425.3213806152344,24.56999969482422,10.479999542236328,28.709999084472656,30.1200008392334,,9.649999618530273,,19.889999389648438,17.843219757080078,55.86000061035156,12.300000190734863,27.25,20.049999237060547,19.889999389648438,28.242584228515625,14.40999984741211,9.914999961853027,20.280000686645508,45.40999984741211,28.1299991607666,20.360000610351562,12.518328666687012,14.170000076293945,12.3100004196167,31.43155860900879,20.850000381469727,9.050000190734863,14.4399995803833,7.78000020980835,,8.229999542236328,7.789999961853027,,8.270000457763672
30.97333335876465,52.400001525878906,19.959928512573242,21.040000915527344,23.299999237060547,8.239999771118164,19.299999237060547,34.29999923706055,9.4112548828125,28.11219596862793,9.039999961853027,17.781116485595703,23.350000381469727,43.099998474121094,15.319999694824219,24.180952072143555,25.0,22.225000381469727,,12.0,37.75,15.277999877929688,9.125,11.680000305175781,10.65999984741211,16.850000381469727,26.479999542236328,,5.5398077964782715,18.6299991607666,4.3125,430.2286376953125,24.34000015258789,10.390000343322754,28.68000030517578,30.167999267578125,,9.550000190734863,,19.59000015258789,17.093503952026367,55.529998779296875,12.260000228881836,27.450000762939453,20.059999465942383,19.149999618530273,28.065515518188477,13.829999923706055,9.692500114440918,20.15999984741211,44.720001220703125,28.149999618530273,20.31999969482422,12.609238624572754,14.0,12.149999618530273,32.07402801513672,20.420000076293945,8.829999923706055,14.359999656677246,7.760000228881836,,8.100000381469727,8.119999885559082,,8.220000267028809
30.786666870117188,52.75,19.65940284729004,20.709999084472656,23.209999084472656,8.0,19.170000076293945,33.56999969482422,9.393939018249512,28.094158172607422,8.949999809265137,17.39293670654297,22.84000015258789,42.43000030517578,15.199999809265137,24.180952072143555,24.700000762939453,22.815000534057617,,11.779999732971191,37.150001525878906,15.050000190734863,9.265000343322754,11.079999923706055,10.489999771118164,16.68000030517578,26.489999771118164,,5.572940826416016,18.920000076293945,4.559374809265137,436.5927429199219,24.43000030517578,10.140000343322754,28.850000381469727,29.360000610351562,,9.619999885559082,,19.450000762939453,16.313800811767578,56.08000183105469,11.920000076293945,26.950000762939453,19.950000762939453,18.639999389648438,26.73749351501465,13.279999732971191,9.90250015258789,19.610000610351562,45.20000076293945,27.200000762939453,20.100000381469727,12.481965065002441,13.899999618530273,11.989999771118164,31.658893585205078,19.649999618530273,8.729999542236328,13.989999771118164,7.650000095367432,,7.800000190734863,8.0,,8.079999923706055
30.066665649414062,52.400001525878906,19.18983268737793,20.139999389648438,22.739999771118164,7.809999942779541,19.15999984741211,32.630001068115234,9.194805145263672,28.003969192504883,8.930000305175781,17.073627471923828,22.530000686645508,43.66999816894531,14.550000190734863,23.438095092773438,24.639999389648438,22.46500015258789,,11.729999542236328,36.86000061035156,15.175999641418457,9.0649995803833,10.460000038146973,10.050000190734863,17.200000762939453,26.170000076293945,,5.506674766540527,18.270000457763672,4.375936985015869,450.16436767578125,23.3799991607666,9.8100004196167,28.459999084472656,29.288000106811523,,9.59000015258789,,19.43000030517578,16.213838577270508,55.29999923706055,11.699999809265137,26.0,19.549999237060547,18.190000534057617,26.36564826965332,14.0,9.875,19.229999542236328,44.0,27.510000228881836,20.270000457763672,12.454691886901855,13.989999771118164,12.069999694824219,30.443145751953125,19.18000030517578,8.800000190734863,13.390000343322754,7.849999904632568,,7.46999979019165,7.400000095367432,,7.849999904632568
