ITUB4.SA,BBDC4.SA,ABEV3.SA,PETR4.SA,PETR3.SA,BRFS3.SA,CIEL3.SA,ITSA4.SA,VALE5.SA,JBSS3.SA,BBSE3.SA,VALE3.SA,UGPA3.SA,B3SA3.SA,BBAS3.SA,EMBR3.SA,COGN3.SA,VIVT4.SA,LREN3.SA,CCRO3.SA,BBDC3.SA,PCAR4.SA,FIBR3.SA,CRUZ3.SA,CTIP3.SA,CMIG4.SA,HYPE3.SA,TIMS3.SA,SUZB5.SA,LAME4.SA,KLBN11.SA,EGIE3.SA,BRML3.SA,SANB11.SA,GGBR4.SA,CPFE3.SA,SBSP3.SA,YDUQ3.SA,NATU3.SA,RENT3.SA,QUAL3.SA,MULT3.SA,CSNA3.SA,CESP6.SA,CPLE6.SA,BRKM5.SA,CSAN3.SA,BRPR3.SA,SMLS3.SA,ENBR3.SA,CYRE3.SA,BRAP4.SA,MRVE3.SA,USIM5.SA,MRFG3.SA,DXCO3.SA,ELET6.SA,OIBR4.SA,GOAU4.SA,RUMO3.SA,ECOR3.SA,HGTX3.SA,ELET3.SA,POMO4.SA,GFSA3.SA,GOLL4.SA
18.429752349853516,13.159297943115234,16.020000457763672,19.309999465942383,17.850000381469727,55.79999923706055,25.289350509643555,5.802513122558594,,8.239999771118164,32.290000915527344,31.920000076293945,26.375,4.116665840148926,27.350000381469727,21.3700008392334,15.492500305175781,,11.960822105407715,18.8799991607666,13.572179794311523,,,,,11.671701431274414,19.030000686645508,12.029999732971191,,,11.649999618530273,27.152000427246094,12.715719223022461,15.069999694824219,14.069999694824219,19.09583854675293,23.040000915527344,28.90999984741211,,11.283446311950684,27.639999389648438,17.799999237060547,11.4399995803833,,3.5850000381469727,14.449999809265137,8.605242729187012,551.2000122070312,,10.609368324279785,13.729999542236328,19.424524307250977,6.372801780700684,9.0,6.5,6.808259010314941,11.270000457763672,176.0,17.100000381469727,,14.850000381469727,,6.527519226074219,4.1377058029174805,206.5353546142578,13.199999809265137
18.457300186157227,13.100499153137207,16.200000762939453,19.559999465942383,18.18000030517578,56.0,24.91319465637207,5.821855068206787,,8.4399995803833,32.22999954223633,31.479999542236328,26.25,4.070000171661377,27.5,21.719999313354492,15.125,,11.85095500946045,18.56999969482422,13.673582077026367,,,,,11.678125381469727,18.690000534057617,11.9399995803833,,,11.579999923706055,27.399999618530273,12.81605339050293,15.140000343322754,13.630000114440918,18.87841033935547,22.979999542236328,28.049999237060547,,11.095993041992188,27.0,17.91666603088379,10.680000305175781,,3.609999895095825,14.270000457763672,8.598578453063965,558.0,,10.77698802947998,13.699999809265137,19.371402740478516,6.390984058380127,8.579999923706055,6.579999923706055,6.897735118865967,11.25,165.0,16.719999313354492,,14.550000190734863,,6.447548866271973,4.177395820617676,202.1595916748047,12.600000381469727
19.360881805419922,13.727691650390625,16.6299991607666,20.520000457763672,19.170000076293945,56.81999969482422,25.10416603088379,6.073297023773193,,8.640000343322754,32.7599983215332,31.450000762939453,26.325000762939453,4.306665897369385,28.229999542236328,21.440000534057617,15.354999542236328,,11.914907455444336,18.959999084472656,14.235189437866211,,,,,12.166318893432617,18.899999618530273,12.039999961853027,,,11.789999961853027,27.90399932861328,12.94983196258545,15.050000190734863,13.369999885559082,19.256546020507812,22.780000686645508,27.690000534057617,,11.229023933410645,27.06999969482422,18.366666793823242,11.5600004196167,,3.750999927520752,13.859999656677246,8.794100761413574,573.2000122070312,,10.875588417053223,13.850000381469727,19.48649787902832,6.936445236206055,8.359999656677246,6.78000020980835,6.9221367835998535,11.300000190734863,156.0,16.399999618530273,,14.75,,6.8473968505859375,4.2865447998046875,209.16079711914062,12.970000267028809
19.52617073059082,13.888409614562988,16.799999237060547,20.940000534057617,19.469999313354492,57.93000030517578,25.827545166015625,6.099085807800293,,8.5600004196167,33.88999938964844,31.559999465942383,26.899999618530273,4.380000114440918,28.8799991607666,21.700000762939453,15.545000076293945,,12.049371719360352,19.190000534057617,14.235189437866211,,,,,12.538888931274414,19.110000610351562,12.020000457763672,,,11.539999961853027,28.0,13.344481468200684,14.970000267028809,13.289999961853027,19.634681701660156,22.799999237060547,28.399999618530273,,11.232048034667969,26.979999542236328,18.66666603088379,11.720000267028809,,3.7950000762939453,13.829999923706055,8.82298469543457,575.2000122070312,,11.033348083496094,13.84000015258789,19.55732536315918,6.845534801483154,8.319999694824219,6.760000228881836,6.962808132171631,11.489999771118164,158.0,16.31999969482422,,14.829999923706055,,6.947360038757324,4.246853828430176,208.28564453125,13.329999923706055
19.48760223388672,13.790410995483398,16.670000076293945,21.049999237060547,19.479999542236328,58.400001525878906,26.105323791503906,6.144216060638428,,8.630000114440918,34.209999084472656,31.8700008392334,27.239999771118164,4.433332920074463,29.079999923706055,21.780000686645508,15.699999809265137,,12.013296127319336,19.399999618530273,14.227389335632324,,,,,12.795832633972168,19.239999771118164,12.1899995803833,,,11.399999618530273,28.312000274658203,14.341136932373047,15.0600004196167,13.170000076293945,19.852109909057617,22.600000381469727,29.5,,11.292516708374023,27.299999237060547,19.399999618530273,11.5600004196167,,3.8589999675750732,13.800000190734863,8.858534812927246,615.2000122070312,,11.3685884475708,13.84000015258789,19.84063720703125,7.136446952819824,8.119999885559082,6.96999979019165,7.060417175292969,11.350000381469727,160.0,16.170000076293945,,14.75,,6.837400913238525,4.167473793029785,211.78623962402344,13.630000114440918
19.493112564086914,13.798251152038574,16.43000030517578,20.25,19.010000228881836,57.0,26.186342239379883,6.124875068664551,,8.5,34.54999923706055,31.729999542236328,26.674999237060547,4.25,29.309999465942383,21.850000381469727,15.512499809265137,,11.765684127807617,19.239999771118164,14.184489250183105,,,,,12.487500190734863,19.059999465942383,12.180000305175781,,,11.359999656677246,28.200000762939453,13.966554641723633,15.180000305175781,13.270000457763672,19.56850814819336,22.219999313354492,28.829999923706055,,11.368102073669434,27.09000015258789,19.170000076293945,11.300000190734863,,3.7980000972747803,13.729999542236328,8.80298900604248,587.2000122070312,,11.230547904968262,13.670000076293945,19.80522346496582,7.100082874298096,8.029999732971191,6.699999809265137,7.036015033721924,11.199999809265137,163.0,16.34000015258789,,14.8100004196167,,6.577499866485596,4.177395820617676,210.91110229492188,14.199999809265137
19.779613494873047,13.955048561096191,16.719999313354492,20.309999465942383,19.010000228881836,57.630001068115234,26.012731552124023,6.195794105529785,,8.539999961853027,34.900001525878906,32.34000015258789,27.100000381469727,4.396666049957275,29.610000610351562,22.049999237060547,15.84000015258789,,11.642698287963867,18.639999389648438,14.176688194274902,,,,,12.776561737060547,18.969999313354492,12.4399995803833,,,11.489999771118164,28.496000289916992,13.846153259277344,15.399999618530273,13.670000076293945,19.889923095703125,22.440000534057617,29.5,,11.346938133239746,26.700000762939453,18.93666648864746,11.399999618530273,,3.812000036239624,14.140000343322754,8.596356391906738,587.2000122070312,,11.339008331298828,13.59000015258789,20.123947143554688,7.090991973876953,7.849999904632568,6.679999828338623,7.068551063537598,11.300000190734863,155.0,16.780000686645508,,14.600000381469727,,6.617485046386719,4.05832576751709,213.5365447998047,14.399999618530273
19.69696807861328,13.837450981140137,16.600000381469727,20.489999771118164,19.239999771118164,57.349998474121094,26.030092239379883,6.1828999519348145,,8.510000228881836,35.060001373291016,32.380001068115234,27.0,4.389999866485596,29.290000915527344,21.719999313354492,15.47249984741211,,11.732888221740723,18.75,14.145487785339355,,,,,12.71875,18.950000762939453,12.359999656677246,,,11.449999809265137,28.440000534057617,13.779264450073242,15.420000076293945,13.6899995803833,19.54014778137207,21.979999542236328,28.899999618530273,,11.32275104522705,27.049999237060547,18.53333282470703,11.300000190734863,,3.7730000019073486,14.140000343322754,8.489706993103027,583.5999755859375,,11.141807556152344,13.489999771118164,20.221336364746094,7.154630184173584,7.900000095367432,6.590000152587891,6.962808132171631,11.199999809265137,149.0,16.770000457763672,,14.329999923706055,,6.577499866485596,3.9690229892730713,213.5365447998047,14.130000114440918
19.56473731994629,13.696331977844238,16.309999465942383,20.149999618530273,18.959999084472656,57.54999923706055,25.949073791503906,6.157111167907715,,8.649999618530273,35.13999938964844,32.81999969482422,27.06999969482422,4.3866658210754395,29.110000610351562,21.700000762939453,15.725000381469727,,11.988698959350586,18.600000381469727,14.137687683105469,,,,,12.571006774902344,19.170000076293945,12.430000305175781,,,11.449999809265137,28.1200008392334,13.832775115966797,15.220000267028809,13.710000038146973,19.81429672241211,21.75,29.18000030517578,,11.210884094238281,27.31999969482422,18.5,11.5,,3.8399999141693115,14.180000305175781,8.209753036499023,582.0,,11.092508316040039,13.430000305175781,20.54891586303711,7.090991973876953,8.130000114440918,6.429999828338623,6.930271148681641,11.020000457763672,146.0,16.84000015258789,,14.229999542236328,,6.387571811676025,4.028557777404785,210.03594970703125,14.890000343322754
19.652891159057617,13.755131721496582,16.399999618530273,19.6200008392334,18.43000030517578,56.79999923706055,25.607637405395508,6.163558006286621,,8.550000190734863,34.72999954223633,32.91999816894531,26.809999465942383,4.190000057220459,28.65999984741211,21.440000534057617,15.699999809265137,,11.675494194030762,18.25,13.981685638427734,,,,,12.236978530883789,18.8700008392334,12.289999961853027,,,11.399999618530273,28.280000686645508,13.585284233093262,15.300000190734863,13.720000267028809,19.303813934326172,21.040000915527344,28.479999542236328,,11.198789596557617,27.450000762939453,18.316665649414062,11.199999809265137,,3.7320001125335693,13.890000343322754,8.287517547607422,565.5999755859375,,10.530488014221191,12.779999732971191,20.49579429626465,6.87280797958374,8.140000343322754,6.360000133514404,6.954673767089844,10.899999618530273,152.0,16.690000534057617,,14.140000343322754,,6.367579936981201,3.978945016860962,205.6602020263672,14.34000015258789
19.74655532836914,13.684572219848633,16.399999618530273,19.850000381469727,18.68000030517578,56.79999923706055,24.39236068725586,6.163558006286621,,8.6899995803833,33.97999954223633,32.220001220703125,26.344999313354492,4.150000095367432,28.469999313354492,21.600000381469727,15.524999618530273,,11.578744888305664,18.200000762939453,13.759383201599121,,,,,12.288368225097656,18.639999389648438,12.1899995803833,,,11.260000228881836,27.711999893188477,13.585284233093262,15.640000343322754,13.369999885559082,19.256546020507812,20.610000610351562,28.389999389648438,,11.03552532196045,27.040000915527344,18.336666107177734,11.210000038146973,,3.6440000534057617,13.920000076293945,8.331954956054688,572.0,,10.61922836303711,12.869999885559082,20.407258987426758,6.727352142333984,7.96999979019165,6.659999847412109,6.808259010314941,10.880000114440918,150.0,16.139999389648438,,13.859999656677246,,6.337591171264648,3.988867998123169,202.1595916748047,13.819999694824219
19.327823638916016,13.566973686218262,15.670000076293945,19.100000381469727,17.989999771118164,55.5,24.016202926635742,6.11842679977417,,8.350000381469727,33.099998474121094,32.54999923706055,26.125,4.036665916442871,27.719999313354492,21.549999237060547,15.104999542236328,,11.232744216918945,17.84000015258789,13.798382759094238,,,,,11.864409446716309,18.09000015258789,12.020000457763672,,,11.350000381469727,27.191999435424805,13.110366821289062,15.239999771118164,13.350000381469727,18.717702865600586,20.09000015258789,28.149999618530273,,10.920634269714355,26.25,17.966665267944336,11.449999809265137,,3.5199999809265137,14.029999732971191,8.258633613586426,561.2000122070312,,10.451607704162598,12.569999694824219,20.362991333007812,6.618259906768799,8.050000190734863,6.619999885559082,6.808259010314941,10.890000343322754,147.0,16.139999389648438,,13.699999809265137,,6.24762487411499,3.9690229892730713,192.53294372558594,13.729999542236328
19.300275802612305,13.719852447509766,15.609999656677246,19.0,17.860000610351562,56.959999084472656,24.34027671813965,6.053955078125,,8.779999732971191,34.04999923706055,31.770000457763672,25.68000030517578,4.059999942779541,27.25,21.850000381469727,15.449999809265137,,11.365569114685059,17.81999969482422,13.774983406066895,,,,,12.07638931274414,18.170000076293945,12.390000343322754,,,11.34000015258789,27.04800033569336,13.150501251220703,15.239999771118164,13.130000114440918,19.09583854675293,20.209999084472656,28.989999771118164,,11.038548469543457,26.530000686645508,17.953332901000977,11.770000457763672,,3.6570000648498535,13.970000267028809,8.19642162322998,555.5999755859375,,10.451607704162598,12.609999656677246,19.96458625793457,6.636442184448242,8.100000381469727,6.699999809265137,6.930271148681641,11.029999732971191,143.0,15.850000381469727,,13.680000305175781,,6.277614116668701,3.8697969913482666,196.90869140625,13.75
19.542699813842773,13.915849685668945,15.630000114440918,19.549999237060547,18.270000457763672,57.66999816894531,24.83217430114746,6.124875068664551,,8.729999542236328,34.20000076293945,32.13999938964844,26.155000686645508,4.159999847412109,27.59000015258789,21.75,15.579999923706055,,11.749285697937012,17.989999771118164,14.059686660766602,,,,,12.455382347106934,18.56999969482422,12.270000457763672,,,11.399999618530273,27.280000686645508,13.531771659851074,15.479999542236328,13.300000190734863,19.33217430114746,20.010000228881836,29.469999313354492,,11.020407676696777,27.18000030517578,18.333332061767578,11.880000114440918,,3.7360000610351562,13.970000267028809,8.323067665100098,560.0,,10.500907897949219,12.729999542236328,20.061973571777344,6.718260765075684,8.069999694824219,6.619999885559082,6.979075908660889,11.359999656677246,145.0,16.09000015258789,,13.829999923706055,,6.397568225860596,3.8003389835357666,192.53294372558594,14.100000381469727
19.807161331176758,13.759052276611328,15.329999923706055,19.700000762939453,18.3700008392334,58.22999954223633,24.299768447875977,6.202241897583008,,8.649999618530273,33.439998626708984,31.6200008392334,25.549999237060547,4.099999904632568,27.850000381469727,21.229999542236328,15.475000381469727,,11.503313064575195,17.760000228881836,13.88808536529541,,,,,12.314062118530273,18.399999618530273,11.229999542236328,,,11.289999961853027,26.823999404907227,13.371236801147461,14.949999809265137,13.199999809265137,18.812236785888672,19.719999313354492,29.290000915527344,,11.06575870513916,27.020000457763672,18.106666564941406,11.699999809265137,,3.6500000953674316,14.09000015258789,8.280853271484375,558.0,,10.510767936706543,12.850000381469727,19.867197036743164,6.918262958526611,8.050000190734863,6.519999980926514,7.019745826721191,10.949999809265137,134.0,15.90999984741211,,13.859999656677246,,6.367579936981201,3.8301069736480713,186.4069061279297,13.539999961853027
19.724517822265625,13.766890525817871,15.460000038146973,20.309999465942383,19.040000915527344,57.65999984741211,23.726850509643555,6.202241897583008,,8.949999809265137,32.400001525878906,31.799999237060547,25.704999923706055,4.170000076293945,28.190000534057617,21.200000762939453,15.5625,,11.626299858093262,18.049999237060547,13.91928482055664,,,,,12.506771087646484,18.420000076293945,10.949999809265137,,,11.210000038146973,27.176000595092773,13.478260040283203,15.069999694824219,13.329999923706055,18.660982131958008,19.299999237060547,28.639999389648438,,10.984126091003418,26.579999923706055,18.086666107177734,11.5600004196167,,3.7119998931884766,14.59000015258789,8.223084449768066,554.7999877929688,,10.648807525634766,12.789999961853027,19.831783294677734,6.727352142333984,8.069999694824219,6.559999942779541,6.8489298820495605,10.880000114440918,129.0,16.170000076293945,,14.100000381469727,,6.4675421714782715,3.8102619647979736,183.7814483642578,13.859999656677246
19.548208236694336,13.62185287475586,15.550000190734863,20.149999618530273,18.799999237060547,57.52000045776367,24.143518447875977,6.124875068664551,,8.890000343322754,32.290000915527344,31.600000381469727,26.325000762939453,4.053332805633545,27.959999084472656,21.40999984741211,15.375,,11.54430866241455,18.100000381469727,13.747682571411133,,,,,12.564582824707031,18.40999984741211,11.130000114440918,,,11.119999885559082,27.31999969482422,13.444815635681152,14.869999885559082,13.229999542236328,18.736610412597656,19.639999389648438,29.549999237060547,,10.959939002990723,26.649999618530273,18.0,11.390000343322754,,3.744999885559082,14.420000076293945,8.174203872680664,558.0,,10.520627975463867,12.600000381469727,19.76980972290039,6.727352142333984,8.010000228881836,6.480000019073486,6.775722980499268,10.850000381469727,135.0,15.930000305175781,,13.9399995803833,,6.487534046173096,3.8102619647979736,181.156005859375,13.600000381469727
19.28374671936035,13.327856063842773,15.699999809265137,19.309999465942383,18.139999389648438,57.0,23.89467430114746,6.086191177368164,,8.699999809265137,32.11000061035156,31.610000610351562,26.424999237060547,4.016665935516357,27.149999618530273,21.829999923706055,14.907500267028809,,11.437721252441406,17.770000457763672,13.642380714416504,,,,,12.429686546325684,18.299999237060547,11.09000015258789,,,11.140000343322754,27.200000762939453,13.538460731506348,15.180000305175781,13.350000381469727,18.972944259643555,19.549999237060547,27.510000228881836,,11.086922645568848,26.450000762939453,18.0,11.279999732971191,,3.736999988555908,14.15999984741211,8.154207229614258,556.0,,10.757267951965332,12.600000381469727,19.64586067199707,6.736443042755127,8.1899995803833,6.699999809265137,6.791991233825684,10.949999809265137,135.0,16.110000610351562,,13.670000076293945,,6.617485046386719,3.790416955947876,176.78025817871094,13.449999809265137
19.636362075805664,13.700251579284668,15.869999885559082,20.139999389648438,18.770000457763672,58.400001525878906,24.646989822387695,6.202241897583008,,8.930000305175781,32.939998626708984,31.84000015258789,27.0,4.110000133514404,27.719999313354492,22.0,15.22249984741211,,11.624659538269043,17.559999465942383,14.122088432312012,,,,,12.487500190734863,18.200000762939453,11.1899995803833,,,11.029999732971191,28.07200050354004,13.612039566040039,15.079999923706055,13.15999984741211,19.199825286865234,20.0,27.450000762939453,,11.126228332519531,26.719999313354492,18.233333587646484,11.329999923706055,,3.740000009536743,14.300000190734863,8.223084449768066,561.2000122070312,,11.200967788696289,12.600000381469727,19.831783294677734,6.945536136627197,8.4399995803833,6.880000114440918,7.003478050231934,11.0600004196167,132.0,15.899999618530273,,13.770000457763672,,6.707450866699219,3.8102619647979736,184.65660095214844,13.369999885559082
19.581266403198242,13.700251579284668,15.829999923706055,19.670000076293945,18.459999084472656,58.29999923706055,24.739582061767578,6.202241897583008,,8.829999923706055,33.5,32.0099983215332,27.479999542236328,4.076665878295898,27.579999923706055,22.079999923706055,15.270000457763672,,11.501673698425293,18.139999389648438,14.11818790435791,,,,,12.339756965637207,18.450000762939453,11.1899995803833,,,11.079999923706055,27.86400032043457,13.51170539855957,15.079999923706055,13.0,19.029664993286133,19.809999465942383,27.219999313354492,,11.201813697814941,26.790000915527344,18.216665267944336,10.949999809265137,,3.688999891281128,14.4399995803833,8.23641586303711,560.0,,10.757267951965332,12.59000015258789,19.76980972290039,6.709169864654541,8.40999984741211,6.699999809265137,7.027881145477295,10.920000076293945,129.0,15.800000190734863,,13.829999923706055,,6.637476921081543,3.8003389835357666,185.53175354003906,13.149999618530273
