ITUB4.SA,VALE3.SA,BBDC4.SA,ABEV3.SA,PETR4.SA,PETR3.SA,ITSA4.SA,B3SA3.SA,BBAS3.SA,UGPA3.SA,LREN3.SA,BBDC3.SA,CIEL3.SA,VIVT4.SA,COGN3.SA,BBSE3.SA,BRFS3.SA,RADL3.SA,EMBR3.SA,SUZB3.SA,GGBR4.SA,FIBR3.SA,SANB11.SA,RAIL3.SA,JBSS3.SA,HYPE3.SA,RENT3.SA,EQTL3.SA,CCRO3.SA,WEGE3.SA,LAME4.SA,BRKM5.SA,SBSP3.SA,TIMS3.SA,YDUQ3.SA,PCAR4.SA,KLBN11.SA,BRML3.SA,FLRY3.SA,CMIG4.SA,EGIE3.SA,BRAP4.SA,MGLU3.SA,CSAN3.SA,MULT3.SA,ELET3.SA,USIM5.SA,NATU3.SA,ELET6.SA,QUAL3.SA,CSNA3.SA,MRVE3.SA,VVAR11.SA,GOAU4.SA,SMLS3.SA,TAEE11.SA,SAPR11.SA,ENBR3.SA,CYRE3.SA,IGTA3.SA,CPLE6.SA,MRFG3.SA,ECOR3.SA,CPFE3.SA
25.760000228881836,26.610000610351562,16.56307601928711,18.15999984741211,14.100000381469727,14.460000038146973,7.5875630378723145,6.566666126251221,32.33000183105469,35.42499923706055,24.31028175354004,16.48546028137207,24.75,,14.149999618530273,28.989999771118164,40.61000061035156,12.640000343322754,15.829999923706055,20.010000228881836,9.369999885559082,,25.18000030517578,8.9399995803833,10.199999809265137,29.709999084472656,13.281933784484863,11.680000305175781,17.280000686645508,6.507691860198975,,31.649999618530273,32.540000915527344,10.289999961853027,16.600000381469727,,14.899999618530273,12.626086235046387,22.389999389648438,6.063889026641846,27.84000015258789,16.635679244995117,0.7691010236740112,9.425000190734863,22.54666519165039,15.594074249267578,3.9600000381469727,,19.780000686645508,20.809999465942383,7.309999942779541,14.000164985656738,,4.099999904632568,,23.309999465942383,,13.520000457763672,13.300000190734863,,3.0199999809265137,6.070000171661377,9.390000343322754,25.809999465942383
25.53333282470703,26.670000076293945,16.397497177124023,18.100000381469727,13.600000381469727,14.050000190734863,7.4616289138793945,6.436666011810303,31.149999618530273,35.07500076293945,23.572364807128906,16.226743698120117,24.700000762939453,,14.029999732971191,28.450000762939453,40.310001373291016,12.479999542236328,15.699999809265137,20.010000228881836,9.300000190734863,,25.100000381469727,8.850000381469727,10.149999618530273,29.610000610351562,13.24565315246582,11.470000267028809,17.010000228881836,6.449999809265137,,31.030000686645508,32.599998474121094,10.359999656677246,16.600000381469727,,14.869999885559082,12.17391300201416,22.25,5.999651908874512,27.447999954223633,16.440902709960938,0.8046870231628418,9.175000190734863,22.056665420532227,15.254202842712402,3.9600000381469727,,19.600000381469727,21.34000015258789,7.099999904632568,13.618342399597168,,4.110000133514404,,23.649999618530273,,13.359999656677246,12.970000267028809,,3.00600004196167,6.0,9.319999694824219,25.84000015258789
25.15999984741211,28.049999237060547,16.11290740966797,17.979999542236328,13.880000114440918,14.270000457763672,7.398661136627197,6.383333206176758,31.399999618530273,35.18000030517578,23.826536178588867,16.04564094543457,24.739999771118164,,14.25,29.020000457763672,40.650001525878906,12.435999870300293,15.6899995803833,20.010000228881836,9.550000190734863,,25.3700008392334,8.6899995803833,10.039999961853027,29.229999542236328,13.27286434173584,11.579999923706055,17.1200008392334,6.515384197235107,,31.850000381469727,30.780000686645508,10.449999809265137,16.700000762939453,,15.119999885559082,12.147826194763184,22.549999237060547,6.108853816986084,27.552000045776367,17.308542251586914,0.8367180228233337,9.057499885559082,22.3266658782959,15.674042701721191,4.039999961853027,,20.31999969482422,21.360000610351562,7.460000038146973,14.027438163757324,,4.239999771118164,,23.459999084472656,,13.460000038146973,13.199999809265137,,3.0390000343322754,6.360000133514404,9.34000015258789,25.81999969482422
25.646665573120117,27.450000762939453,16.40784454345703,18.030000686645508,14.029999732971191,14.390000343322754,7.579692840576172,6.340000152587891,32.29999923706055,35.58000183105469,24.047910690307617,16.350927352905273,24.93000030517578,,14.319999694824219,28.93000030517578,40.650001525878906,12.800000190734863,15.630000114440918,20.010000228881836,9.65999984741211,,25.690000534057617,8.619999885559082,10.25,30.350000381469727,13.427059173583984,11.52400016784668,17.239999771118164,6.5961527824401855,,32.79999923706055,30.350000381469727,10.3100004196167,16.700000762939453,,15.399999618530273,12.17391300201416,22.510000228881836,6.044618129730225,27.591999053955078,17.54758644104004,0.8203120231628418,9.147500038146973,22.3700008392334,15.983925819396973,4.03000020980835,,20.700000762939453,22.100000381469727,7.380000114440918,13.954710006713867,,4.320000171661377,,22.610000610351562,,13.109999656677246,12.9399995803833,,2.9860000610351562,6.409999847412109,9.239999771118164,25.8700008392334
25.81333351135254,28.350000381469727,16.55790138244629,18.31999969482422,14.34000015258789,14.680000305175781,7.595434188842773,6.3866658210754395,32.5,35.92499923706055,24.105304718017578,16.402671813964844,24.780000686645508,,14.699999809265137,29.219999313354492,39.939998626708984,13.180000305175781,15.369999885559082,20.010000228881836,9.84000015258789,,26.200000762939453,8.600000381469727,10.470000267028809,30.0,13.303098678588867,11.5600004196167,17.149999618530273,6.634614944458008,,33.43000030517578,29.579999923706055,10.460000038146973,17.149999618530273,,15.710000038146973,12.573912620544434,23.4950008392334,6.018922805786133,27.799999237060547,18.2558650970459,0.8183590173721313,9.25,22.683332443237305,17.003538131713867,4.050000190734863,,22.059999465942383,21.770000457763672,7.619999885559082,14.354715347290039,,4.409999847412109,,23.149999618530273,,13.5,13.319999694824219,,3.002000093460083,6.829999923706055,9.329999923706055,25.899999618530273
25.860000610351562,27.729999542236328,16.837316513061523,18.209999084472656,14.0,14.420000076293945,7.571822166442871,6.363333225250244,32.11000061035156,35.5099983215332,23.580562591552734,16.45441436767578,24.360000610351562,,14.819999694824219,29.360000610351562,39.45000076293945,13.329999923706055,15.329999923706055,20.010000228881836,9.8100004196167,,26.56999969482422,8.579999923706055,10.4399995803833,30.25,13.297052383422852,11.539999961853027,17.190000534057617,6.865384101867676,,33.4900016784668,30.040000915527344,10.449999809265137,17.399999618530273,,15.789999961853027,12.260869026184082,23.030000686645508,5.717012882232666,27.663999557495117,17.88401985168457,0.8247650265693665,8.957500457763672,22.34666633605957,17.153480529785156,4.269999980926514,,22.190000534057617,21.899999618530273,7.940000057220459,14.21834945678711,,4.449999809265137,,23.049999237060547,,13.359999656677246,13.119999885559082,,2.9760000705718994,6.889999866485596,9.220000267028809,25.90999984741211
26.00666618347168,26.829999923706055,17.32887840270996,18.200000762939453,13.729999542236328,14.199999809265137,7.66627311706543,6.316666126251221,32.560001373291016,35.27000045776367,23.695350646972656,16.94597625732422,24.25,,14.770000457763672,29.020000457763672,39.20000076293945,13.199999809265137,15.15999984741211,20.010000228881836,9.680000305175781,,26.75,8.680000305175781,10.470000267028809,30.049999237060547,13.850339889526367,11.489999771118164,17.200000762939453,6.773076057434082,,33.75,29.200000762939453,10.350000381469727,17.479999542236328,,15.800000190734863,12.086956024169922,23.635000228881836,5.511457920074463,27.472000122070312,17.35280990600586,0.8671090006828308,8.925000190734863,22.266666412353516,17.153480529785156,4.150000095367432,,22.200000762939453,22.030000686645508,7.599999904632568,14.163803100585938,,4.389999866485596,,23.299999237060547,,13.510000228881836,12.960000038146973,,2.871000051498413,6.880000114440918,9.170000076293945,25.940000534057617
26.17333221435547,27.469999313354492,17.28748321533203,18.260000228881836,13.970000267028809,14.359999656677246,7.784336090087891,6.336666107177734,32.849998474121094,35.209999084472656,24.252887725830078,16.84248924255371,24.100000381469727,,14.949999809265137,29.889999389648438,39.790000915527344,13.489999771118164,15.359999656677246,20.010000228881836,9.800000190734863,,27.420000076293945,8.729999542236328,10.270000457763672,30.059999465942383,14.300830841064453,11.498000144958496,17.700000762939453,6.807692050933838,,34.13999938964844,29.270000457763672,10.260000228881836,17.829999923706055,,15.800000190734863,12.217391014099121,26.260000228881836,5.704165935516357,27.200000762939453,17.574146270751953,0.8702729940414429,9.27750015258789,22.566665649414062,18.053138732910156,4.260000228881836,,22.899999618530273,22.600000381469727,7.75,14.491080284118652,,4.599999904632568,,23.010000228881836,,13.420000076293945,13.199999809265137,,2.9170000553131104,7.21999979019165,9.4399995803833,26.0
26.700000762939453,28.059999465942383,17.75265884399414,18.56999969482422,13.989999771118164,14.359999656677246,7.933884143829346,6.516665935516357,33.88999938964844,35.974998474121094,24.67923927307129,17.41684341430664,24.299999237060547,,15.3100004196167,29.829999923706055,41.79999923706055,13.859999656677246,14.760000228881836,20.010000228881836,10.050000190734863,,28.34000015258789,9.270000457763672,11.050000190734863,30.3799991607666,14.397581100463867,11.520000457763672,18.020000457763672,6.992307186126709,,34.43000030517578,29.850000381469727,10.399999618530273,18.200000762939453,,16.0,12.170000076293945,26.78499984741211,5.967534065246582,27.743999481201172,17.972553253173828,0.8944529891014099,9.1899995803833,22.733333587646484,17.983165740966797,4.409999847412109,,21.329999923706055,22.399999618530273,7.929999828338623,14.481988906860352,,4.699999809265137,,23.440000534057617,,13.859999656677246,13.5,,2.819999933242798,7.380000114440918,9.479999542236328,26.030000686645508
26.260000228881836,26.31999969482422,17.729890823364258,18.559999465942383,14.15999984741211,14.449999809265137,7.855175018310547,6.50333309173584,33.779998779296875,36.0,24.74483299255371,17.229013442993164,22.950000762939453,,15.489999771118164,29.719999313354492,42.09000015258789,13.829999923706055,15.289999961853027,20.010000228881836,9.5600004196167,,27.1200008392334,9.380000114440918,11.0,30.3700008392334,14.600000381469727,11.420000076293945,17.709999084472656,7.173076152801514,,34.43000030517578,30.399999618530273,10.1899995803833,18.5,,16.100000381469727,12.0600004196167,26.940000534057617,6.198783874511719,27.823999404907227,16.954404830932617,0.8984370231628418,8.975000381469727,22.753332138061523,17.663286209106445,4.239999771118164,,21.0,22.639999389648438,7.599999904632568,14.591080665588379,,4.510000228881836,,23.059999465942383,,13.5,13.520000457763672,,2.742000102996826,7.289999961853027,9.5,26.0
25.399999618530273,25.350000381469727,17.468069076538086,19.030000686645508,13.600000381469727,14.0600004196167,7.6741437911987305,6.433332920074463,32.36000061035156,37.04999923706055,24.657922744750977,16.876123428344727,23.170000076293945,,15.300000190734863,29.049999237060547,41.599998474121094,13.600000381469727,15.149999618530273,20.010000228881836,9.350000381469727,,26.440000534057617,9.199999809265137,10.640000343322754,29.799999237060547,14.285714149475098,11.09000015258789,17.440000534057617,7.030768871307373,,33.72999954223633,29.799999237060547,10.079999923706055,18.399999618530273,,15.90999984741211,12.0,27.174999237060547,5.858333110809326,27.54400062561035,16.157590866088867,0.8867179751396179,8.662500381469727,22.816665649414062,16.663667678833008,4.019999980926514,,20.18000030517578,22.5,7.079999923706055,14.145621299743652,,4.21999979019165,,22.799999237060547,,13.100000381469727,13.34000015258789,,2.680999994277954,7.139999866485596,9.479999542236328,25.969999313354492
25.799999237060547,26.049999237060547,17.490835189819336,18.899999618530273,14.210000038146973,14.8100004196167,7.886658191680908,6.483333110809326,33.11000061035156,36.9900016784668,24.44146728515625,16.96150016784668,23.34000015258789,,15.479999542236328,29.170000076293945,42.099998474121094,13.663999557495117,15.079999923706055,20.010000228881836,9.319999694824219,,27.780000686645508,9.229999542236328,10.699999809265137,29.899999618530273,14.507935523986816,11.3100004196167,17.360000610351562,7.115384101867676,,33.959999084472656,30.06999969482422,10.100000381469727,18.600000381469727,,16.170000076293945,12.670000076293945,28.674999237060547,5.839062213897705,27.535999298095703,16.582557678222656,1.0117180347442627,8.8149995803833,22.90333366394043,16.493732452392578,4.179999828338623,,19.940000534057617,22.65999984741211,7.400000095367432,13.909255027770996,,4.239999771118164,,22.5,,13.25,13.050000190734863,,2.6549999713897705,7.409999847412109,9.399999618530273,26.0
25.860000610351562,26.030000686645508,17.47945213317871,18.889999389648438,14.079999923706055,14.720000267028809,7.87091588973999,6.466666221618652,32.279998779296875,36.95000076293945,24.558713912963867,16.85904884338379,23.450000762939453,,15.25,29.860000610351562,42.529998779296875,13.550000190734863,15.100000381469727,20.010000228881836,9.1899995803833,,27.450000762939453,9.279999732971191,10.6899995803833,30.200000762939453,14.755555152893066,11.199999809265137,17.5,7.115384101867676,,33.959999084472656,29.559999465942383,10.100000381469727,18.1299991607666,,16.100000381469727,12.430000305175781,28.25,5.7234368324279785,27.368000030517578,16.290393829345703,1.0273430347442627,9.072500228881836,23.01333236694336,15.963932991027832,4.099999904632568,,19.049999237060547,23.200000762939453,7.159999847412109,13.672887802124023,,4.199999809265137,,23.0,,13.270000457763672,12.779999732971191,,2.549999952316284,7.25,9.359999656677246,25.979999542236328
25.926666259765625,26.5,17.633129119873047,18.950000762939453,14.140000343322754,14.880000114440918,7.894528865814209,6.493332862854004,32.400001525878906,36.959999084472656,25.352384567260742,16.927349090576172,23.950000762939453,,15.489999771118164,30.170000076293945,43.43000030517578,13.802000045776367,15.430000305175781,20.010000228881836,9.569999694824219,,27.56999969482422,9.699999809265137,11.050000190734863,30.559999465942383,14.793649673461914,11.140000343322754,18.0,7.230769157409668,,34.810001373291016,30.5,10.25,18.299999237060547,,16.110000610351562,12.899999618530273,28.844999313354492,5.78125,27.239999771118164,16.609119415283203,1.059453010559082,9.2475004196167,22.93000030517578,16.50372886657715,4.190000057220459,,19.31999969482422,24.31999969482422,7.400000095367432,13.772890090942383,,4.360000133514404,,23.600000381469727,,13.510000228881836,13.079999923706055,,2.7160000801086426,7.5,9.9399995803833,25.989999771118164
26.053333282470703,26.559999465942383,17.89495277404785,19.190000534057617,14.729999542236328,15.350000381469727,7.9496259689331055,6.6366658210754395,33.349998474121094,37.869998931884766,26.470739364624023,17.285932540893555,24.329999923706055,,15.9399995803833,30.3799991607666,44.959999084472656,14.010000228881836,15.729999542236328,20.010000228881836,9.8100004196167,,27.799999237060547,9.699999809265137,11.449999809265137,31.299999237060547,15.380951881408691,10.680000305175781,18.200000762939453,7.430768966674805,,34.59000015258789,30.3700008392334,10.350000381469727,18.6200008392334,,15.869999885559082,13.300000190734863,29.075000762939453,5.71058988571167,27.464000701904297,16.582557678222656,1.09375,9.412500381469727,23.270000457763672,16.073890686035156,4.300000190734863,,19.670000076293945,24.200000762939453,7.559999942779541,14.036528587341309,,4.53000020980835,,23.790000915527344,,13.59000015258789,13.289999961853027,,2.809999942779541,7.900000095367432,10.140000343322754,25.989999771118164
26.5,26.31999969482422,18.003095626831055,19.530000686645508,14.819999694824219,15.319999694824219,8.083431243896484,6.670000076293945,34.38999938964844,37.400001525878906,26.42564582824707,17.28023910522461,24.139999389648438,,15.699999809265137,30.43000030517578,44.29999923706055,13.836000442504883,15.789999961853027,20.010000228881836,9.970000267028809,,27.649999618530273,9.90999984741211,11.300000190734863,31.469999313354492,15.14285659790039,10.539999961853027,18.149999618530273,7.561538219451904,,34.119998931884766,29.950000762939453,10.180000305175781,18.299999237060547,,15.770000457763672,13.510000228881836,29.200000762939453,5.684895038604736,27.263999938964844,16.555997848510742,1.0292960405349731,9.267499923706055,23.66666603088379,17.443370819091797,4.28000020980835,,20.920000076293945,24.799999237060547,7.5,13.691069602966309,,4.639999866485596,,23.93000030517578,,13.569999694824219,13.489999771118164,,2.825000047683716,7.619999885559082,10.149999618530273,25.989999771118164
26.753332138061523,25.90999984741211,18.185232162475586,19.690000534057617,15.449999809265137,15.930000305175781,8.107044219970703,6.7133331298828125,35.38999938964844,37.849998474121094,26.470739364624023,17.587596893310547,24.079999923706055,,15.779999732971191,31.15999984741211,45.2400016784668,13.9399995803833,15.8100004196167,20.010000228881836,9.619999885559082,,28.649999618530273,9.920000076293945,10.970000267028809,31.239999771118164,15.20634937286377,10.564000129699707,18.540000915527344,7.699999809265137,,33.97999954223633,30.979999542236328,10.329999923706055,18.450000762939453,,15.800000190734863,13.300000190734863,29.299999237060547,5.896874904632568,27.54400062561035,16.042495727539062,1.035156011581421,9.382499694824219,23.713333129882812,17.49335289001465,4.139999866485596,,21.239999771118164,26.850000381469727,7.260000228881836,13.600159645080566,,4.429999828338623,,24.0,,13.680000305175781,13.399999618530273,,2.9200000762939453,7.690000057220459,10.390000343322754,26.020000457763672
26.866666793823242,26.649999618530273,18.21369171142578,19.739999771118164,15.680000305175781,16.190000534057617,8.107044219970703,6.793333053588867,34.75,37.970001220703125,26.155075073242188,17.55344581604004,23.700000762939453,,15.720000267028809,31.0,44.310001373291016,14.039999961853027,15.970000267028809,20.010000228881836,9.979999542236328,,28.969999313354492,10.130000114440918,10.789999961853027,31.350000381469727,15.146031379699707,10.788000106811523,19.0,7.853846073150635,,33.25,30.25,10.350000381469727,18.399999618530273,,15.949999809265137,13.239999771118164,29.184999465942383,5.717012882232666,27.743999481201172,16.414342880249023,1.0644530057907104,9.5,23.67333221435547,17.04352378845215,4.389999866485596,,21.209999084472656,26.6299991607666,7.699999809265137,13.818345069885254,,4.619999885559082,,23.979999542236328,,13.75,13.180000305175781,,2.930000066757202,7.360000133514404,10.609999656677246,26.049999237060547
26.833332061767578,27.260000228881836,18.242151260375977,19.81999969482422,15.699999809265137,16.190000534057617,8.083431243896484,6.880000114440918,34.75,38.244998931884766,26.245264053344727,17.530677795410156,23.510000228881836,,15.920000076293945,31.639999389648438,42.849998474121094,13.972000122070312,15.789999961853027,20.010000228881836,10.350000381469727,,28.440000534057617,10.470000267028809,9.859999656677246,31.420000076293945,15.168252944946289,10.961999893188477,19.030000686645508,7.5,,32.75,32.310001373291016,10.279999732971191,18.56999969482422,,15.949999809265137,13.550000190734863,29.145000457763672,5.691318988800049,27.895999908447266,16.73306655883789,1.1015620231628418,9.792499542236328,24.260000228881836,16.453746795654297,4.5,,20.360000610351562,28.09000015258789,7.789999961853027,13.32742977142334,,4.849999904632568,,24.399999618530273,,13.699999809265137,13.510000228881836,,3.049999952316284,7.170000076293945,10.9399995803833,26.1299991607666
