ITUB4.SA,BBDC4.SA,ABEV3.SA,PETR4.SA,BRFS3.SA,PETR3.SA,ITSA4.SA,CIEL3.SA,B3SA3.SA,UGPA3.SA,VALE5.SA,VALE3.SA,VIVT4.SA,BBSE3.SA,COGN3.SA,JBSS3.SA,BBDC3.SA,BBAS3.SA,LREN3.SA,CCRO3.SA,EMBR3.SA,HYPE3.SA,RADL3.SA,CTIP3.SA,KLBN11.SA,LAME4.SA,SBSP3.SA,WEGE3.SA,EQTL3.SA,PCAR4.SA,EGIE3.SA,BRML3.SA,FIBR3.SA,TIMS3.SA,BRKM5.SA,CPFE3.SA,CMIG4.SA,SANB11.SA,GGBR4.SA,CSAN3.SA,NATU3.SA,SUZB5.SA,RENT3.SA,CSNA3.SA,MULT3.SA,QUAL3.SA,YDUQ3.SA,MRVE3.SA,CPLE6.SA,CESP6.SA,ENBR3.SA,CYRE3.SA,MRFG3.SA,SMLS3.SA,HGTX3.SA,GOAU4.SA,BRAP4.SA,ECOR3.SA,USIM5.SA,RUMO3.SA,OIBR3.SA
20.11570167541504,14.464644432067871,19.06999969482422,12.949999809265137,62.0,13.270000457763672,6.759387969970703,28.263887405395508,4.063333034515381,33.005001068115234,,17.799999237060547,,35.400001525878906,10.279999732971191,15.539999961853027,14.171228408813477,24.549999237060547,14.960046768188477,16.0,23.219999313354492,20.350000381469727,6.23199987411499,,18.389999389648438,,18.100000381469727,6.119229793548584,6.466000080108643,,28.399999618530273,11.765886306762695,,10.050000190734863,11.760000228881836,19.627809524536133,9.21788215637207,14.90999984741211,9.239999771118164,7.224999904632568,,,11.11111068725586,6.150000095367432,18.690000534057617,23.780000686645508,19.25,7.918274879455566,3.5299999713897705,,10.688247680664062,12.970000267028809,4.090000152587891,,,9.899999618530273,9.464364051818848,9.020000457763672,5.25,,48.35972213745117
19.779613494873047,14.384676933288574,18.889999389648438,13.069999694824219,61.779998779296875,13.239999771118164,6.6883039474487305,27.833332061767578,4.00666618347168,32.8849983215332,,17.729999542236328,,35.02000045776367,10.579999923706055,15.649999618530273,14.105708122253418,24.43000030517578,15.086313247680664,16.190000534057617,23.389999389648438,20.040000915527344,6.288000106811523,,18.200000762939453,,17.8700008392334,6.050000190734863,6.309999942779541,,28.200000762939453,11.832775115966797,,10.140000343322754,11.899999618530273,19.69610023498535,9.153646469116211,14.640000343322754,9.399999618530273,7.192500114440918,,,11.044594764709473,6.119999885559082,18.583332061767578,23.6200008392334,19.18000030517578,7.600089073181152,3.509000062942505,,10.796708106994629,12.75,4.019999980926514,,,9.949999809265137,9.455511093139648,9.100000381469727,5.409999847412109,,48.28509521484375
20.330577850341797,14.502276420593262,18.959999084472656,13.0,61.70000076293945,13.3100004196167,6.740001201629639,27.72916603088379,4.070000171661377,33.36000061035156,,19.450000762939453,,35.4900016784668,10.460000038146973,15.359999656677246,14.437992095947266,25.420000076293945,15.127307891845703,16.209999084472656,23.0,20.09000015258789,6.317999839782715,,18.389999389648438,,17.899999618530273,6.019229888916016,6.381999969482422,,28.351999282836914,11.906353950500488,,10.149999618530273,12.050000190734863,19.900964736938477,9.288540840148926,15.069999694824219,9.75,7.460000038146973,,,11.162508964538574,6.579999923706055,18.933332443237305,24.239999771118164,18.649999618530273,7.7000908851623535,3.497999906539917,,11.092508316040039,12.960000038146973,4.099999904632568,,,10.220000267028809,10.022132873535156,9.100000381469727,5.619999885559082,,46.27010726928711
20.881542205810547,14.87388801574707,18.860000610351562,12.869999885559082,62.29999923706055,14.0600004196167,6.817546844482422,28.29861068725586,4.113333225250244,33.90999984741211,,21.09000015258789,,36.5,11.119999885559082,15.65999984741211,14.489473342895508,26.290000915527344,15.4815092086792,16.549999237060547,23.030000686645508,20.100000381469727,6.3460001945495605,,18.31999969482422,,17.950000762939453,6.0538458824157715,6.389999866485596,,28.959999084472656,12.260869026184082,,10.130000114440918,12.329999923706055,20.583839416503906,9.468401908874512,15.350000381469727,10.239999771118164,7.510000228881836,,,11.446711540222168,7.139999866485596,19.260000228881836,24.209999084472656,19.040000915527344,8.01827621459961,3.5380001068115234,,11.220687866210938,13.039999961853027,4.210000038146973,,,10.569999694824219,10.58875560760498,9.1899995803833,6.0,,47.24028778076172
21.559228897094727,15.287835121154785,18.93000030517578,13.220000267028809,61.0099983215332,14.699999809265137,7.0437211990356445,28.25,4.25333309173584,34.119998931884766,,23.200000762939453,,36.09000015258789,11.739999771118164,15.420000076293945,14.437992095947266,27.190000534057617,15.596296310424805,16.1299991607666,22.649999618530273,20.0,6.51200008392334,,18.280000686645508,,18.149999618530273,6.12307596206665,6.420000076293945,,29.040000915527344,12.341136932373047,,10.289999961853027,12.399999618530273,20.242401123046875,9.449131965637207,15.319999694824219,10.5,7.364999771118164,,,11.132274627685547,7.139999866485596,18.823333740234375,24.450000762939453,19.049999237060547,7.954638957977295,3.424999952316284,,11.388307571411133,12.930000305175781,4.199999809265137,,,10.4399995803833,11.199645042419434,9.050000190734863,5.980000019073486,,45.8969612121582
21.157024383544922,15.000893592834473,18.799999237060547,12.520000457763672,60.36000061035156,13.630000114440918,6.985561847686768,27.54166603088379,4.199999809265137,33.42499923706055,,23.459999084472656,,34.47999954223633,11.140000343322754,14.899999618530273,14.292909622192383,26.399999618530273,15.566779136657715,15.890000343322754,22.450000762939453,20.15999984741211,6.559999942779541,,18.06999969482422,,17.81999969482422,6.0961527824401855,6.3480000495910645,,28.31999969482422,11.578595161437988,,10.149999618530273,11.920000076293945,20.06680679321289,9.294964790344238,15.180000305175781,10.149999618530273,7.242499828338623,,,10.902494430541992,7.909999847412109,18.270000457763672,25.139999389648438,18.989999771118164,7.881910800933838,3.4170000553131104,,11.102368354797363,12.84000015258789,4.179999828338623,,,9.819999694824219,10.68614387512207,9.020000457763672,6.239999771118164,,44.55363464355469
21.37190055847168,15.287835121154785,18.899999618530273,12.770000457763672,59.75,13.630000114440918,6.940327167510986,27.75,4.186666011810303,33.3650016784668,,22.549999237060547,,35.029998779296875,11.680000305175781,15.050000190734863,14.152507781982422,26.5,15.553661346435547,16.459999084472656,22.709999084472656,19.93000030517578,6.4039998054504395,,18.25,,17.799999237060547,6.038461208343506,6.400000095367432,,28.784000396728516,11.66555118560791,,9.949999809265137,12.350000381469727,20.457012176513672,9.57118034362793,16.100000381469727,10.109999656677246,7.357500076293945,,,10.696900367736816,7.860000133514404,17.91666603088379,24.760000228881836,18.940000534057617,7.636453151702881,3.4630000591278076,,11.309428215026855,12.449999809265137,4.099999904632568,,,9.970000267028809,10.774679183959961,9.050000190734863,5.929999828338623,,43.13568115234375
21.07988929748535,14.831551551818848,18.850000381469727,12.819999694824219,65.12000274658203,13.729999542236328,6.908017158508301,28.9375,4.076665878295898,34.0,,21.110000610351562,,34.65999984741211,11.25,15.050000190734863,14.077627182006836,26.0,15.689764976501465,16.110000610351562,22.520000457763672,19.799999237060547,6.559999942779541,,18.479999542236328,,17.850000381469727,6.0961527824401855,6.429999828338623,,28.31999969482422,11.35116958618164,,9.8100004196167,12.3100004196167,20.37897491455078,9.461978912353516,16.239999771118164,9.920000076293945,7.224999904632568,,,10.527587890625,7.800000190734863,17.790000915527344,24.420000076293945,17.950000762939453,7.363722801208496,3.4179999828338623,,11.230547904968262,11.75,4.070000171661377,,,9.770000457763672,10.243470191955566,8.930000305175781,5.949999809265137,,42.53864669799805
21.228649139404297,15.137309074401855,18.950000762939453,13.0600004196167,64.4000015258789,14.25,6.856319904327393,29.09722137451172,4.146666049957275,34.67499923706055,,22.649999618530273,,35.189998626708984,11.020000457763672,15.5,14.058906555175781,26.6200008392334,17.226274490356445,16.600000381469727,23.5,19.950000762939453,6.822000026702881,,18.450000762939453,,17.799999237060547,6.169229984283447,6.3979997634887695,,28.559999465942383,10.94983196258545,,9.710000038146973,12.600000381469727,19.97294807434082,9.346353530883789,16.110000610351562,10.020000457763672,7.375,,,10.618290901184082,8.029999732971191,17.676666259765625,24.799999237060547,18.280000686645508,7.4546332359313965,3.390000104904175,,11.289708137512207,11.729999542236328,4.230000019073486,,,9.800000190734863,10.62416934967041,8.880000114440918,5.96999979019165,,42.46401596069336
21.460054397583008,15.21257209777832,19.34000015258789,13.789999961853027,64.75,15.039999961853027,6.92094087600708,29.00694465637207,4.239999771118164,35.0,,24.780000686645508,,35.11000061035156,11.119999885559082,15.619999885559082,13.965306282043457,26.440000534057617,17.254150390625,16.329999923706055,23.600000381469727,20.0,6.849999904632568,,18.34000015258789,,18.530000686645508,6.384614944458008,6.484000205993652,,29.600000381469727,11.036788940429688,,9.739999771118164,14.039999961853027,19.764387130737305,9.391319274902344,16.3799991607666,10.369999885559082,7.252500057220459,,,10.666666030883789,8.680000305175781,17.833332061767578,24.479999542236328,18.700000762939453,7.090991973876953,3.447999954223633,,11.230547904968262,11.699999809265137,4.309999942779541,,,10.329999923706055,11.243912696838379,9.15999984741211,6.400000095367432,,41.56846618652344
21.250688552856445,15.264314651489258,19.56999969482422,14.430000305175781,64.5,15.65999984741211,6.838225841522217,29.16666603088379,4.260000228881836,35.099998474121094,,27.059999465942383,,35.13999938964844,10.619999885559082,15.8100004196167,14.16186809539795,27.170000076293945,16.94914436340332,16.5,23.81999969482422,20.450000762939453,6.9019999504089355,,18.770000457763672,,18.520000457763672,6.465384006500244,6.547999858856201,,30.1200008392334,11.431438446044922,,9.75,13.40999984741211,20.0960693359375,9.808854103088379,17.100000381469727,10.630000114440918,6.962500095367432,,,10.536659240722656,9.050000190734863,17.799999237060547,24.440000534057617,18.18000030517578,7.090991973876953,3.5480000972747803,,11.87144947052002,11.600000381469727,4.75,,,10.399999618530273,11.863656044006348,9.09000015258789,6.650000095367432,,42.31475830078125
20.71625328063965,14.887998580932617,19.84000015258789,13.789999961853027,63.79999923706055,14.8100004196167,6.767141819000244,29.30555534362793,4.260000228881836,35.625,,24.93000030517578,,35.95000076293945,10.649999618530273,15.619999885559082,13.951265335083008,27.110000610351562,17.136083602905273,16.309999465942383,23.350000381469727,20.860000610351562,7.0980000495910645,,18.530000686645508,,19.079999923706055,6.396152973175049,6.47599983215332,,29.983999252319336,10.983277320861816,,9.199999809265137,13.579999923706055,19.998516082763672,10.117186546325684,17.190000534057617,10.229999542236328,7.112500190734863,,,10.44293212890625,9.050000190734863,17.360000610351562,23.790000915527344,18.299999237060547,7.272812843322754,3.515000104904175,,11.634807586669922,11.449999809265137,4.519999980926514,,,10.140000343322754,11.500663757324219,9.010000228881836,6.96999979019165,,45.0760383605957
20.798898696899414,14.831551551818848,19.510000228881836,13.65999984741211,63.90999984741211,14.649999618530273,6.8097920417785645,29.263887405395508,4.126666069030762,34.970001220703125,,23.8799991607666,,36.2400016784668,10.699999809265137,15.630000114440918,14.002745628356934,27.860000610351562,17.992067337036133,16.18000030517578,23.25,21.329999923706055,7.199999809265137,,18.600000381469727,,19.649999618530273,6.407691955566406,6.53000020980835,,29.719999313354492,10.782608032226562,,8.970000267028809,13.600000381469727,19.5107479095459,9.988715171813965,17.06999969482422,10.029999732971191,6.882500171661377,,,10.309901237487793,8.329999923706055,17.74333381652832,23.549999237060547,18.200000762939453,6.863717079162598,3.4790000915527344,,11.299568176269531,11.270000457763672,4.349999904632568,,,9.800000190734863,11.314741134643555,9.09000015258789,6.269999980926514,,42.762535095214844
21.07438087463379,14.887998580932617,19.8799991607666,13.510000228881836,64.5999984741211,14.5,6.902201175689697,29.375,4.203332901000977,35.810001373291016,,22.75,,37.380001068115234,11.039999961853027,16.489999771118164,13.862343788146973,28.0,18.69390869140625,15.970000267028809,23.40999984741211,21.790000915527344,7.320000171661377,,18.75,,19.290000915527344,6.5,6.685999870300293,,29.440000534057617,11.030099868774414,,9.020000457763672,14.84000015258789,19.803409576416016,10.033679962158203,17.219999313354492,10.350000381469727,6.934999942779541,,,10.566892623901367,8.020000457763672,18.073333740234375,24.729999542236328,18.1299991607666,6.990991115570068,3.4749999046325684,,11.417887687683105,11.25,4.380000114440918,,,10.149999618530273,10.934041023254395,8.949999809265137,5.940000057220459,,43.28493881225586
20.97520637512207,14.840959548950195,19.729999542236328,13.770000457763672,65.08000183105469,14.670000076293945,6.923525810241699,29.30555534362793,4.1966657638549805,35.5,,23.280000686645508,,37.310001373291016,10.670000076293945,16.450000762939453,13.829584121704102,28.059999465942383,18.34790802001953,15.399999618530273,23.649999618530273,21.450000762939453,7.460000038146973,,19.520000457763672,,19.43000030517578,6.5461530685424805,6.690000057220459,,29.43199920654297,10.688962936401367,,9.15999984741211,14.260000228881836,19.5107479095459,10.16857624053955,17.1299991607666,10.449999809265137,6.695000171661377,,,10.29176139831543,8.630000114440918,17.663333892822266,24.110000610351562,17.65999984741211,7.0091729164123535,3.490999937057495,,11.467187881469727,11.319999694824219,4.389999866485596,,,10.260000228881836,11.17308521270752,8.449999809265137,6.070000171661377,,44.777523040771484
20.881542205810547,14.690434455871582,19.440000534057617,13.729999542236328,64.27999877929688,14.699999809265137,6.859550952911377,29.29861068725586,4.090000152587891,35.79999923706055,,22.329999923706055,,36.7599983215332,11.649999618530273,16.520000457763672,13.703222274780273,27.510000228881836,18.643075942993164,15.260000228881836,23.1299991607666,21.540000915527344,7.25,,19.3799991607666,,19.520000457763672,6.5961527824401855,6.863999843597412,,29.15999984741211,10.595316886901855,,8.970000267028809,14.59000015258789,20.0960693359375,10.027256965637207,16.940000534057617,10.119999885559082,6.775000095367432,,,10.355253219604492,8.319999694824219,17.1200008392334,24.700000762939453,17.850000381469727,7.109173774719238,3.490000009536743,,11.348868370056152,11.3100004196167,4.25,,,9.859999656677246,10.845505714416504,8.729999542236328,5.900000095367432,,44.03123092651367
20.738292694091797,14.544610977172852,19.5,13.979999542236328,64.06999969482422,14.920000076293945,6.731599807739258,29.22916603088379,4.016665935516357,35.88999938964844,,21.600000381469727,,36.33000183105469,11.40999984741211,16.600000381469727,13.511340141296387,27.0,18.734905242919922,15.210000038146973,23.149999618530273,21.920000076293945,7.309999942779541,,19.950000762939453,,19.079999923706055,6.523076057434082,6.699999809265137,,28.559999465942383,10.615384101867676,,8.949999809265137,14.970000267028809,19.23759651184082,9.71892261505127,17.299999237060547,9.920000076293945,6.862500190734863,,,10.506423950195312,7.929999828338623,17.600000381469727,24.8700008392334,17.399999618530273,6.945536136627197,3.4200000762939453,,10.885448455810547,11.15999984741211,4.090000152587891,,,9.300000190734863,10.447099685668945,8.5600004196167,5.610000133514404,,46.120849609375
20.942148208618164,14.878591537475586,19.399999618530273,13.899999618530273,64.8499984741211,14.8100004196167,6.788466930389404,29.36805534362793,4.033332824707031,36.13999938964844,,21.329999923706055,,36.290000915527344,11.829999923706055,16.649999618530273,13.857664108276367,25.959999084472656,18.30855369567871,15.800000190734863,22.920000076293945,21.719999313354492,7.3979997634887695,,20.020000457763672,,19.549999237060547,6.696153163909912,6.961999893188477,,29.280000686645508,10.896321296691895,,8.829999923706055,14.880000114440918,19.998516082763672,10.059374809265137,17.5,10.0,6.940000057220459,,,10.582010269165039,7.940000057220459,18.043333053588867,25.489999771118164,17.700000762939453,7.027355194091797,3.3399999141693115,,10.855868339538574,10.899999618530273,4.090000152587891,,,9.039999961853027,10.181495666503906,9.020000457763672,5.489999771118164,,45.5238151550293
21.333332061767578,15.137309074401855,19.670000076293945,14.039999961853027,65.5,15.050000190734863,6.859550952911377,29.73611068725586,4.086666107177734,36.79999923706055,,21.280000686645508,,36.70000076293945,12.3100004196167,16.420000076293945,13.95594596862793,26.219999313354492,18.748022079467773,15.510000228881836,23.280000686645508,21.549999237060547,7.633999824523926,,19.889999389648438,,19.6200008392334,6.661538124084473,6.8520002365112305,,29.11199951171875,11.016721725463867,,8.979999542236328,14.600000381469727,20.037538528442383,10.052950859069824,17.709999084472656,10.0,6.927499771118164,,,10.318971633911133,7.900000095367432,17.966665267944336,25.1200008392334,18.09000015258789,7.527360916137695,3.490000009536743,,11.07278823852539,11.390000343322754,4.099999904632568,,,9.15999984741211,10.190348625183105,8.65999984741211,5.449999809265137,,46.19547653198242
20.765840530395508,14.751585006713867,19.280000686645508,13.699999809265137,65.26000213623047,14.640000343322754,6.7742509841918945,29.41666603088379,4.133333206176758,36.290000915527344,,20.239999771118164,,35.93000030517578,11.880000114440918,16.209999084472656,13.68918228149414,26.040000915527344,18.557804107666016,15.420000076293945,22.940000534057617,21.510000228881836,7.716000080108643,,19.75,,19.579999923706055,6.634614944458008,6.800000190734863,,29.27199935913086,10.79598617553711,,8.720000267028809,14.210000038146973,19.657079696655273,9.74461841583252,17.260000228881836,9.760000228881836,6.912499904632568,,,10.32199478149414,7.570000171661377,17.363332748413086,24.010000228881836,17.530000686645508,7.4546332359313965,3.4579999446868896,,11.07278823852539,11.109999656677246,4.039999961853027,,,8.8100004196167,9.809650421142578,8.329999923706055,5.449999809265137,,45.673072814941406
20.47382926940918,14.619874000549316,19.239999771118164,12.890000343322754,65.80000305175781,13.75,6.6676249504089355,29.05555534362793,4.099999904632568,36.16999816894531,,20.1200008392334,,35.22999954223633,11.75,16.860000610351562,13.721941947937012,25.270000457763672,18.02814483642578,15.470000267028809,23.84000015258789,21.31999969482422,7.369999885559082,,19.420000076293945,,19.399999618530273,6.538461208343506,6.630000114440918,,29.256000518798828,10.889632225036621,,8.890000343322754,14.390000343322754,19.686344146728516,9.757465362548828,16.950000762939453,9.460000038146973,6.837500095367432,,,10.068026542663574,7.150000095367432,17.530000686645508,23.989999771118164,17.690000534057617,7.4546332359313965,3.5179998874664307,,10.993907928466797,11.079999923706055,4.179999828338623,,,8.539999961853027,9.623726844787598,7.900000095367432,5.25,,45.5238151550293
20.110191345214844,14.205926895141602,18.479999542236328,12.84000015258789,65.02999877929688,13.699999809265137,6.603650093078613,28.61111068725586,4.066666126251221,36.07500076293945,,19.850000381469727,,34.7400016784668,12.0,16.709999084472656,13.478578567504883,25.030000686645508,18.037982940673828,15.210000038146973,23.760000228881836,21.690000534057617,7.440000057220459,,19.399999618530273,,18.5,6.584615230560303,6.769999980926514,,28.784000396728516,10.836119651794434,,9.300000190734863,14.239999771118164,19.41319465637207,9.808854103088379,16.700000762939453,9.390000343322754,6.962500095367432,,,10.077096939086914,7.349999904632568,17.190000534057617,24.350000381469727,17.979999542236328,7.418269157409668,3.433000087738037,,11.02348804473877,11.029999732971191,4.179999828338623,,,8.399999618530273,9.552899360656738,7.940000057220459,5.360000133514404,,47.762691497802734
