ITUB4.SA,VALE3.SA,BBDC4.SA,PETR4.SA,PETR3.SA,B3SA3.SA,ABEV3.SA,BBAS3.SA,ITSA4.SA,JBSS3.SA,LREN3.SA,BBDC3.SA,IRBR3.SA,BRFS3.SA,RAIL3.SA,RENT3.SA,SUZB3.SA,BBSE3.SA,VIVT4.SA,UGPA3.SA,MGLU3.SA,RADL3.SA,VBBR3.SA,EQTL3.SA,GNDI3.SA,CCRO3.SA,WEGE3.SA,SBSP3.SA,COGN3.SA,SANB11.SA,AZUL4.SA,CMIG4.SA,LAME4.SA,HYPE3.SA,GGBR4.SA,EMBR3.SA,PCAR4.SA,BRML3.SA,NATU3.SA,EGIE3.SA,BPAC11.SA,ELET3.SA,YDUQ3.SA,KLBN11.SA,TIMS3.SA,ELET6.SA,AMER3.SA,VIIA3.SA,CIEL3.SA,CSNA3.SA,BRKM5.SA,CSAN3.SA,CVCB3.SA,FLRY3.SA,MULT3.SA,QUAL3.SA,BRAP4.SA,CYRE3.SA,TAEE11.SA,ENBR3.SA,MRVE3.SA,MRFG3.SA,GOLL4.SA,IGTA3.SA,USIM5.SA,GOAU4.SA,ECOR3.SA,SMLS3.SA
33.313331604003906,57.70000076293945,21.05559730529785,26.729999542236328,29.799999237060547,8.333333015441895,17.40999984741211,39.369998931884766,9.757575035095215,9.359999656677246,32.107608795166016,18.4322566986084,510.431640625,20.3799991607666,15.699999809265137,24.05714225769043,40.75,27.200000762939453,,19.875,4.974999904632568,13.402000427246094,24.479999542236328,12.029999732971191,,10.270000457763672,9.375,27.579999923706055,10.5600004196167,41.029998779296875,27.739999771118164,7.083797931671143,,29.8700008392334,16.200000762939453,18.889999389648438,,11.649999618530273,,29.416000366210938,4.994999885559082,22.011634826660156,21.15999984741211,18.350000381469727,11.390000343322754,26.0,31.362369537353516,4.789999961853027,12.529999732971191,10.130000114440918,51.77000045776367,8.670000076293945,53.310001373291016,21.690000534057617,21.420000076293945,13.710000038146973,29.791942596435547,13.039999961853027,22.0,14.229999542236328,12.009231567382812,5.869999885559082,15.899999618530273,,9.90999984741211,7.739999771118164,8.220000267028809,
32.96666717529297,58.79999923706055,21.08064079284668,26.450000762939453,29.600000381469727,8.433333396911621,17.049999237060547,39.709999084472656,9.670994758605957,9.399999618530273,31.746849060058594,18.43851661682129,529.2172241210938,20.489999771118164,15.649999618530273,24.333332061767578,40.209999084472656,27.0,,20.31999969482422,5.054687023162842,13.017999649047852,23.6299991607666,12.489999771118164,,10.319999694824219,9.324999809265137,28.079999923706055,10.800000190734863,41.15999984741211,27.899999618530273,7.024158954620361,,30.0,16.100000381469727,18.860000610351562,,11.8100004196167,,29.808000564575195,5.114999771118164,21.19194793701172,21.809999465942383,18.350000381469727,11.430000305175781,24.600000381469727,33.32931137084961,4.710000038146973,12.699999809265137,10.100000381469727,51.650001525878906,8.837499618530273,53.599998474121094,21.600000381469727,21.829999923706055,14.1899995803833,30.190349578857422,12.850000381469727,22.020000457763672,14.029999732971191,11.754684448242188,6.150000095367432,16.25,,9.880000114440918,7.820000171661377,8.210000038146973,
31.986665725708008,56.5,20.498371124267578,25.700000762939453,28.649999618530273,8.09000015258789,16.649999618530273,39.25,9.376623153686523,9.5600004196167,31.467260360717773,17.868770599365234,531.9776000976562,20.209999084472656,15.619999885559082,23.771427154541016,40.34000015258789,26.399999618530273,,19.790000915527344,5.027500152587891,13.260000228881836,22.670000076293945,12.39799976348877,,10.229999542236328,9.204999923706055,27.239999771118164,10.670000076293945,40.150001525878906,28.34000015258789,6.865120887756348,,29.790000915527344,15.489999771118164,18.829999923706055,,11.460000038146973,,30.1200008392334,4.992499828338623,20.642154693603516,21.889999389648438,18.549999237060547,11.289999961853027,23.770000457763672,33.84328842163086,4.5,12.65999984741211,9.8100004196167,53.5,8.962499618530273,52.54999923706055,21.579999923706055,21.799999237060547,14.100000381469727,29.216466903686523,12.630000114440918,22.100000381469727,14.180000305175781,11.263769149780273,6.03000020980835,16.18000030517578,,9.65999984741211,7.510000228881836,8.300000190734863,
31.953332901000977,56.529998779296875,20.567241668701172,25.920000076293945,28.940000534057617,8.016666412353516,16.860000610351562,39.58000183105469,9.359307289123535,9.65999984741211,31.169635772705078,17.900075912475586,529.0639038085938,20.3700008392334,15.550000190734863,24.30476188659668,40.290000915527344,26.43000030517578,,19.975000381469727,5.28125,13.260000228881836,22.559999465942383,12.5600004196167,,10.800000190734863,9.300000190734863,27.90999984741211,10.829999923706055,40.06999969482422,28.0,6.991025924682617,,30.100000381469727,15.109999656677246,18.760000228881836,,11.510000228881836,,30.399999618530273,4.980000019073486,21.771726608276367,21.389999389648438,18.649999618530273,11.170000076293945,25.190000534057617,33.45780563354492,4.539999961853027,12.640000343322754,9.800000190734863,54.349998474121094,9.375,53.25,21.65999984741211,21.700000762939453,14.130000114440918,29.358123779296875,12.569999694824219,22.0,14.100000381469727,10.936491966247559,6.039999961853027,16.209999084472656,,9.699999809265137,7.369999885559082,8.470000267028809,
32.41999816894531,58.369998931884766,20.81768035888672,26.530000686645508,29.719999313354492,8.199999809265137,16.81999969482422,39.849998474121094,9.506492614746094,9.869999885559082,31.69273567199707,18.112947463989258,526.8402709960938,20.6200008392334,15.890000343322754,24.80952262878418,40.709999084472656,26.530000686645508,,19.895000457763672,5.221875190734863,13.359999656677246,22.399999618530273,12.640000343322754,,10.760000228881836,9.324999809265137,28.299999237060547,11.350000381469727,41.16999816894531,28.5,6.991025924682617,,30.280000686645508,15.789999961853027,18.59000015258789,,11.670000076293945,,30.479999542236328,5.09250020980835,22.721364974975586,21.850000381469727,18.6299991607666,11.050000190734863,25.739999771118164,34.98984909057617,4.840000152587891,12.850000381469727,10.0,53.400001525878906,9.28499984741211,55.0,21.739999771118164,22.1299991607666,14.210000038146973,30.447099685668945,13.149999618530273,22.0,14.149999618530273,11.281950950622559,6.179999828338623,16.600000381469727,,10.449999809265137,7.710000038146973,8.539999961853027,
32.53333282470703,56.75,20.892812728881836,26.200000762939453,29.15999984741211,8.333333015441895,16.6299991607666,39.9900016784668,9.489176750183105,10.1899995803833,31.97232437133789,18.163034439086914,550.9165649414062,20.540000915527344,15.850000381469727,24.619047164916992,40.9900016784668,26.350000381469727,,20.0049991607666,5.283124923706055,13.359999656677246,22.270000457763672,12.925999641418457,,10.850000381469727,9.600000381469727,28.200000762939453,11.5600004196167,41.63999938964844,28.690000534057617,7.090424060821533,,30.399999618530273,15.680000305175781,18.510000228881836,,11.710000038146973,,30.56800079345703,5.007500171661377,22.211559295654297,22.200000762939453,18.770000457763672,11.020000457763672,25.56999969482422,34.79216766357422,5.349999904632568,12.630000114440918,9.699999809265137,52.900001525878906,9.399999618530273,54.0,22.200000762939453,22.0,14.800000190734863,29.7476749420166,13.600000381469727,21.969999313354492,14.319999694824219,11.045584678649902,6.25,16.559999465942383,,10.199999809265137,7.71999979019165,8.5600004196167,
31.68666648864746,54.43000030517578,20.391935348510742,25.68000030517578,28.31999969482422,8.1899995803833,15.890000343322754,39.099998474121094,9.264068603515625,9.899999618530273,31.566469192504883,17.649635314941406,532.6676635742188,20.1299991607666,14.989999771118164,24.047618865966797,42.0,25.75,,19.59000015258789,5.25,12.831999778747559,21.799999237060547,12.826000213623047,,10.199999809265137,9.675000190734863,27.729999542236328,11.100000381469727,40.54999923706055,27.700000762939453,6.98439884185791,,29.860000610351562,14.970000267028809,17.979999542236328,,11.420000076293945,,30.15999984741211,4.832499980926514,21.211938858032227,21.25,19.0,10.680000305175781,24.579999923706055,33.833404541015625,5.0,12.300000190734863,9.229999542236328,51.119998931884766,8.46500015258789,52.810001373291016,21.6299991607666,21.5,14.789999961853027,28.596723556518555,13.600000381469727,21.899999618530273,14.1899995803833,11.009221076965332,6.210000038146973,15.9399995803833,,9.699999809265137,7.46999979019165,8.430000305175781,
32.0533332824707,54.61000061035156,20.980464935302734,26.31999969482422,28.90999984741211,8.166666030883789,15.0,40.099998474121094,9.367964744567871,10.010000228881836,32.60365295410156,18.407211303710938,535.5813598632812,20.149999618530273,15.260000228881836,24.761903762817383,42.22999954223633,26.360000610351562,,20.655000686645508,5.256875038146973,13.03600025177002,22.5,12.88599967956543,,10.239999771118164,9.505000114440918,27.690000534057617,11.449999809265137,42.0,27.860000610351562,7.481391906738281,,30.149999618530273,15.369999885559082,18.690000534057617,,11.680000305175781,,30.200000762939453,4.849999904632568,22.031627655029297,21.709999084472656,19.299999237060547,10.75,25.239999771118164,34.248538970947266,5.300000190734863,12.0,9.300000190734863,50.65999984741211,8.22249984741211,55.7400016784668,22.350000381469727,21.399999618530273,14.770000457763672,29.110225677490234,13.850000381469727,22.030000686645508,14.3100004196167,10.900128364562988,6.190000057220459,16.450000762939453,,9.899999618530273,7.460000038146973,8.6899995803833,
32.6533317565918,55.599998474121094,21.34360122680664,27.600000381469727,30.0,8.460000038146973,15.1899995803833,42.41999816894531,9.558441162109375,10.029999732971191,33.28909683227539,18.61382484436035,529.8306884765625,20.479999542236328,15.739999771118164,25.352380752563477,39.5,26.030000686645508,,21.25,5.212500095367432,13.192000389099121,23.049999237060547,13.0600004196167,,10.149999618530273,9.039999961853027,27.799999237060547,11.640000343322754,43.310001373291016,29.200000762939453,7.985011100769043,,29.600000381469727,15.789999961853027,19.639999389648438,,12.0,,30.84000015258789,4.875,23.311140060424805,21.899999618530273,18.93000030517578,10.630000114440918,26.0,33.813636779785156,5.380000114440918,12.149999618530273,9.300000190734863,49.900001525878906,8.417499542236328,57.5,21.780000686645508,22.0,14.25,29.517484664916992,13.670000076293945,22.420000076293945,14.350000381469727,11.154677391052246,6.320000171661377,18.209999084472656,,10.0600004196167,7.619999885559082,8.949999809265137,
32.0533332824707,53.099998474121094,20.942899703979492,26.420000076293945,28.920000076293945,8.366665840148926,15.430000305175781,41.869998931884766,9.428570747375488,9.770000457763672,31.764888763427734,18.231904983520508,521.6263427734375,20.209999084472656,15.630000114440918,25.038095474243164,37.91999816894531,26.020000457763672,,20.850000381469727,5.20156192779541,12.640000343322754,23.020000457763672,12.925999641418457,,10.380000114440918,8.75,28.299999237060547,10.800000190734863,42.77000045776367,28.729999542236328,7.547657012939453,,28.799999237060547,15.640000343322754,19.3799991607666,,11.869999885559082,,30.799999237060547,4.852499961853027,22.021631240844727,21.5,18.559999465942383,10.8100004196167,25.100000381469727,31.905996322631836,5.349999904632568,12.380000114440918,8.920000076293945,49.54999923706055,8.130000114440918,55.88999938964844,21.0,21.75,14.210000038146973,28.277999877929688,13.65999984741211,22.270000457763672,14.100000381469727,11.33649730682373,6.199999809265137,17.030000686645508,,10.029999732971191,7.53000020980835,9.029999732971191,
32.99333190917969,53.869998931884766,21.756824493408203,28.0,30.520000457763672,8.800000190734863,16.049999237060547,43.099998474121094,9.792206764221191,10.300000190734863,34.46156692504883,19.039569854736328,546.8527221679688,21.170000076293945,16.149999618530273,26.438095092773438,36.58000183105469,26.780000686645508,,22.65999984741211,5.289687156677246,13.0,24.209999084472656,13.300000190734863,,10.800000190734863,9.149999618530273,27.709999084472656,11.100000381469727,44.5,30.959999084472656,7.461512088775635,,29.809999465942383,15.800000190734863,20.309999465942383,,12.479999542236328,,31.624000549316406,5.0,23.291149139404297,22.469999313354492,18.440000534057617,11.710000038146973,26.25,34.9008903503418,5.630000114440918,12.630000114440918,9.279999732971191,48.81999969482422,8.125,57.75,21.200000762939453,23.170000076293945,14.649999618530273,29.08366584777832,14.390000343322754,22.350000381469727,14.100000381469727,11.691046714782715,6.369999885559082,18.40999984741211,,10.359999656677246,7.659999847412109,9.539999961853027,
32.83333206176758,56.709999084472656,21.475080490112305,27.6200008392334,30.31999969482422,8.84666633605957,16.34000015258789,42.75,9.731600761413574,10.25,33.911407470703125,18.93939208984375,555.59375,21.899999618530273,16.649999618530273,27.380952835083008,37.849998474121094,26.479999542236328,,22.125,5.275000095367432,12.564000129699707,23.979999542236328,13.597999572753906,,10.970000267028809,9.0,27.950000762939453,11.420000076293945,42.20000076293945,30.59000015258789,7.309101104736328,,29.780000686645508,16.260000228881836,20.93000030517578,,12.699999809265137,,31.84000015258789,4.942500114440918,23.491073608398438,23.1299991607666,18.670000076293945,11.59000015258789,26.600000381469727,34.100276947021484,5.599999904632568,13.199999809265137,9.569999694824219,52.150001525878906,8.0625,56.599998474121094,20.850000381469727,23.0,14.399999618530273,30.59760856628418,14.600000381469727,22.260000228881836,14.0,11.491044044494629,6.409999847412109,18.399999618530273,,10.279999732971191,7.940000057220459,9.449999809265137,
33.293331146240234,57.5,22.702228546142578,27.31999969482422,29.770000457763672,9.146665573120117,16.3700008392334,43.380001068115234,9.870128631591797,10.180000305175781,34.299224853515625,19.934886932373047,532.1309204101562,22.209999084472656,16.690000534057617,27.495237350463867,37.040000915527344,27.149999618530273,,22.125,5.310311794281006,12.630000114440918,23.3799991607666,13.741999626159668,,11.149999618530273,9.100000381469727,28.020000457763672,11.520000457763672,41.79999923706055,31.639999389648438,7.282595157623291,,30.200000762939453,16.420000076293945,21.270000457763672,,12.600000381469727,,32.12799835205078,5.072500228881836,23.990882873535156,23.020000457763672,18.829999923706055,12.140000343322754,26.790000915527344,31.76761817932129,5.550000190734863,12.90999984741211,9.670000076293945,52.20000076293945,8.162500381469727,56.90999984741211,21.270000457763672,23.270000457763672,14.550000190734863,31.14652442932129,14.25,22.450000762939453,14.010000228881836,11.5274076461792,6.5,19.25,,10.119999885559082,8.140000343322754,9.479999542236328,
33.6533317565918,57.529998779296875,23.17806053161621,28.15999984741211,30.649999618530273,9.083333015441895,16.459999084472656,43.40999984741211,9.956708908081055,10.4399995803833,33.776123046875,20.661157608032227,525.2301025390625,22.020000457763672,16.799999237060547,27.14285659790039,37.86000061035156,28.149999618530273,,21.479999542236328,5.40500020980835,13.300000190734863,22.600000381469727,14.0,,11.140000343322754,9.354999542236328,28.600000381469727,12.279999732971191,41.63999938964844,32.54999923706055,7.620550155639648,,30.579999923706055,16.940000534057617,21.790000915527344,,12.390000343322754,,32.832000732421875,5.144999980926514,24.710609436035156,24.059999465942383,19.09000015258789,12.5600004196167,27.079999923706055,32.36066818237305,5.619999885559082,13.329999923706055,9.90999984741211,52.90999984741211,9.09749984741211,57.79999923706055,22.209999084472656,22.950000762939453,14.600000381469727,31.323593139648438,14.180000305175781,23.0,14.130000114440918,11.50013542175293,6.579999923706055,20.399999618530273,,10.1899995803833,8.329999923706055,9.59000015258789,
33.86666488647461,57.22999954223633,22.927623748779297,27.190000534057617,29.860000610351562,8.953332901000977,16.639999389648438,42.470001220703125,10.0,10.279999732971191,33.595741271972656,20.30428123474121,522.9298095703125,22.0,16.440000534057617,27.047618865966797,37.369998931884766,27.899999618530273,,21.350000381469727,4.953125,13.350000381469727,22.639999389648438,14.022000312805176,,10.789999961853027,9.350000381469727,28.6200008392334,11.600000381469727,41.349998474121094,31.649999618530273,7.653682231903076,,29.989999771118164,16.989999771118164,21.780000686645508,,12.069999694824219,,32.79999923706055,5.34250020980835,24.040864944458008,23.709999084472656,18.799999237060547,12.569999694824219,26.829999923706055,32.51881408691406,5.480000019073486,12.890000343322754,9.710000038146973,53.02000045776367,9.100000381469727,56.849998474121094,22.0,22.459999084472656,14.59000015258789,31.119964599609375,13.890000343322754,22.989999771118164,14.100000381469727,11.463770866394043,6.659999847412109,20.510000228881836,,9.930000305175781,8.369999885559082,9.199999809265137,
33.900001525878906,57.59000015258789,22.483095169067383,26.299999237060547,29.200000762939453,8.649999618530273,16.350000381469727,41.45000076293945,10.043290138244629,10.550000190734863,33.33419418334961,20.222890853881836,502.150634765625,22.239999771118164,16.670000076293945,26.333332061767578,36.61000061035156,27.549999237060547,,21.895000457763672,4.715624809265137,13.399999618530273,22.899999618530273,14.020000457763672,,10.850000381469727,9.430000305175781,28.149999618530273,11.479999542236328,41.369998931884766,31.450000762939453,7.594042778015137,,29.950000762939453,16.5,21.600000381469727,,11.899999618530273,,32.95199966430664,5.517499923706055,23.011255264282227,22.690000534057617,18.3799991607666,12.119999885559082,25.8799991607666,31.115266799926758,5.239999771118164,12.210000038146973,9.819999694824219,53.63999938964844,8.729999542236328,56.5,21.360000610351562,22.290000915527344,14.199999809265137,31.199644088745117,13.6899995803833,23.059999465942383,14.079999923706055,11.263769149780273,6.5,20.200000762939453,,9.8100004196167,8.329999923706055,8.960000038146973,
