seq,ticker,ponderacao,acoes,preco
2,ITUB4.SA,10.681376,288.27118040,26.3300
3,ABEV3.SA,7.875039,313.50133670,17.8500
4,BBDC4.SA,6.812778,251.09734640,19.2800
5,BRFS3.SA,5.152554,66.09028890,55.4000
6,PETR4.SA,3.807005,403.76952820,6.7000
7,CIEL3.SA,3.651826,77.25470170,33.5900
8,ITSA4.SA,3.345099,345.49794240,6.8800
9,PETR3.SA,3.266805,270.87398690,8.5700
10,UGPA3.SA,2.960008,34.79536820,60.4500
11,JBSS3.SA,2.913276,167.62528040,12.3500
12,VALE5.SA,2.806762,194.58376890,10.2500
13,B3SA3.SA,2.725297,177.83240290,10.8900
14,VALE3.SA,2.694021,146.92019550,13.0300
15,VIVT4.SA,2.382323,47.35321170,35.7500
16,BBSE3.SA,2.311017,67.49723110,24.3300
17,EMBR3.SA,2.171805,51.11901970,30.1900
18,COGN3.SA,2.166280,161.52757450,9.5300
19,BBAS3.SA,1.741697,83.96535560,14.7400
20,BBDC3.SA,1.668314,57.82940190,20.5000
21,KLBN11.SA,1.644948,49.84645340,23.4500
22,FIBR3.SA,1.623354,22.23076800,51.8900
23,LREN3.SA,1.522908,63.28524700,17.1000
24,CCRO3.SA,1.521072,86.12534360,12.5500
25,CTIP3.SA,1.330777,25.21730970,37.5000
26,WEGE3.SA,1.195656,56.83161520,14.9500
27,LAME4.SA,1.159865,42.48449530,19.4000
28,HYPE3.SA,1.139439,37.29546640,21.7100
29,BRKM5.SA,1.028407,26.45856220,27.6200
30,SUZB5.SA,1.022150,38.86245630,18.6900
31,RADL3.SA,0.988839,19.80463650,35.4800
32,EGIE3.SA,0.960722,20.38484270,33.4900
33,EQTL3.SA,0.953018,19.77844030,34.2400
34,PCAR4.SA,0.918227,15.58747550,41.8600
35,SBSP3.SA,0.905704,33.99855840,18.9300
36,SANB11.SA,0.786447,34.84096900,16.0400
37,TIMS3.SA,0.780275,80.82551420,6.8600
38,BRML3.SA,0.722692,46.26524890,11.1000
39,CPFE3.SA,0.658998,30.84872390,15.1800
40,CMIG4.SA,0.654212,75.83735180,6.1300
41,NATU3.SA,0.568523,17.19847960,23.4900
42,GGBR4.SA,0.560690,85.68305670,4.6500
43,CSAN3.SA,0.539570,15.21499310,25.2000
44,YDUQ3.SA,0.528134,26.90265520,13.9500
45,RENT3.SA,0.522582,14.96159200,24.8200
46,QUAL3.SA,0.430174,21.63349320,14.1300
47,MULT3.SA,0.420660,7.86633210,38.0000
48,ENBR3.SA,0.394109,23.26028760,12.0400
49,CPLE6.SA,0.345254,10.09619980,24.3000
50,CESP6.SA,0.343137,18.19649450,13.4000
51,CSNA3.SA,0.338429,60.12180040,4.0000
52,MRVE3.SA,0.329487,26.97384730,8.6800
53,MRFG3.SA,0.303450,33.95767420,6.3500
54,SMLS3.SA,0.276714,5.65037530,34.8000
55,HGTX3.SA,0.273440,12.77492850,15.2100
56,CYRE3.SA,0.254958,24.15644760,7.5000
57,RUMO3.SA,0.201500,22.94642230,6.2400
58,OIBR3.SA,0.175541,51.97466880,2.4000
59,BRAP4.SA,0.155422,22.13281020,4.9900
60,ECOR3.SA,0.142425,19.88345590,5.0900
61,GOAU4.SA,0.139809,59.84830000,1.6600
62,USIM5.SA,0.105001,48.13800350,1.5500
