seq,ticker,ponderacao,acoes,preco
2,ITUB4.SA,11.158011,315.45431810,37.9000
3,BBDC4.SA,8.060043,266.71623090,32.3800
4,ABEV3.SA,7.450114,437.65008040,18.2400
5,PETR4.SA,5.460256,403.76952820,14.4900
6,VALE5.SA,5.122338,194.56023850,28.2100
7,VALE3.SA,4.085261,146.93939630,29.7900
8,BBAS3.SA,3.863948,122.59963130,33.7700
9,PETR3.SA,3.829932,270.87398690,15.1500
10,B3SA3.SA,3.646120,202.52917340,19.2900
11,ITSA4.SA,3.424982,386.29899660,9.5000
12,BRFS3.SA,2.777346,77.07599700,38.6100
13,UGPA3.SA,2.695170,40.32187760,71.6200
14,CIEL3.SA,2.453680,92.86818880,28.3100
15,CCRO3.SA,1.879464,111.56955560,18.0500
16,BBSE3.SA,1.830208,67.15935910,29.2000
17,VIVT4.SA,1.811253,41.51321170,46.7500
18,COGN3.SA,1.740048,140.39510790,13.2800
19,BBDC3.SA,1.692482,56.58286350,32.0500
20,LREN3.SA,1.649120,63.56182700,27.8000
21,JBSS3.SA,1.479438,155.26016640,10.2100
22,EMBR3.SA,1.191665,73.42493720,17.3900
23,RADL3.SA,1.090913,19.92338280,58.6700
24,HYPE3.SA,1.090368,40.28692930,29.0000
25,EQTL3.SA,1.088753,19.84334360,58.7900
26,SBSP3.SA,1.034084,33.99855840,32.5900
27,LAME4.SA,1.019885,66.79697790,16.3600
28,SANB11.SA,0.995427,38.57477320,27.6500
29,WEGE3.SA,0.925533,56.99432820,17.4000
30,GGBR4.SA,0.871264,85.72560900,10.8900
31,PCAR4.SA,0.870629,15.52200170,60.1000
32,CMIG4.SA,0.798222,82.87682660,10.3200
33,BRKM5.SA,0.784009,26.45857220,31.7500
34,BRML3.SA,0.781093,57.75946810,14.4900
35,CPFE3.SA,0.781061,32.47576990,25.7700
36,TIMS3.SA,0.761876,80.82610520,10.1000
37,EGIE3.SA,0.672906,20.38487070,35.3700
38,KLBN11.SA,0.627447,44.37652790,15.1500
39,FIBR3.SA,0.618414,22.95203970,28.8700
40,RAIL3.SA,0.599961,75.18755560,8.5500
41,RENT3.SA,0.578715,14.88093020,41.6700
42,CSAN3.SA,0.555126,15.30656550,38.8600
43,MULT3.SA,0.512265,8.27884630,66.3000
44,CSNA3.SA,0.511167,60.12195540,9.1100
45,SUZB5.SA,0.480934,38.86248630,13.2600
46,NATU3.SA,0.465972,17.21081370,29.0100
47,YDUQ3.SA,0.456072,30.79253290,15.8700
48,BRAP4.SA,0.452582,22.15340390,21.8900
49,QUAL3.SA,0.423151,21.95653180,20.6500
50,ELET3.SA,0.416375,26.09018140,17.1000
51,MRVE3.SA,0.370055,27.61218340,14.3600
52,SMLS3.SA,0.337561,5.70494280,63.4000
53,CPLE6.SA,0.308653,10.10136620,32.7400
54,ENBR3.SA,0.302831,23.26028760,13.9500
55,CYRE3.SA,0.302509,24.48159360,13.2400
56,GOAU4.SA,0.276728,59.90130410,4.9500
57,USIM5.SA,0.199473,48.13827260,4.4400
58,MRFG3.SA,0.169246,31.75924970,5.7100
59,ECOR3.SA,0.167861,19.89618590,9.0400
