seq,ticker,ponderacao,acoes,preco
2,VALE3.SA,10.311718,329.20108070,54.5400
3,ITUB4.SA,7.102999,473.85626840,26.1000
4,B3SA3.SA,6.583934,204.60216440,56.0300
5,PETR4.SA,5.635997,452.01858350,21.7100
6,BBDC4.SA,5.179025,426.16496340,21.1600
7,PETR3.SA,3.788153,294.98574800,22.3600
8,ABEV3.SA,3.591041,435.42289280,14.3600
9,MGLU3.SA,2.748160,66.18340800,72.3000
10,BBAS3.SA,2.694065,141.84668030,33.0700
11,ITSA4.SA,2.526814,449.40293260,9.7900
12,WEGE3.SA,2.081845,68.92719720,52.5900
13,JBSS3.SA,1.944381,162.06464990,20.8900
14,LREN3.SA,1.868571,78.53080190,41.4300
15,GNDI3.SA,1.797522,45.83804830,68.2800
16,NTCO3.SA,1.634357,70.64847750,40.2800
17,SUZB3.SA,1.548278,72.58593180,37.1400
18,RENT3.SA,1.442891,59.32331550,42.3500
19,RAIL3.SA,1.390127,105.37530590,22.9700
20,EQTL3.SA,1.389510,101.01860850,23.9500
21,BBDC3.SA,1.387539,125.30939070,19.2800
22,RADL3.SA,1.381536,20.74254260,115.9700
23,VIIA3.SA,1.325772,144.36626280,15.9900
24,LAME4.SA,1.303068,69.61904510,32.5900
25,AMER3.SA,1.253300,19.48071500,112.0200
26,UGPA3.SA,1.173036,108.64228720,18.8000
27,SBSP3.SA,1.150076,33.99825760,58.9000
28,VIVT4.SA,1.146318,41.51318680,48.0800
29,BBSE3.SA,1.068429,67.16011670,27.7000
30,CCRO3.SA,0.959869,111.56955560,14.9800
31,BRFS3.SA,0.955327,81.14162290,20.5000
32,GGBR4.SA,0.916828,103.12464730,15.4800
33,VBBR3.SA,0.911627,72.81250000,21.8000
34,BPAC11.SA,0.883554,20.11022310,76.5000
35,HAPV3.SA,0.785247,21.70602540,62.9900
36,HYPE3.SA,0.775863,40.75180480,33.1500
37,KLBN11.SA,0.763340,63.77726420,20.8400
38,SULA11.SA,0.742807,27.87427520,46.4000
39,COGN3.SA,0.732281,182.93221170,6.9700
40,ENGI11.SA,0.694021,25.07094360,48.2000
41,TIMS3.SA,0.671243,80.77116600,14.4700
42,ELET3.SA,0.670744,35.80289080,32.6200
43,CSAN3.SA,0.660304,15.34178320,74.9400
44,PCAR3.SA,0.653123,15.65757310,72.6300
45,EGIE3.SA,0.626941,25.48134010,42.8400
46,CMIG4.SA,0.619709,96.60058620,11.1700
47,YDUQ3.SA,0.592215,29.96678970,34.4100
48,SANB11.SA,0.591027,36.22276610,28.4100
49,TOTS3.SA,0.550239,40.33976550,23.7500
50,IRBR3.SA,0.541452,92.33779940,10.2100
51,BRML3.SA,0.503222,84.33135910,10.3900
52,QUAL3.SA,0.472178,28.15583080,29.2000
53,ELET6.SA,0.463865,24.00225480,33.6500
54,BRAP4.SA,0.452039,22.20893970,35.4400
55,CRFB3.SA,0.440772,38.48882190,19.9400
56,FLRY3.SA,0.436699,30.51264220,24.9200
57,CYRE3.SA,0.396738,28.11540980,24.5700
58,CSNA3.SA,0.390704,64.23872880,10.5900
59,AZUL4.SA,0.376877,31.74714740,20.6700
60,BRKM5.SA,0.364153,26.46324160,23.9600
61,TAEE11.SA,0.357630,21.85682740,28.4900
62,EMBR3.SA,0.342467,73.61719050,8.1000
63,MULT3.SA,0.325201,27.02798540,20.9500
64,MRVE3.SA,0.317186,29.47067370,18.7400
65,CIEL3.SA,0.312806,111.83868060,4.8700
66,ENBR3.SA,0.303684,29.54022250,17.9000
67,CPFE3.SA,0.301183,17.02097810,30.8100
68,MRFG3.SA,0.300616,42.31430920,12.3700
69,GOAU4.SA,0.269064,66.26449080,7.0700
70,USIM5.SA,0.216585,51.37815760,7.3400
71,BEEF3.SA,0.191186,25.92606880,12.8400
72,IGTA3.SA,0.170764,8.69139230,34.2100
73,CVCB3.SA,0.159652,14.56174420,19.0900
74,GOLL4.SA,0.147047,13.46139170,19.0200
75,ECOR3.SA,0.134609,17.10792760,13.7000
76,HGTX3.SA,0.106849,12.63028310,14.7300
