seq,ticker,ponderacao,acoes,preco
2,ITUB4.SA,10.561722,292.17977350,26.8800
3,ABEV3.SA,7.666393,289.38068050,19.7000
4,BBDC4.SA,7.098375,243.13294220,21.7100
5,BRFS3.SA,4.461204,47.37101060,70.0300
6,CIEL3.SA,3.812820,77.25470170,36.7000
7,PETR4.SA,3.811764,403.76952820,7.0200
8,JBSS3.SA,3.717196,167.62528040,16.4900
9,VALE5.SA,3.642514,194.58376890,13.9200
10,VALE3.SA,3.402279,146.92019550,17.2200
11,ITSA4.SA,3.356365,345.68191650,7.2200
12,PETR3.SA,3.048935,270.87398690,8.3700
13,UGPA3.SA,2.915378,32.14086600,67.4500
14,B3SA3.SA,2.721501,177.83240290,11.3800
15,VIVT4.SA,2.376547,47.35321170,37.3200
16,EMBR3.SA,2.342380,68.71063770,25.3500
17,BBSE3.SA,2.274691,67.49723110,25.0600
18,BBAS3.SA,1.683577,83.96535560,14.9100
19,COGN3.SA,1.678278,161.44669750,7.7300
20,FIBR3.SA,1.665195,22.23076800,55.7000
21,LREN3.SA,1.577389,63.23240100,18.5500
22,KLBN11.SA,1.537199,50.87118050,22.4700
23,BBDC3.SA,1.533859,47.50485610,24.0100
24,CCRO3.SA,1.343520,86.12534360,11.6000
25,SUZB5.SA,1.218668,46.32988960,19.5600
26,CRUZ3.SA,1.134474,31.64310730,26.6600
27,CTIP3.SA,1.129271,25.21730970,33.3000
28,PCAR4.SA,1.062104,15.58693760,50.6700
29,LAME4.SA,1.058232,47.34723440,16.6200
30,RADL3.SA,1.056536,19.80463650,39.6700
31,EGIE3.SA,0.904642,20.38484270,33.0000
32,EQTL3.SA,0.893158,19.77844030,33.5800
33,TIMS3.SA,0.820636,80.82551420,7.5500
34,HYPE3.SA,0.755843,37.29606370,15.0700
35,SBSP3.SA,0.731536,33.99855840,16.0000
36,CMIG4.SA,0.704720,75.83735180,6.9100
37,SANB11.SA,0.682644,39.31991270,12.9100
38,BRML3.SA,0.635859,46.26524890,10.2200
39,GGBR4.SA,0.627981,85.68305670,5.4500
40,BRKM5.SA,0.620893,26.45856220,17.4500
41,CPFE3.SA,0.601949,30.84872390,14.5100
42,YDUQ3.SA,0.538580,27.69662730,14.4600
43,RENT3.SA,0.475802,14.92871670,23.7000
44,NATU3.SA,0.452160,17.19847960,19.5500
45,MULT3.SA,0.444935,7.86633210,42.0600
46,CPLE6.SA,0.431292,10.09483590,31.7700
47,QUAL3.SA,0.430930,21.65158850,14.8000
48,BRPR3.SA,0.429224,29.52591710,10.8100
49,CSAN3.SA,0.418428,15.21499310,20.4500
50,CESP6.SA,0.357759,18.19649450,14.6200
51,ENBR3.SA,0.357533,23.26028760,11.4300
52,MRFG3.SA,0.309954,35.73404580,6.4500
53,CSNA3.SA,0.298342,60.12180040,3.6900
54,CYRE3.SA,0.265731,24.15644760,8.1800
55,BRAP4.SA,0.250911,22.13281020,8.4300
56,HGTX3.SA,0.242233,12.77492850,14.1000
57,MRVE3.SA,0.234892,27.29179960,6.4000
58,SMLS3.SA,0.231757,5.65037530,30.5000
59,USIM5.SA,0.201975,48.13800350,3.1200
60,ELET3.SA,0.188620,26.97298410,5.2000
61,ECOR3.SA,0.162841,19.88345590,6.0900
62,RUMO3.SA,0.136209,16.88099150,6.0000
63,OIBR4.SA,0.120457,32.33683830,2.7700
64,GOAU4.SA,0.101485,26.85586640,2.8100
65,GOLL4.SA,0.049718,10.62378450,3.4800
