seq,ticker,ponderacao,acoes,preco
2,ITUB4.SA,10.472991,286.23825460,35.5200
3,ABEV3.SA,8.767513,429.44018730,19.8200
4,BBDC4.SA,8.151492,266.71623090,29.6700
5,PETR4.SA,5.643954,403.76952820,13.5700
6,BRFS3.SA,4.392092,77.07599700,55.3200
7,PETR3.SA,4.224383,270.87398690,15.1400
8,ITSA4.SA,3.265134,380.07109060,8.3400
9,CIEL3.SA,3.109955,92.86818880,32.5100
10,VALE5.SA,3.086348,194.56023850,15.4000
11,B3SA3.SA,3.084695,178.14531860,16.8100
12,UGPA3.SA,2.945640,40.24244720,71.0600
13,BBAS3.SA,2.879348,122.59963130,22.8000
14,VALE3.SA,2.695704,146.93939630,17.8100
15,COGN3.SA,2.138899,140.39510790,14.7900
16,BBSE3.SA,2.067080,67.15935910,29.8800
17,VIVT4.SA,2.007669,41.51321170,46.9500
18,JBSS3.SA,1.890373,155.26016640,11.8200
19,BBDC3.SA,1.708717,58.51228470,28.3500
20,LREN3.SA,1.600018,63.47765700,24.4700
21,CCRO3.SA,1.502846,86.12534360,16.9400
22,RADL3.SA,1.360240,19.92338280,66.2800
23,CTIP3.SA,1.147618,25.98198600,42.8800
24,HYPE3.SA,1.062645,37.01529550,27.8700
25,LAME4.SA,1.061009,51.01674280,20.1900
26,EMBR3.SA,1.059611,73.42405220,14.0100
27,SBSP3.SA,1.057289,33.99855840,30.1900
28,WEGE3.SA,1.036773,56.99319740,17.6600
29,EQTL3.SA,1.028550,19.84334360,50.3200
30,SANB11.SA,0.874171,38.57477320,22.0000
31,PCAR4.SA,0.847643,15.49702310,53.1000
32,CPFE3.SA,0.809218,32.47576990,24.1900
33,EGIE3.SA,0.808423,20.38487070,38.5000
34,GGBR4.SA,0.782374,85.72560900,8.8600
35,KLBN11.SA,0.778920,44.37652790,17.0400
36,BRML3.SA,0.767540,60.57948080,12.3000
37,CMIG4.SA,0.732471,82.87682660,8.5800
38,BRKM5.SA,0.684358,26.45857220,25.1100
39,TIMS3.SA,0.657732,80.82610520,7.9000
40,RENT3.SA,0.607929,14.88093020,39.6600
41,CSAN3.SA,0.590979,15.21406550,37.7100
42,CSNA3.SA,0.562946,60.12195540,9.0900
43,NATU3.SA,0.553286,17.19916770,31.2300
44,FIBR3.SA,0.544011,22.95203970,23.0100
45,RUMO3.SA,0.515280,79.15090300,6.3200
46,MULT3.SA,0.511822,7.86198290,63.2000
47,YDUQ3.SA,0.480021,26.16532160,17.8100
48,QUAL3.SA,0.428757,21.70163180,19.1800
49,SUZB5.SA,0.419129,38.86248630,10.4700
50,CPLE6.SA,0.349927,10.10136620,33.6300
51,ENBR3.SA,0.344544,23.26028760,14.3800
52,MRVE3.SA,0.339606,27.61218340,11.9400
53,SMLS3.SA,0.315046,5.66697530,53.9700
54,CYRE3.SA,0.257980,24.48159360,10.2300
55,BRAP4.SA,0.222737,22.15502130,9.7600
56,GOAU4.SA,0.211641,59.90130410,3.4300
57,MRFG3.SA,0.195688,36.39345170,5.2200
58,ECOR3.SA,0.182197,19.89618590,8.8900
59,USIM5.SA,0.175039,48.13827260,3.5300
