seq,ticker,ponderacao,acoes,preco
2,PETR4.SA,8.281041,256.61208290,18.0400
3,VALE5.SA,7.864880,135.65686250,32.4100
4,ITUB4.SA,5.032795,79.36366300,35.4500
5,BBDC4.SA,3.724554,61.60078693,33.8000
6,BBAS3.SA,3.555653,71.93947311,27.6300
7,B3SA3.SA,3.338975,136.34473560,13.6900
8,PDGR3.SA,3.256663,596.90009380,3.0500
9,ITSA4.SA,2.807248,151.33198903,10.3700
10,OGXP3.SA,2.593636,627.66188110,2.3100
11,VALE3.SA,2.560195,42.16866510,33.9400
12,PETR3.SA,2.295687,77.40284514,16.5800
13,GGBR4.SA,2.291148,83.54868462,15.3300
14,USIM5.SA,2.015264,98.90927087,11.3900
15,CIEL3.SA,1.864436,17.62063041,59.1500
16,ABEV3.SA,1.752703,11.55832500,84.7700
17,CMIG4.SA,1.742136,40.91982546,23.8000
18,CCRO3.SA,1.734490,47.57691813,20.3800
19,BRFS3.SA,1.637738,19.95056046,45.8900
20,CYRE3.SA,1.561424,50.19378911,17.3900
21,HYPE3.SA,1.514808,53.76575449,15.7500
22,TIMS3.SA,1.490226,94.99073458,8.7700
23,MRVE3.SA,1.392865,92.80591605,8.3900
24,GFSA3.SA,1.371999,194.17148440,3.9500
25,CSNA3.SA,1.362940,79.36595555,9.6000
26,BRML3.SA,1.216580,27.19291342,25.0100
27,OIBR4.SA,1.186035,107.11132867,6.1900
28,SANB11.SA,1.135080,43.76101325,14.5000
29,VIVT4.SA,1.134749,11.87919710,53.4000
30,LREN3.SA,0.991221,7.43777302,74.5000
31,SUZB5.SA,0.983070,72.02587847,7.6300
32,JBSS3.SA,0.965259,79.94088850,6.7500
33,NATU3.SA,0.935083,10.82260657,48.3000
34,HGTX3.SA,0.928693,14.84162006,34.9800
35,ALLL3.SA,0.927239,51.88655657,9.9900
36,CSAN3.SA,0.915220,11.23963385,45.5200
37,LAME4.SA,0.912617,29.78241324,17.1300
38,EMBR3.SA,0.908612,29.15808506,17.4200
39,KLBN4.SA,0.897368,36.06383684,13.9100
40,FIBR3.SA,0.841038,19.71314052,23.8500
41,CTIP3.SA,0.835180,19.57585182,23.8500
42,RSID3.SA,0.825206,151.24854520,3.0500
43,PCAR4.SA,0.808093,4.27785461,105.6000
44,UGPA3.SA,0.804464,8.79547601,51.1300
45,CRUZ3.SA,0.796819,15.22868399,29.2500
46,BRKM5.SA,0.760520,31.21493471,13.6200
47,ENBR3.SA,0.758317,33.61740692,12.6100
48,ELET6.SA,0.737194,32.32216831,12.7500
49,RENT3.SA,0.722982,11.28946073,35.8000
50,GOLL4.SA,0.706852,33.68675926,11.7300
51,MRFG3.SA,0.697766,46.71451821,8.3500
52,MMXM3.SA,0.664071,166.47085790,2.2300
53,DASA3.SA,0.663002,32.22894063,11.5000
54,ELET3.SA,0.642617,51.68872675,6.9500
55,DXCO3.SA,0.638891,22.18348794,16.1000
56,BRAP4.SA,0.628429,13.64822812,25.7400
57,CESP6.SA,0.616749,17.06813575,20.2000
58,SBSP3.SA,0.611711,3.68490976,92.8000
59,GOAU4.SA,0.575811,16.67827801,19.3000
60,PRML3.SA,0.565089,149.00797850,2.1200
61,BISA3.SA,0.564063,129.23087800,2.4400
62,CPLE6.SA,0.544074,9.73277632,31.2500
63,CPFE3.SA,0.514947,13.61072208,21.1500
64,ELPL4.SA,0.466771,26.41043052,9.8800
65,LIGT3.SA,0.460067,12.78266487,20.1200
66,AMER3.SA,0.375331,14.37112635,14.6000
67,TESA3.SA,0.301198,400.89599350,0.4200
68,TRPL4.SA,0.267362,4.51544465,33.1000
69,USIM3.SA,0.264837,12.74092964,11.6200
70,OIBR3.SA,0.260220,20.48857479,7.1000
