seq,ticker,ponderacao,acoes,preco
2,ITUB4.SA,10.780607,268.04309330,33.8300
3,ABEV3.SA,8.401574,441.40043360,16.0100
4,BBDC4.SA,8.265861,202.70169980,34.3000
5,BRFS3.SA,4.692644,63.47903580,62.1800
6,PETR4.SA,4.492787,403.74146510,9.3600
7,VALE5.SA,4.183554,187.87585540,18.7300
8,ITSA4.SA,3.396479,311.54660170,9.1700
9,VALE3.SA,3.194812,126.28072570,21.2800
10,CIEL3.SA,3.140597,66.50684060,39.7200
11,PETR3.SA,2.898049,270.84857400,9.0000
12,COGN3.SA,2.842622,161.55512720,14.8000
13,UGPA3.SA,2.561247,42.52552260,50.6600
14,BBSE3.SA,2.445191,67.50000000,30.4700
15,BBAS3.SA,2.231212,82.85828880,22.6500
16,EMBR3.SA,2.165292,73.29148250,24.8500
17,JBSS3.SA,2.080112,165.37293680,10.5800
18,B3SA3.SA,2.074391,183.66667020,9.5000
19,BBDC3.SA,1.884240,46.35541270,34.1900
20,PCAR4.SA,1.728965,15.50245240,93.8100
21,CCRO3.SA,1.507267,86.12827560,14.7200
22,VIVT4.SA,1.437132,26.13089850,46.2600
23,CMIG4.SA,1.154916,75.89334520,12.8000
24,LREN3.SA,1.132240,12.54757970,75.9000
25,TIMS3.SA,1.116687,80.48667390,11.6700
26,CTIP3.SA,0.960490,25.42157680,31.7800
27,GGBR4.SA,0.948864,87.60907590,9.1100
28,LAME4.SA,0.858110,42.81037590,16.8600
29,FIBR3.SA,0.853678,22.23080010,32.3000
30,BRML3.SA,0.841905,45.95404340,15.4100
31,CRUZ3.SA,0.833779,37.80686100,18.5500
32,YDUQ3.SA,0.813177,31.01987520,22.0500
33,EGIE3.SA,0.790582,20.39199270,32.6100
34,HYPE3.SA,0.716255,37.21210560,16.1900
35,QUAL3.SA,0.686891,21.59867950,26.7500
36,SBSP3.SA,0.679057,33.99856110,16.8000
37,KLBN11.SA,0.650614,38.29611800,14.2900
38,RENT3.SA,0.622719,14.91423400,35.1200
39,CPFE3.SA,0.614699,29.32742380,17.6300
40,SANB11.SA,0.613672,40.58005470,12.7200
41,NATU3.SA,0.610574,16.88273520,30.4200
42,SUZB5.SA,0.599513,45.92609520,10.9800
43,BRKM5.SA,0.550204,26.58203800,17.4100
44,CESP6.SA,0.549612,18.17913310,25.4300
45,CSNA3.SA,0.420668,70.20566150,5.0400
46,CPLE6.SA,0.408406,10.09471410,34.0300
47,CSAN3.SA,0.361131,10.92655050,27.8000
48,BRAP4.SA,0.360789,22.24861020,13.6400
49,BRPR3.SA,0.358811,29.82284340,10.1200
50,GOAU4.SA,0.345488,26.85774130,10.8200
51,OIBR4.SA,0.322926,32.22096310,8.4300
52,CYRE3.SA,0.317366,25.54511270,10.4500
53,HGTX3.SA,0.298704,12.75374470,19.7000
54,USIM5.SA,0.274159,48.14271770,4.7900
55,ALLL3.SA,0.252940,43.50825830,4.8900
56,ECOR3.SA,0.252739,19.96118590,10.6500
57,ENBR3.SA,0.241416,23.26029240,8.7300
58,MRVE3.SA,0.240731,28.00638890,7.2300
59,DXCO3.SA,0.238141,26.08171590,7.6800
60,MRFG3.SA,0.233477,34.69687360,5.6600
61,ELET6.SA,0.207158,21.97315660,7.9300
62,POMO4.SA,0.197814,53.84711780,3.0900
63,LIGT3.SA,0.197318,9.76294750,17.0000
64,GOLL4.SA,0.188293,10.56563780,14.9900
65,ELET3.SA,0.150364,22.34555470,5.6600
66,EVEN3.SA,0.131766,21.03077380,5.2700
67,PDGR3.SA,0.129862,130.03636990,0.8400
68,ELPL4.SA,0.101431,9.27354260,9.2000
69,GFSA3.SA,0.098403,39.79297110,2.0800
70,RLOG3.SA,0.038062,10.92655050,2.9300
71,RSID3.SA,0.028767,7.22300000,3.3500
