seq,ticker,ponderacao,acoes,preco
2,VALE3.SA,10.468883,306.71799820,52.6000
3,ITUB4.SA,9.619385,433.96438070,34.1600
4,BBDC4.SA,8.839647,377.67084360,36.0700
5,PETR4.SA,7.871440,433.23230460,28.0000
6,PETR3.SA,5.425984,270.87348690,30.8700
7,ABEV3.SA,4.745054,434.75019200,16.8200
8,B3SA3.SA,4.321686,204.42158070,32.5800
9,BBAS3.SA,4.251003,133.15300170,49.2000
10,ITSA4.SA,3.492646,449.28549270,11.9800
11,LREN3.SA,2.009838,70.73115120,43.7900
12,SUZB3.SA,1.789821,57.61967300,47.8700
13,JBSS3.SA,1.688474,160.32475930,16.2300
14,UGPA3.SA,1.651914,54.04944190,47.1000
15,BBDC3.SA,1.641938,80.07450160,31.6000
16,RAIL3.SA,1.355362,111.51727110,18.7300
17,VIVT4.SA,1.282776,41.51318680,47.6200
18,BRFS3.SA,1.210595,81.11395450,23.0000
19,RENT3.SA,1.195871,55.77877360,33.0400
20,BBSE3.SA,1.149610,67.15841120,26.3800
21,SANB11.SA,1.075716,37.21128870,44.5500
22,GGBR4.SA,1.030900,98.79963500,16.0800
23,EQTL3.SA,1.028700,19.81634640,80.0000
24,COGN3.SA,0.987448,147.02746250,10.3500
25,PCAR4.SA,0.923518,15.53895790,91.5900
26,EMBR3.SA,0.890290,73.36929160,18.7000
27,BRKM5.SA,0.888302,26.46324160,51.7300
28,RADL3.SA,0.885289,21.12244690,64.5900
29,CMIG4.SA,0.874024,96.97191620,13.8900
30,WEGE3.SA,0.868223,74.04532830,18.0700
31,CCRO3.SA,0.849942,111.56955560,11.7400
32,SBSP3.SA,0.835456,30.53851230,42.1600
33,LAME4.SA,0.756125,68.50370020,17.0100
34,MGLU3.SA,0.751344,6.75976000,171.2900
35,EGIE3.SA,0.716452,25.48138490,43.3300
36,CIEL3.SA,0.698010,111.93415180,9.6100
37,CSNA3.SA,0.691874,63.01610540,16.9200
38,BRML3.SA,0.685591,84.79532690,12.4600
39,HYPE3.SA,0.677192,39.69592880,26.2900
40,KLBN11.SA,0.673817,59.10098620,17.5700
41,ELET3.SA,0.651825,26.96678400,37.2500
42,TIMS3.SA,0.618463,80.77116600,11.8000
43,ELET6.SA,0.569649,22.59647660,38.8500
44,YDUQ3.SA,0.519962,30.01129150,26.7000
45,CVCB3.SA,0.510944,14.49567140,54.3200
46,VBBR3.SA,0.509662,33.49375000,23.4500
47,NATU3.SA,0.508910,17.24428670,45.4800
48,BRAP4.SA,0.475499,22.21220600,32.9900
49,AMER3.SA,0.457228,16.77675220,42.0000
50,CSAN3.SA,0.440848,15.57856930,43.6100
51,FLRY3.SA,0.413343,30.99727560,20.5500
52,MULT3.SA,0.402852,26.74822470,23.2100
53,TAEE11.SA,0.353436,21.85682800,24.9200
54,USIM5.SA,0.340362,51.32328010,10.2200
55,ENBR3.SA,0.335766,29.53429820,17.5200
56,GOAU4.SA,0.278857,56.91933570,7.5500
57,CYRE3.SA,0.273057,26.10433420,16.1200
58,MRVE3.SA,0.268146,29.20378540,14.1500
59,QUAL3.SA,0.240601,23.78353710,15.5900
60,GOLL4.SA,0.221554,13.31117450,25.6500
61,IGTA3.SA,0.216894,8.67058350,38.5500
62,SMLS3.SA,0.178807,5.86914280,46.9500
63,MRFG3.SA,0.158105,40.27317800,6.0500
64,ECOR3.SA,0.118957,19.50237620,9.4000
65,VIIA3.SA,0.111956,40.40583120,4.2700
66,LOGG3.SA,0.024180,2.19192160,17.0000
