VALE3.SA,ITUB4.SA,BBDC4.SA,PETR4.SA,ABEV3.SA,PETR3.SA,B3SA3.SA,ITSA4.SA,BBAS3.SA,SUZB3.SA,LREN3.SA,UGPA3.SA,BBDC3.SA,BRFS3.SA,FIBR3.SA,COGN3.SA,RAIL3.SA,GGBR4.SA,VIVT4.SA,BBSE3.SA,RADL3.SA,BRKM5.SA,JBSS3.SA,WEGE3.SA,EMBR3.SA,CIEL3.SA,PCAR4.SA,SANB11.SA,KLBN11.SA,EQTL3.SA,HYPE3.SA,RENT3.SA,LAME4.SA,CCRO3.SA,TIMS3.SA,BRAP4.SA,MGLU3.SA,BRML3.SA,YDUQ3.SA,EGIE3.SA,SBSP3.SA,CMIG4.SA,FLRY3.SA,CVCB3.SA,CSNA3.SA,CSAN3.SA,MULT3.SA,NATU3.SA,AMER3.SA,GOAU4.SA,TAEE11.SA,USIM5.SA,ELET6.SA,ELET3.SA,ENBR3.SA,MRVE3.SA,QUAL3.SA,CYRE3.SA,IGTA3.SA,SMLS3.SA,CPLE6.SA,MRFG3.SA,VVAR11.SA,GOLL4.SA,ECOR3.SA,^BVSP
33.349998474121094,,20.786376953125,16.1200008392334,21.920000076293945,16.639999389648438,7.9466657638549805,8.894136428833008,37.5,20.010000228881836,32.82011032104492,39.26499938964844,19.693553924560547,45.20000076293945,,19.579999923706055,13.300000190734863,10.876190185546875,,28.81999969482422,15.77400016784668,46.79999923706055,8.550000190734863,8.75,16.989999771118164,22.260000228881836,,31.049999237060547,19.760000228881836,12.319999694824219,34.83000183105469,18.488887786865234,,18.600000381469727,12.130000114440918,21.841522216796875,2.1656250953674316,,30.8700008392334,29.743999481201172,31.8799991607666,5.280208110809326,30.540000915527344,43.599998474121094,10.130000114440918,9.725000381469727,24.8799991607666,,20.14387321472168,5.579999923706055,21.899999618530273,10.279999732971191,24.149999618530273,20.842079162597656,15.319999694824219,12.909242630004883,36.810001373291016,14.1899995803833,,,2.7950000762939453,6.559999942779541,,14.5600004196167,12.229999542236328,76892.0
32.58000183105469,,20.735149383544922,16.1299991607666,21.75,16.610000610351562,7.980000019073486,8.791813850402832,37.560001373291016,20.010000228881836,32.423274993896484,39.29499816894531,19.568334579467773,44.68000030517578,,19.149999618530273,13.0600004196167,10.780952453613281,,28.600000381469727,15.425999641418457,46.310001373291016,8.270000457763672,8.669230461120605,16.06999969482422,21.950000762939453,,30.56999969482422,19.43000030517578,12.381999969482422,34.790000915527344,18.063491821289062,,18.649999618530273,12.020000457763672,21.24833869934082,1.993749976158142,,31.149999618530273,29.520000457763672,31.389999389648438,5.222394943237305,30.399999618530273,43.29999923706055,9.869999885559082,9.5649995803833,24.746665954589844,,19.017080307006836,5.5,22.059999465942383,9.949999809265137,24.020000457763672,20.55219078063965,15.199999809265137,12.81833267211914,35.9900016784668,13.829999923706055,,,2.7269999980926514,6.5,,14.399999618530273,12.09000015258789,76201.0
32.27000045776367,,20.644081115722656,16.15999984741211,21.780000686645508,16.610000610351562,8.180000305175781,8.831168174743652,37.43000030517578,20.010000228881836,33.82121658325195,39.439998626708984,19.494342803955078,45.5,,19.549999237060547,13.270000457763672,11.104761123657227,,29.040000915527344,15.711999893188477,46.540000915527344,8.149999618530273,8.684615135192871,16.219999313354492,22.040000915527344,,30.56999969482422,19.68000030517578,12.5,34.90999984741211,18.565078735351562,,18.940000534057617,12.270000457763672,21.1066837310791,2.2100000381469727,,31.600000381469727,29.360000610351562,31.399999618530273,5.299479007720947,30.799999237060547,44.380001068115234,9.90999984741211,9.609999656677246,25.40333366394043,,20.677616119384766,5.599999904632568,22.049999237060547,9.65999984741211,24.389999389648438,20.812091827392578,15.579999923706055,13.009243965148926,36.5,13.850000381469727,,,2.7100000381469727,6.519999980926514,,15.0600004196167,12.600000381469727,76591.0
33.0,,20.558704376220703,16.149999618530273,21.829999923706055,16.5,8.149999618530273,8.776071548461914,37.18000030517578,20.010000228881836,33.13577651977539,39.1349983215332,19.494342803955078,44.47999954223633,,18.93000030517578,13.100000381469727,11.161904335021973,,28.610000610351562,15.555999755859375,46.47999954223633,8.050000190734863,8.511537551879883,16.1299991607666,22.239999771118164,,30.190000534057617,19.43000030517578,12.630000114440918,34.349998474121094,18.819047927856445,,18.950000762939453,12.149999618530273,21.770694732666016,2.1871869564056396,,30.850000381469727,29.29599952697754,30.600000381469727,5.331596851348877,30.700000762939453,44.849998474121094,9.859999656677246,9.53499984741211,25.066665649414062,,21.16193962097168,5.659999847412109,21.700000762939453,10.09000015258789,24.1200008392334,20.542192459106445,15.300000190734863,12.454691886901855,36.349998474121094,13.430000305175781,,,2.7880001068115234,6.369999885559082,,14.960000038146973,12.430000305175781,76283.0
32.95000076293945,,20.45625114440918,16.219999313354492,21.530000686645508,16.549999237060547,8.213333129882812,8.776071548461914,37.5099983215332,20.010000228881836,33.28007888793945,39.11000061035156,19.42034912109375,44.41999816894531,,18.93000030517578,13.520000457763672,11.123808860778809,,29.010000228881836,15.281999588012695,47.369998931884766,7.949999809265137,8.615384101867676,16.299999237060547,22.510000228881836,,30.049999237060547,19.780000686645508,12.303999900817871,34.099998474121094,18.73015785217285,,18.399999618530273,12.279999732971191,21.735280990600586,2.26406192779541,,30.950000762939453,29.176000595092773,30.75,5.338019847869873,31.299999237060547,45.70000076293945,10.15999984741211,9.625,24.93666648864746,,22.24919319152832,5.599999904632568,21.700000762939453,10.100000381469727,25.549999237060547,21.651771545410156,15.170000076293945,12.809242248535156,36.2599983215332,13.520000457763672,,,2.7950000762939453,6.389999866485596,,15.229999542236328,12.3100004196167,76391.0
32.709999084472656,,20.262731552124023,16.200000762939453,21.299999237060547,16.5,8.126666069030762,8.571428298950195,36.20000076293945,20.010000228881836,32.6216926574707,39.01499938964844,19.186986923217773,44.0,,18.149999618530273,13.300000190734863,11.076189994812012,,28.450000762939453,15.232000350952148,46.220001220703125,7.760000228881836,8.323076248168945,16.190000534057617,21.700000762939453,,30.049999237060547,19.530000686645508,12.0,33.79999923706055,18.73015785217285,,17.90999984741211,11.989999771118164,21.593624114990234,2.1624999046325684,,29.399999618530273,28.799999237060547,30.5,5.293055057525635,31.3799991607666,45.04999923706055,9.84000015258789,9.532500267028809,24.530000686645508,,21.675914764404297,5.559999942779541,21.530000686645508,9.649999618530273,26.450000762939453,22.441471099853516,14.609999656677246,12.681967735290527,35.04999923706055,13.300000190734863,,,2.680000066757202,6.349999904632568,,14.699999809265137,12.069999694824219,75413.0
33.83000183105469,,20.53593635559082,16.510000228881836,21.31999969482422,16.850000381469727,8.166666030883789,8.760330200195312,36.529998779296875,20.010000228881836,33.4604606628418,39.4900016784668,19.426040649414062,44.47999954223633,,18.479999542236328,13.350000381469727,11.447619438171387,,28.719999313354492,15.366000175476074,47.470001220703125,7.75,8.573076248168945,16.399999618530273,21.329999923706055,,30.450000762939453,19.59000015258789,12.175999641418457,33.86000061035156,18.857141494750977,,18.049999237060547,12.15999984741211,22.34617042541504,2.1500000953674316,,29.959999084472656,28.983999252319336,30.700000762939453,5.331596851348877,30.739999771118164,45.20000076293945,10.020000457763672,9.547499656677246,24.5,,22.219541549682617,5.690000057220459,21.3799991607666,10.020000457763672,26.459999084472656,22.581418991088867,14.819999694824219,12.845605850219727,35.029998779296875,13.40999984741211,,,2.6700000762939453,6.460000038146973,,15.260000228881836,12.25,76350.0
33.54999923706055,,20.598546981811523,16.719999313354492,21.190000534057617,17.020000457763672,8.416666030883789,8.894136428833008,36.86000061035156,20.010000228881836,33.911407470703125,39.525001525878906,19.352046966552734,44.70000076293945,,18.440000534057617,13.34000015258789,11.476189613342285,,28.709999084472656,15.486000061035156,47.63999938964844,8.0,8.55769157409668,16.06999969482422,21.3700008392334,,30.860000610351562,19.350000381469727,12.315999984741211,33.599998474121094,18.80952262878418,,18.6200008392334,12.239999771118164,22.29305076599121,2.150624990463257,,30.110000610351562,28.959999084472656,30.399999618530273,5.286632061004639,30.690000534057617,44.84000015258789,9.899999618530273,9.5,24.60333251953125,,22.97073745727539,5.739999771118164,21.25,9.90999984741211,27.200000762939453,23.361122131347656,14.869999885559082,12.809242248535156,34.5099983215332,13.470000267028809,,,2.6649999618530273,6.559999942779541,,15.109999656677246,12.4399995803833,76671.0
32.66999816894531,,20.41071891784668,16.729999542236328,21.040000915527344,17.100000381469727,8.319999694824219,8.799684524536133,36.65999984741211,20.010000228881836,32.75697708129883,39.630001068115234,19.078842163085938,44.40999984741211,,18.280000686645508,13.020000457763672,11.180952072143555,,28.520000457763672,15.0,47.52000045776367,7.670000076293945,8.288460731506348,16.290000915527344,20.950000762939453,,29.75,19.290000915527344,12.199999809265137,33.599998474121094,18.371427536010742,,18.229999542236328,12.329999923706055,21.56706428527832,2.052500009536743,,29.790000915527344,28.79199981689453,30.850000381469727,5.434374809265137,30.239999771118164,43.29999923706055,9.539999961853027,9.46500015258789,24.333332061767578,,22.268962860107422,5.510000228881836,20.709999084472656,9.779999732971191,27.350000381469727,23.461084365844727,14.359999656677246,12.463783264160156,34.5,13.130000114440918,,,2.6710000038146973,6.380000114440918,,14.710000038146973,12.34000015258789,75896.0
32.54999923706055,,20.37087631225586,17.030000686645508,20.90999984741211,17.399999618530273,8.363332748413086,8.776071548461914,36.5,20.010000228881836,32.21583938598633,39.89500045776367,19.181293487548828,45.0,,18.260000228881836,13.270000457763672,11.028571128845215,,28.600000381469727,15.579999923706055,47.560001373291016,7.690000057220459,8.30384635925293,15.609999656677246,20.969999313354492,,30.049999237060547,19.3700008392334,12.539999961853027,34.0,18.73015785217285,,18.549999237060547,12.34000015258789,21.513944625854492,2.0,,28.399999618530273,29.304000854492188,30.399999618530273,5.3012518882751465,28.889999389648438,44.0,9.0600004196167,9.52750015258789,24.549999237060547,,21.616609573364258,5.5,20.700000762939453,9.130000114440918,27.299999237060547,23.401107788085938,15.0,12.42741870880127,35.0,13.289999961853027,,,2.6470000743865967,6.550000190734863,,14.989999771118164,12.359999656677246,75976.0
32.349998474121094,,20.006601333618164,16.780000686645508,20.959999084472656,17.350000381469727,8.09666633605957,8.532073020935059,35.209999084472656,20.010000228881836,31.737831115722656,39.51499938964844,18.873937606811523,44.0099983215332,,18.020000457763672,12.800000190734863,10.714284896850586,,28.0,15.434000015258789,53.25,7.53000020980835,8.096153259277344,15.449999809265137,20.450000762939453,,29.5,19.030000686645508,12.37600040435791,33.779998779296875,18.41269874572754,,18.049999237060547,11.970000267028809,21.115537643432617,1.9765620231628418,,28.299999237060547,28.808000564575195,30.0,5.16871976852417,28.5,43.13999938964844,8.550000190734863,9.225000381469727,24.073333740234375,,20.76657485961914,5.21999979019165,20.5,8.720000267028809,26.290000915527344,22.581418991088867,14.670000076293945,11.700138092041016,35.0,12.890000343322754,,,2.578000068664551,6.25,,14.199999809265137,12.15999984741211,74800.0
32.099998474121094,,19.73908805847168,16.770000457763672,20.899999618530273,17.420000076293945,7.966666221618652,8.248720169067383,34.439998626708984,20.010000228881836,31.097482681274414,39.04999923706055,18.657649993896484,44.25,,17.989999771118164,12.699999809265137,10.428570747375488,,27.729999542236328,15.642000198364258,52.36000061035156,7.539999961853027,8.184615135192871,15.670000076293945,22.3799991607666,,28.610000610351562,18.899999618530273,12.199999809265137,34.20000076293945,18.371427536010742,,18.200000762939453,12.130000114440918,21.24833869934082,1.9921870231628418,,29.329999923706055,28.639999389648438,29.799999237060547,5.122334003448486,28.8799991607666,43.20000076293945,8.430000305175781,9.350000381469727,23.833332061767578,,20.984024047851562,5.110000133514404,20.5,8.8100004196167,25.34000015258789,22.041624069213867,14.399999618530273,11.50013542175293,35.0,12.800000190734863,,,2.499000072479248,6.429999828338623,,13.850000381469727,12.199999809265137,74308.0
32.81999969482422,,19.12437629699707,16.899999618530273,20.739999771118164,17.540000915527344,7.960000038146973,8.185752868652344,34.0,20.010000228881836,30.989255905151367,38.45000076293945,18.156774520874023,43.560001373291016,,17.850000381469727,12.25,10.161904335021973,,27.420000076293945,15.784000396728516,50.560001373291016,7.440000057220459,8.14230728149414,15.489999771118164,23.030000686645508,,29.06999969482422,19.0,12.34000015258789,34.7400016784668,18.311111450195312,,17.920000076293945,11.949999809265137,21.469675064086914,2.0934369564056396,,28.860000610351562,28.496000289916992,30.34000015258789,4.910284042358398,29.010000228881836,43.75,8.15999984741211,9.25,23.91666603088379,,21.992206573486328,4.949999809265137,20.350000381469727,8.489999771118164,23.799999237060547,20.742116928100586,14.65999984741211,11.909231185913086,35.599998474121094,12.789999961853027,,,2.4700000286102295,6.300000190734863,,13.859999656677246,12.170000076293945,73824.0
32.81999969482422,,19.12437629699707,16.899999618530273,20.739999771118164,17.540000915527344,7.960000038146973,8.185752868652344,34.0,20.010000228881836,30.989255905151367,38.45000076293945,18.156774520874023,43.560001373291016,,17.850000381469727,12.25,10.161904335021973,,27.420000076293945,15.784000396728516,50.560001373291016,7.440000057220459,8.14230728149414,15.489999771118164,23.030000686645508,,29.06999969482422,19.0,12.34000015258789,34.7400016784668,18.311111450195312,,17.920000076293945,11.949999809265137,21.469675064086914,2.0934369564056396,,28.860000610351562,28.496000289916992,30.34000015258789,4.910284042358398,29.010000228881836,43.75,8.15999984741211,9.25,23.91666603088379,,21.992206573486328,4.949999809265137,20.350000381469727,8.489999771118164,23.799999237060547,20.742116928100586,14.65999984741211,11.909231185913086,35.599998474121094,12.789999961853027,,,2.4700000286102295,6.300000190734863,,13.859999656677246,12.170000076293945,
33.540000915527344,,19.3065128326416,16.940000534057617,20.600000381469727,17.709999084472656,7.78000020980835,8.2644624710083,33.38999938964844,20.010000228881836,31.160615921020508,38.30500030517578,18.11124038696289,42.93000030517578,,17.719999313354492,12.300000190734863,10.266666412353516,,27.270000457763672,15.998000144958496,50.310001373291016,7.28000020980835,8.25,16.389999389648438,23.90999984741211,,29.469999313354492,19.059999465942383,12.25,34.33000183105469,18.25396728515625,,17.809999465942383,11.90999984741211,22.0982723236084,1.9228119850158691,,28.479999542236328,28.215999603271484,29.5,4.638595104217529,28.600000381469727,42.75,7.980000019073486,9.262499809265137,23.896665573120117,,20.51947021484375,5.150000095367432,20.670000076293945,8.350000381469727,22.770000457763672,19.672523498535156,14.630000114440918,11.863776206970215,34.70000076293945,12.710000038146973,,,2.4649999141693115,6.150000095367432,,13.1899995803833,11.779999732971191,73915.0
34.34000015258789,,19.3065128326416,17.43000030517578,20.540000915527344,18.100000381469727,7.783332824707031,8.28807544708252,33.119998931884766,20.010000228881836,32.28799057006836,38.904998779296875,18.11124038696289,42.65999984741211,,17.40999984741211,12.3100004196167,10.438095092773438,,28.25,16.16200065612793,50.63999938964844,7.5,8.350000381469727,16.260000228881836,24.139999389648438,,29.5,19.059999465942383,12.239999771118164,33.7400016784668,18.14603042602539,,17.809999465942383,11.760000228881836,22.408145904541016,1.78125,,28.100000381469727,28.88800048828125,29.549999237060547,4.638595104217529,28.459999084472656,42.20000076293945,8.399999618530273,9.302499771118164,23.66666603088379,,19.629898071289062,5.230000019073486,20.729999542236328,8.869999885559082,24.0,20.712129592895508,14.510000228881836,11.63650131225586,34.0,12.600000381469727,,,2.4619998931884766,6.099999904632568,,13.229999542236328,11.779999732971191,74311.0
33.52000045776367,,18.640575408935547,16.5,20.200000762939453,17.270000457763672,7.533332824707031,8.107044219970703,31.459999084472656,20.010000228881836,31.359033584594727,38.189998626708984,17.507911682128906,42.25,,17.770000457763672,11.899999618530273,10.066665649414062,,27.200000762939453,16.200000762939453,49.7599983215332,7.139999866485596,8.123076438903809,16.34000015258789,23.31999969482422,,28.989999771118164,18.329999923706055,12.013999938964844,32.599998474121094,19.117460250854492,,16.8700008392334,11.449999809265137,21.70871925354004,1.6115620136260986,,28.020000457763672,28.56800079345703,28.459999084472656,4.605462074279785,27.81999969482422,41.599998474121094,8.039999961853027,9.032500267028809,23.303333282470703,,17.751911163330078,4.920000076293945,20.290000915527344,8.100000381469727,24.309999465942383,21.211938858032227,14.449999809265137,11.591046333312988,33.720001220703125,12.079999923706055,,,2.382999897003174,5.989999771118164,,12.4399995803833,11.380000114440918,72415.0
33.939998626708984,,19.31789779663086,16.950000762939453,20.270000457763672,17.739999771118164,7.739999771118164,8.374654769897461,33.11000061035156,20.010000228881836,32.251914978027344,38.56999969482422,17.986019134521484,43.2599983215332,,18.799999237060547,12.600000381469727,10.190476417541504,,28.260000228881836,16.399999618530273,51.33000183105469,7.559999942779541,8.36153793334961,16.18000030517578,23.25,,30.31999969482422,18.56999969482422,12.399999618530273,33.25,19.399999618530273,,17.139999389648438,11.970000267028809,22.11598014831543,1.722499966621399,,30.1200008392334,30.016000747680664,29.3799991607666,4.771125793457031,28.25,43.25,8.270000457763672,9.25,24.06999969482422,,18.601947784423828,5.139999866485596,20.239999771118164,8.75,24.829999923706055,21.491832733154297,14.619999885559082,11.818321228027344,34.79999923706055,12.5,,,2.437999963760376,6.650000095367432,,13.989999771118164,11.699999809265137,74363.0
32.79999923706055,,18.617807388305664,16.719999313354492,20.219999313354492,17.5,7.610000133514404,8.240850448608398,32.2599983215332,20.010000228881836,31.106502532958984,37.025001525878906,17.35992431640625,43.0,,18.030000686645508,12.210000038146973,9.971427917480469,,28.059999465942383,16.253999710083008,50.400001525878906,8.0,8.338460922241211,15.8100004196167,23.100000381469727,,29.31999969482422,18.989999771118164,12.152000427246094,32.79999923706055,19.314285278320312,,16.989999771118164,11.710000038146973,21.000442504882812,1.6162500381469727,,29.1200008392334,30.167999267578125,28.84000015258789,4.638595104217529,27.690000534057617,42.4900016784668,7.849999904632568,9.279999732971191,23.649999618530273,,18.117624282836914,4.920000076293945,20.270000457763672,8.520000457763672,23.5,20.432235717773438,14.619999885559082,11.727411270141602,33.75,11.979999542236328,,,2.4000000953674316,6.659999847412109,,13.569999694824219,11.510000228881836,72931.0
