ITUB4.SA,ABEV3.SA,BBDC4.SA,BRFS3.SA,PETR4.SA,CIEL3.SA,ITSA4.SA,PETR3.SA,UGPA3.SA,JBSS3.SA,VALE5.SA,B3SA3.SA,VALE3.SA,VIVT4.SA,BBSE3.SA,EMBR3.SA,COGN3.SA,BBAS3.SA,BBDC3.SA,KLBN11.SA,FIBR3.SA,LREN3.SA,CCRO3.SA,CTIP3.SA,WEGE3.SA,LAME4.SA,HYPE3.SA,BRKM5.SA,SUZB5.SA,RADL3.SA,EGIE3.SA,EQTL3.SA,PCAR4.SA,SBSP3.SA,SANB11.SA,TIMS3.SA,BRML3.SA,CPFE3.SA,CMIG4.SA,NATU3.SA,GGBR4.SA,CSAN3.SA,YDUQ3.SA,RENT3.SA,QUAL3.SA,MULT3.SA,ENBR3.SA,CPLE6.SA,CESP6.SA,CSNA3.SA,MRVE3.SA,MRFG3.SA,SMLS3.SA,HGTX3.SA,CYRE3.SA,RUMO3.SA,OIBR3.SA,BRAP4.SA,ECOR3.SA,GOAU4.SA,USIM5.SA,^BVSP
18.92011070251465,16.90999984741211,13.837450981140137,63.599998474121094,9.4399995803833,22.56944465637207,6.09263801574707,9.229999542236328,25.174999237060547,11.180000305175781,,3.166666030883789,21.8799991607666,,30.299999237060547,21.350000381469727,13.4399995803833,22.299999237060547,13.37327766418457,13.949999809265137,,12.167439460754395,16.700000762939453,,5.961537837982178,,17.299999237060547,15.25,,5.374000072479248,26.86400032043457,5.260000228881836,,15.920000076293945,13.149999618530273,11.90999984741211,,18.359609603881836,7.9588541984558105,,8.971427917480469,6.482500076293945,18.010000228881836,10.884352684020996,27.020000457763672,16.94333267211914,8.834566116333008,3.3949999809265137,,5.159999847412109,6.3273468017578125,5.380000114440918,,,10.819999694824219,,39.03107452392578,12.465691566467285,11.180000305175781,10.75,4.239999771118164,49017.0
18.236913681030273,16.600000381469727,13.54737377166748,63.189998626708984,9.170000076293945,22.094907760620117,5.815406799316406,8.880000114440918,25.0,10.829999923706055,,2.993333101272583,21.649999618530273,,29.600000381469727,21.350000381469727,13.149999618530273,22.200000762939453,13.022273063659668,13.859999656677246,,12.003457069396973,16.200000762939453,,5.992307186126709,,17.020000457763672,14.069999694824219,,5.2220001220703125,25.167999267578125,4.932000160217285,,15.119999885559082,12.779999732971191,11.420000076293945,,17.218236923217773,7.451388835906982,,8.580951690673828,6.150000095367432,18.1200008392334,10.464096069335938,26.8799991607666,16.286666870117188,8.469745635986328,3.190000057220459,,4.820000171661377,6.227345943450928,5.059999942779541,,,10.720000267028809,,40.59828567504883,12.270915985107422,10.75,10.399999618530273,4.099999904632568,47758.0
18.29751968383789,16.899999618530273,13.504254341125488,60.810001373291016,9.3100004196167,22.337961196899414,5.931457996368408,8.890000343322754,25.364999771118164,10.729999542236328,,3.053333044052124,21.739999771118164,,29.170000076293945,21.229999542236328,13.039999961853027,22.100000381469727,12.916972160339355,13.699999809265137,,11.970661163330078,16.219999313354492,,6.067306995391846,,17.299999237060547,13.149999618530273,,5.306000232696533,25.639999389648438,5.013999938964844,,15.100000381469727,13.100000381469727,11.899999618530273,,16.828018188476562,7.515625,,8.75238037109375,6.425000190734863,18.25,10.733181953430176,26.899999618530273,17.100000381469727,8.4105863571167,3.1740000247955322,,5.070000171661377,6.4273481369018555,4.989999771118164,,,10.600000381469727,,41.04606246948242,12.607348442077637,11.229999542236328,10.449999809265137,4.0,47877.0
18.837465286254883,17.09000015258789,13.833531379699707,62.029998779296875,9.899999618530273,22.528934478759766,6.170004844665527,9.460000038146973,26.114999771118164,10.850000381469727,,3.1933329105377197,22.079999923706055,,30.350000381469727,22.110000610351562,13.630000114440918,22.65999984741211,13.513680458068848,13.300000190734863,,12.011656761169434,16.600000381469727,,6.001923084259033,,17.950000762939453,13.119999885559082,,5.25,25.871999740600586,5.190000057220459,,15.489999771118164,13.239999771118164,12.279999732971191,,17.34505271911621,7.554165840148926,,8.704760551452637,6.452499866485596,19.350000381469727,11.219953536987305,27.25,17.49333381652832,8.86414623260498,3.2290000915527344,,5.260000228881836,6.500075817108154,5.0,,,11.0,,44.32974624633789,12.775564193725586,11.369999885559082,10.420000076293945,4.079999923706055,49224.0
18.931129455566406,17.280000686645508,13.986409187316895,62.11000061035156,10.229999542236328,22.82986068725586,6.234477996826172,9.8100004196167,26.235000610351562,11.109999656677246,,3.3299999237060547,21.90999984741211,,30.420000076293945,22.219999313354492,12.649999618530273,22.850000381469727,13.482479095458984,13.199999809265137,,11.888669967651367,16.18000030517578,,6.051922798156738,,18.65999984741211,12.880000114440918,,5.21999979019165,25.607999801635742,5.138000011444092,,15.279999732971191,13.1899995803833,12.479999542236328,,16.85728645324707,7.592708110809326,,8.666666030883789,6.789999961853027,16.440000534057617,11.37717342376709,26.649999618530273,17.399999618530273,8.844426155090332,3.246999979019165,,5.360000133514404,6.5909857749938965,5.260000228881836,,,11.130000114440918,,54.10617446899414,12.527667045593262,11.25,9.949999809265137,4.070000171661377,49443.0
18.749311447143555,17.030000686645508,13.864890098571777,61.650001525878906,9.979999542236328,22.320600509643555,6.189346790313721,9.520000457763672,26.219999313354492,10.880000114440918,,3.2733330726623535,20.520000457763672,,30.149999618530273,22.950000762939453,12.520000457763672,22.790000915527344,13.353776931762695,13.109999656677246,,11.878830909729004,16.25,,6.12307596206665,,18.149999618530273,12.130000114440918,,5.184000015258789,25.399999618530273,5.1479997634887695,,13.5,13.15999984741211,12.329999923706055,,16.223182678222656,7.329339981079102,,8.5047607421875,6.824999809265137,16.229999542236328,10.905516624450684,26.520000457763672,17.543333053588867,8.51904582977295,3.1710000038146973,,5.0,6.381893157958984,5.010000228881836,,,11.0,,54.18080139160156,11.819389343261719,10.850000381469727,9.600000381469727,3.990000009536743,48775.0
18.969696044921875,16.989999771118164,14.08832836151123,62.29999923706055,9.829999923706055,21.793981552124023,6.1828999519348145,9.539999961853027,25.9950008392334,11.039999961853027,,3.233333110809326,19.579999923706055,,29.969999313354492,22.969999313354492,13.039999961853027,22.530000686645508,13.501978874206543,13.180000305175781,,11.913268089294434,15.800000190734863,,6.050000190734863,,18.170000076293945,12.289999961853027,,5.230000019073486,24.799999237060547,5.041999816894531,,13.25,13.5,12.229999542236328,,16.3792667388916,7.226562023162842,,8.51428508758545,6.787499904632568,16.959999084472656,11.156461715698242,26.389999389648438,17.016666412353516,8.282405853271484,3.1549999713897705,,5.019999980926514,6.309165000915527,4.900000095367432,,,11.010000228881836,,52.16581344604492,11.17308521270752,10.5600004196167,9.59000015258789,3.9800000190734863,48577.0
18.8980712890625,16.959999084472656,14.111847877502441,62.40999984741211,10.140000343322754,22.511573791503906,6.1828999519348145,9.640000343322754,26.2549991607666,11.539999961853027,,3.293333053588867,19.0,,29.579999923706055,23.0,13.149999618530273,23.0,13.65018081665039,13.359999656677246,,11.74764633178711,16.25,,6.151923179626465,,18.15999984741211,12.229999542236328,,5.139999866485596,25.0,5.136000156402588,,13.770000457763672,13.25,12.140000343322754,,16.76948356628418,7.361457824707031,,8.371427536010742,6.625,16.809999465942383,11.005290985107422,27.100000381469727,17.0,8.39086627960205,3.2209999561309814,,4.789999961853027,6.354619979858398,5.070000171661377,,,10.979999542236328,,47.98657989501953,10.88092041015625,10.739999771118164,9.470000267028809,3.890000104904175,48591.0
18.51239585876465,17.030000686645508,13.817851066589355,62.689998626708984,9.109999656677246,22.609952926635742,6.053955078125,8.630000114440918,26.030000686645508,11.260000228881836,,3.2200000286102295,18.889999389648438,,28.90999984741211,22.850000381469727,12.5600004196167,22.010000228881836,13.342077255249023,13.390000343322754,,11.806678771972656,16.65999984741211,,6.211537837982178,,18.34000015258789,11.960000038146973,,5.184000015258789,25.84000015258789,5.058000087738037,,13.300000190734863,13.239999771118164,12.050000190734863,,16.779239654541016,7.534894943237305,,8.304760932922363,6.447500228881836,16.469999313354492,10.730157852172852,26.8799991607666,16.90333366394043,8.647226333618164,3.197999954223633,,4.570000171661377,6.263710021972656,4.869999885559082,,,10.899999618530273,,46.04621887207031,10.56219482421875,10.75,9.3100004196167,3.75,47695.0
18.38567352294922,17.65999984741211,13.629693031311035,62.900001525878906,8.670000076293945,23.275461196899414,6.01527214050293,8.470000267028809,26.274999618530273,11.680000305175781,,3.2833330631256104,18.049999237060547,,29.520000457763672,23.100000381469727,12.949999809265137,21.549999237060547,13.244576454162598,13.699999809265137,,11.806678771972656,16.450000762939453,,6.351922988891602,,18.329999923706055,12.380000114440918,,5.179999828338623,26.13599967956543,5.205999851226807,,13.489999771118164,13.399999618530273,12.229999542236328,,17.120677947998047,7.9588541984558105,,8.51428508758545,6.510000228881836,17.18000030517578,10.91458797454834,26.790000915527344,16.60333251953125,8.726105690002441,3.2920000553131104,,4.400000095367432,6.381893157958984,5.019999980926514,,,11.020000457763672,,44.25511932373047,10.137228012084961,10.789999961853027,9.720000267028809,3.549999952316284,47762.0
18.126720428466797,17.690000534057617,13.222017288208008,64.37999725341797,8.300000190734863,23.148147583007812,5.8927741050720215,8.039999961853027,26.459999084472656,11.34000015258789,,3.0666658878326416,18.610000610351562,,29.790000915527344,23.739999771118164,12.270000457763672,20.65999984741211,13.065174102783203,13.729999542236328,,11.560707092285156,15.279999732971191,,6.169229984283447,,18.200000762939453,12.449999809265137,,5.170000076293945,24.91200065612793,5.0,,13.300000190734863,12.430000305175781,11.989999771118164,,16.437801361083984,7.650519847869873,,8.828571319580078,6.132500171661377,16.6200008392334,10.588056564331055,26.329999923706055,16.03333282470703,8.45002555847168,3.130000114440918,,4.199999809265137,6.263710021972656,4.96999979019165,,,10.8100004196167,,39.702735900878906,10.358565330505371,10.550000190734863,9.859999656677246,3.3499999046325684,46908.0
18.358125686645508,17.489999771118164,13.35921573638916,64.19999694824219,8.789999961853027,23.165508270263672,5.950798988342285,8.569999694824219,27.229999542236328,11.350000381469727,,3.106666088104248,19.739999771118164,,29.979999542236328,23.739999771118164,12.1899995803833,20.200000762939453,13.39667797088623,14.029999732971191,,11.764043807983398,15.640000343322754,,6.334615230560303,,18.020000457763672,12.859999656677246,,5.179999828338623,25.239999771118164,5.369999885559082,,13.270000457763672,12.600000381469727,12.149999618530273,,17.715757369995117,8.016666412353516,,9.028571128845215,6.257500171661377,17.049999237060547,10.63945484161377,26.799999237060547,16.366666793823242,8.795125961303711,3.302000045776367,,4.360000133514404,6.4000749588012695,4.880000114440918,,,10.739999771118164,,43.43419647216797,10.801239013671875,10.350000381469727,10.25,3.4800000190734863,47651.0
18.87052345275879,17.549999237060547,13.845291137695312,64.77999877929688,9.970000267028809,23.4375,6.144216060638428,9.789999961853027,27.274999618530273,11.4399995803833,,3.1933329105377197,20.8700008392334,,30.260000228881836,24.25,11.729999542236328,20.850000381469727,13.611181259155273,14.270000457763672,,11.818158149719238,16.229999542236328,,6.2846150398254395,,18.049999237060547,13.069999694824219,,5.28000020980835,25.263999938964844,5.400000095367432,,13.470000267028809,12.970000267028809,12.170000076293945,,17.579185485839844,7.856075763702393,,9.199999809265137,6.397500038146973,16.469999313354492,10.578987121582031,26.989999771118164,16.65333366394043,8.479605674743652,3.302999973297119,,4.550000190734863,6.336438179016113,4.820000171661377,,,10.760000228881836,,45.5238151550293,11.17308521270752,10.65999984741211,10.649999618530273,3.549999952316284,48964.0
19.56473731994629,17.34000015258789,14.194167137145996,65.0,10.020000457763672,23.773147583007812,6.369870185852051,9.899999618530273,27.290000915527344,11.210000038146973,,3.25,20.549999237060547,,30.190000534057617,24.709999084472656,11.510000228881836,22.299999237060547,13.767183303833008,14.300000190734863,,11.790281295776367,16.149999618530273,,6.3153839111328125,,17.639999389648438,12.699999809265137,,5.076000213623047,24.81599998474121,5.260000228881836,,14.100000381469727,13.359999656677246,12.15999984741211,,17.149944305419922,7.7661452293396,,9.104761123657227,6.357500076293945,17.65999984741211,10.515495300292969,26.5,16.333332061767578,8.321846008300781,3.203000068664551,,4.429999828338623,6.290983200073242,4.650000095367432,,,10.649999618530273,,43.28493881225586,11.022576332092285,10.800000190734863,10.329999923706055,3.5,49301.0
19.39944839477539,17.739999771118164,13.966809272766113,65.0,9.829999923706055,23.958332061767578,6.369870185852051,9.65999984741211,27.950000762939453,11.180000305175781,,3.22666597366333,20.450000762939453,,30.139999389648438,24.31999969482422,11.449999809265137,22.790000915527344,13.7086820602417,14.529999732971191,,11.970661163330078,16.280000686645508,,6.298076152801514,,17.719999313354492,12.5,,5.099999904632568,24.552000045776367,5.165999889373779,,14.050000190734863,13.300000190734863,12.229999542236328,,17.120677947998047,7.624825954437256,,9.199999809265137,6.582499980926514,17.850000381469727,10.648526191711426,25.450000762939453,16.806665420532227,8.183806419372559,3.1419999599456787,,4.429999828338623,6.5909857749938965,4.730000019073486,,,10.9399995803833,,44.926780700683594,11.093403816223145,11.170000076293945,10.4399995803833,3.5199999809265137,49234.0
19.355371475219727,17.90999984741211,14.025609016418457,64.5999984741211,9.119999885559082,24.108795166015625,6.447237014770508,9.029999732971191,28.0049991607666,11.300000190734863,,3.1433329582214355,20.420000076293945,,29.329999923706055,24.68000030517578,10.180000305175781,21.899999618530273,13.728181838989258,14.65999984741211,,11.806678771972656,15.930000305175781,,6.2846150398254395,,17.600000381469727,12.890000343322754,,5.1539998054504395,24.224000930786133,5.105999946594238,,13.979999542236328,13.170000076293945,12.180000305175781,,17.032882690429688,7.367881774902344,,9.304760932922363,6.3125,16.709999084472656,10.642478942871094,23.25,16.333332061767578,8.085206031799316,3.122999906539917,,4.570000171661377,6.336438179016113,4.519999980926514,,,10.859999656677246,,45.0760383605957,10.934041023254395,10.59000015258789,10.510000228881836,3.5399999618530273,48792.0
19.47658348083496,18.170000076293945,14.170646667480469,64.5999984741211,9.399999618530273,24.074073791503906,6.402105808258057,9.199999809265137,28.229999542236328,11.369999885559082,,3.1433329582214355,21.59000015258789,,30.049999237060547,24.510000228881836,10.680000305175781,22.459999084472656,13.712581634521484,15.0,,12.151041030883789,15.930000305175781,,6.294229984283447,,17.450000762939453,12.5,,5.260000228881836,24.639999389648438,5.208000183105469,,14.020000457763672,13.380000114440918,12.09000015258789,,17.715757369995117,7.406423091888428,,9.84761905670166,6.474999904632568,16.200000762939453,10.672713279724121,22.25,16.893333435058594,8.124646186828613,3.2039999961853027,,4.980000019073486,6.636442184448242,4.610000133514404,,,10.970000267028809,,46.941768646240234,11.527223587036133,10.729999542236328,10.920000076293945,3.8499999046325684,49383.0
19.228649139404297,18.040000915527344,13.813931465148926,64.69999694824219,8.90999984741211,24.537036895751953,6.318292140960693,8.829999923706055,28.075000762939453,11.170000076293945,,3.113332986831665,20.399999618530273,,29.309999465942383,25.0,10.239999771118164,21.709999084472656,13.451278686523438,14.949999809265137,,11.703371047973633,15.579999923706055,,6.459615230560303,,17.549999237060547,12.529999732971191,,5.199999809265137,23.8799991607666,5.047999858856201,,14.25,12.949999809265137,12.140000343322754,,17.218236923217773,7.200868129730225,,9.285714149475098,6.587500095367432,15.699999809265137,10.219198226928711,23.290000915527344,16.566665649414062,8.026045799255371,3.0910000801086426,,5.0,6.4273481369018555,4.5,,,10.819999694824219,,46.34473419189453,10.898627281188965,10.390000343322754,10.220000267028809,3.880000114440918,48510.0
18.446279525756836,18.040000915527344,13.441534996032715,63.2400016784668,9.079999923706055,24.160879135131836,6.07440185546875,8.850000381469727,27.825000762939453,11.279999732971191,,2.990000009536743,21.100000381469727,,29.489999771118164,25.479999542236328,9.770000457763672,21.950000762939453,13.287476539611816,15.079999923706055,,11.572186470031738,15.489999771118164,,6.413461208343506,,17.530000686645508,12.399999618530273,,5.164000034332275,24.479999542236328,5.21999979019165,,14.4399995803833,13.180000305175781,12.40999984741211,,16.993860244750977,7.252256870269775,,9.647619247436523,6.630000114440918,16.040000915527344,9.919878959655762,23.770000457763672,16.616666793823242,7.8682861328125,3.125,,5.039999961853027,6.281891822814941,4.489999771118164,,,10.75,,46.27010726928711,11.465250015258789,9.90999984741211,10.710000038146973,3.9600000381469727,48240.0
18.931129455566406,18.09000015258789,13.974649429321289,64.05000305175781,9.449999809265137,24.87847137451172,6.151947021484375,9.369999885559082,28.479999542236328,11.40999984741211,,3.0899999141693115,21.579999923706055,,30.25,25.75,10.979999542236328,23.110000610351562,13.868583679199219,15.109999656677246,,11.806678771972656,15.640000343322754,,6.340384006500244,,17.780000686645508,12.720000267028809,,5.300000190734863,24.84000015258789,5.360000133514404,,14.899999618530273,13.699999809265137,12.430000305175781,,17.569429397583008,7.573437213897705,,9.371427536010742,6.974999904632568,17.5,9.977323532104492,23.049999237060547,17.036666870117188,8.20352554321289,3.187999963760376,,4.820000171661377,6.354619979858398,4.409999847412109,,,10.970000267028809,,48.50898361206055,11.766267776489258,9.859999656677246,10.40999984741211,3.6600000858306885,49533.0
19.559228897094727,18.0,14.347044944763184,63.9900016784668,10.029999732971191,24.884258270263672,6.365198135375977,9.779999732971191,28.950000762939453,11.65999984741211,,3.1266660690307617,22.479999542236328,,29.989999771118164,25.600000381469727,10.739999771118164,24.600000381469727,14.067486763000488,15.069999694824219,,12.706938743591309,16.350000381469727,,6.238461017608643,,18.399999618530273,12.699999809265137,,5.239999771118164,25.45599937438965,5.415999889373779,,15.350000381469727,14.270000457763672,12.850000381469727,,17.979148864746094,7.682639122009277,,9.65714168548584,6.957499980926514,18.170000076293945,10.379440307617188,23.520000457763672,17.333332061767578,8.381006240844727,3.3359999656677246,,4.929999828338623,6.600078105926514,4.639999866485596,,,11.170000076293945,,53.35988235473633,12.093846321105957,10.279999732971191,10.90999984741211,3.5999999046325684,50636.0
19.674930572509766,18.200000762939453,14.503844261169434,64.81999969482422,10.039999961853027,25.115739822387695,6.462130069732666,9.949999809265137,28.975000381469727,11.869999885559082,,3.2133328914642334,22.709999084472656,,30.290000915527344,25.799999237060547,10.90999984741211,23.950000762939453,14.219589233398438,15.09000015258789,,12.84140396118164,16.56999969482422,,6.230769157409668,,18.459999084472656,12.649999618530273,,5.429999828338623,25.79199981689453,5.449999809265137,,15.699999809265137,14.149999618530273,12.829999923706055,,17.930377960205078,7.9588541984558105,,9.790475845336914,7.0,18.639999389648438,10.303853988647461,24.809999465942383,17.5,8.578206062316895,3.253000020980835,,5.03000020980835,6.618259906768799,4.760000228881836,,,11.399999618530273,,57.46448516845703,12.324036598205566,10.5,11.050000190734863,3.75,51280.0
