ITUB4.SA,BBDC4.SA,ABEV3.SA,VALE5.SA,PETR4.SA,VALE3.SA,B3SA3.SA,PETR3.SA,ITSA4.SA,BBAS3.SA,UGPA3.SA,BRFS3.SA,CIEL3.SA,COGN3.SA,BBSE3.SA,LREN3.SA,CCRO3.SA,VIVT4.SA,BBDC3.SA,RADL3.SA,CPFE3.SA,EMBR3.SA,HYPE3.SA,SBSP3.SA,EQTL3.SA,JBSS3.SA,PCAR4.SA,WEGE3.SA,BRML3.SA,SANB11.SA,LAME4.SA,BRKM5.SA,GGBR4.SA,TIMS3.SA,FIBR3.SA,KLBN11.SA,RENT3.SA,EGIE3.SA,CMIG4.SA,QUAL3.SA,RAIL3.SA,SUZB5.SA,CSAN3.SA,MULT3.SA,BRAP4.SA,YDUQ3.SA,NATU3.SA,CSNA3.SA,MRVE3.SA,ELET6.SA,SMLS3.SA,ENBR3.SA,ELET3.SA,GOAU4.SA,MRFG3.SA,CYRE3.SA,CPLE6.SA,USIM5.SA,ECOR3.SA,^BVSP
20.27878761291504,14.643394470214844,18.950000762939453,,11.020000457763672,17.34000015258789,6.699999809265137,13.220000267028809,6.396087169647217,19.260000228881836,35.63999938964844,50.40999984741211,29.866666793823242,15.640000343322754,29.219999313354492,21.358612060546875,16.81999969482422,,15.078039169311523,12.539999961853027,22.610000610351562,17.40999984741211,25.299999237060547,29.299999237060547,9.824000358581543,10.109999656677246,,5.3153839111328125,,19.200000762939453,,18.25,6.609522819519043,7.71999979019165,,15.399999618530273,10.944822311401367,32.2400016784668,5.440797805786133,20.639999389648438,5.400000095367432,,8.454999923706055,20.75,9.039397239685059,18.510000228881836,,10.25,11.12740421295166,21.440000534057617,,14.430000305175781,16.103879928588867,2.430000066757202,5.420000076293945,10.390000343322754,3.316999912261963,2.3499999046325684,7.849999904632568,55578.0
20.624242782592773,14.94867992401123,19.059999465942383,,11.550000190734863,17.579999923706055,6.789999961853027,13.65999984741211,6.536831855773926,19.959999084472656,36.125,50.970001220703125,29.808332443237305,15.800000190734863,29.850000381469727,21.776765823364258,16.790000915527344,,15.321232795715332,12.649999618530273,22.440000534057617,17.200000762939453,25.350000381469727,29.59000015258789,10.083999633789062,10.050000190734863,,5.442306995391846,,19.549999237060547,,18.719999313354492,6.790475845336914,7.760000228881836,,15.5,11.156461715698242,32.36000061035156,5.729860782623291,21.350000381469727,5.690000057220459,,8.585000038146973,21.040000915527344,9.172200202941895,19.049999237060547,,10.479999542236328,11.245587348937988,21.649999618530273,,14.449999809265137,16.353784561157227,2.5899999141693115,5.400000095367432,10.760000228881836,3.4030001163482666,2.5299999713897705,7.860000133514404,56484.0
20.50303077697754,14.891762733459473,19.170000076293945,,11.779999732971191,16.84000015258789,6.733333110809326,13.829999923706055,6.575928211212158,20.93000030517578,36.349998474121094,50.959999084472656,30.625,15.739999771118164,29.690000534057617,21.727569580078125,17.219999313354492,,15.290186882019043,12.803999900817871,22.59000015258789,17.3799991607666,25.649999618530273,29.84000015258789,10.204000473022461,10.729999542236328,,5.4692301750183105,,19.440000534057617,,18.969999313354492,6.69523811340332,7.869999885559082,,15.699999809265137,11.219953536987305,32.9119987487793,5.652777194976807,21.899999618530273,5.989999771118164,,8.625,21.049999237060547,8.888888359069824,19.059999465942383,,10.40999984741211,11.454680442810059,20.899999618530273,,14.489999771118164,15.574081420898438,2.509999990463257,5.46999979019165,10.930000305175781,3.428999900817871,2.4200000762939453,8.079999923706055,56698.0
20.824241638183594,15.02112102508545,19.1200008392334,,11.819999694824219,16.510000228881836,6.449999809265137,13.649999618530273,6.5524702072143555,21.350000381469727,36.529998779296875,50.70000076293945,30.41666603088379,14.949999809265137,30.06999969482422,21.948945999145508,17.729999542236328,,15.419546127319336,12.76200008392334,22.549999237060547,17.1299991607666,25.670000076293945,29.979999542236328,9.946000099182129,10.40999984741211,,5.526923179626465,,19.600000381469727,,18.8799991607666,6.504761219024658,7.849999904632568,,16.1200008392334,11.150415420532227,33.11199951171875,5.704165935516357,21.329999923706055,5.900000095367432,,8.662500381469727,21.270000457763672,8.80920696258545,18.489999771118164,,10.25,11.491044044494629,20.56999969482422,,14.420000076293945,15.294187545776367,2.450000047683716,5.480000019073486,10.890000343322754,3.380000114440918,2.490000009536743,8.119999885559082,56578.0
20.545454025268555,14.907285690307617,19.200000762939453,,11.850000381469727,17.399999618530273,6.449999809265137,13.800000190734863,6.489916801452637,20.950000762939453,36.415000915527344,50.54999923706055,30.125,14.880000114440918,29.670000076293945,21.768566131591797,18.059999465942383,,15.341931343078613,12.779999732971191,22.559999465942383,17.09000015258789,25.600000381469727,30.110000610351562,9.880000114440918,10.550000190734863,,5.62307596206665,,19.459999084472656,,18.639999389648438,6.590476036071777,7.960000038146973,,16.760000228881836,11.117156982421875,33.31999969482422,5.832637786865234,21.6299991607666,5.880000114440918,,8.557499885559082,21.133333206176758,9.127931594848633,18.399999618530273,,10.800000190734863,11.700138092041016,20.770000457763672,,14.619999885559082,15.614066123962402,2.5,5.710000038146973,10.960000038146973,3.3889999389648438,2.740000009536743,8.15999984741211,56641.0
20.672727584838867,15.005598068237305,19.389999389648438,,11.9399995803833,17.149999618530273,6.440000057220459,13.75,6.505555152893066,20.610000610351562,36.599998474121094,51.650001525878906,30.358333587646484,15.079999923706055,29.700000762939453,22.137523651123047,17.8799991607666,,15.367801666259766,12.819999694824219,22.780000686645508,17.3700008392334,25.649999618530273,31.489999771118164,10.220000267028809,10.430000305175781,,5.638461112976074,,19.899999618530273,,19.309999465942383,6.942856788635254,8.020000457763672,,17.200000762939453,11.730914115905762,33.52000045776367,5.806943893432617,21.420000076293945,6.0,,8.524999618530273,21.113332748413086,9.02169132232666,18.90999984741211,,10.880000114440918,11.909231185913086,21.510000228881836,,14.600000381469727,16.513723373413086,2.5999999046325684,5.650000095367432,10.850000381469727,3.4170000553131104,2.809999942779541,8.149999618530273,57002.0
20.51515007019043,14.959029197692871,19.389999389648438,,12.029999732971191,17.420000076293945,6.400000095367432,13.760000228881836,6.474277973175049,21.299999237060547,36.400001525878906,51.54999923706055,30.25,14.8100004196167,29.350000381469727,21.358612060546875,17.860000610351562,,15.264314651489258,12.795999526977539,22.65999984741211,17.31999969482422,26.0,31.43000030517578,10.644000053405762,10.510000228881836,,5.573075771331787,,19.959999084472656,,19.239999771118164,6.98095178604126,7.949999809265137,,16.670000076293945,11.594860076904297,33.68000030517578,5.620658874511719,21.729999542236328,6.019999980926514,,8.387499809265137,20.843332290649414,9.127931594848633,17.959999084472656,,10.979999542236328,11.900139808654785,21.979999542236328,,14.680000305175781,17.203462600708008,2.619999885559082,5.510000228881836,10.850000381469727,3.372999906539917,2.869999885559082,8.050000190734863,56873.0
20.254545211791992,14.840019226074219,19.350000381469727,,11.880000114440918,18.420000076293945,6.360000133514404,13.739999771118164,6.411725044250488,21.440000534057617,36.20000076293945,51.22999954223633,30.075000762939453,14.550000190734863,29.420000076293945,21.366811752319336,17.799999237060547,,15.21257209777832,12.46399974822998,22.549999237060547,17.510000228881836,26.5,30.84000015258789,10.817999839782715,10.350000381469727,,5.615384101867676,,20.190000534057617,,19.15999984741211,7.238094806671143,8.25,,16.450000762939453,11.549508094787598,33.35200119018555,5.794096946716309,21.899999618530273,6.03000020980835,,8.550000190734863,20.883333206176758,9.508631706237793,17.68000030517578,,11.210000038146973,11.954686164855957,21.389999389648438,,14.880000114440918,16.803613662719727,2.6600000858306885,5.53000020980835,10.8100004196167,3.322999954223633,3.0399999618530273,8.0,56783.0
20.333332061767578,14.891762733459473,19.31999969482422,,11.510000228881836,18.920000076293945,6.289999961853027,13.600000381469727,6.513373851776123,21.479999542236328,36.65999984741211,50.72999954223633,29.875,14.270000457763672,29.049999237060547,21.850557327270508,17.799999237060547,,15.269490242004395,12.432000160217285,22.479999542236328,17.489999771118164,27.059999465942383,30.75,10.729999542236328,10.399999618530273,,5.8461527824401855,,20.1200008392334,,19.0,7.5428571701049805,8.350000381469727,,16.520000457763672,11.534391403198242,33.487998962402344,5.845486164093018,21.299999237060547,6.090000152587891,,8.5024995803833,20.843332290649414,9.738821983337402,17.190000534057617,,11.350000381469727,12.018322944641113,21.299999237060547,,14.550000190734863,16.733640670776367,2.7799999713897705,5.409999847412109,10.789999961853027,3.250999927520752,3.309999942779541,7.809999942779541,56853.0
20.10909080505371,14.229446411132812,19.440000534057617,,11.4399995803833,19.040000915527344,6.400000095367432,13.34000015258789,6.435183048248291,20.670000076293945,36.8849983215332,51.0,30.141666412353516,14.670000076293945,29.360000610351562,22.145723342895508,18.18000030517578,,14.829669952392578,12.84000015258789,22.549999237060547,17.540000915527344,27.290000915527344,30.850000381469727,10.989999771118164,10.460000038146973,,5.884614944458008,,19.8700008392334,,18.739999771118164,7.4476189613342285,8.380000114440918,,17.100000381469727,11.791382789611816,33.040000915527344,5.826214790344238,21.0,6.039999961853027,,8.53499984741211,20.84666633605957,9.606019973754883,17.56999969482422,,11.350000381469727,12.309235572814941,22.040000915527344,,14.479999542236328,17.23345184326172,2.7300000190734863,5.559999942779541,10.930000305175781,3.2360000610351562,3.390000104904175,7.820000171661377,56667.0
20.47878646850586,14.674440383911133,18.799999237060547,,11.869999885559082,18.5,6.363333225250244,14.010000228881836,6.536831855773926,21.049999237060547,37.02000045776367,54.29999923706055,30.625,14.4399995803833,30.139999389648438,22.35070037841797,18.729999542236328,,15.114258766174316,13.255999565124512,22.84000015258789,14.829999923706055,27.450000762939453,30.799999237060547,11.105999946594238,10.899999618530273,,5.87307596206665,,20.3799991607666,,18.540000915527344,7.380951881408691,8.3100004196167,,16.989999771118164,12.184429168701172,33.768001556396484,5.839062213897705,21.5,6.119999885559082,,8.512499809265137,21.056665420532227,9.561752319335938,17.649999618530273,,11.069999694824219,12.318326950073242,22.280000686645508,,14.380000114440918,17.623302459716797,2.7200000286102295,5.679999828338623,11.210000038146973,3.2149999141693115,3.75,8.210000038146973,57308.0
20.26060676574707,14.695137023925781,19.0,,11.25,17.899999618530273,6.25666618347168,13.1899995803833,6.458640098571777,20.690000534057617,36.15999984741211,53.22999954223633,31.108333587646484,14.770000457763672,30.139999389648438,22.52288055419922,18.65999984741211,,15.264314651489258,13.251999855041504,22.600000381469727,14.25,26.8799991607666,29.799999237060547,10.880000114440918,11.020000457763672,,5.953845977783203,,20.329999923706055,,19.09000015258789,7.533332824707031,8.399999618530273,,16.600000381469727,12.241873741149902,33.63999938964844,5.806943893432617,21.700000762939453,6.119999885559082,,8.432499885559082,21.34000015258789,9.349268913269043,17.829999923706055,,10.680000305175781,12.2274169921875,22.5,,14.050000190734863,17.593313217163086,2.809999942779541,5.559999942779541,11.239999771118164,3.244999885559082,3.8399999141693115,8.279999732971191,56756.0
20.50303077697754,14.503686904907227,18.84000015258789,,11.359999656677246,17.989999771118164,6.090000152587891,12.970000267028809,6.497735977172852,20.200000762939453,35.9900016784668,52.5,29.350000381469727,14.569999694824219,29.799999237060547,22.219514846801758,18.40999984741211,,15.036643981933594,13.081999778747559,22.579999923706055,14.369999885559082,26.760000228881836,28.81999969482422,10.770000457763672,10.869999885559082,,5.934615135192871,,20.100000381469727,,18.489999771118164,7.2190470695495605,8.199999809265137,,15.699999809265137,12.045351028442383,33.599998474121094,5.665625095367432,21.34000015258789,6.260000228881836,,8.25,20.899999618530273,9.296148300170898,17.639999389648438,,10.039999961853027,12.254690170288086,22.549999237060547,,13.859999656677246,17.693275451660156,2.6600000858306885,5.440000057220459,11.0600004196167,3.1489999294281006,3.609999895095825,8.039999961853027,56162.0
21.357574462890625,14.840019226074219,18.639999389648438,,11.899999618530273,18.81999969482422,6.066666126251221,13.550000190734863,6.755768775939941,20.520000457763672,35.474998474121094,52.0,29.29166603088379,14.449999809265137,29.899999618530273,21.95714569091797,18.860000610351562,,15.166003227233887,13.109999656677246,22.6200008392334,14.399999618530273,27.280000686645508,29.059999465942383,10.723999977111816,11.100000381469727,,5.942306995391846,,20.389999389648438,,18.329999923706055,7.476190090179443,8.430000305175781,,16.0,12.281179428100586,34.20000076293945,5.941840171813965,21.149999618530273,6.449999809265137,,8.162500381469727,20.906665802001953,9.721115112304688,17.700000762939453,,10.609999656677246,12.363781929016113,22.969999313354492,,14.229999542236328,18.143104553222656,2.859999895095825,5.539999961853027,11.170000076293945,3.1679999828338623,3.9600000381469727,8.210000038146973,57077.0
21.47878646850586,15.0004243850708,18.719999313354492,,12.010000228881836,18.760000228881836,6.3333330154418945,13.569999694824219,6.771407127380371,21.06999969482422,35.849998474121094,52.290000915527344,29.691665649414062,14.3100004196167,30.34000015258789,22.30150604248047,19.0,,15.46611499786377,13.09000015258789,22.709999084472656,14.59000015258789,27.09000015258789,29.510000228881836,11.015999794006348,11.300000190734863,,6.007691860198975,,20.81999969482422,,20.309999465942383,7.857141971588135,8.399999618530273,,16.0,12.456538200378418,34.61600112915039,6.211631774902344,20.829999923706055,6.46999979019165,,8.0625,21.333332061767578,9.712262153625488,16.889999389648438,,10.890000343322754,12.136507034301758,23.799999237060547,,14.210000038146973,19.312660217285156,2.940000057220459,5.559999942779541,11.5,3.2320001125335693,3.9600000381469727,8.390000343322754,57594.0
21.35151481628418,15.093562126159668,19.100000381469727,,11.649999618530273,18.969999313354492,6.373332977294922,13.260000228881836,6.747950077056885,21.219999313354492,36.470001220703125,52.45000076293945,29.825000762939453,14.420000076293945,30.280000686645508,22.170320510864258,19.149999618530273,,15.42989444732666,13.192000389099121,22.600000381469727,14.65999984741211,27.329999923706055,30.020000457763672,10.97599983215332,11.039999961853027,,6.111537933349609,,20.770000457763672,,20.90999984741211,8.161904335021973,8.15999984741211,,15.649999618530273,12.728647232055664,34.40800094604492,6.006075859069824,20.850000381469727,6.659999847412109,,8.457500457763672,22.100000381469727,9.765381813049316,17.18000030517578,,11.020000457763672,12.136507034301758,24.68000030517578,,14.109999656677246,19.792478561401367,3.059999942779541,5.550000190734863,11.550000190734863,3.2160000801086426,3.859999895095825,8.5,57661.0
21.212120056152344,14.943506240844727,19.25,,11.90999984741211,18.979999542236328,6.246665954589844,13.75,6.701035022735596,21.170000076293945,37.0,53.29999923706055,29.333332061767578,14.760000228881836,29.969999313354492,22.05553436279297,18.309999465942383,,15.39367389678955,13.12399959564209,22.5,14.920000076293945,27.389999389648438,29.15999984741211,10.800000190734863,11.3100004196167,,6.280768871307373,,20.889999389648438,,20.850000381469727,7.761903762817383,8.279999732971191,,16.329999923706055,12.677248001098633,34.2400016784668,6.121700763702393,20.15999984741211,6.429999828338623,,8.375,21.389999389648438,9.667993545532227,17.450000762939453,,10.739999771118164,11.63650131225586,24.90999984741211,,13.789999961853027,19.592554092407227,2.9200000762939453,5.599999904632568,11.329999923706055,3.127000093460083,3.680000066757202,8.15999984741211,57635.0
21.254545211791992,14.865891456604004,19.260000228881836,,11.880000114440918,18.989999771118164,6.343332767486572,13.680000305175781,6.6932148933410645,21.399999618530273,36.709999084472656,53.63999938964844,29.333332061767578,14.880000114440918,29.790000915527344,22.12932586669922,17.979999542236328,,15.455765724182129,12.883999824523926,22.399999618530273,14.75,27.5,29.049999237060547,10.64799976348877,11.119999885559082,,6.407691955566406,,21.25,,20.6200008392334,7.942856788635254,8.25,,16.6299991607666,12.925169944763184,33.279998779296875,6.012499809265137,20.81999969482422,6.5,,8.477499961853027,21.549999237060547,9.685701370239258,17.90999984741211,,10.9399995803833,11.700138092041016,24.639999389648438,,13.789999961853027,18.992782592773438,2.9800000190734863,5.599999904632568,11.079999923706055,3.1059999465942383,3.799999952316284,8.170000076293945,57689.0
21.078786849975586,14.653742790222168,19.170000076293945,,11.5600004196167,18.09000015258789,6.22333288192749,13.15999984741211,6.607203960418701,20.8700008392334,36.185001373291016,52.689998626708984,29.16666603088379,15.149999618530273,29.8799991607666,21.866954803466797,17.540000915527344,,15.005598068237305,12.628000259399414,22.399999618530273,14.770000457763672,27.469999313354492,29.18000030517578,10.600000381469727,11.149999618530273,,6.384614944458008,,21.170000076293945,,20.559999465942383,8.190476417541504,8.050000190734863,,16.25,12.873770713806152,32.80799865722656,5.993228912353516,21.3700008392334,6.389999866485596,,8.537500381469727,21.156665802001953,9.313855171203613,18.059999465942383,,10.5,11.554681777954102,24.700000762939453,,13.600000381469727,19.132728576660156,3.069999933242798,5.489999771118164,10.649999618530273,3.121999979019165,3.6700000762939453,8.149999618530273,56920.0
21.618181228637695,15.088388442993164,19.5,,12.100000381469727,18.40999984741211,6.383333206176758,13.680000305175781,6.794865131378174,22.049999237060547,37.599998474121094,52.970001220703125,29.733333587646484,15.279999732971191,30.639999389648438,22.137523651123047,18.0,,15.367801666259766,12.670000076293945,22.8700008392334,14.850000381469727,27.850000381469727,29.950000762939453,10.640000343322754,11.180000305175781,,6.588460922241211,,21.989999771118164,,21.139999389648438,8.619047164916992,8.270000457763672,,16.459999084472656,13.15192699432373,33.20000076293945,6.205207824707031,21.479999542236328,7.0,,8.512499809265137,21.433332443237305,9.606019973754883,18.40999984741211,,10.979999542236328,11.591046333312988,24.8700008392334,,13.680000305175781,19.692516326904297,3.190000057220459,5.449999809265137,10.619999885559082,3.190000057220459,3.7799999713897705,8.399999618530273,58300.0
21.781818389892578,15.109085083007812,19.729999542236328,,12.0,17.959999084472656,6.449999809265137,13.90999984741211,6.8026838302612305,22.670000076293945,37.709999084472656,53.869998931884766,29.29166603088379,14.850000381469727,29.809999465942383,22.145723342895508,17.6200008392334,,15.42471981048584,12.539999961853027,22.829999923706055,15.020000457763672,27.719999313354492,29.459999084472656,10.458000183105469,11.029999732971191,,6.5653839111328125,,22.0,,20.43000030517578,8.628570556640625,8.350000381469727,,16.649999618530273,12.758880615234375,33.13600158691406,6.166666030883789,21.59000015258789,6.849999904632568,,8.515000343322754,21.200000762939453,9.296148300170898,17.559999465942383,,10.779999732971191,11.481952667236328,24.950000762939453,,13.720000267028809,19.642534255981445,3.200000047683716,5.340000152587891,10.3100004196167,3.1649999618530273,3.7200000286102295,8.470000267028809,58298.0
