ITUB4.SA,VALE3.SA,BBDC4.SA,PETR4.SA,PETR3.SA,B3SA3.SA,ABEV3.SA,BBAS3.SA,ITSA4.SA,LREN3.SA,JBSS3.SA,BBDC3.SA,IRBR3.SA,MGLU3.SA,SUZB3.SA,RENT3.SA,BRFS3.SA,RAIL3.SA,UGPA3.SA,GNDI3.SA,WEGE3.SA,BBSE3.SA,RADL3.SA,VIVT4.SA,EQTL3.SA,VBBR3.SA,GGBR4.SA,CCRO3.SA,SBSP3.SA,AZUL4.SA,LAME4.SA,SANB11.SA,COGN3.SA,BRML3.SA,EMBR3.SA,BPAC11.SA,HYPE3.SA,PCAR4.SA,YDUQ3.SA,CMIG4.SA,VIIA3.SA,NTCO3.SA,EGIE3.SA,TIMS3.SA,AMER3.SA,ELET3.SA,KLBN11.SA,CSAN3.SA,CIEL3.SA,FLRY3.SA,CSNA3.SA,MULT3.SA,QUAL3.SA,ELET6.SA,BRAP4.SA,CYRE3.SA,BRKM5.SA,TAEE11.SA,CVCB3.SA,MRVE3.SA,ENBR3.SA,GOAU4.SA,GOLL4.SA,USIM5.SA,IGTA3.SA,MRFG3.SA,ECOR3.SA,SMLS3.SA,^BVSP
37.18000030517578,52.650001525878906,26.364887237548828,24.81999969482422,28.540000915527344,9.949999809265137,17.799999237060547,48.779998779296875,11.18614673614502,37.609195709228516,13.149999618530273,23.478586196899414,636.4102172851562,5.46875,44.15999984741211,27.657142639160156,22.219999313354492,18.219999313354492,26.530000686645508,,9.460000038146973,28.399999618530273,12.84000015258789,,16.711999893188477,26.329999923706055,14.219046592712402,13.449999809265137,40.77000045776367,37.0,,46.70000076293945,10.25,,21.5,6.5,32.7599983215332,,29.0,9.051888465881348,5.050000190734863,,37.0,12.239999771118164,47.35490417480469,30.638357162475586,18.3700008392334,10.387499809265137,10.239999771118164,21.200000762939453,9.9399995803833,24.200000762939453,14.40999984741211,33.52000045776367,28.791500091552734,16.350000381469727,48.20000076293945,25.260000228881836,59.5,13.649999618530273,15.449999809265137,7.159999847412109,23.889999389648438,9.989999771118164,,5.650000095367432,10.350000381469727,,94393.0
37.18000030517578,54.22999954223633,26.45254135131836,25.15999984741211,28.780000686645508,10.0,17.850000381469727,48.959999084472656,11.203462600708008,39.007137298583984,13.399999618530273,23.572500228881836,641.0107421875,5.452499866485596,42.970001220703125,29.39047622680664,23.65999984741211,18.809999465942383,27.5,,9.399999618530273,29.030000686645508,12.604000091552734,,16.70400047302246,26.5,14.333333015441895,13.600000381469727,41.18000030517578,37.04999923706055,,47.290000915527344,10.470000267028809,,20.469999313354492,6.675000190734863,33.099998474121094,,30.75,9.316949844360352,4.929999828338623,,37.560001373291016,12.270000457763672,46.208343505859375,30.938243865966797,18.200000762939453,10.545000076293945,10.479999542236328,21.440000534057617,9.920000076293945,24.350000381469727,15.279999732971191,33.91999816894531,29.73882293701172,17.049999237060547,47.369998931884766,25.059999465942383,59.900001525878906,13.899999618530273,15.449999809265137,7.260000228881836,24.020000457763672,9.979999542236328,,5.78000020980835,10.5,,95351.0
37.65999984741211,54.7599983215332,26.721763610839844,25.399999618530273,29.149999618530273,10.133333206176758,18.0,48.54999923706055,11.194805145263672,39.54827880859375,13.529999732971191,23.854244232177734,661.023193359375,5.443749904632568,44.369998931884766,29.69523811340332,24.049999237060547,18.56999969482422,28.010000228881836,,9.350000381469727,29.639999389648438,12.673999786376953,,16.559999465942383,26.43000030517578,14.75238037109375,13.5,40.66999816894531,36.36000061035156,,48.43000030517578,10.180000305175781,,19.850000381469727,6.972499847412109,33.02000045776367,,30.299999237060547,9.197671890258789,4.880000114440918,,38.4900016784668,12.350000381469727,45.46703338623047,32.34770584106445,18.200000762939453,10.545000076293945,10.420000076293945,22.290000915527344,9.84000015258789,24.280000686645508,15.600000381469727,35.689998626708984,30.234617233276367,17.059999465942383,46.290000915527344,25.399999618530273,60.0099983215332,11.539999961853027,15.670000076293945,7.360000133514404,24.209999084472656,9.9399995803833,,6.03000020980835,10.34000015258789,,96097.0
37.349998474121094,55.279998779296875,26.414976119995117,25.530000686645508,29.290000915527344,10.166666030883789,18.0,48.290000915527344,11.151515007019043,38.78166580200195,13.699999809265137,23.441020965576172,659.7963256835938,5.21875,45.599998474121094,30.761903762817383,24.489999771118164,18.600000381469727,27.520000457763672,,9.40999984741211,29.100000381469727,12.47599983215332,,16.829999923706055,26.200000762939453,14.761903762817383,13.489999771118164,41.5099983215332,36.18000030517578,,48.349998474121094,10.100000381469727,,20.139999389648438,6.900000095367432,32.70000076293945,,28.75,9.343456268310547,4.800000190734863,,38.66999816894531,12.539999961853027,43.984413146972656,32.477657318115234,18.450000762939453,10.227499961853027,10.649999618530273,21.989999771118164,9.930000305175781,24.260000228881836,15.869999885559082,35.86000061035156,30.411685943603516,17.190000534057617,46.91999816894531,25.260000228881836,59.529998779296875,13.979999542236328,15.600000381469727,7.400000095367432,23.6200008392334,10.050000190734863,,6.03000020980835,10.5,,96010.0
37.290000915527344,55.08000183105469,26.296018600463867,25.1299991607666,28.850000381469727,9.923333168029785,17.540000915527344,48.20000076293945,11.099567413330078,38.24052429199219,13.600000381469727,23.422237396240234,663.9368286132812,5.064062118530273,44.47999954223633,30.28571319580078,23.260000228881836,18.600000381469727,27.200000762939453,,9.279999732971191,29.149999618530273,12.289999961853027,,16.399999618530273,25.440000534057617,14.733332633972168,13.399999618530273,41.369998931884766,35.5,,48.25,10.100000381469727,,19.479999542236328,6.849999904632568,32.5,,29.25,9.323576927185059,4.929999828338623,,38.939998626708984,12.460000038146973,43.480323791503906,32.16777420043945,18.329999923706055,10.217499732971191,10.399999618530273,21.670000076293945,9.789999961853027,24.440000534057617,15.65999984741211,35.79999923706055,30.314298629760742,17.040000915527344,48.349998474121094,25.399999618530273,59.599998474121094,13.930000305175781,15.600000381469727,7.190000057220459,22.809999465942383,9.760000228881836,,5.699999809265137,10.579999923706055,,95103.0
37.540000915527344,55.650001525878906,26.74680519104004,25.43000030517578,29.149999618530273,10.239999771118164,17.18000030517578,49.20000076293945,11.246752738952637,38.953025817871094,14.079999923706055,23.86676597595215,663.3234252929688,5.300000190734863,45.84000015258789,30.552379608154297,23.75,18.65999984741211,28.135000228881836,,9.385000228881836,29.649999618530273,12.378000259399414,,16.600000381469727,26.350000381469727,14.90476131439209,13.529999732971191,42.150001525878906,36.0,,49.79999923706055,10.84000015258789,,19.459999084472656,7.0,32.58000183105469,,29.479999542236328,9.429601669311523,5.159999847412109,,41.04999923706055,12.609999656677246,43.934993743896484,32.997459411621094,18.399999618530273,10.637499809265137,10.210000038146973,22.209999084472656,10.319999694824219,24.959999084472656,15.890000343322754,36.5,30.73926544189453,17.15999984741211,48.66999816894531,25.350000381469727,61.68000030517578,14.5,16.09000015258789,7.420000076293945,23.209999084472656,9.720000267028809,,5.71999979019165,10.609999656677246,,96558.0
37.4900016784668,56.150001525878906,27.016027450561523,25.540000915527344,29.459999084472656,10.550000190734863,17.15999984741211,48.95000076293945,11.428570747375488,40.08039855957031,14.470000267028809,24.21738052368164,674.21142578125,5.233749866485596,47.95000076293945,30.685714721679688,24.190000534057617,19.309999465942383,28.854999542236328,,9.40999984741211,29.989999771118164,12.458000183105469,,16.79800033569336,26.65999984741211,15.228570938110352,14.279999732971191,43.18000030517578,36.060001373291016,,49.56999969482422,11.4399995803833,,19.670000076293945,7.375,32.470001220703125,,30.100000381469727,9.601893424987793,5.489999771118164,,42.0,12.550000190734863,45.0815544128418,33.96709060668945,18.84000015258789,10.859999656677246,10.680000305175781,22.0,10.369999885559082,25.100000381469727,15.850000381469727,36.95000076293945,30.98716163635254,17.350000381469727,49.45000076293945,25.850000381469727,61.9900016784668,14.850000381469727,16.540000915527344,7.539999961853027,23.43000030517578,9.800000190734863,,5.869999885559082,11.170000076293945,,97677.0
38.15999984741211,42.36000061035156,27.23516082763672,24.770000457763672,28.420000076293945,10.743332862854004,17.950000762939453,48.31999969482422,11.67965316772461,40.828975677490234,14.800000190734863,24.787126541137695,676.1283569335938,5.230625152587891,49.08000183105469,30.485713958740234,24.450000762939453,19.75,29.094999313354492,,9.5600004196167,30.059999465942383,13.022000312805176,,16.81999969482422,27.100000381469727,14.895237922668457,14.680000305175781,43.790000915527344,35.060001373291016,,49.70000076293945,11.470000267028809,,19.260000228881836,7.324999809265137,33.029998779296875,,29.3700008392334,9.323576927185059,5.349999904632568,,43.599998474121094,12.350000381469727,45.437381744384766,34.30696487426758,18.809999465942383,10.880000114440918,10.890000343322754,21.520000457763672,9.779999732971191,25.059999465942383,15.329999923706055,37.02000045776367,25.825586318969727,17.190000534057617,50.36000061035156,25.559999465942383,62.20000076293945,15.319999694824219,16.770000457763672,7.289999961853027,23.170000076293945,9.720000267028809,,5.800000190734863,11.470000267028809,,95444.0
37.880001068115234,42.7400016784668,26.884546279907227,25.3700008392334,29.040000915527344,10.516666412353516,17.8700008392334,49.93000030517578,11.489176750183105,41.11758041381836,14.699999809265137,24.110944747924805,662.5567016601562,5.565625190734863,48.0099983215332,30.380952835083008,23.850000381469727,19.549999237060547,28.524999618530273,,9.604999542236328,30.049999237060547,12.619999885559082,,17.31999969482422,26.790000915527344,14.895237922668457,15.649999618530273,44.400001525878906,34.79999923706055,,49.0,11.329999923706055,,19.15999984741211,7.25,32.470001220703125,,30.989999771118164,9.33020305633545,5.670000076293945,,42.599998474121094,12.100000381469727,47.24618148803711,36.73603820800781,18.59000015258789,11.055000305175781,11.420000076293945,22.3799991607666,10.039999961853027,25.350000381469727,15.640000343322754,38.810001373291016,23.567949295043945,17.06999969482422,50.310001373291016,25.809999465942383,62.709999084472656,14.930000305175781,16.700000762939453,7.360000133514404,23.049999237060547,9.699999809265137,,5.909999847412109,12.0,,95639.0
38.119998931884766,46.599998474121094,26.821937561035156,25.6200008392334,29.440000534057617,10.489999771118164,17.969999313354492,50.58000183105469,11.619047164916992,40.96426010131836,15.300000190734863,24.30503273010254,657.8794555664062,5.5046868324279785,46.599998474121094,31.619047164916992,23.68000030517578,19.780000686645508,28.34000015258789,,9.710000038146973,30.65999984741211,12.472000122070312,,17.600000381469727,26.600000381469727,15.380951881408691,15.199999809265137,43.0099983215332,35.95000076293945,,47.900001525878906,11.9399995803833,,19.420000076293945,7.320000171661377,32.0,,32.5,9.277191162109375,5.769999980926514,,42.459999084472656,12.029999732971191,47.56247329711914,37.285831451416016,18.850000381469727,11.237500190734863,11.59000015258789,22.520000457763672,10.380000114440918,25.700000762939453,15.779999732971191,39.779998779296875,25.42717933654785,17.1200008392334,51.779998779296875,25.670000076293945,64.69000244140625,14.899999618530273,17.0,7.650000095367432,24.059999465942383,9.899999618530273,,6.25,11.75,,96996.0
38.779998779296875,45.5,28.33708953857422,25.579999923706055,29.549999237060547,10.489999771118164,17.510000228881836,51.86000061035156,11.688310623168945,41.03641128540039,15.09000015258789,25.20661163330078,653.7389526367188,5.5959367752075195,46.0,31.714284896850586,23.540000915527344,19.649999618530273,28.600000381469727,,9.420000076293945,31.059999465942383,12.399999618530273,,17.6299991607666,26.649999618530273,14.90476131439209,14.880000114440918,43.369998931884766,37.11000061035156,,48.06999969482422,11.430000305175781,,19.34000015258789,7.397500038146973,31.850000381469727,,31.100000381469727,9.177791595458984,6.0,,41.849998474121094,12.399999618530273,49.42068862915039,37.38579177856445,18.68000030517578,11.09749984741211,11.9399995803833,22.280000686645508,10.199999809265137,26.030000686645508,15.850000381469727,40.70000076293945,24.90482521057129,17.010000228881836,52.2599983215332,25.719999313354492,64.0,15.0,16.790000915527344,7.449999809265137,24.719999313354492,9.8100004196167,,6.079999923706055,11.390000343322754,,97394.0
38.810001373291016,46.25,27.98647689819336,25.799999237060547,30.020000457763672,10.646665573120117,18.110000610351562,52.11000061035156,11.722943305969238,41.18071365356445,14.869999885559082,24.906084060668945,665.6237182617188,5.587500095367432,46.61000061035156,31.238094329833984,23.889999389648438,19.34000015258789,27.989999771118164,,9.8149995803833,31.399999618530273,12.489999771118164,,17.642000198364258,26.610000610351562,15.047618865966797,14.800000190734863,44.22999954223633,37.20000076293945,,48.75,11.609999656677246,,19.270000457763672,7.420000076293945,31.329999923706055,,30.299999237060547,9.085020065307617,5.960000038146973,,42.65999984741211,12.59000015258789,47.5229377746582,37.585716247558594,19.049999237060547,11.087499618530273,12.029999732971191,22.190000534057617,10.100000381469727,26.1200008392334,16.209999084472656,40.959999084472656,25.453739166259766,16.729999542236328,52.29999923706055,25.719999313354492,64.80000305175781,14.800000190734863,17.260000228881836,7.510000228881836,24.920000076293945,9.6899995803833,,6.400000095367432,11.479999542236328,,97861.0
39.689998626708984,44.68000030517578,28.593788146972656,26.030000686645508,30.360000610351562,10.75666618347168,18.450000762939453,53.099998474121094,11.948051452636719,41.487361907958984,15.020000457763672,25.43826675415039,670.9143676757812,5.5334367752075195,47.0099983215332,31.28571319580078,23.700000762939453,19.34000015258789,28.395000457763672,,9.850000381469727,31.6200008392334,12.5,,17.59000015258789,26.850000381469727,15.228570938110352,14.84000015258789,43.61000061035156,38.040000915527344,,50.34000015258789,11.75,,19.43000030517578,7.642499923706055,32.0,,30.139999389648438,9.012127876281738,5.989999771118164,,43.83000183105469,12.619999885559082,47.39444351196289,36.796016693115234,19.31999969482422,11.125,11.720000267028809,22.280000686645508,9.899999618530273,26.649999618530273,16.190000534057617,40.279998779296875,24.763168334960938,17.149999618530273,52.79999923706055,25.809999465942383,63.849998474121094,14.649999618530273,17.280000686645508,7.5,26.979999542236328,9.779999732971191,,6.599999904632568,11.550000190734863,,98589.0
38.0,44.52000045776367,28.606311798095703,26.079999923706055,30.549999237060547,10.993332862854004,18.639999389648438,54.650001525878906,11.575757026672363,41.00935363769531,14.979999542236328,25.419483184814453,665.1636962890625,5.484375,47.290000915527344,30.66666603088379,25.31999969482422,19.510000228881836,28.5,,10.024999618530273,31.5,12.263999938964844,,17.371999740600586,26.989999771118164,15.161904335021973,14.789999961853027,43.060001373291016,38.59000015258789,,49.810001373291016,11.65999984741211,,19.6299991607666,7.525000095367432,32.25,,29.420000076293945,9.051888465881348,5.789999961853027,,43.79999923706055,12.579999923706055,45.46703338623047,36.855995178222656,19.899999618530273,11.25,11.180000305175781,22.459999084472656,9.880000114440918,26.350000381469727,16.450000762939453,39.5,24.993358612060547,17.149999618530273,53.790000915527344,26.25,62.849998474121094,14.84000015258789,17.389999389648438,7.489999771118164,27.59000015258789,9.800000190734863,,6.690000057220459,11.529999732971191,,98311.0
36.400001525878906,42.459999084472656,27.260204315185547,25.489999771118164,30.010000228881836,10.733332633972168,18.09000015258789,51.31999969482422,11.082250595092773,38.97106170654297,14.029999732971191,24.211118698120117,659.4129638671875,5.303124904632568,47.849998474121094,29.866666793823242,24.18000030517578,18.959999084472656,27.299999237060547,,9.670000076293945,30.1200008392334,11.946000099182129,,17.29199981689453,25.700000762939453,14.600000381469727,13.869999885559082,41.11000061035156,37.29999923706055,,47.72999954223633,11.220000267028809,,18.989999771118164,7.357500076293945,31.459999084472656,,28.40999984741211,8.700679779052734,5.289999961853027,,41.79999923706055,12.100000381469727,43.934993743896484,35.54649353027344,19.350000381469727,10.822500228881836,10.350000381469727,21.309999465942383,9.3100004196167,25.549999237060547,16.09000015258789,37.88999938964844,23.922088623046875,16.8700008392334,53.119998931884766,25.309999465942383,60.0,14.40999984741211,16.950000762939453,7.119999885559082,26.790000915527344,9.350000381469727,,6.260000228881836,11.109999656677246,,94636.0
36.529998779296875,41.59000015258789,27.67342758178711,25.09000015258789,29.479999542236328,10.333333015441895,18.75,51.65999984741211,11.099567413330078,39.097328186035156,14.329999923706055,24.56173324584961,657.8794555664062,5.212500095367432,48.619998931884766,30.24761962890625,23.209999084472656,18.81999969482422,26.96500015258789,,9.585000038146973,30.219999313354492,12.050000190734863,,17.073999404907227,25.010000228881836,14.5047607421875,14.0,39.77000045776367,36.18000030517578,,47.81999969482422,11.180000305175781,,18.399999618530273,7.650000095367432,31.549999237060547,,28.799999237060547,8.800078392028809,5.449999809265137,,42.400001525878906,11.899999618530273,43.58905029296875,35.18663024902344,19.600000381469727,10.725000381469727,10.699999809265137,21.0,9.520000457763672,25.3799991607666,15.609999656677246,37.43000030517578,23.2049560546875,16.34000015258789,52.29999923706055,25.280000686645508,60.72999954223633,14.229999542236328,17.329999923706055,7.170000076293945,26.360000610351562,9.4399995803833,,6.03000020980835,11.25,,94406.0
