ITUB4.SA,ABEV3.SA,BBDC4.SA,PETR4.SA,BRFS3.SA,PETR3.SA,ITSA4.SA,CIEL3.SA,VALE5.SA,B3SA3.SA,UGPA3.SA,BBAS3.SA,VALE3.SA,COGN3.SA,BBSE3.SA,VIVT4.SA,JBSS3.SA,BBDC3.SA,LREN3.SA,CCRO3.SA,RADL3.SA,CTIP3.SA,HYPE3.SA,LAME4.SA,EMBR3.SA,SBSP3.SA,WEGE3.SA,EQTL3.SA,SANB11.SA,PCAR4.SA,CPFE3.SA,EGIE3.SA,GGBR4.SA,KLBN11.SA,BRML3.SA,CMIG4.SA,BRKM5.SA,TIMS3.SA,RENT3.SA,CSAN3.SA,CSNA3.SA,NATU3.SA,FIBR3.SA,RUMO3.SA,MULT3.SA,YDUQ3.SA,QUAL3.SA,SUZB5.SA,CPLE6.SA,ENBR3.SA,MRVE3.SA,SMLS3.SA,CYRE3.SA,BRAP4.SA,GOAU4.SA,MRFG3.SA,ECOR3.SA,USIM5.SA,^BVSP
16.654544830322266,19.469999313354492,10.3580961227417,7.949999809265137,66.80000305175781,9.670000076293945,5.345473766326904,27.23611068725586,,3.819999933242798,34.25,17.0,17.799999237060547,10.369999885559082,29.15999984741211,,14.75,11.545713424682617,16.7507266998291,13.149999618530273,8.13599967956543,,16.690000534057617,,26.450000762939453,17.440000534057617,6.119229793548584,7.02400016784668,14.399999618530273,,14.574528694152832,27.104000091552734,5.819046974182129,22.690000534057617,,4.59288215637207,20.84000015258789,7.690000057220459,7.709750175476074,5.699999809265137,5.130000114440918,,,,14.789999961853027,16.559999465942383,17.049999237060547,,3.3540000915527344,11.832009315490723,6.854626178741455,,9.25,7.490038871765137,2.950000047683716,6.409999847412109,6.880000114440918,3.2100000381469727,47447.0
16.31515121459961,19.579999923706055,10.11349105834961,8.050000190734863,67.69000244140625,9.800000190734863,5.27439022064209,26.576387405395508,,3.793333053588867,34.375,16.450000762939453,17.610000610351562,10.4399995803833,28.459999084472656,,14.850000381469727,11.358510971069336,16.43916130065918,12.75,8.34000015258789,,16.450000762939453,,26.399999618530273,18.049999237060547,6.134614944458008,6.980000019073486,14.09000015258789,,14.896455764770508,27.360000610351562,5.780951976776123,21.889999389648438,,4.856249809265137,20.3700008392334,7.670000076293945,7.558578014373779,5.840000152587891,4.800000190734863,,,,14.399999618530273,17.229999542236328,15.75,,3.3299999237060547,11.832009315490723,6.681897163391113,,9.199999809265137,7.2598490715026855,2.940000057220459,6.300000190734863,6.800000190734863,3.109999895095825,47077.0
16.193939208984375,19.700000762939453,10.127602577209473,7.75,68.55000305175781,9.489999771118164,5.267282009124756,26.625,,3.7899999618530273,34.5,16.649999618530273,18.09000015258789,10.380000114440918,28.440000534057617,,14.960000038146973,11.274270057678223,16.23418426513672,12.579999923706055,8.29800033569336,,16.40999984741211,,26.549999237060547,17.1200008392334,6.023076057434082,6.728000164031982,14.149999618530273,,14.964743614196777,27.055999755859375,5.933332920074463,21.700000762939453,,4.920485973358154,20.420000076293945,7.690000057220459,7.377172946929932,5.760000228881836,4.679999828338623,,,,14.5,17.0,15.920000076293945,,3.3399999141693115,11.339008331298828,6.7455339431762695,,9.1899995803833,7.37494421005249,2.9200000762939453,6.25,6.659999847412109,3.009999990463257,47026.0
16.53333282470703,19.65999984741211,10.278128623962402,8.020000457763672,69.66999816894531,9.779999732971191,5.345473766326904,27.29166603088379,,3.9533329010009766,34.94499969482422,16.899999618530273,18.510000228881836,10.210000038146973,28.559999465942383,,15.399999618530273,11.409992218017578,16.64413833618164,12.760000228881836,8.699999809265137,,16.329999923706055,,26.93000030517578,17.5,6.0961527824401855,6.843999862670898,14.229999542236328,,15.491534233093262,27.15999984741211,5.723808765411377,22.15999984741211,,4.991145133972168,20.719999313354492,7.809999942779541,7.407406806945801,5.980000019073486,4.800000190734863,,,,14.8100004196167,16.940000534057617,15.300000190734863,,3.3949999809265137,11.447467803955078,6.709169864654541,,9.399999618530273,7.578574180603027,2.9000000953674316,6.400000095367432,6.739999771118164,3.069999933242798,47772.0
16.42424201965332,19.770000457763672,10.137009620666504,7.989999771118164,69.41000366210938,9.6899995803833,5.309932231903076,26.888887405395508,,4.016665935516357,34.775001525878906,16.670000076293945,18.600000381469727,10.180000305175781,28.450000762939453,,15.149999618530273,11.236828804016113,15.684845924377441,12.84000015258789,8.48799991607666,,16.899999618530273,,27.209999084472656,17.510000228881836,6.0961527824401855,6.8379998207092285,14.510000228881836,,15.081808090209961,26.8799991607666,5.485713958740234,22.600000381469727,,4.8177080154418945,20.639999389648438,8.09000015258789,7.739984035491943,5.920000076293945,4.920000076293945,,,,14.816665649414062,16.989999771118164,15.800000190734863,,3.374000072479248,11.54606819152832,6.600078105926514,,9.359999656677246,7.569721221923828,2.819999933242798,6.460000038146973,6.650000095367432,3.069999933242798,47597.0
16.18181800842285,19.68000030517578,10.061746597290039,7.849999904632568,68.87999725341797,9.609999656677246,5.2317399978637695,27.22222137451172,,4.0233330726623535,34.599998474121094,16.34000015258789,17.860000610351562,10.029999732971191,28.280000686645508,,15.170000076293945,11.274270057678223,15.37328052520752,12.489999771118164,8.399999618530273,,17.0,,26.579999923706055,17.0,6.019229888916016,6.938000202178955,14.359999656677246,,14.974498748779297,27.0,5.4380950927734375,22.84000015258789,,4.650693893432617,21.200000762939453,8.569999694824219,7.7792887687683105,5.885000228881836,4.960000038146973,,,,14.656665802001953,16.799999237060547,15.800000190734863,,3.174999952316284,11.358728408813477,6.627350807189941,,9.289999961853027,7.242142200469971,2.7799999713897705,6.46999979019165,6.320000171661377,3.0399999618530273,47209.0
16.09090805053711,19.809999465942383,10.104083061218262,7.599999904632568,68.70999908447266,9.239999771118164,5.189089775085449,27.47222137451172,,3.983333110809326,34.834999084472656,16.559999465942383,17.030000686645508,10.350000381469727,27.639999389648438,,15.59000015258789,11.269590377807617,15.660248756408691,12.300000190734863,8.359999656677246,,17.030000686645508,,27.850000381469727,16.899999618530273,6.003846168518066,7.038000106811523,14.119999885559082,,15.052541732788086,27.128000259399414,5.3714280128479,22.6299991607666,,4.541492938995361,21.709999084472656,7.840000152587891,7.549508094787598,5.927499771118164,4.920000076293945,,,,14.933333396911621,16.899999618530273,15.819999694824219,,3.2200000286102295,11.536208152770996,6.572803974151611,,9.4399995803833,7.0827789306640625,2.6600000858306885,6.570000171661377,6.199999809265137,3.0399999618530273,47043.0
16.200000762939453,19.639999389648438,10.54625415802002,7.949999809265137,68.72000122070312,9.399999618530273,5.153547763824463,27.076387405395508,,3.993333101272583,34.44499969482422,16.280000686645508,16.56999969482422,10.359999656677246,28.049999237060547,,15.40999984741211,11.44275188446045,15.291290283203125,12.34000015258789,8.36400032043457,,18.149999618530273,,27.81999969482422,16.420000076293945,5.830769062042236,7.113999843597412,14.380000114440918,,15.042786598205566,27.09600067138672,5.3714280128479,22.280000686645508,,4.6185760498046875,21.459999084472656,7.670000076293945,7.709750175476074,5.962500095367432,4.840000152587891,,,,14.850000381469727,16.5,15.949999809265137,,3.203000068664551,11.61508846282959,6.763716220855713,,9.479999542236328,7.11819314956665,2.5899999141693115,6.539999961853027,6.300000190734863,2.9100000858306885,46741.0
15.757575035095215,19.0,9.897109031677246,7.610000133514404,66.44999694824219,9.300000190734863,5.075356960296631,25.90277671813965,,3.8399999141693115,33.525001525878906,15.5,16.139999389648438,9.680000305175781,26.56999969482422,,14.600000381469727,10.998146057128906,14.914132118225098,11.859999656677246,7.900000095367432,,17.450000762939453,,28.040000915527344,16.450000762939453,5.588460922241211,6.934000015258789,13.670000076293945,,14.876944541931152,26.959999084472656,5.171428203582764,21.889999389648438,,4.515798091888428,21.190000534057617,7.920000076293945,7.489039897918701,5.862500190734863,4.309999942779541,,,,13.933333396911621,15.760000228881836,15.930000305175781,,3.118000030517578,11.122088432312012,6.609169006347656,,9.25,6.905710220336914,2.509999990463257,6.53000020980835,5.949999809265137,2.809999942779541,45628.0
16.042423248291016,19.09000015258789,9.87829303741455,7.710000038146973,60.099998474121094,9.380000114440918,5.118007183074951,25.38194465637207,,3.799999952316284,33.5,15.970000267028809,17.059999465942383,9.859999656677246,26.600000381469727,,14.25,10.97006607055664,15.168304443359375,12.119999885559082,7.998000144958496,,17.5,,28.280000686645508,16.739999771118164,5.538461208343506,6.877999782562256,13.829999923706055,,15.111074447631836,27.09600067138672,5.171428203582764,21.93000030517578,,4.599305152893066,21.780000686645508,8.449999809265137,7.860921859741211,6.177499771118164,4.340000152587891,,,,14.023332595825195,15.460000038146973,16.200000762939453,,3.25,11.122088432312012,6.7455339431762695,,8.960000038146973,7.3041157722473145,2.5999999046325684,6.369999885559082,5.949999809265137,2.7799999713897705,45869.0
17.066665649414062,19.600000381469727,10.400431632995605,8.479999542236328,57.81999969482422,10.5600004196167,5.338365077972412,26.23611068725586,,4.133333206176758,34.720001220703125,17.3799991607666,17.75,10.75,28.209999084472656,,13.84000015258789,11.60655403137207,15.40607738494873,12.40999984741211,8.239999771118164,,21.200000762939453,,29.420000076293945,17.649999618530273,5.5346150398254395,6.992000102996826,14.75,,15.686640739440918,28.8799991607666,5.599999904632568,23.200000762939453,,4.856249809265137,21.489999771118164,8.59000015258789,8.096749305725098,6.355000019073486,5.059999942779541,,,,14.556666374206543,16.450000762939453,15.899999618530273,,3.359999895095825,11.674248695373535,7.0819010734558105,,9.260000228881836,7.348383903503418,2.809999942779541,6.480000019073486,5.929999828338623,2.930000066757202,48054.0
17.10909080505371,19.600000381469727,10.184049606323242,8.079999923706055,55.93000030517578,9.890000343322754,5.373907089233398,25.833332061767578,,4.103332996368408,34.665000915527344,17.450000762939453,17.399999618530273,10.220000267028809,28.149999618530273,,14.369999885559082,11.53635311126709,15.676647186279297,12.550000190734863,8.420000076293945,,21.5,,28.299999237060547,18.149999618530273,5.526923179626465,7.190000057220459,15.289999961853027,,16.008569717407227,28.959999084472656,5.409523010253906,23.0,,5.003993034362793,21.65999984741211,8.699999809265137,8.477702140808105,6.3125,4.960000038146973,,,,14.646665573120117,16.549999237060547,16.049999237060547,,3.3980000019073486,12.039069175720215,7.21826696395874,,9.399999618530273,7.224434852600098,2.7100000381469727,6.400000095367432,6.300000190734863,2.9100000858306885,47710.0
17.31515121459961,19.459999084472656,10.461583137512207,8.109999656677246,58.13999938964844,9.899999618530273,5.459207057952881,26.35416603088379,,4.076665878295898,34.17499923706055,18.299999237060547,16.950000762939453,10.609999656677246,29.200000762939453,,14.220000267028809,11.667394638061523,15.586457252502441,12.979999542236328,8.449999809265137,,21.399999618530273,,28.56999969482422,18.399999618530273,5.919229984283447,7.25,15.489999771118164,,15.706151962280273,29.007999420166016,5.514285087585449,22.600000381469727,,5.119617938995361,21.809999465942383,8.619999885559082,8.825395584106445,6.465000152587891,4.949999809265137,,,,15.183333396911621,16.649999618530273,16.899999618530273,,3.4700000286102295,12.463048934936523,7.372814178466797,,9.59000015258789,7.065073013305664,2.7100000381469727,6.360000133514404,6.369999885559082,2.9000000953674316,48047.0
17.05454444885254,18.969999313354492,10.311057090759277,7.820000171661377,56.0,9.579999923706055,5.331256866455078,26.013887405395508,,4.0,33.55500030517578,17.399999618530273,15.670000076293945,10.199999809265137,28.540000915527344,,14.0,11.46615219116211,15.315887451171875,12.779999732971191,8.368000030517578,,21.530000686645508,,28.110000610351562,18.260000228881836,5.792306900024414,7.269999980926514,14.770000457763672,,15.491534233093262,28.191999435424805,5.390476226806641,22.639999389648438,,4.779166221618652,22.25,8.399999618530273,8.767951011657715,6.337500095367432,5.0,,,,14.733332633972168,15.550000190734863,16.399999618530273,,3.319999933242798,12.068649291992188,7.21826696395874,,9.300000190734863,6.684372901916504,2.609999895095825,6.440000057220459,6.099999904632568,2.7699999809265137,46919.0
16.618181228637695,18.700000762939453,10.080562591552734,7.909999847412109,55.70000076293945,9.270000457763672,5.2246317863464355,25.43055534362793,,4.026666164398193,33.67499923706055,17.15999984741211,15.4399995803833,10.130000114440918,27.5,,13.949999809265137,11.133868217468262,14.832140922546387,12.65999984741211,8.197999954223633,,21.399999618530273,,27.75,18.049999237060547,5.738461017608643,7.184000015258789,14.5,,15.042786598205566,27.97599983215332,5.295238018035889,22.280000686645508,,4.753471851348877,22.31999969482422,8.199999809265137,8.504913330078125,6.25,5.059999942779541,,,,14.533332824707031,15.649999618530273,16.3799991607666,,3.234999895095825,12.27570915222168,7.327359199523926,,9.069999694824219,6.622398853302002,2.630000114440918,6.420000076293945,5.920000076293945,2.7200000286102295,46195.0
16.72121238708496,18.649999618530273,10.028820037841797,7.610000133514404,53.90999984741211,9.210000038146973,5.2246317863464355,25.701387405395508,,4.076665878295898,33.560001373291016,17.1299991607666,15.380000114440918,10.010000228881836,28.040000915527344,,13.869999885559082,11.035587310791016,15.225696563720703,12.880000114440918,8.043999671936035,,21.239999771118164,,27.75,17.729999542236328,5.5653839111328125,7.331999778747559,14.649999618530273,,15.354958534240723,27.84000015258789,5.285714149475098,22.43000030517578,,4.8177080154418945,22.139999389648438,8.470000267028809,8.166288375854492,6.34499979019165,5.159999847412109,,,,14.699999809265137,15.569999694824219,15.550000190734863,,3.2360000610351562,12.048929214477539,7.290995121002197,,8.90999984741211,6.5073041915893555,2.549999952316284,6.349999904632568,5.789999961853027,2.700000047683716,46179.0
17.175756454467773,19.059999465942383,10.273425102233887,7.71999979019165,55.810001373291016,9.260000228881836,5.338365077972412,25.395832061767578,,4.166666030883789,34.150001525878906,17.260000228881836,15.319999694824219,10.600000381469727,27.860000610351562,,14.15999984741211,11.19002914428711,15.824230194091797,13.25,8.300000190734863,,21.309999465942383,,27.809999465942383,17.989999771118164,5.592307090759277,7.372000217437744,15.229999542236328,,15.608597755432129,28.15999984741211,5.295238018035889,23.280000686645508,,4.952603816986084,23.610000610351562,8.399999618530273,8.24489688873291,6.4375,5.340000152587891,,,,14.876666069030762,15.649999618530273,16.270000457763672,,3.3289999961853027,12.265849113464355,7.572815895080566,,9.100000381469727,6.52501106262207,2.5999999046325684,6.480000019073486,5.880000114440918,2.7899999618530273,47065.0
17.224241256713867,18.889999389648438,10.268720626831055,7.579999923706055,54.97999954223633,9.020000457763672,5.3667988777160645,25.66666603088379,,4.073332786560059,33.880001068115234,17.209999084472656,15.050000190734863,10.569999694824219,27.959999084472656,,14.260000228881836,11.297670364379883,15.783234596252441,13.199999809265137,8.305999755859375,,21.530000686645508,,27.389999389648438,17.940000534057617,5.480769157409668,7.440000057220459,15.069999694824219,,15.803706169128418,28.408000946044922,4.98095178604126,23.6200008392334,,4.785590171813965,23.530000686645508,8.199999809265137,8.247920989990234,6.625,5.420000076293945,,,,14.880000114440918,15.670000076293945,16.479999542236328,,3.0409998893737793,12.472908973693848,7.545543193817139,,9.079999923706055,6.330234050750732,2.450000047683716,6.440000057220459,5.659999847412109,2.7799999713897705,46884.0
16.745454788208008,19.100000381469727,10.118194580078125,7.269999980926514,55.56999969482422,8.779999732971191,5.2601728439331055,25.65277671813965,,4.0,33.77000045776367,17.06999969482422,15.369999885559082,10.239999771118164,27.489999771118164,,14.100000381469727,11.138547897338867,15.750438690185547,13.069999694824219,8.434000015258789,,21.190000534057617,,28.3799991607666,18.280000686645508,5.40384578704834,7.510000228881836,14.699999809265137,,15.95003604888916,28.167999267578125,4.98095178604126,23.709999084472656,,4.702083110809326,23.31999969482422,8.119999885559082,8.432350158691406,6.449999809265137,4.900000095367432,,,,15.026665687561035,15.079999923706055,16.700000762939453,,3.0350000858306885,12.472908973693848,7.745545864105225,,9.039999961853027,6.285966873168945,2.440000057220459,6.25,5.599999904632568,2.630000114440918,46517.0
17.218181610107422,19.049999237060547,10.202865600585938,7.699999809265137,55.619998931884766,9.380000114440918,5.295714855194092,25.65277671813965,,4.00333309173584,34.04999923706055,17.299999237060547,15.050000190734863,10.239999771118164,28.1200008392334,,14.079999923706055,11.096426963806152,15.570058822631836,13.09000015258789,8.435999870300293,,21.040000915527344,,28.84000015258789,18.329999923706055,5.461537837982178,7.486000061035156,14.859999656677246,,15.706151962280273,28.384000778198242,4.800000190734863,24.0,,4.689236164093018,23.799999237060547,8.010000228881836,8.208616256713867,6.400000095367432,4.920000076293945,,,,14.899999618530273,15.050000190734863,16.649999618530273,,3.0360000133514404,12.354589462280273,7.909183979034424,,8.699999809265137,6.073482990264893,2.2899999618530273,6.389999866485596,5.760000228881836,2.549999952316284,46847.0
17.339393615722656,19.1200008392334,10.58388614654541,7.760000228881836,56.45000076293945,9.420000076293945,5.373907089233398,26.0,,4.03000020980835,34.1349983215332,17.610000610351562,14.520000457763672,10.569999694824219,28.200000762939453,,13.899999618530273,11.60655403137207,15.922618865966797,13.239999771118164,8.61400032043457,,21.579999923706055,,28.719999313354492,18.59000015258789,5.5461530685424805,7.4079999923706055,15.149999618530273,,15.706151962280273,28.280000686645508,5.019046783447266,24.100000381469727,,4.573610782623291,25.1299991607666,8.170000076293945,8.17838191986084,6.400000095367432,4.909999847412109,,,,15.276665687561035,16.56999969482422,16.850000381469727,,3.0260000228881836,12.09822940826416,8.181914329528809,,8.579999923706055,5.905266761779785,2.0899999141693115,6.559999942779541,5.860000133514404,2.4600000381469727,47248.0
17.296968460083008,19.170000076293945,10.668557167053223,7.820000171661377,55.5,9.520000457763672,5.4236650466918945,25.55555534362793,,4.133333206176758,34.400001525878906,17.739999771118164,14.59000015258789,10.600000381469727,28.469999313354492,,14.0,11.854598045349121,16.021007537841797,13.600000381469727,8.597999572753906,,21.56999969482422,,28.739999771118164,18.670000076293945,5.434615135192871,7.415999889373779,15.149999618530273,,16.281719207763672,29.040000915527344,5.095238208770752,23.93000030517578,,4.6185760498046875,25.15999984741211,8.109999656677246,8.287225723266602,6.40500020980835,5.760000228881836,,,,15.323332786560059,16.399999618530273,17.079999923706055,,3.0399999618530273,12.354589462280273,7.827364921569824,,8.449999809265137,5.940680980682373,2.059999942779541,6.5,5.880000114440918,2.819999933242798,47436.0
17.769695281982422,19.350000381469727,11.007241249084473,7.840000152587891,56.2400016784668,9.510000228881836,5.508965015411377,26.17361068725586,,4.070000171661377,34.5,18.729999542236328,14.640000343322754,10.6899995803833,29.200000762939453,,14.09000015258789,12.140081405639648,16.176790237426758,14.050000190734863,8.565999984741211,,21.940000534057617,,29.149999618530273,19.219999313354492,5.65384578704834,7.394000053405762,15.890000343322754,,16.086612701416016,29.280000686645508,5.561903953552246,24.43000030517578,,4.663540840148926,26.489999771118164,8.390000343322754,8.535146713256836,6.5,5.860000133514404,,,,15.180000305175781,16.530000686645508,17.260000228881836,,3.0399999618530273,12.551789283752441,8.036458015441895,,8.449999809265137,5.878706932067871,2.049999952316284,6.349999904632568,6.050000190734863,2.640000104904175,48139.0
