VALE3.SA,ITUB4.SA,BBDC4.SA,PETR4.SA,PETR3.SA,ABEV3.SA,B3SA3.SA,BBAS3.SA,ITSA4.SA,LREN3.SA,SUZB3.SA,JBSS3.SA,UGPA3.SA,BBDC3.SA,RAIL3.SA,VIVT4.SA,BRFS3.SA,RENT3.SA,BBSE3.SA,SANB11.SA,GGBR4.SA,EQTL3.SA,COGN3.SA,PCAR4.SA,EMBR3.SA,BRKM5.SA,RADL3.SA,CMIG4.SA,WEGE3.SA,CCRO3.SA,SBSP3.SA,LAME4.SA,MGLU3.SA,EGIE3.SA,CIEL3.SA,CSNA3.SA,BRML3.SA,HYPE3.SA,KLBN11.SA,ELET3.SA,TIMS3.SA,ELET6.SA,YDUQ3.SA,CVCB3.SA,VBBR3.SA,NATU3.SA,BRAP4.SA,AMER3.SA,CSAN3.SA,FLRY3.SA,MULT3.SA,TAEE11.SA,USIM5.SA,ENBR3.SA,GOAU4.SA,CYRE3.SA,MRVE3.SA,QUAL3.SA,GOLL4.SA,IGTA3.SA,SMLS3.SA,MRFG3.SA,ECOR3.SA,VIIA3.SA,LOGG3.SA,^BVSP
44.540000915527344,33.133331298828125,20.82394027709961,20.6200008392334,22.889999389648438,22.979999542236328,8.460000038146973,36.29999923706055,10.200708389282227,29.934032440185547,36.86000061035156,8.970000267028809,32.125,19.227397918701172,13.850000381469727,,21.020000457763672,27.619047164916992,27.700000762939453,37.59000015258789,15.580951690673828,13.958000183105469,13.979999542236328,,22.700000762939453,47.41999816894531,13.899999618530273,5.254866123199463,8.519229888916016,12.210000038146973,33.279998779296875,,3.005311965942383,29.992000579833984,18.850000381469727,8.520000457763672,,35.970001220703125,20.579999923706055,18.522960662841797,14.680000305175781,22.06999969482422,33.47999954223633,57.45000076293945,22.299999237060547,,29.880477905273438,26.291807174682617,9.602499961853027,26.209999084472656,21.16666603088379,20.5,10.029999732971191,13.520000457763672,7.610000133514404,14.0,13.363794326782227,22.459999084472656,20.520000457763672,,,8.199999809265137,9.260000228881836,7.880000114440918,,82862.0
45.93000030517578,33.68000030517578,21.086902618408203,21.030000686645508,23.309999465942383,23.110000610351562,8.556666374206543,37.16999816894531,10.389610290527344,30.069318771362305,37.88999938964844,9.020000457763672,31.25,19.63435935974121,13.9399995803833,,21.040000915527344,27.647619247436523,27.770000457763672,37.86000061035156,16.0,14.086000442504883,14.029999732971191,,23.0,47.72999954223633,14.107999801635742,5.367516994476318,8.55769157409668,12.149999618530273,33.650001525878906,,3.03125,30.360000610351562,19.030000686645508,8.6899995803833,,36.369998931884766,21.100000381469727,18.472980499267578,15.0,21.600000381469727,34.400001525878906,58.04999923706055,22.040000915527344,,30.81009292602539,27.181379318237305,9.822500228881836,26.309999465942383,21.466665267944336,20.829999923706055,10.239999771118164,14.039999961853027,7.829999923706055,14.130000114440918,13.300156593322754,22.389999389648438,22.030000686645508,,,8.130000114440918,9.420000076293945,7.860000133514404,,84086.0
47.47999954223633,34.31999969482422,21.794389724731445,21.799999237060547,24.06999969482422,23.350000381469727,8.75,38.02000045776367,10.594253540039062,30.357925415039062,37.349998474121094,9.199999809265137,31.829999923706055,20.18532371520996,14.149999618530273,,23.040000915527344,28.27618980407715,28.399999618530273,39.130001068115234,16.514284133911133,14.241999626159668,13.949999809265137,,22.799999237060547,48.04999923706055,13.869999885559082,5.460289001464844,8.534614562988281,12.010000228881836,34.0,,2.9906249046325684,30.527999877929688,19.030000686645508,9.229999542236328,,36.20000076293945,21.260000228881836,18.742876052856445,15.329999923706055,22.190000534057617,35.4900016784668,59.0,22.479999542236328,,31.872509002685547,27.823848724365234,9.670000076293945,26.649999618530273,21.833332061767578,20.84000015258789,11.0600004196167,13.649999618530273,8.170000076293945,14.119999885559082,13.272884368896484,22.190000534057617,22.739999771118164,,,8.079999923706055,9.4399995803833,7.989999771118164,,85776.0
47.83000183105469,34.0,21.756824493408203,22.200000762939453,24.3700008392334,23.5,8.686665534973145,38.040000915527344,10.428963661193848,30.141469955444336,37.33000183105469,9.100000381469727,31.299999237060547,20.30428123474121,14.050000190734863,,24.170000076293945,28.30476188659668,28.0,39.29999923706055,16.352380752563477,13.949999809265137,13.640000343322754,,22.770000457763672,48.060001373291016,13.847999572753906,5.59282112121582,8.630768775939941,12.039999961853027,34.38999938964844,,2.9493749141693115,30.143999099731445,18.799999237060547,9.270000457763672,,35.900001525878906,21.079999923706055,18.842838287353516,15.579999923706055,22.399999618530273,35.45000076293945,58.439998626708984,23.0,,32.07613754272461,29.39542579650879,9.5,27.290000915527344,21.733333587646484,20.65999984741211,11.449999809265137,13.75,8.100000381469727,13.779999732971191,13.309247970581055,22.309999465942383,21.209999084472656,,,7.96999979019165,9.520000457763672,8.119999885559082,,85824.0
47.630001068115234,33.926666259765625,21.450037002563477,22.360000610351562,24.43000030517578,23.43000030517578,8.566665649414062,37.619998931884766,10.342384338378906,29.8258056640625,37.630001068115234,9.170000076293945,31.674999237060547,20.06636619567871,14.289999961853027,,25.3700008392334,27.885713577270508,27.479999542236328,38.86000061035156,16.14285659790039,13.802000045776367,13.5,,23.5,47.099998474121094,13.644000053405762,5.579566955566406,8.811537742614746,11.90999984741211,34.290000915527344,,3.0284368991851807,30.06399917602539,18.950000762939453,9.09000015258789,,33.599998474121094,21.100000381469727,18.063135147094727,15.59000015258789,21.450000762939453,35.31999969482422,57.77000045776367,22.729999542236328,,31.6954402923584,31.03619384765625,9.512499809265137,27.299999237060547,21.610000610351562,21.139999389648438,11.25,13.550000190734863,8.079999923706055,13.600000381469727,13.581977844238281,22.200000762939453,20.549999237060547,,,8.15999984741211,9.75,8.600000381469727,,85550.0
47.5,33.98666763305664,21.443775177001953,22.479999542236328,24.350000381469727,23.450000762939453,8.579999923706055,36.939998626708984,10.381738662719727,30.114412307739258,38.25,9.199999809265137,31.5,20.116453170776367,14.359999656677246,,25.329999923706055,27.619047164916992,27.799999237060547,39.209999084472656,15.933333396911621,13.800000190734863,14.210000038146973,,23.700000762939453,47.34000015258789,13.5,5.566314220428467,8.776923179626465,12.119999885559082,34.75,,3.1209371089935303,29.84000015258789,18.700000762939453,9.130000114440918,,31.719999313354492,20.809999465942383,17.983165740966797,15.670000076293945,21.350000381469727,35.54999923706055,57.790000915527344,22.75,,31.739707946777344,31.619356155395508,9.449999809265137,26.700000762939453,21.74333381652832,20.969999313354492,10.989999771118164,13.5,7.989999771118164,13.399999618530273,13.272884368896484,22.09000015258789,21.040000915527344,,,8.180000305175781,9.619999885559082,8.3100004196167,,85602.0
48.310001373291016,33.81999969482422,21.481342315673828,22.399999618530273,24.270000457763672,23.309999465942383,8.433333396911621,36.58000183105469,10.358125686645508,29.762672424316406,37.70000076293945,9.119999885559082,30.325000762939453,19.972450256347656,14.180000305175781,,25.850000381469727,27.380952835083008,27.510000228881836,39.27000045776367,15.96190357208252,13.680000305175781,14.5,,23.459999084472656,47.0,13.619999885559082,5.447035789489746,8.734615325927734,11.920000076293945,34.72999954223633,,3.159687042236328,29.200000762939453,19.299999237060547,9.130000114440918,,32.0,20.139999389648438,17.743257522583008,15.640000343322754,21.34000015258789,35.0099983215332,58.09000015258789,22.299999237060547,,32.4479866027832,30.443145751953125,9.887499809265137,26.450000762939453,21.6299991607666,20.989999771118164,10.75,13.380000114440918,7.960000038146973,13.5600004196167,13.363794326782227,23.229999542236328,20.5,,,8.079999923706055,9.430000305175781,8.640000343322754,,85469.0
47.95000076293945,33.619998931884766,21.74430274963379,21.729999542236328,23.5,23.170000076293945,8.353333473205566,37.060001373291016,10.421093940734863,28.88783073425293,39.20000076293945,8.970000267028809,30.510000228881836,20.279237747192383,13.760000228881836,,25.81999969482422,28.28571319580078,27.520000457763672,38.06999969482422,15.971427917480469,13.784000396728516,14.010000228881836,,23.100000381469727,45.22999954223633,13.684000015258789,5.41390323638916,8.550000190734863,11.640000343322754,35.150001525878906,,3.1700000762939453,29.280000686645508,19.200000762939453,9.140000343322754,,32.790000915527344,20.200000762939453,18.043142318725586,15.479999542236328,22.030000686645508,35.90999984741211,57.130001068115234,21.889999389648438,,31.837095260620117,30.1861572265625,9.837499618530273,26.649999618530273,21.583332061767578,21.15999984741211,10.890000343322754,13.270000457763672,7.900000095367432,13.479999542236328,13.136517524719238,24.489999771118164,19.149999618530273,,,7.869999885559082,9.550000190734863,8.5,,85044.0
48.70000076293945,34.400001525878906,21.74430274963379,22.6299991607666,24.450000762939453,23.309999465942383,8.556666374206543,37.349998474121094,10.759543418884277,29.104286193847656,40.0,9.220000267028809,30.780000686645508,20.316804885864258,14.119999885559082,,25.969999313354492,28.104761123657227,27.8700008392334,38.02000045776367,16.209522247314453,14.076000213623047,13.699999809265137,,23.18000030517578,45.45000076293945,14.001999855041504,5.519927978515625,8.960000038146973,11.829999923706055,35.58000183105469,,3.265625,30.15999984741211,19.399999618530273,9.220000267028809,,31.479999542236328,20.75,18.462984085083008,15.90999984741211,22.09000015258789,33.849998474121094,57.5,22.100000381469727,,32.51881408691406,29.909400939941406,10.079999923706055,27.190000534057617,22.366666793823242,20.920000076293945,11.010000228881836,13.760000228881836,8.0600004196167,13.5,13.33652114868164,24.229999542236328,19.280000686645508,,,8.0,9.600000381469727,8.079999923706055,,86383.0
48.349998474121094,34.33333206176758,21.98221778869629,22.709999084472656,24.520000457763672,23.18000030517578,8.609999656677246,37.349998474121094,10.775284767150879,29.62738609313965,40.25,8.949999809265137,30.989999771118164,20.366891860961914,14.359999656677246,,25.719999313354492,26.761903762817383,28.020000457763672,38.220001220703125,15.885713577270508,14.220000267028809,14.199999809265137,,22.579999923706055,45.9900016784668,13.899999618530273,5.599446773529053,8.96500015258789,11.989999771118164,35.70000076293945,,3.2906250953674316,30.11199951171875,18.950000762939453,8.899999618530273,,31.639999389648438,21.200000762939453,19.242687225341797,15.949999809265137,23.329999923706055,32.119998931884766,57.709999084472656,22.690000534057617,,32.27976989746094,29.533803939819336,10.074999809265137,26.559999465942383,22.333332061767578,21.299999237060547,10.720000267028809,14.0600004196167,7.960000038146973,13.75,13.636524200439453,24.309999465942383,19.5,,,7.980000019073486,9.760000228881836,8.300000190734863,,86445.0
48.66999816894531,34.00666427612305,21.644126892089844,22.969999313354492,24.6299991607666,23.329999923706055,8.433333396911621,36.70000076293945,10.71231746673584,29.410930633544922,41.060001373291016,8.75,30.225000381469727,19.972450256347656,14.850000381469727,,24.799999237060547,26.561904907226562,27.479999542236328,38.11000061035156,15.857142448425293,14.229999542236328,14.010000228881836,,22.139999389648438,45.650001525878906,13.755999565124512,5.60607385635376,8.890000343322754,11.960000038146973,35.15999984741211,,3.3346869945526123,29.591999053955078,19.200000762939453,8.779999732971191,,31.5,21.229999542236328,19.062755584716797,15.949999809265137,22.799999237060547,31.899999618530273,57.9900016784668,22.959999084472656,,31.48295783996582,28.56515884399414,9.944999694824219,26.110000610351562,22.17333221435547,21.290000915527344,10.899999618530273,13.890000343322754,7.820000171661377,13.899999618530273,13.636524200439453,24.350000381469727,19.420000076293945,,,7.920000076293945,9.949999809265137,8.109999656677246,,86115.0
48.709999084472656,32.46666717529297,21.086902618408203,22.600000381469727,24.56999969482422,22.670000076293945,8.203332901000977,36.02000045776367,10.074772834777832,28.98703956604004,42.45000076293945,8.65999984741211,30.059999465942383,19.65314292907715,14.789999961853027,,24.600000381469727,25.69523811340332,27.479999542236328,36.900001525878906,15.466666221618652,14.199999809265137,13.600000381469727,,22.040000915527344,43.689998626708984,13.199999809265137,5.122334003448486,9.005000114440918,11.859999656677246,34.5,,3.203125,29.479999542236328,19.18000030517578,8.90999984741211,,31.0,21.100000381469727,19.912433624267578,15.479999542236328,23.299999237060547,31.010000228881836,56.52000045776367,23.100000381469727,,31.3590087890625,27.448251724243164,9.930000305175781,25.780000686645508,21.433332443237305,21.229999542236328,10.829999923706055,13.579999923706055,7.730000019073486,13.449999809265137,13.527432441711426,23.809999465942383,18.299999237060547,,,7.800000190734863,9.5600004196167,8.100000381469727,,84547.0
49.09000015258789,31.8266658782959,20.64237403869629,22.450000762939453,24.309999465942383,22.600000381469727,8.053333282470703,35.0,9.799290657043457,29.08624839782715,40.81999969482422,8.40999984741211,27.0049991607666,19.408964157104492,14.710000038146973,,24.299999237060547,25.314285278320312,27.440000534057617,36.15999984741211,15.704760551452637,13.90999984741211,13.25,,22.1200008392334,42.560001373291016,13.076000213623047,5.069322109222412,8.800000190734863,11.630000114440918,34.0,,3.0374999046325684,29.3439998626709,17.989999771118164,8.579999923706055,,30.6299991607666,20.90999984741211,19.592554092407227,15.399999618530273,22.5,31.0,53.70000076293945,22.3700008392334,,31.606904983520508,27.299989700317383,9.3725004196167,25.579999923706055,21.066665649414062,20.549999237060547,10.59000015258789,13.350000381469727,7.679999828338623,13.300000190734863,13.100153923034668,23.469999313354492,17.440000534057617,,,7.590000152587891,9.329999923706055,7.610000133514404,,83288.0
49.70000076293945,31.453332901000977,20.661157608032227,22.270000457763672,23.889999389648438,22.5,8.013333320617676,34.93000030517578,9.641873359680176,30.66457176208496,39.849998474121094,8.25,27.0,19.34009552001953,14.390000343322754,,24.399999618530273,25.266666412353516,27.059999465942383,36.310001373291016,16.038095474243164,13.741999626159668,13.279999732971191,,21.979999542236328,43.72999954223633,12.600000381469727,5.228359222412109,8.600000381469727,11.789999961853027,33.849998474121094,,3.0531249046325684,29.06399917602539,17.40999984741211,8.699999809265137,,30.5,20.969999313354492,20.10236167907715,15.5,23.15999984741211,31.200000762939453,54.650001525878906,21.8700008392334,,32.058433532714844,28.5058536529541,9.197500228881836,26.59000015258789,20.866666793823242,20.200000762939453,10.979999542236328,13.15999984741211,7.800000190734863,13.289999961853027,12.727422714233398,23.670000076293945,18.25,,,7.960000038146973,9.479999542236328,7.559999942779541,,83118.0
49.2400016784668,31.5,20.47332763671875,22.649999618530273,24.739999771118164,22.34000015258789,7.993332862854004,34.88999938964844,9.657614707946777,30.55634307861328,39.43000030517578,8.210000038146973,26.5,19.095916748046875,14.619999885559082,,24.100000381469727,24.657142639160156,26.350000381469727,36.0,15.580951690673828,13.673999786376953,13.239999771118164,,22.020000457763672,43.5,12.272000312805176,5.215106010437012,8.460000038146973,11.619999885559082,32.43000030517578,,3.026561975479126,28.895999908447266,17.719999313354492,8.470000267028809,,30.360000610351562,20.790000915527344,18.263059616088867,15.489999771118164,21.290000915527344,29.979999542236328,53.630001068115234,21.799999237060547,,30.447099685668945,28.52562141418457,9.135000228881836,26.270000457763672,20.68666648864746,20.510000228881836,10.760000228881836,13.329999923706055,7.539999961853027,13.4399995803833,13.245611190795898,23.450000762939453,17.239999771118164,,,7.730000019073486,9.5,7.599999904632568,,82714.0
49.189998626708984,31.600000381469727,20.366891860961914,22.90999984741211,24.739999771118164,22.440000534057617,7.9633331298828125,35.84000015258789,9.68122673034668,30.312829971313477,39.97999954223633,8.140000343322754,26.274999618530273,19.146005630493164,14.699999809265137,,23.8799991607666,25.08571434020996,26.899999618530273,35.619998931884766,15.552379608154297,13.644000053405762,13.350000381469727,,22.290000915527344,43.63999938964844,12.46399974822998,5.188600063323975,8.430000305175781,11.720000267028809,32.779998779296875,,3.4684369564056396,28.75200080871582,18.149999618530273,8.470000267028809,,30.149999618530273,20.790000915527344,18.303043365478516,15.850000381469727,21.270000457763672,30.790000915527344,53.5,20.959999084472656,,28.756086349487305,27.92268943786621,9.237500190734863,26.5,20.399999618530273,20.299999237060547,10.850000381469727,13.25,7.460000038146973,12.920000076293945,13.363794326782227,22.979999542236328,16.860000610351562,,,7.659999847412109,9.510000228881836,7.650000095367432,,82956.0
50.25,31.700000762939453,20.52967643737793,24.780000686645508,27.219999313354492,21.90999984741211,8.020000457763672,37.349998474121094,9.704839706420898,29.699539184570312,42.849998474121094,8.460000038146973,26.05500030517578,19.171049118041992,14.699999809265137,,24.360000610351562,25.571428298950195,27.049999237060547,35.689998626708984,16.53333282470703,13.579999923706055,12.850000381469727,,23.079999923706055,44.22999954223633,12.640000343322754,5.1620941162109375,8.470000267028809,11.670000076293945,32.720001220703125,,3.5196869373321533,28.784000396728516,17.850000381469727,8.699999809265137,,29.940000534057617,21.06999969482422,18.642915725708008,14.869999885559082,21.739999771118164,31.06999969482422,53.36000061035156,21.299999237060547,,28.844621658325195,26.90462303161621,9.475000381469727,27.0,20.566665649414062,20.100000381469727,11.079999923706055,13.010000228881836,7.940000057220459,12.989999771118164,13.545614242553711,23.299999237060547,15.199999809265137,,,8.170000076293945,9.460000038146973,7.900000095367432,,84265.0
51.400001525878906,32.56666564941406,20.942899703979492,25.75,28.84000015258789,21.799999237060547,8.226666450500488,35.97999954223633,10.027547836303711,29.852861404418945,42.02000045776367,8.920000076293945,26.75,19.646881103515625,14.59000015258789,,24.0,25.657142639160156,27.75,37.099998474121094,17.0,13.600000381469727,13.149999618530273,,22.469999313354492,46.2599983215332,13.479999542236328,5.254866123199463,8.875,11.9399995803833,30.729999542236328,,3.421875,29.743999481201172,18.100000381469727,8.989999771118164,,30.229999542236328,21.280000686645508,19.252683639526367,14.609999656677246,22.530000686645508,31.0,53.77000045776367,21.31999969482422,,29.862770080566406,27.823848724365234,9.399999618530273,27.15999984741211,21.323333740234375,20.59000015258789,11.130000114440918,13.5,8.119999885559082,13.279999732971191,13.791071891784668,24.010000228881836,16.290000915527344,,,8.069999694824219,9.5,7.630000114440918,,85861.0
