VALE3.SA,ITUB4.SA,B3SA3.SA,PETR4.SA,BBDC4.SA,PETR3.SA,MGLU3.SA,ABEV3.SA,WEGE3.SA,ITSA4.SA,GNDI3.SA,BBAS3.SA,NTCO3.SA,RENT3.SA,SUZB3.SA,JBSS3.SA,LREN3.SA,VIIA3.SA,RAIL3.SA,RADL3.SA,LAME4.SA,VBBR3.SA,BBDC3.SA,EQTL3.SA,UGPA3.SA,GGBR4.SA,AMER3.SA,VIVT4.SA,BPAC11.SA,BBSE3.SA,SBSP3.SA,KLBN11.SA,BRFS3.SA,CCRO3.SA,HAPV3.SA,TOTS3.SA,HYPE3.SA,SULA11.SA,PCAR3.SA,ELET3.SA,CSNA3.SA,TIMS3.SA,EGIE3.SA,ENGI11.SA,COGN3.SA,IRBR3.SA,BRAP4.SA,CMIG4.SA,SANB11.SA,QUAL3.SA,CSAN3.SA,YDUQ3.SA,AZUL4.SA,CRFB3.SA,FLRY3.SA,BRML3.SA,ELET6.SA,CYRE3.SA,GOAU4.SA,TAEE11.SA,MULT3.SA,BRKM5.SA,MRFG3.SA,CPFE3.SA,ENBR3.SA,USIM5.SA,MRVE3.SA,PRIO3.SA,EMBR3.SA,CIEL3.SA,EZTC3.SA,BEEF3.SA,IGTA3.SA,GOLL4.SA,CVCB3.SA,HGTX3.SA,ECOR3.SA,^BVSP
46.79999923706055,34.86000061035156,15.066665649414062,27.93000030517578,26.74680519104004,30.489999771118164,10.6899995803833,18.889999389648438,12.1850004196167,11.402597427368164,,45.0,,42.18095016479492,34.43000030517578,29.34000015258789,51.41997528076172,7.820000171661377,23.469999313354492,20.576000213623047,,26.850000381469727,24.906084060668945,20.0,19.440000534057617,12.714284896850586,56.130001068115234,,14.547499656677246,34.88999938964844,51.63999938964844,15.9399995803833,36.279998779296875,17.860000610351562,11.491999626159668,18.996665954589844,34.900001525878906,,81.5,36.35618209838867,13.210000038146973,11.449999809265137,43.310001373291016,47.79999923706055,10.479999542236328,846.5022583007812,28.35767936706543,9.17116641998291,46.95000076293945,34.22999954223633,14.387499809265137,38.599998474121094,51.29999923706055,19.469999313354492,25.0,,37.900001525878906,26.18000030517578,6.289999961853027,27.770000457763672,29.440000534057617,29.489999771118164,11.430000305175781,31.850000381469727,18.8700008392334,7.630000114440918,17.579999923706055,3.4000000953674316,17.450000762939453,7.650000095367432,40.84000015258789,10.373760223388672,,35.849998474121094,53.0,,14.350000381469727,105423.0
46.709999084472656,34.650001525878906,15.383333206176758,27.65999984741211,26.296018600463867,30.200000762939453,10.792499542236328,18.770000457763672,12.119999885559082,11.38528060913086,,44.90999984741211,,42.133331298828125,34.09000015258789,29.139999389648438,51.360450744628906,7.900000095367432,23.100000381469727,20.290000915527344,,26.600000381469727,24.56048011779785,19.8439998626709,19.100000381469727,12.761903762817383,54.849998474121094,,14.59000015258789,35.06999969482422,50.619998931884766,15.850000381469727,35.93000030517578,17.579999923706055,11.423999786376953,19.143333435058594,34.880001068115234,,81.5,36.346187591552734,13.289999961853027,11.5600004196167,43.56999969482422,47.279998779296875,10.779999732971191,861.9141235351562,28.154050827026367,9.224178314208984,46.33000183105469,33.77000045776367,14.175000190734863,38.29999923706055,51.2599983215332,19.540000915527344,25.0,,37.70000076293945,26.34000015258789,6.300000190734863,27.829999923706055,29.190000534057617,29.100000381469727,11.569999694824219,31.899999618530273,18.850000381469727,7.630000114440918,17.56999969482422,3.4519999027252197,17.639999389648438,7.599999904632568,41.599998474121094,10.285263061523438,,36.0,52.45000076293945,,14.4399995803833,105016.0
46.029998779296875,34.2400016784668,15.479999542236328,27.600000381469727,25.386926651000977,29.950000762939453,10.75,18.670000076293945,12.180000305175781,11.316017150878906,,46.060001373291016,,42.79047775268555,33.810001373291016,29.040000915527344,50.894168853759766,7.840000152587891,22.979999542236328,20.72599983215332,,26.649999618530273,23.621337890625,20.082000732421875,19.510000228881836,12.533332824707031,54.5,,14.550000190734863,34.459999084472656,51.22999954223633,15.770000457763672,36.150001525878906,17.920000076293945,11.503999710083008,18.946666717529297,34.86000061035156,,81.5,38.17549133300781,13.050000190734863,11.550000190734863,43.7599983215332,47.369998931884766,10.75,857.08349609375,27.587427139282227,9.04526138305664,45.720001220703125,33.88999938964844,14.192500114440918,38.33000183105469,50.9900016784668,19.690000534057617,24.739999771118164,,38.970001220703125,26.0,6.150000095367432,28.059999465942383,29.299999237060547,28.549999237060547,11.649999618530273,31.770000457763672,18.989999771118164,7.579999923706055,17.670000076293945,3.4240000247955322,17.530000686645508,7.650000095367432,41.70000076293945,10.127936363220215,,35.439998626708984,51.7599983215332,,14.460000038146973,104729.0
47.209999084472656,34.79999923706055,15.630000114440918,27.770000457763672,25.567241668701172,30.350000381469727,10.774999618530273,18.989999771118164,12.220000267028809,11.48051929473877,,46.400001525878906,,42.47618865966797,34.880001068115234,29.850000381469727,51.677921295166016,7.809999942779541,22.979999542236328,21.110000610351562,,27.06999969482422,23.98948097229004,20.381999969482422,19.489999771118164,12.600000381469727,54.5,,14.65250015258789,34.79999923706055,51.56999969482422,15.729999542236328,37.75,17.329999923706055,11.34000015258789,18.736665725708008,34.41999816894531,,81.5,38.1355094909668,13.390000343322754,11.65999984741211,44.13999938964844,47.34000015258789,10.609999656677246,889.057373046875,27.93271255493164,9.078393936157227,46.08000183105469,32.0,14.274999618530273,40.0,51.349998474121094,19.90999984741211,24.790000915527344,,39.09000015258789,25.889999389648438,6.199999809265137,28.110000610351562,29.200000762939453,28.690000534057617,11.550000190734863,32.4900016784668,19.229999542236328,7.630000114440918,17.690000534057617,3.4159998893737793,17.8799991607666,7.699999809265137,41.70000076293945,10.32459545135498,,35.18000030517578,51.400001525878906,,14.569999694824219,106022.0
47.29999923706055,35.880001068115234,15.84333324432373,28.56999969482422,26.296018600463867,31.280000686645508,10.930000305175781,18.770000457763672,12.369999885559082,11.740259170532227,,47.400001525878906,,42.56190490722656,34.91999816894531,30.25,51.49934387207031,7.809999942779541,23.0,21.242000579833984,,27.100000381469727,24.620586395263672,19.964000701904297,19.43000030517578,12.647619247436523,54.68000030517578,,14.697500228881836,35.349998474121094,52.599998474121094,15.9399995803833,37.529998779296875,17.399999618530273,11.229999542236328,19.06999969482422,34.529998779296875,,81.5,37.535736083984375,13.550000190734863,11.649999618530273,43.95000076293945,47.099998474121094,10.789999961853027,901.7089233398438,27.84417724609375,9.078393936157227,47.61000061035156,31.40999984741211,14.417499542236328,42.040000915527344,52.9900016784668,19.579999923706055,24.600000381469727,,38.939998626708984,26.299999237060547,6.199999809265137,28.260000228881836,28.93000030517578,28.059999465942383,11.859999656677246,32.31999969482422,19.0,7.559999942779541,17.989999771118164,3.5199999809265137,17.950000762939453,7.889999866485596,42.29999923706055,10.54092025756836,,37.290000915527344,52.599998474121094,,14.510000228881836,107381.0
47.11000061035156,36.38999938964844,16.079999923706055,28.950000762939453,26.521411895751953,31.43000030517578,10.8725004196167,18.68000030517578,12.920000076293945,11.826839447021484,,47.599998474121094,,42.266666412353516,34.5,29.68000030517578,50.685829162597656,7.650000095367432,23.0,20.676000595092773,,27.739999771118164,24.876033782958984,19.68000030517578,19.459999084472656,12.676190376281738,54.369998931884766,,15.369999885559082,35.540000915527344,53.970001220703125,16.059999465942383,36.79999923706055,17.260000228881836,11.15999984741211,19.466665267944336,34.29999923706055,,81.5,37.495750427246094,13.430000305175781,11.680000305175781,43.7400016784668,46.33000183105469,10.4399995803833,900.5587768554688,27.70252227783203,8.99224853515625,48.75,31.299999237060547,14.324999809265137,40.45000076293945,52.150001525878906,19.219999313354492,24.68000030517578,,39.11000061035156,25.700000762939453,6.179999828338623,28.18000030517578,28.68000030517578,28.559999465942383,11.489999771118164,31.639999389648438,18.739999771118164,7.480000019073486,17.690000534057617,3.50600004196167,17.8700008392334,7.829999923706055,40.45000076293945,10.550752639770508,,36.970001220703125,53.0099983215332,,14.329999923706055,107544.0
46.75,36.560001373291016,16.206666946411133,28.31999969482422,26.49135971069336,30.809999465942383,10.8125,19.190000534057617,13.050000190734863,11.818181037902832,,47.29999923706055,,39.657142639160156,32.959999084472656,29.100000381469727,48.88022994995117,7.489999771118164,22.649999618530273,21.100000381469727,,28.270000457763672,24.83095359802246,19.850000381469727,19.200000762939453,12.380951881408691,54.779998779296875,,16.049999237060547,35.650001525878906,53.29999923706055,16.049999237060547,37.209999084472656,17.399999618530273,11.380000114440918,19.333332061767578,34.47999954223633,,81.5,37.3258171081543,12.510000228881836,11.680000305175781,43.810001373291016,46.380001068115234,9.949999809265137,894.8080444335938,27.383798599243164,8.93923568725586,48.939998626708984,31.719999313354492,14.15250015258789,40.060001373291016,52.900001525878906,19.559999465942383,24.510000228881836,,39.15999984741211,25.700000762939453,6.03000020980835,28.059999465942383,28.6299991607666,27.649999618530273,11.25,31.780000686645508,18.3700008392334,7.25,17.270000457763672,3.559999942779541,17.989999771118164,7.639999866485596,39.720001220703125,10.560585975646973,,37.0,53.04999923706055,,14.350000381469727,106986.0
48.560001373291016,36.79999923706055,16.13666534423828,29.25,26.836963653564453,31.709999084472656,10.5,17.600000381469727,12.704999923706055,11.939393043518066,,47.72999954223633,,39.78095245361328,32.70000076293945,28.350000381469727,50.10049819946289,7.429999828338623,22.81999969482422,21.40999984741211,,28.450000762939453,25.026296615600586,19.520000457763672,19.479999542236328,12.609522819519043,53.970001220703125,,16.0625,35.189998626708984,52.599998474121094,15.84000015258789,36.56999969482422,16.979999542236328,11.329999923706055,19.25,34.4900016784668,,81.5,37.425777435302734,12.119999885559082,11.520000457763672,43.529998779296875,45.70000076293945,9.789999961853027,890.20751953125,28.49933433532715,8.720559120178223,49.529998779296875,31.950000762939453,14.305000305175781,39.900001525878906,52.540000915527344,19.700000762939453,24.90999984741211,,39.279998779296875,25.979999542236328,6.199999809265137,27.75,28.559999465942383,27.579999923706055,11.380000114440918,31.709999084472656,18.059999465942383,7.230000019073486,17.360000610351562,3.5840001106262207,17.729999542236328,7.889999866485596,39.5,10.531086921691895,,36.47999954223633,53.31999969482422,,14.109999656677246,107364.0
48.70000076293945,37.29999923706055,16.25,29.600000381469727,27.80615997314453,31.950000762939453,10.667499542236328,17.540000915527344,12.789999961853027,12.043290138244629,,48.790000915527344,,39.4571418762207,32.68000030517578,28.739999771118164,49.654056549072266,7.360000133514404,22.850000381469727,21.399999618530273,,28.989999771118164,25.770097732543945,19.742000579833984,19.389999389648438,12.580951690673828,53.150001525878906,,16.072500228881836,34.779998779296875,52.45000076293945,15.569999694824219,35.599998474121094,16.889999389648438,11.4399995803833,19.426666259765625,34.34000015258789,,81.5,38.28544998168945,12.210000038146973,11.569999694824219,44.220001220703125,46.150001525878906,9.770000457763672,888.8273315429688,28.791500091552734,8.786825180053711,49.7400016784668,31.799999237060547,14.282500267028809,39.599998474121094,53.15999984741211,19.489999771118164,25.40999984741211,,39.83000183105469,26.209999084472656,6.190000057220459,28.0,28.899999618530273,27.93000030517578,11.109999656677246,32.02000045776367,18.510000228881836,7.260000228881836,17.520000457763672,3.631999969482422,17.829999923706055,7.809999942779541,40.0,10.295096397399902,,37.5,52.650001525878906,,14.079999923706055,108187.0
48.650001525878906,36.63999938964844,15.966666221618652,29.81999969482422,27.422990798950195,32.2400016784668,10.287500381469727,17.579999923706055,12.760000228881836,11.930734634399414,,48.65999984741211,,39.4571418762207,32.720001220703125,28.520000457763672,49.81279373168945,7.349999904632568,22.920000076293945,21.8799991607666,,28.34000015258789,25.48459815979004,19.95199966430664,18.989999771118164,12.485713958740234,52.18000030517578,,15.887499809265137,34.18000030517578,53.04999923706055,15.460000038146973,35.70000076293945,16.510000228881836,11.380000114440918,20.66666603088379,34.2400016784668,,81.5,37.70566940307617,12.020000457763672,11.449999809265137,44.689998626708984,46.83000183105469,9.539999961853027,869.5050048828125,28.809207916259766,8.786825180053711,48.91999816894531,31.850000381469727,14.175000190734863,39.400001525878906,53.5,19.15999984741211,25.450000762939453,,39.56999969482422,26.09000015258789,6.159999847412109,27.899999618530273,28.18000030517578,27.850000381469727,11.100000381469727,32.59000015258789,18.649999618530273,7.369999885559082,18.049999237060547,3.6760001182556152,17.790000915527344,7.940000057220459,39.5,10.029606819152832,,38.2599983215332,52.0,,13.859999656677246,107556.0
48.59000015258789,36.869998931884766,16.16666603088379,30.079999923706055,27.55071258544922,32.630001068115234,11.005000114440918,17.559999465942383,12.925000190734863,12.077921867370605,,49.41999816894531,,40.88571548461914,32.29999923706055,28.93000030517578,49.882240295410156,7.400000095367432,23.100000381469727,21.860000610351562,,28.75,25.74004554748535,20.45199966430664,19.0,12.742856979370117,52.93000030517578,,16.020000457763672,34.0,54.84000015258789,15.630000114440918,35.65999984741211,16.700000762939453,11.279999732971191,21.083332061767578,34.29999923706055,,81.5,38.89521789550781,11.800000190734863,11.5600004196167,45.310001373291016,47.380001068115234,9.600000381469727,859.1537475585938,28.924301147460938,8.978995323181152,48.02000045776367,32.599998474121094,14.697500228881836,39.099998474121094,53.63999938964844,19.200000762939453,25.540000915527344,,40.599998474121094,26.479999542236328,6.400000095367432,28.350000381469727,29.229999542236328,27.809999465942383,11.039999961853027,32.619998931884766,18.860000610351562,7.369999885559082,18.170000076293945,3.700000047683716,17.649999618530273,7.650000095367432,40.880001068115234,10.098437309265137,,38.849998474121094,51.5,,13.920000076293945,108408.0
47.20000076293945,36.22999954223633,16.126665115356445,30.389999389648438,26.42374038696289,32.70000076293945,11.15999984741211,17.3799991607666,12.75,11.870128631591797,,48.150001525878906,,41.123809814453125,32.63999938964844,28.290000915527344,50.34851837158203,7.420000076293945,22.799999237060547,22.0,,28.280000686645508,24.68069076538086,20.375999450683594,18.8700008392334,12.790475845336914,50.79999923706055,,16.337499618530273,33.970001220703125,54.619998931884766,15.930000305175781,35.5099983215332,16.440000534057617,11.260000228881836,20.760000228881836,34.31999969482422,,81.5,39.54497146606445,11.800000190734863,11.420000076293945,45.2599983215332,48.0,9.670000076293945,869.2749633789062,28.33997344970703,9.04526138305664,47.15999984741211,31.899999618530273,14.447500228881836,39.25,52.52000045776367,19.110000610351562,25.450000762939453,,40.9900016784668,26.93000030517578,6.289999961853027,28.700000762939453,29.209999084472656,27.700000762939453,10.75,33.02000045776367,18.969999313354492,7.260000228881836,17.59000015258789,3.700000047683716,17.530000686645508,7.559999942779541,41.20000076293945,10.167267799377441,,36.599998474121094,51.22999954223633,,13.75,107220.0
48.439998626708984,36.349998474121094,16.399999618530273,30.43000030517578,26.198347091674805,32.7400016784668,11.797499656677246,17.329999923706055,12.9399995803833,11.913418769836426,,47.959999084472656,,41.238094329833984,35.0099983215332,28.31999969482422,51.2612419128418,7.639999866485596,22.90999984741211,22.5939998626709,,28.420000076293945,24.41021728515625,20.263999938964844,19.399999618530273,13.247618675231934,51.130001068115234,,16.4424991607666,34.31999969482422,55.20000076293945,16.149999618530273,35.20000076293945,16.770000457763672,11.350000381469727,21.10333251953125,35.400001525878906,,81.5,39.714908599853516,11.930000305175781,11.460000038146973,45.97999954223633,47.29999923706055,9.850000381469727,882.1565551757812,28.844621658325195,8.906103134155273,47.18000030517578,31.760000228881836,14.712499618530273,40.5,53.54999923706055,19.520000457763672,25.530000686645508,,41.11000061035156,28.219999313354492,6.550000190734863,28.670000076293945,29.040000915527344,27.8700008392334,10.84000015258789,33.099998474121094,18.899999618530273,7.420000076293945,18.25,3.7639999389648438,17.719999313354492,7.400000095367432,42.220001220703125,10.206600189208984,,36.400001525878906,53.04999923706055,,13.9399995803833,108196.0
