VALE5.SA,PETR4.SA,ITUB4.SA,BBDC4.SA,BBAS3.SA,ITSA4.SA,CSNA3.SA,PETR3.SA,B3SA3.SA,USIM5.SA,VALE3.SA,GGBR4.SA,CIEL3.SA,ABEV3.SA,CMIG4.SA,CCRO3.SA,GFSA3.SA,PDGR3.SA,BRML3.SA,TIMS3.SA,HYPE3.SA,OIBR4.SA,BRFS3.SA,MRVE3.SA,CYRE3.SA,JBSS3.SA,SANB11.SA,SBSP3.SA,NATU3.SA,SUZB5.SA,HGTX3.SA,LREN3.SA,VIVT4.SA,BRKM5.SA,PCAR4.SA,CTIP3.SA,KLBN4.SA,FIBR3.SA,LAME4.SA,BBDC3.SA,COGN3.SA,DASA3.SA,GOLL4.SA,EMBR3.SA,UGPA3.SA,BRPR3.SA,BRAP4.SA,ELET6.SA,AEDU3.SA,RENT3.SA,CSAN3.SA,ENBR3.SA,ELPL4.SA,ELET3.SA,DXCO3.SA,CRUZ3.SA,GOAU4.SA,RSID3.SA,CESP6.SA,ALLL3.SA,LIGT3.SA,CPFE3.SA,MRFG3.SA,CPLE6.SA,PRML3.SA,BISA3.SA,AMER3.SA,OIBR3.SA,MMXM3.SA,USIM3.SA,TESA3.SA,TRPL4.SA,^BVSP
36.54999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.43000030517578,,,,,,,,,,,,,,,11.949999809265137,,,,,,,,,,,,19.559709548950195,,,,,,,,
35.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.260000228881836,,,,,,,,,,,,,,,11.399999618530273,,,,,,,,,,,,19.168516159057617,,,,,,,,
34.04999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.389999389648438,,,,,,,,,,,,,,,11.199999809265137,,,,,,,,,,,,21.222286224365234,,,,,,,,
33.810001373291016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.149999618530273,,,,,,,,,,,,,,,10.979999542236328,,,,,,,,,,,,19.950904846191406,,,,,,,,
35.83000183105469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.700000762939453,,,,,,,,,,,,,,,11.149999618530273,,,,,,,,,,,,21.613479614257812,,,,,,,,
35.54999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6200008392334,,,,,,,,,,,,,,,12.229999542236328,,,,,,,,,,,,23.86284637451172,,,,,,,,
34.720001220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.299999237060547,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,23.765047073364258,,,,,,,,
35.220001220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.200000762939453,,,,,,,,,,,,,,,12.050000190734863,,,,,,,,,,,,23.86284637451172,,,,,,,,
34.650001525878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.25,,,,,,,,,,,,,,,12.229999542236328,,,,,,,,,,,,25.134227752685547,,,,,,,,
33.36000061035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.06999969482422,,,,,,,,,,,,,,,12.300000190734863,,,,,,,,,,,,23.66724967956543,,,,,,,,
33.630001068115234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.149999618530273,,,,,,,,,,,,,,,11.600000381469727,,,,,,,,,,,,22.9826602935791,,,,,,,,
33.59000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.079999923706055,,,,,,,,,,,,,,,11.520000457763672,,,,,,,,,,,,23.47165298461914,,,,,,,,
33.7400016784668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.329999923706055,,,,,,,,,,,,,,,11.149999618530273,,,,,,,,,,,,23.17825698852539,,,,,,,,
32.38999938964844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.850000381469727,,,,,,,,,,,,,,,11.0600004196167,,,,,,,,,,,,23.17825698852539,,,,,,,,
33.04999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.040000915527344,,,,,,,,,,,,,,,10.600000381469727,,,,,,,,,,,,21.8090763092041,,,,,,,,
33.18000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.950000762939453,,,,,,,,,,,,,,,10.350000381469727,,,,,,,,,,,,21.124486923217773,,,,,,,,
33.20000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.079999923706055,,,,,,,,,,,,,,,10.4399995803833,,,,,,,,,,,,18.77732276916504,,,,,,,,
32.63999938964844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.190000534057617,,,,,,,,,,,,,,,10.420000076293945,,,,,,,,,,,,19.755308151245117,,,,,,,,
32.9900016784668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,,,,,,,,,,,,,,10.270000457763672,,,,,,,,,,,,21.124486923217773,,,,,,,,
33.630001068115234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.549999237060547,,,,,,,,,,,,,,,10.050000190734863,,,,,,,,,,,,21.417882919311523,,,,,,,,
33.630001068115234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.399999618530273,,,,,,,,,,,,,,,10.050000190734863,,,,,,,,,,,,21.417882919311523,,,,,,,,
32.380001068115234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.90999984741211,,,,,,,,,,,,,,,9.890000343322754,,,,,,,,,,,,20.928890228271484,,,,,,,,
31.799999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.09000015258789,,,,,,,,,,,,,,,9.520000457763672,,,,,,,,,,,,19.950904846191406,,,,,,,,
33.70000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.100000381469727,,,,,,,,,,,,,,,9.579999923706055,,,,,,,,,,,,20.537696838378906,,,,,,,,
32.36000061035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.170000076293945,,,,,,,,,,,,,,,9.25,,,,,,,,,,,,19.755308151245117,,,,,,,,
32.599998474121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.100000381469727,,,,,,,,,,,,,,,9.6899995803833,,,,,,,,,,,,19.950904846191406,,,,,,,,
32.70000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.309999465942383,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,18.875120162963867,,,,,,,,
34.08000183105469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.010000228881836,,,,,,,,,,,,,,,9.529999732971191,,,,,,,,,,,,20.146501541137695,,,,,,,,
