ITUB4.SA,VALE3.SA,BBDC4.SA,ABEV3.SA,PETR4.SA,PETR3.SA,B3SA3.SA,ITSA4.SA,BBAS3.SA,UGPA3.SA,BRFS3.SA,COGN3.SA,CIEL3.SA,LREN3.SA,VIVT4.SA,BBSE3.SA,RADL3.SA,CCRO3.SA,BBDC3.SA,JBSS3.SA,EMBR3.SA,RAIL3.SA,HYPE3.SA,WEGE3.SA,EQTL3.SA,GGBR4.SA,SANB11.SA,PCAR4.SA,SBSP3.SA,BRKM5.SA,LAME4.SA,RENT3.SA,FIBR3.SA,TIMS3.SA,YDUQ3.SA,BRML3.SA,FLRY3.SA,KLBN11.SA,SUZB3.SA,QUAL3.SA,EGIE3.SA,CMIG4.SA,BRAP4.SA,CSAN3.SA,MULT3.SA,NATU3.SA,MGLU3.SA,CSNA3.SA,ELET3.SA,ELET6.SA,USIM5.SA,SMLS3.SA,MRVE3.SA,ENBR3.SA,TAEE11.SA,SAPR11.SA,GOAU4.SA,IGTA3.SA,VVAR11.SA,CYRE3.SA,MRFG3.SA,CPLE6.SA,ECOR3.SA,CPFE3.SA,^BVSP
24.00666618347168,31.81999969482422,16.10773277282715,17.049999237060547,15.75,18.25,5.923333168029785,6.9668869972229,28.459999084472656,33.404998779296875,45.79999923706055,14.100000381469727,21.591665267944336,19.767988204956055,,27.049999237060547,12.460000038146973,15.899999618530273,15.978375434875488,11.460000038146973,17.100000381469727,6.739999771118164,26.079999923706055,5.82692289352417,10.86400032043457,12.571428298950195,31.75,,30.809999465942383,35.290000915527344,,11.482993125915527,,8.489999771118164,16.59000015258789,,18.260000228881836,16.34000015258789,20.010000228881836,19.479999542236328,27.983999252319336,5.511457920074463,17.35280990600586,9.59000015258789,21.5,,0.40589800477027893,12.350000381469727,22.681381225585938,26.040000915527344,4.78000020980835,,10.43648624420166,13.420000076293945,21.899999618530273,,5.789999961853027,,,12.359999656677246,6.28000020980835,3.130000114440918,8.8100004196167,25.170000076293945,63831.0
24.65333366394043,30.56999969482422,16.56825065612793,17.200000762939453,15.819999694824219,18.170000076293945,5.960000038146973,7.107632160186768,28.920000076293945,33.150001525878906,46.349998474121094,14.670000076293945,21.216665267944336,19.563011169433594,,27.450000762939453,12.800000190734863,15.75,16.319881439208984,11.729999542236328,17.489999771118164,6.880000114440918,26.030000686645508,5.961537837982178,11.010000228881836,12.371427536010742,32.470001220703125,,31.700000762939453,35.189998626708984,,11.413454055786133,,8.489999771118164,17.260000228881836,,18.924999237060547,16.34000015258789,20.010000228881836,19.8700008392334,28.440000534057617,5.67847204208374,17.05179214477539,9.9350004196167,21.333332061767578,,0.4140619933605194,12.199999809265137,22.711368560791016,26.59000015258789,4.71999979019165,,10.736490249633789,13.359999656677246,21.950000762939453,,5.809999942779541,,,12.800000190734863,6.239999771118164,3.177000045776367,8.920000076293945,25.219999313354492,64354.0
24.459999084472656,32.11000061035156,16.402671813964844,17.260000228881836,15.789999961853027,18.030000686645508,5.916666030883789,7.068535804748535,28.68000030517578,32.82500076293945,45.29999923706055,14.289999961853027,20.958332061767578,19.513818740844727,,27.260000228881836,12.670000076293945,15.199999809265137,16.143953323364258,11.880000114440918,17.600000381469727,6.860000133514404,26.200000762939453,5.90384578704834,10.946000099182129,12.009523391723633,31.280000686645508,,31.280000686645508,35.20000076293945,,11.11111068725586,,8.649999618530273,16.959999084472656,,18.905000686645508,16.420000076293945,20.010000228881836,19.719999313354492,28.520000457763672,5.588541030883789,18.18503761291504,9.805000305175781,21.196666717529297,,0.41620999574661255,11.920000076293945,21.811710357666016,25.469999313354492,4.630000114440918,,10.78194522857666,13.40999984741211,22.100000381469727,,5.75,,,12.109999656677246,6.159999847412109,3.1489999294281006,8.550000190734863,25.25,64150.0
24.3266658782959,31.469999313354492,16.387147903442383,17.299999237060547,15.770000457763672,17.93000030517578,5.949999809265137,7.0607171058654785,28.709999084472656,33.07500076293945,45.279998779296875,14.050000190734863,21.008333206176758,19.390832901000977,,27.18000030517578,12.763999938964844,15.479999542236328,16.247440338134766,12.0,17.649999618530273,6.900000095367432,26.25,5.907691955566406,11.097999572753906,11.523809432983398,30.309999465942383,,31.75,34.650001525878906,,11.18669605255127,,8.800000190734863,16.40999984741211,,18.899999618530273,16.799999237060547,20.010000228881836,19.489999771118164,28.639999389648438,5.543575763702393,17.538732528686523,9.895000457763672,20.876665115356445,,0.419530987739563,11.720000267028809,21.621782302856445,24.959999084472656,4.579999923706055,,10.881945610046387,13.649999618530273,21.780000686645508,,5.489999771118164,,,12.010000228881836,6.190000057220459,3.111999988555908,8.350000381469727,25.260000228881836,63951.0
24.399999618530273,32.099998474121094,16.309532165527344,17.350000381469727,16.0,17.829999923706055,6.073332786560059,7.138908863067627,29.350000381469727,33.400001525878906,45.959999084472656,14.180000305175781,20.450000762939453,19.685998916625977,,27.329999923706055,12.718000411987305,15.550000190734863,16.304359436035156,12.079999923706055,18.0,7.260000228881836,27.06999969482422,5.938460826873779,11.270000457763672,11.638094902038574,30.84000015258789,,32.0099983215332,34.790000915527344,,11.141345024108887,,8.770000457763672,16.520000457763672,,18.815000534057617,16.329999923706055,20.010000228881836,19.75,28.68000030517578,5.53715181350708,18.41522789001465,10.067500114440918,21.16666603088379,,0.46835899353027344,11.960000038146973,22.121593475341797,25.6299991607666,4.820000171661377,,10.909218788146973,13.710000038146973,22.0,,5.510000228881836,,,12.300000190734863,6.139999866485596,3.1059999465942383,8.4399995803833,25.299999237060547,64521.0
25.219999313354492,33.310001373291016,16.682086944580078,17.34000015258789,15.989999771118164,17.979999542236328,6.179999828338623,7.318749904632568,30.68000030517578,33.439998626708984,46.7400016784668,13.550000190734863,20.708332061767578,20.31732749938965,,27.709999084472656,12.802000045776367,15.9399995803833,16.754526138305664,11.9399995803833,18.209999084472656,7.360000133514404,27.350000381469727,6.023076057434082,11.527999877929688,12.085714340209961,31.75,,32.0,35.25,,11.03552532196045,,8.989999771118164,16.049999237060547,,18.735000610351562,16.6200008392334,20.010000228881836,20.850000381469727,28.992000579833984,5.81336784362793,19.371402740478516,10.079999923706055,21.18666648864746,,0.4882810115814209,12.40999984741211,22.961273193359375,26.709999084472656,5.21999979019165,,10.909218788146973,13.6899995803833,21.700000762939453,,5.760000228881836,,,12.5,6.199999809265137,3.178999900817871,8.600000381469727,25.389999389648438,65749.0
25.15999984741211,34.130001068115234,16.619993209838867,17.299999237060547,16.040000915527344,17.729999542236328,6.036665916442871,7.232738971710205,30.100000381469727,33.380001068115234,46.91999816894531,13.930000305175781,21.591665267944336,19.866378784179688,,27.360000610351562,13.04800033569336,15.4399995803833,16.723480224609375,12.029999732971191,18.68000030517578,7.5,27.850000381469727,6.019229888916016,11.63599967956543,11.96190357208252,31.1200008392334,,32.61000061035156,34.369998931884766,,11.368102073669434,,9.050000190734863,16.06999969482422,,19.350000381469727,16.229999542236328,20.010000228881836,20.799999237060547,28.423999786376953,5.864757061004639,19.71668815612793,10.204999923706055,21.200000762939453,,0.5095310211181641,12.390000343322754,22.521440505981445,26.229999542236328,5.150000095367432,,10.891036987304688,13.75,21.760000228881836,,5.679999828338623,,,12.449999809265137,6.28000020980835,3.2130000591278076,8.699999809265137,25.34000015258789,65840.0
25.5,33.599998474121094,16.99254608154297,17.309999465942383,15.800000190734863,17.389999389648438,6.099999904632568,7.264015197753906,32.0,33.685001373291016,45.900001525878906,14.0,22.466665267944336,20.30912971496582,,28.200000762939453,13.263999938964844,15.819999694824219,17.01324462890625,11.970000267028809,18.389999389648438,7.650000095367432,28.459999084472656,6.192306995391846,11.699999809265137,11.895237922668457,31.899999618530273,,32.470001220703125,34.0,,11.625094413757324,,9.050000190734863,16.3700008392334,,19.364999771118164,16.56999969482422,20.010000228881836,20.75,28.92799949645996,5.826214790344238,19.212039947509766,10.192500114440918,21.34666633605957,,0.49812498688697815,12.130000114440918,21.99164390563965,26.299999237060547,5.039999961853027,,11.191040992736816,14.069999694824219,21.850000381469727,,5.599999904632568,,,12.550000190734863,6.599999904632568,3.2249999046325684,8.760000228881836,25.309999465942383,66191.0
25.366666793823242,33.70000076293945,17.04429054260254,17.31999969482422,15.619999885559082,17.079999923706055,6.123332977294922,7.256196022033691,31.389999389648438,33.54999923706055,45.290000915527344,14.289999961853027,23.024999618530273,20.39112091064453,,28.770000457763672,13.25,15.5,16.920106887817383,11.9399995803833,18.280000686645508,7.670000076293945,28.440000534057617,6.2076921463012695,11.59000015258789,11.971427917480469,31.610000610351562,,32.06999969482422,34.20000076293945,,11.48904037475586,,8.989999771118164,16.709999084472656,,19.18000030517578,16.6200008392334,20.010000228881836,20.649999618530273,28.8799991607666,5.74913215637207,19.079238891601562,10.137499809265137,21.16666603088379,,0.4855070114135742,12.100000381469727,21.681760787963867,26.170000076293945,5.190000057220459,,11.33649730682373,13.90999984741211,22.010000228881836,,5.75,,,12.760000228881836,6.619999885559082,3.2330000400543213,8.670000076293945,25.360000610351562,66034.0
24.8266658782959,32.25,16.744178771972656,16.969999313354492,14.84000015258789,16.139999389648438,6.063333034515381,7.170185089111328,30.520000457763672,32.875,43.97999954223633,13.899999618530273,22.266666412353516,19.841781616210938,,28.299999237060547,13.100000381469727,15.279999732971191,16.666563034057617,11.949999809265137,17.709999084472656,7.389999866485596,27.950000762939453,6.15384578704834,11.498000144958496,11.466666221618652,30.81999969482422,,31.229999542236328,32.79999923706055,,11.114133834838867,,8.859999656677246,16.399999618530273,,18.5,16.40999984741211,20.010000228881836,20.079999923706055,28.488000869750977,5.492187023162842,18.202743530273438,10.02750015258789,20.586666107177734,,0.45546799898147583,11.470000267028809,20.832082748413086,25.100000381469727,5.03000020980835,,11.136494636535645,13.649999618530273,21.649999618530273,,5.449999809265137,,,12.510000228881836,6.400000095367432,3.0969998836517334,8.260000228881836,25.31999969482422,64302.0
24.8266658782959,32.18000030517578,16.920106887817383,17.200000762939453,15.020000457763672,16.190000534057617,6.163332939147949,7.256196022033691,31.110000610351562,33.08000183105469,44.459999084472656,13.510000228881836,22.075000762939453,19.579410552978516,,27.90999984741211,13.100000381469727,15.510000228881836,16.630342483520508,11.899999618530273,18.0,7.5,27.950000762939453,6.119229793548584,11.619999885559082,11.619047164916992,31.309999465942383,,31.350000381469727,32.540000915527344,,11.141345024108887,,8.949999809265137,15.899999618530273,,18.989999771118164,16.239999771118164,20.010000228881836,20.610000610351562,28.639999389648438,5.871180057525635,18.41522789001465,10.067500114440918,20.816665649414062,,0.4999600052833557,11.550000190734863,20.822086334228516,24.709999084472656,5.25,,11.600136756896973,14.050000190734863,21.459999084472656,,5.619999885559082,,,12.949999809265137,6.460000038146973,3.2149999141693115,8.529999732971191,25.329999923706055,64671.0
25.079999923706055,32.88999938964844,16.780397415161133,17.31999969482422,15.020000457763672,16.1200008392334,6.179999828338623,7.287473201751709,31.260000228881836,32.275001525878906,43.79999923706055,13.369999885559082,21.958332061767578,19.489221572875977,,27.65999984741211,12.649999618530273,15.510000228881836,16.573423385620117,12.329999923706055,18.229999542236328,7.519999980926514,27.950000762939453,6.073075771331787,11.47599983215332,11.828571319580078,31.920000076293945,,31.459999084472656,32.209999084472656,,11.449734687805176,,8.880000114440918,15.529999732971191,,18.860000610351562,15.5600004196167,20.010000228881836,19.8700008392334,28.520000457763672,5.7748260498046875,19.238601684570312,10.154999732971191,20.833332061767578,,0.4960930049419403,11.65999984741211,20.972030639648438,25.010000228881836,5.25,,11.709229469299316,13.75,21.75,,5.760000228881836,,,12.890000343322754,6.590000152587891,3.184999942779541,8.319999694824219,25.329999923706055,64836.0
25.00666618347168,32.65999984741211,16.143953323364258,17.15999984741211,14.890000343322754,15.899999618530273,6.183332920074463,7.279654026031494,30.969999313354492,32.505001068115234,44.52000045776367,13.75,22.208332061767578,19.497419357299805,,27.790000915527344,12.722000122070312,16.100000381469727,16.1543025970459,12.5,17.84000015258789,7.619999885559082,28.190000534057617,6.130768775939941,11.48799991607666,12.123808860778809,32.09000015258789,,31.81999969482422,32.029998779296875,,11.797430038452148,,8.899999618530273,15.989999771118164,,18.55500030517578,15.789999961853027,20.010000228881836,19.790000915527344,28.895999908447266,5.864757061004639,18.680831909179688,10.3149995803833,21.0,,0.4960930049419403,12.130000114440918,21.311901092529297,25.549999237060547,5.21999979019165,,12.09105110168457,13.949999809265137,21.93000030517578,,5.78000020980835,,,12.880000114440918,6.659999847412109,3.249000072479248,8.489999771118164,25.399999618530273,64578.0
25.52666664123535,30.610000610351562,16.53720474243164,17.350000381469727,15.34000015258789,16.34000015258789,6.236666202545166,7.420399188995361,30.889999389648438,33.29999923706055,44.900001525878906,13.369999885559082,22.475000381469727,20.21893882751465,,27.6299991607666,12.84000015258789,16.139999389648438,16.542377471923828,12.460000038146973,17.959999084472656,7.75,28.399999618530273,6.25,11.550000190734863,12.095237731933594,32.290000915527344,,32.349998474121094,30.809999465942383,,11.567648887634277,,9.289999961853027,15.489999771118164,,18.524999618530273,15.760000228881836,20.010000228881836,20.170000076293945,29.15999984741211,5.954687118530273,17.662681579589844,10.662500381469727,21.799999237060547,,0.4960930049419403,11.579999923706055,21.921669006347656,26.110000610351562,5.190000057220459,,12.345600128173828,14.1899995803833,21.969999313354492,,5.75,,,13.359999656677246,6.760000228881836,3.2750000953674316,8.800000190734863,25.450000762939453,64954.0
25.34000015258789,29.920000076293945,16.195697784423828,17.06999969482422,14.960000038146973,15.970000267028809,6.21999979019165,7.310929775238037,30.1200008392334,32.845001220703125,43.45000076293945,13.09000015258789,22.424999237060547,19.726993560791016,,28.030000686645508,12.579999923706055,16.049999237060547,16.206045150756836,12.039999961853027,17.770000457763672,7.900000095367432,28.229999542236328,6.223075866699219,11.37600040435791,11.80952262878418,31.899999618530273,,32.439998626708984,31.270000457763672,,11.11111068725586,,9.420000076293945,15.0600004196167,,18.979999542236328,15.350000381469727,20.010000228881836,19.959999084472656,29.040000915527344,5.665625095367432,17.131473541259766,10.649999618530273,22.229999542236328,,0.5429289937019348,11.130000114440918,21.551809310913086,26.239999771118164,5.099999904632568,,12.136507034301758,13.890000343322754,21.690000534057617,,5.619999885559082,,,13.449999809265137,6.75,3.2239999771118164,8.600000381469727,25.350000381469727,63993.0
25.833332061767578,30.239999771118164,16.16982650756836,17.020000457763672,14.699999809265137,15.770000457763672,6.25333309173584,7.4125800132751465,30.399999618530273,32.900001525878906,43.529998779296875,12.890000343322754,22.924999237060547,19.677799224853516,,27.940000534057617,12.59000015258789,16.219999313354492,16.288835525512695,11.890000343322754,18.010000228881836,7.860000133514404,27.920000076293945,6.226922988891602,11.333999633789062,11.742856979370117,31.600000381469727,,32.709999084472656,32.75,,11.413454055786133,,9.430000305175781,14.550000190734863,,19.100000381469727,15.180000305175781,20.010000228881836,19.530000686645508,29.007999420166016,5.665625095367432,17.61841583251953,10.547499656677246,22.113332748413086,,0.546875,11.369999885559082,21.921669006347656,26.6200008392334,5.079999923706055,,12.063777923583984,13.8100004196167,21.549999237060547,,5.559999942779541,,,13.649999618530273,6.860000133514404,3.2639999389648438,8.449999809265137,25.350000381469727,64199.0
26.5,30.59000015258789,16.469938278198242,16.959999084472656,15.100000381469727,16.100000381469727,6.28000020980835,7.475132942199707,30.719999313354492,33.45000076293945,43.22999954223633,12.550000190734863,23.274999618530273,19.390832901000977,,27.5,12.862000465393066,16.510000228881836,16.335405349731445,11.949999809265137,17.469999313354492,7.900000095367432,28.360000610351562,6.25,11.529999732971191,11.647619247436523,31.920000076293945,,32.68000030517578,33.810001373291016,,11.86999225616455,,9.630000114440918,14.149999618530273,,19.825000762939453,15.300000190734863,20.010000228881836,20.0,29.1200008392334,5.74913215637207,17.892871856689453,10.352499961853027,22.433332443237305,,0.5351560115814209,11.350000381469727,22.201562881469727,26.639999389648438,5.099999904632568,,12.291053771972656,13.859999656677246,21.280000686645508,,5.489999771118164,,,13.949999809265137,6.75,3.2850000858306885,8.84000015258789,25.3799991607666,64835.0
26.6200008392334,31.079999923706055,16.56825065612793,16.889999389648438,15.050000190734863,15.960000038146973,6.260000228881836,7.529867172241211,30.6200008392334,33.5,42.59000015258789,12.899999618530273,23.333332061767578,19.513818740844727,,27.540000915527344,12.597999572753906,16.6200008392334,16.294010162353516,11.90999984741211,17.780000686645508,7.929999828338623,28.479999542236328,6.265384197235107,11.472000122070312,11.90476131439209,32.599998474121094,,32.540000915527344,33.91999816894531,,11.673468589782715,,9.600000381469727,14.550000190734863,,20.2549991607666,15.279999732971191,20.010000228881836,19.989999771118164,29.68000030517578,5.691318988800049,18.27357292175293,10.380000114440918,22.35333251953125,,0.5351560115814209,11.34000015258789,21.591794967651367,25.700000762939453,5.079999923706055,,12.572875022888184,13.970000267028809,21.31999969482422,,5.46999979019165,,,14.039999961853027,6.880000114440918,3.243000030517578,8.770000457763672,25.399999618530273,64965.0
26.706666946411133,32.79999923706055,16.816619873046875,17.139999389648438,15.579999923706055,16.350000381469727,6.266665935516357,7.600240230560303,31.18000030517578,33.505001068115234,43.20000076293945,13.079999923706055,23.016666412353516,20.26813316345215,,27.56999969482422,12.800000190734863,17.280000686645508,16.350927352905273,12.0600004196167,18.1200008392334,8.34000015258789,28.59000015258789,6.276923179626465,11.437999725341797,12.276189804077148,34.4900016784668,,32.86000061035156,33.95000076293945,,11.761148452758789,,9.680000305175781,14.699999809265137,,20.3700008392334,15.289999961853027,20.010000228881836,19.899999618530273,29.719999313354492,5.806943893432617,19.300575256347656,10.487500190734863,22.420000076293945,,0.5401560068130493,12.289999961853027,22.621402740478516,26.700000762939453,5.369999885559082,,12.727422714233398,13.890000343322754,21.299999237060547,,5.650000095367432,,,14.140000343322754,7.199999809265137,3.256999969482422,9.15999984741211,25.399999618530273,66125.0
