ITUB4.SA,BBDC4.SA,ABEV3.SA,PETR4.SA,ITSA4.SA,CIEL3.SA,BRFS3.SA,VALE5.SA,PETR3.SA,UGPA3.SA,JBSS3.SA,BBSE3.SA,VALE3.SA,B3SA3.SA,BBAS3.SA,PCAR4.SA,EMBR3.SA,COGN3.SA,CCRO3.SA,BBDC3.SA,VIVT4.SA,LREN3.SA,CMIG4.SA,FIBR3.SA,CRUZ3.SA,GGBR4.SA,TIMS3.SA,CTIP3.SA,BRML3.SA,HYPE3.SA,EGIE3.SA,LAME4.SA,KLBN11.SA,SUZB5.SA,SBSP3.SA,CPFE3.SA,SANB11.SA,RENT3.SA,YDUQ3.SA,QUAL3.SA,NATU3.SA,CESP6.SA,MULT3.SA,CSNA3.SA,BRPR3.SA,CSAN3.SA,CPLE6.SA,CYRE3.SA,GOAU4.SA,BRKM5.SA,ENBR3.SA,USIM5.SA,DXCO3.SA,BRAP4.SA,MRVE3.SA,HGTX3.SA,OIBR4.SA,ECOR3.SA,RUMO3.SA,ELET6.SA,LIGT3.SA,MRFG3.SA,ELET3.SA,POMO4.SA,EVEN3.SA,GFSA3.SA,GOLL4.SA,PDGR3.SA,^BVSP
17.054845809936523,12.72026252746582,17.338403701782227,15.319999694824219,5.444983959197998,21.16319465637207,47.90999984741211,,14.829999923706055,28.020000457763672,7.800000190734863,26.200000762939453,30.940000534057617,3.7100000381469727,23.170000076293945,,18.8700008392334,11.630000114440918,17.190000534057617,13.065174102783203,,10.293128967285156,10.14930534362793,,,12.590476036071777,10.489999771118164,,,15.979999542236328,27.215999603271484,,11.260000228881836,,19.600000381469727,18.793331146240234,12.329999923706055,10.204080581665039,23.549999237060547,22.549999237060547,,,16.299999237060547,8.949999809265137,722.4000244140625,8.220863342285156,3.0820000171661377,13.390000343322754,16.0,15.520000457763672,9.721966743469238,9.010000228881836,8.111936569213867,18.326692581176758,6.618259906768799,,251.0,13.399999618530273,,11.239999771118164,17.8700008392334,4.179999828338623,7.197265148162842,4.266698837280273,7.28000020980835,203.0347442626953,12.279999732971191,622.8494873046875,50454.0
17.365388870239258,12.869220733642578,17.488391876220703,15.779999732971191,5.52117919921875,21.730323791503906,48.790000915527344,,15.079999923706055,28.475000381469727,7.860000133514404,26.299999237060547,31.079999923706055,3.7666659355163574,23.110000610351562,,19.280000686645508,11.829999923706055,17.5,13.201675415039062,,10.452191352844238,10.110763549804688,,,12.65714168548584,10.90999984741211,,,16.079999923706055,26.95199966430664,,11.430000305175781,,20.350000381469727,18.44355583190918,12.579999923706055,10.445956230163574,23.600000381469727,22.649999618530273,,,16.486665725708008,9.15999984741211,728.0,8.605242729187012,3.135999917984009,13.369999885559082,16.239999771118164,15.800000190734863,9.988186836242676,9.029999732971191,8.089753150939941,18.583444595336914,6.827353000640869,,253.0,13.779999732971191,,11.600000381469727,18.350000381469727,4.380000114440918,7.4271769523620605,4.2766218185424805,7.349999904632568,213.5365447998047,12.489999771118164,640.9031372070312,51201.0
17.80615997314453,13.104418754577637,17.388399124145508,16.3799991607666,5.6501240730285645,22.037036895751953,49.029998779296875,,15.630000114440918,28.649999618530273,8.069999694824219,26.34000015258789,31.649999618530273,3.813333034515381,24.110000610351562,,19.479999542236328,11.932499885559082,17.75,13.579980850219727,,10.458749771118164,10.40625,,,13.171427726745605,11.180000305175781,,,16.170000076293945,27.104000091552734,,11.739999771118164,,20.899999618530273,18.481369018554688,12.699999809265137,10.539682388305664,23.399999618530273,22.979999542236328,,,16.633333206176758,9.369999885559082,728.4000244140625,8.53858757019043,3.242000102996826,13.5,16.920000076293945,16.190000534057617,10.29384708404541,9.34000015258789,8.13412094116211,18.919876098632812,6.681897163391113,,262.0,13.84000015258789,,11.979999542236328,18.600000381469727,4.429999828338623,7.667086124420166,4.227008819580078,7.420000076293945,217.03713989257812,12.5,627.3629150390625,52112.0
17.931379318237305,13.061299324035645,17.83835792541504,15.960000038146973,5.6852898597717285,22.563657760620117,48.97999954223633,,15.239999771118164,28.3799991607666,8.0,26.450000762939453,30.709999084472656,3.880000114440918,24.260000228881836,,18.93000030517578,11.71500015258789,17.8799991607666,13.517580032348633,,10.544020652770996,10.534722328186035,,,12.952380180358887,11.279999732971191,,,16.34000015258789,27.176000595092773,,11.600000381469727,,21.549999237060547,18.793331146240234,12.850000381469727,10.551775932312012,23.399999618530273,22.469999313354492,,,16.583332061767578,9.25,731.2000122070312,8.391944885253906,3.3369998931884766,13.720000267028809,16.440000534057617,16.049999237060547,10.451607704162598,9.369999885559082,7.365077018737793,18.804779052734375,6.690988063812256,,272.0,14.199999809265137,,12.050000190734863,19.420000076293945,4.400000095367432,7.896998882293701,4.1377058029174805,7.349999904632568,216.1619873046875,12.399999618530273,609.309326171875,51977.0
17.896318435668945,12.963299751281738,17.62837791442871,16.040000915527344,5.661846160888672,22.575231552124023,48.599998474121094,,15.220000267028809,28.184999465942383,8.010000228881836,26.389999389648438,30.290000915527344,3.853332996368408,23.850000381469727,,19.149999618530273,11.319999694824219,17.719999313354492,13.377178192138672,,10.37183952331543,10.663193702697754,,,12.895237922668457,11.109999656677246,,,16.299999237060547,26.464000701904297,,11.300000190734863,,21.360000610351562,18.509729385375977,12.800000190734863,10.47014331817627,23.110000610351562,22.489999771118164,,,16.600000381469727,9.149999618530273,720.4000244140625,8.276409149169922,3.255000114440918,13.510000228881836,16.489999771118164,15.729999542236328,10.451607704162598,9.5,8.174792289733887,18.69853973388672,6.454620838165283,,261.0,14.220000267028809,,12.25,19.329999923706055,4.239999771118164,7.916991233825684,3.9987900257110596,7.199999809265137,208.28564453125,12.319999694824219,613.8226928710938,51570.0
18.281993865966797,13.17105770111084,17.398399353027344,16.1299991607666,5.784928798675537,22.482637405395508,48.58000183105469,,15.289999961853027,28.049999237060547,7.800000190734863,26.709999084472656,30.790000915527344,3.866666078567505,23.68000030517578,,19.030000686645508,11.350000381469727,17.809999465942383,13.638481140136719,,10.330843925476074,10.515451431274414,,,12.876190185546875,11.109999656677246,,,16.100000381469727,26.0,,11.4399995803833,,21.559999465942383,18.528636932373047,12.859999656677246,10.61224365234375,22.950000762939453,22.059999465942383,,,16.66666603088379,8.960000038146973,732.7999877929688,8.35417366027832,3.1640000343322754,13.800000190734863,16.469999313354492,15.460000038146973,10.648807525634766,8.970000267028809,8.12598705291748,18.893314361572266,6.545530796051025,,264.0,14.09000015258789,,12.279999732971191,19.290000915527344,4.170000076293945,7.8770060539245605,4.03848123550415,7.179999828338623,209.16079711914062,13.09000015258789,627.3629150390625,51817.0
18.457300186157227,13.143617630004883,17.26841163635254,16.030000686645508,5.784928798675537,22.233795166015625,48.47999954223633,,15.119999885559082,27.985000610351562,7.800000190734863,26.350000381469727,30.31999969482422,3.75333309173584,23.31999969482422,,19.1299991607666,11.725000381469727,17.600000381469727,13.537079811096191,,10.270171165466309,10.239235877990723,,,12.885713577270508,11.579999923706055,,,16.0,25.503999710083008,,11.380000114440918,,21.309999465942383,18.339567184448242,12.800000190734863,10.418745040893555,22.8799991607666,21.5,,,16.486665725708008,8.800000190734863,716.0,8.243081092834473,3.130000114440918,13.4399995803833,16.399999618530273,15.350000381469727,10.22482681274414,9.0,7.971438884735107,18.627710342407227,6.454620838165283,,251.0,14.100000381469727,,12.130000114440918,17.200000762939453,4.170000076293945,7.657090187072754,3.988867998123169,7.150000095367432,204.78504943847656,12.880000114440918,600.282470703125,51399.0
18.422237396240234,13.049538612365723,17.22841453552246,16.559999465942383,5.749763011932373,22.0023136138916,48.630001068115234,,15.649999618530273,27.790000915527344,7.809999942779541,26.440000534057617,29.59000015258789,3.7066659927368164,23.450000762939453,,18.780000686645508,11.835000038146973,17.719999313354492,13.540980339050293,,10.24885368347168,10.419096946716309,,,12.84761905670166,11.899999618530273,,,16.25,25.799999237060547,,11.569999694824219,,21.06999969482422,18.339567184448242,12.739999771118164,10.188963890075684,22.68000030517578,21.270000457763672,,,16.303333282470703,8.649999618530273,709.2000122070312,8.280853271484375,3.1579999923706055,13.270000457763672,16.459999084472656,15.149999618530273,10.402308464050293,9.020000457763672,7.881962776184082,17.65382957458496,6.309165000915527,,237.0,14.149999618530273,,12.229999542236328,17.399999618530273,4.150000095367432,7.697074890136719,4.03848123550415,7.050000190734863,207.41049194335938,13.399999618530273,591.2556762695312,51384.0
18.4322566986084,13.151457786560059,17.15999984741211,16.690000534057617,5.767345905303955,22.34375,50.0,,15.75,28.0,7.739999771118164,26.5,29.780000686645508,3.8333330154418945,23.899999618530273,,19.290000915527344,11.8100004196167,17.459999084472656,13.673582077026367,,10.568617820739746,10.43836784362793,,,12.790475845336914,12.0,,,16.6200008392334,25.736000061035156,,11.75,,21.049999237060547,17.72509765625,14.75,10.249432563781738,23.200000762939453,21.700000762939453,,,16.53333282470703,8.789999961853027,720.4000244140625,8.451934814453125,3.1610000133514404,13.289999961853027,16.3799991607666,15.119999885559082,9.59378719329834,9.020000457763672,7.784354209899902,17.45905113220215,6.536439895629883,,211.0,13.3100004196167,,12.640000343322754,17.530000686645508,4.239999771118164,7.976967811584473,4.098015785217285,7.190000057220459,217.91229248046875,13.899999618530273,613.8226928710938,51839.0
18.4172306060791,13.022098541259766,16.31999969482422,16.559999465942383,5.732179164886475,22.870370864868164,50.400001525878906,,15.680000305175781,27.770000457763672,7.710000038146973,26.149999618530273,29.549999237060547,3.799999952316284,23.389999389648438,,19.280000686645508,11.875,17.450000762939453,13.404478073120117,,10.757197380065918,10.335590362548828,,,12.742856979370117,12.149999618530273,,,16.450000762939453,26.527999877929688,,11.699999809265137,,21.049999237060547,17.914165496826172,14.899999618530273,10.083144187927246,23.799999237060547,21.600000381469727,,,16.426666259765625,8.5600004196167,714.7999877929688,8.454156875610352,3.187000036239624,13.539999961853027,16.170000076293945,15.220000267028809,9.445886611938477,8.75,7.890097141265869,17.03408432006836,6.418257236480713,,215.0,13.300000190734863,,12.630000114440918,17.81999969482422,4.159999847412109,7.767047882080078,4.048402786254883,7.150000095367432,211.78623962402344,14.319999694824219,618.3361206054688,51626.0
18.75782585144043,13.249457359313965,16.09000015258789,17.700000762939453,5.720457077026367,22.685184478759766,50.540000915527344,,16.219999313354492,28.385000228881836,7.960000038146973,26.639999389648438,30.200000762939453,3.9533329010009766,23.850000381469727,,19.200000762939453,12.4975004196167,17.93000030517578,13.712581634521484,,11.098278999328613,10.34201431274414,,,13.380951881408691,12.569999694824219,,,17.280000686645508,26.760000228881836,,11.949999809265137,,21.850000381469727,18.245033264160156,14.859999656677246,10.204080581665039,24.06999969482422,22.209999084472656,,,16.5,8.949999809265137,718.0,8.620796203613281,3.388000011444092,13.729999542236328,16.950000762939453,15.5,9.850147247314453,8.989999771118164,8.378145217895508,17.70694923400879,6.409165859222412,,238.0,13.779999732971191,,10.850000381469727,18.68000030517578,4.53000020980835,7.5471320152282715,4.0682477951049805,7.519999980926514,224.9134979248047,15.1899995803833,654.4432983398438,52980.0
18.958175659179688,13.44937515258789,16.5,17.56999969482422,5.976587772369385,22.89930534362793,51.310001373291016,,16.399999618530273,28.670000076293945,7.829999923706055,27.049999237060547,30.110000610351562,3.9566659927368164,24.31999969482422,,19.329999923706055,12.789999961853027,18.030000686645508,13.9426851272583,,10.891661643981934,10.444790840148926,,,13.323808670043945,12.5,,,17.40999984741211,27.239999771118164,,12.180000305175781,,21.649999618530273,18.103233337402344,14.960000038146973,10.279666900634766,24.5,21.5,,,16.78333282470703,8.930000305175781,718.0,8.603021621704102,3.3529999256134033,13.65999984741211,16.899999618530273,15.720000267028809,9.781126976013184,8.800000190734863,8.256133079528809,17.6007080078125,6.518258094787598,,239.0,13.520000457763672,,11.029999732971191,18.799999237060547,4.650000095367432,7.717066764831543,4.048402786254883,7.420000076293945,218.78744506835938,14.630000114440918,663.4701538085938,53446.0
18.782869338989258,13.54737377166748,16.649999618530273,18.239999771118164,5.957246780395508,23.03819465637207,51.56999969482422,,17.049999237060547,29.200000762939453,8.0,28.0,29.81999969482422,3.9466660022735596,24.700000762939453,,19.389999389648438,12.850000381469727,17.760000228881836,14.020686149597168,,10.91133975982666,10.412672996520996,,,13.409523010253906,12.489999771118164,,,17.559999465942383,27.29599952697754,,12.300000190734863,,21.850000381469727,18.481369018554688,14.829999923706055,10.285714149475098,24.5,21.84000015258789,,,17.066665649414062,9.25,700.4000244140625,8.587469100952148,3.4679999351501465,13.399999618530273,17.049999237060547,15.850000381469727,9.840287208557129,8.800000190734863,8.24799919128418,17.556440353393555,6.445529937744141,,224.0,13.729999542236328,,10.979999542236328,18.959999084472656,4.610000133514404,7.77704381942749,3.988867998123169,7.21999979019165,217.03713989257812,14.9399995803833,695.06396484375,53780.0
18.913097381591797,13.708091735839844,16.299999237060547,18.579999923706055,5.976587772369385,22.511573791503906,51.650001525878906,,17.399999618530273,28.889999389648438,8.0,28.0,29.969999313354492,4.0,25.010000228881836,,19.360000610351562,13.515000343322754,17.8700008392334,14.157188415527344,,10.82442855834961,10.528298377990723,,,13.733332633972168,12.449999809265137,,,17.729999542236328,27.239999771118164,,12.3100004196167,,21.549999237060547,18.59480857849121,14.850000381469727,10.185940742492676,24.780000686645508,21.6200008392334,,,16.793333053588867,8.930000305175781,713.5999755859375,8.647459030151367,3.4100000858306885,13.5600004196167,17.700000762939453,16.100000381469727,10.37272834777832,8.739999771118164,8.060914039611816,17.52988052368164,6.518258094787598,,219.0,13.8100004196167,,10.6899995803833,19.15999984741211,4.650000095367432,7.527139186859131,4.048402786254883,7.380000114440918,212.66139221191406,14.75,722.1443481445312,54053.0
18.622589111328125,13.555213928222656,16.299999237060547,17.8799991607666,5.886326789855957,22.528934478759766,51.5,,16.81999969482422,28.5,8.0,28.200000762939453,29.469999313354492,3.9100000858306885,23.940000534057617,,19.290000915527344,13.507499694824219,17.850000381469727,13.950485229492188,,10.904780387878418,10.34201431274414,,,13.69523811340332,12.460000038146973,,,17.579999923706055,27.23200035095215,,12.140000343322754,,21.059999465942383,18.18831443786621,15.079999923706055,10.400604248046875,25.0,21.8799991607666,,,16.719999313354492,8.989999771118164,730.4000244140625,8.556363105773926,3.359999895095825,13.479999542236328,17.489999771118164,15.800000190734863,10.136087417602539,8.779999732971191,8.01210880279541,17.485612869262695,6.445529937744141,,222.0,13.880000114440918,,10.680000305175781,19.059999465942383,4.489999771118164,7.5171427726745605,4.157550811767578,7.429999828338623,211.78623962402344,13.9399995803833,704.0907592773438,53422.0
18.457300186157227,13.441534996032715,16.530000686645508,17.670000076293945,5.873432159423828,22.74305534362793,51.849998474121094,,16.65999984741211,28.31999969482422,7.789999961853027,28.25,29.219999313354492,3.8866660594940186,23.579999923706055,,18.959999084472656,13.5600004196167,17.899999618530273,13.782782554626465,,10.789993286132812,10.316319465637207,,,13.638094902038574,12.180000305175781,,,17.790000915527344,26.631999969482422,,11.960000038146973,,21.229999542236328,17.73455047607422,14.989999771118164,10.503400802612305,25.510000228881836,21.700000762939453,,,16.50666618347168,9.039999961853027,718.0,8.516368865966797,3.3239998817443848,13.460000038146973,17.43000030517578,15.390000343322754,9.909306526184082,8.619999885559082,7.947035789489746,17.33510398864746,6.454620838165283,,213.0,13.899999618530273,,10.109999656677246,19.059999465942383,4.690000057220459,6.947360038757324,4.117860794067383,7.400000095367432,208.28564453125,13.520000457763672,758.2515869140625,53100.0
18.81292152404785,13.684572219848633,16.68000030517578,18.030000686645508,5.963694095611572,22.638887405395508,52.150001525878906,,17.079999923706055,28.6299991607666,7.849999904632568,28.399999618530273,30.600000381469727,3.9666659832000732,23.770000457763672,,19.190000534057617,13.837499618530273,18.100000381469727,13.813983917236328,,11.119595527648926,10.444790840148926,,,13.942856788635254,12.25,,,17.729999542236328,26.920000076293945,,12.119999885559082,,21.860000610351562,18.065420150756836,15.029999732971191,10.81179141998291,26.139999389648438,22.219999313354492,,,16.40333366394043,9.34000015258789,718.0,8.643014907836914,3.4630000591278076,13.489999771118164,17.700000762939453,15.5,10.145947456359863,8.710000038146973,8.085315704345703,17.79548454284668,6.536439895629883,,212.0,13.949999809265137,,10.239999771118164,19.520000457763672,4.800000190734863,7.217257022857666,4.316311836242676,7.449999809265137,201.28445434570312,14.289999961853027,735.6845703125,54053.0
18.697721481323242,13.61793327331543,16.600000381469727,17.959999084472656,5.9250102043151855,22.482637405395508,51.900001525878906,,17.040000915527344,28.540000915527344,7.869999885559082,28.200000762939453,30.649999618530273,3.933332920074463,23.90999984741211,,19.040000915527344,13.987500190734863,18.020000457763672,13.810084342956543,,11.150753021240234,10.566840171813965,,,13.771428108215332,12.220000267028809,,,17.8799991607666,26.823999404907227,,12.050000190734863,,21.790000915527344,17.819631576538086,15.0,11.080876350402832,26.530000686645508,22.600000381469727,,,16.163333892822266,9.289999961853027,710.0,8.736332893371582,3.453000068664551,13.399999618530273,17.600000381469727,15.430000305175781,10.145947456359863,8.6899995803833,7.971438884735107,17.68924331665039,6.4000749588012695,,203.0,13.819999694824219,,10.359999656677246,19.670000076293945,4.800000190734863,7.3372111320495605,4.227008819580078,7.239999771118164,203.0347442626953,14.199999809265137,740.1979370117188,53907.0
