ITUB4.SA,BBDC4.SA,VALE3.SA,ABEV3.SA,PETR4.SA,B3SA3.SA,PETR3.SA,BBAS3.SA,ITSA4.SA,BRFS3.SA,UGPA3.SA,COGN3.SA,LREN3.SA,CIEL3.SA,VIVT4.SA,CCRO3.SA,BBSE3.SA,BBDC3.SA,RADL3.SA,EMBR3.SA,JBSS3.SA,LAME4.SA,HYPE3.SA,CPFE3.SA,WEGE3.SA,EQTL3.SA,BRML3.SA,PCAR4.SA,SBSP3.SA,BRKM5.SA,GGBR4.SA,SANB11.SA,RAIL3.SA,FIBR3.SA,YDUQ3.SA,RENT3.SA,KLBN11.SA,TIMS3.SA,QUAL3.SA,SUZB5.SA,EGIE3.SA,CMIG4.SA,MULT3.SA,CSNA3.SA,CSAN3.SA,NATU3.SA,BRAP4.SA,ELET3.SA,ELET6.SA,SMLS3.SA,ENBR3.SA,TAEE11.SA,USIM5.SA,MRVE3.SA,CYRE3.SA,GOAU4.SA,CPLE6.SA,MRFG3.SA,ECOR3.SA,^BVSP
24.573333740234375,16.780397415161133,18.770000457763672,19.649999618530273,17.420000076293945,5.943333148956299,18.790000915527344,28.049999237060547,7.115450859069824,54.27000045776367,36.70000076293945,16.579999923706055,22.145723342895508,27.274999618530273,,17.899999618530273,32.29999923706055,16.16465187072754,13.979999542236328,15.850000381469727,12.59000015258789,,28.40999984741211,24.389999389648438,6.87307596206665,10.562000274658203,,,31.639999389648438,27.75,9.54285717010498,25.309999465942383,6.860000133514404,,19.850000381469727,12.396068572998047,16.520000457763672,8.65999984741211,19.799999237060547,,32.487998962402344,5.74913215637207,21.989999771118164,10.609999656677246,10.944999694824219,,10.066400527954102,22.591415405273438,26.219999313354492,,15.4399995803833,20.520000457763672,3.6500000953674316,11.454680442810059,10.829999923706055,4.019999980926514,3.7200000286102295,5.960000038146973,9.25,63782.0
24.17333221435547,16.661388397216797,18.6200008392334,19.68000030517578,17.6200008392334,6.076665878295898,18.989999771118164,27.530000686645508,7.068535804748535,53.290000915527344,36.20500183105469,16.899999618530273,22.10472869873047,27.233333587646484,,17.68000030517578,32.33000183105469,16.05599021911621,13.75,15.630000114440918,12.5,,28.399999618530273,24.299999237060547,6.823075771331787,10.51200008392334,,,31.989999771118164,27.719999313354492,9.666666030883789,24.860000610351562,6.650000095367432,,20.0,12.61375617980957,16.25,8.65999984741211,20.0,,32.152000427246094,5.742708206176758,21.780000686645508,10.319999694824219,10.520000457763672,,9.986719131469727,21.99164390563965,25.610000610351562,,15.289999961853027,20.899999618530273,3.680000066757202,11.463770866394043,10.800000190734863,4.050000190734863,3.700000047683716,5.809999942779541,9.1899995803833,63506.0
24.246665954589844,16.904582977294922,19.100000381469727,19.649999618530273,17.739999771118164,6.199999809265137,18.959999084472656,28.100000381469727,7.099812984466553,53.7599983215332,36.20500183105469,16.5,22.137523651123047,27.5,,17.5,32.33000183105469,16.143953323364258,13.800000190734863,15.5,12.0600004196167,,28.270000457763672,24.25,6.900000095367432,10.720000267028809,,,32.11000061035156,28.200000762939453,9.742856979370117,24.969999313354492,6.849999904632568,,19.579999923706055,12.879817962646484,16.1200008392334,8.640000343322754,20.860000610351562,,32.391998291015625,5.684895038604736,21.643333435058594,10.1899995803833,10.619999885559082,,10.278883934020996,21.99164390563965,25.81999969482422,,15.5,21.399999618530273,3.7200000286102295,11.381952285766602,10.75,4.150000095367432,3.7179999351501465,5.809999942779541,9.100000381469727,63838.0
24.206666946411133,16.744178771972656,19.90999984741211,19.75,17.950000762939453,6.199999809265137,19.31999969482422,28.450000762939453,7.045077800750732,53.439998626708984,36.25,16.549999237060547,22.05553436279297,27.458332061767578,,17.639999389648438,32.04999923706055,16.004247665405273,13.793999671936035,15.65999984741211,11.979999542236328,,28.399999618530273,24.270000457763672,6.888461112976074,10.814000129699707,,,32.150001525878906,28.200000762939453,10.133333206176758,24.59000015258789,6.769999980926514,,19.56999969482422,12.335599899291992,16.190000534057617,8.770000457763672,21.0,,32.52799987792969,5.594964981079102,21.536666870117188,10.199999809265137,10.832500457763672,,10.69499683380127,22.541433334350586,26.34000015258789,,15.65999984741211,21.459999084472656,3.9600000381469727,11.345587730407715,10.670000076293945,4.429999828338623,3.690000057220459,5.920000076293945,9.149999618530273,64108.0
24.0,16.583772659301758,20.299999237060547,19.700000762939453,18.200000762939453,6.21999979019165,19.3799991607666,28.219999313354492,7.005982875823975,53.220001220703125,36.150001525878906,16.15999984741211,22.05553436279297,27.375,,17.459999084472656,31.809999465942383,15.843841552734375,14.0,15.5600004196167,12.039999961853027,,28.270000457763672,24.25,6.776923179626465,10.819999694824219,,,31.899999618530273,28.440000534057617,10.085714340209961,24.860000610351562,6.829999923706055,,19.100000381469727,11.797430038452148,16.350000381469727,8.609999656677246,20.690000534057617,,32.43199920654297,5.67847204208374,21.483333587646484,10.420000076293945,10.672499656677246,,10.774679183959961,22.921289443969727,26.260000228881836,,15.59000015258789,21.299999237060547,4.079999923706055,11.572863578796387,11.0600004196167,4.610000133514404,3.6559998989105225,5.980000019073486,9.369999885559082,64060.0
23.873332977294922,16.50615882873535,21.350000381469727,19.530000686645508,18.0,6.133333206176758,18.969999313354492,27.549999237060547,6.91215181350708,52.70000076293945,36.375,15.829999923706055,22.063732147216797,27.333332061767578,,17.450000762939453,31.639999389648438,15.781749725341797,13.960000038146973,15.65999984741211,11.789999961853027,,26.84000015258789,24.25,6.761538028717041,10.753999710083008,,,32.290000915527344,28.0,10.038095474243164,24.93000030517578,6.829999923706055,,18.530000686645508,12.278155326843262,16.15999984741211,8.600000381469727,20.290000915527344,,32.400001525878906,5.819790840148926,20.88666534423828,10.6899995803833,10.7475004196167,,11.412129402160645,23.271156311035156,26.420000076293945,,15.680000305175781,21.239999771118164,4.179999828338623,11.409225463867188,10.970000267028809,4.579999923706055,3.61899995803833,6.0,9.449999809265137,63866.0
24.020000457763672,16.438892364501953,21.770000457763672,19.540000915527344,18.100000381469727,6.150000095367432,19.209999084472656,27.34000015258789,6.927791118621826,52.5,36.375,15.729999542236328,21.932546615600586,27.149999618530273,,17.440000534057617,31.219999313354492,15.755878448486328,13.793999671936035,15.720000267028809,10.4399995803833,,26.270000457763672,24.200000762939453,6.7192301750183105,10.90999984741211,,,32.59000015258789,27.459999084472656,10.104761123657227,25.049999237060547,6.730000019073486,,18.600000381469727,12.09372615814209,16.25,8.729999542236328,20.309999465942383,,32.36000061035156,5.9225687980651855,20.92333221435547,10.569999694824219,10.307499885559082,,11.527223587036133,23.171194076538086,26.809999465942383,,15.489999771118164,21.100000381469727,4.110000133514404,11.50013542175293,10.850000381469727,4.550000190734863,3.625999927520752,5.75,9.510000228881836,63826.0
24.53333282470703,16.713132858276367,22.0,19.5,18.09000015258789,6.166666030883789,19.25,28.739999771118164,7.07635498046875,52.47999954223633,36.2599983215332,15.699999809265137,21.645578384399414,27.25,,17.270000457763672,31.450000762939453,15.988723754882812,13.748000144958496,15.880000114440918,10.0,,26.850000381469727,24.239999771118164,6.699999809265137,10.880000114440918,,,32.75,27.600000381469727,10.190476417541504,25.389999389648438,6.840000152587891,,18.450000762939453,11.821617126464844,16.600000381469727,8.720000267028809,20.3799991607666,,32.47999954223633,6.089582920074463,21.066665649414062,10.819999694824219,10.732500076293945,,11.642318725585938,23.451087951660156,27.010000228881836,,15.5,21.280000686645508,4.159999847412109,11.591046333312988,10.920000076293945,4.630000114440918,3.6110000610351562,5.639999866485596,9.550000190734863,64250.0
24.739999771118164,16.775224685668945,22.139999389648438,19.100000381469727,18.09000015258789,6.099999904632568,19.1299991607666,28.290000915527344,7.0919928550720215,54.09000015258789,36.29999923706055,15.579999923706055,21.727569580078125,27.108333587646484,,17.40999984741211,31.34000015258789,15.936980247497559,14.0,16.049999237060547,9.75,,26.920000076293945,24.190000534057617,6.646152973175049,11.097999572753906,,,32.869998931884766,27.6299991607666,10.447619438171387,25.559999465942383,6.849999904632568,,18.260000228881836,12.1239595413208,16.489999771118164,8.779999732971191,20.530000686645508,,32.400001525878906,6.2244791984558105,20.866666793823242,10.84000015258789,10.654999732971191,,11.509516716003418,23.900917053222656,27.549999237060547,,15.300000190734863,20.75,4.630000114440918,11.391042709350586,10.920000076293945,4.769999980926514,3.6419999599456787,5.639999866485596,9.420000076293945,64308.0
25.600000381469727,17.303007125854492,22.079999923706055,18.829999923706055,17.690000534057617,6.266665935516357,18.639999389648438,29.290000915527344,7.381302833557129,53.400001525878906,36.165000915527344,15.899999618530273,22.137523651123047,27.0,,17.350000381469727,32.13999938964844,16.418193817138672,14.17199993133545,17.149999618530273,9.710000038146973,,26.760000228881836,24.219999313354492,6.769229888916016,11.387999534606934,,,33.70000076293945,28.270000457763672,10.495238304138184,26.299999237060547,7.139999866485596,,18.510000228881836,11.98185920715332,16.450000762939453,8.859999656677246,20.540000915527344,,32.439998626708984,6.263020038604736,21.383333206176758,10.739999771118164,10.729999542236328,,11.491809844970703,23.690996170043945,27.350000381469727,,15.350000381469727,20.75,4.510000228881836,11.236495971679688,10.75,4.75,3.6549999713897705,5.690000057220459,9.470000267028809,64925.0
24.833332061767578,16.795921325683594,22.299999237060547,18.329999923706055,16.860000610351562,6.0833330154418945,17.93000030517578,27.940000534057617,7.217100143432617,52.22999954223633,35.18000030517578,15.510000228881836,21.481597900390625,27.066665649414062,,16.639999389648438,31.110000610351562,16.01459503173828,13.878000259399414,17.75,9.739999771118164,,26.0,24.100000381469727,6.557692050933838,11.140000343322754,,,32.75,28.639999389648438,10.05714225769043,25.559999465942383,6.900000095367432,,18.100000381469727,11.413454055786133,16.1200008392334,8.710000038146973,19.649999618530273,,31.440000534057617,5.9032979011535645,20.65333366394043,10.239999771118164,10.427499771118164,,11.403274536132812,23.261159896850586,26.75,,15.350000381469727,20.5,4.269999980926514,11.100131034851074,10.640000343322754,4.550000190734863,3.5810000896453857,5.630000114440918,9.149999618530273,63326.0
24.299999237060547,16.387147903442383,21.959999084472656,17.899999618530273,16.1299991607666,5.906665802001953,17.170000076293945,26.610000610351562,7.07635498046875,51.959999084472656,35.0,15.039999961853027,20.51410675048828,26.883333206176758,,16.15999984741211,29.799999237060547,15.678262710571289,13.399999618530273,17.020000457763672,9.449999809265137,,25.639999389648438,24.010000228881836,6.484614849090576,10.961999893188477,,,32.22999954223633,26.600000381469727,9.676190376281738,25.40999984741211,6.360000133514404,,17.420000076293945,11.374149322509766,15.770000457763672,8.630000114440918,19.239999771118164,,30.847999572753906,5.845486164093018,20.40333366394043,9.720000267028809,10.157500267028809,,11.217351913452148,22.771345138549805,26.1200008392334,,15.09000015258789,20.510000228881836,4.0,10.77285385131836,10.300000190734863,4.519999980926514,3.5360000133514404,5.380000114440918,9.100000381469727,61750.0
24.5,16.387147903442383,21.610000610351562,17.719999313354492,15.989999771118164,5.863333225250244,17.149999618530273,26.8799991607666,7.217100143432617,51.150001525878906,34.70000076293945,14.8100004196167,19.915573120117188,26.625,,16.649999618530273,29.549999237060547,15.595473289489746,13.407999992370605,17.329999923706055,9.109999656677246,,25.219999313354492,24.100000381469727,6.530768871307373,11.093999862670898,,,32.34000015258789,26.149999618530273,9.90476131439209,25.65999984741211,6.099999904632568,,17.239999771118164,11.534391403198242,15.390000343322754,8.579999923706055,19.690000534057617,,30.600000381469727,5.806943893432617,20.586666107177734,9.65999984741211,10.164999961853027,,11.102256774902344,22.711368560791016,26.0,,15.0,20.68000030517578,3.880000114440918,10.77285385131836,10.329999923706055,4.400000095367432,3.4719998836517334,5.389999866485596,9.039999961853027,61598.0
25.3799991607666,16.95632553100586,23.1299991607666,17.989999771118164,17.209999084472656,6.186666011810303,18.31999969482422,28.329999923706055,7.389122009277344,52.869998931884766,35.0,15.5,20.571500778198242,26.983333587646484,,17.149999618530273,30.780000686645508,16.11290740966797,13.668000221252441,17.68000030517578,9.699999809265137,,25.780000686645508,24.139999389648438,6.619229793548584,11.232000350952148,,,33.2400016784668,27.420000076293945,10.580951690673828,26.59000015258789,6.550000190734863,,18.100000381469727,12.05744457244873,15.899999618530273,8.8100004196167,20.770000457763672,,31.27199935913086,6.096006870269775,20.88666534423828,10.3100004196167,10.635000228881836,,11.907922744750977,23.091224670410156,26.68000030517578,,15.130000114440918,20.899999618530273,4.230000019073486,11.16376781463623,10.800000190734863,4.800000190734863,3.6489999294281006,5.619999885559082,9.399999618530273,64052.0
25.440000534057617,16.94597625732422,23.969999313354492,18.059999465942383,17.040000915527344,6.133333206176758,18.079999923706055,28.280000686645508,7.428217887878418,53.83000183105469,35.04999923706055,15.829999923706055,20.40751838684082,27.258333206176758,,17.200000762939453,30.5,16.231918334960938,13.399999618530273,17.280000686645508,9.430000305175781,,25.860000610351562,24.079999923706055,6.538461208343506,11.270000457763672,,,33.25,27.719999313354492,10.780952453613281,26.940000534057617,6.760000228881836,,18.010000228881836,11.715797424316406,15.699999809265137,8.75,20.190000534057617,,31.440000534057617,6.0253472328186035,20.91666603088379,10.550000190734863,10.8125,,12.306329727172852,23.251163482666016,27.049999237060547,,15.5,20.899999618530273,4.260000228881836,11.400134086608887,10.930000305175781,4.800000190734863,3.6489999294281006,5.650000095367432,9.390000343322754,64158.0
24.626665115356445,16.48028564453125,25.0,17.93000030517578,16.649999618530273,5.989999771118164,18.25,27.280000686645508,7.271834850311279,53.20000076293945,34.025001525878906,15.109999656677246,20.087753295898438,26.399999618530273,,16.709999084472656,30.18000030517578,15.890411376953125,13.416000366210938,17.479999542236328,9.119999885559082,,25.889999389648438,24.1299991607666,6.430768966674805,11.20199966430664,,,32.43000030517578,27.360000610351562,11.466666221618652,26.31999969482422,6.71999979019165,,17.579999923706055,11.428570747375488,15.40999984741211,8.699999809265137,19.59000015258789,,30.920000076293945,5.81336784362793,20.773332595825195,10.84000015258789,10.550000190734863,,12.757857322692871,23.501068115234375,26.809999465942383,,15.050000190734863,20.299999237060547,4.28000020980835,11.318314552307129,10.880000114440918,4.980000019073486,3.5139999389648438,5.590000152587891,9.210000038146973,63258.0
23.399999618530273,15.010771751403809,26.8700008392334,18.049999237060547,15.5,5.786665916442871,17.34000015258789,25.530000686645508,6.896513938903809,50.619998931884766,33.20000076293945,13.800000190734863,19.103864669799805,25.366666793823242,,15.449999809265137,28.700000762939453,14.896937370300293,13.092000007629395,18.260000228881836,9.25,,24.920000076293945,23.84000015258789,6.3461527824401855,10.748000144958496,,,30.25,28.350000381469727,11.90476131439209,25.1200008392334,6.099999904632568,,16.299999237060547,10.917611122131348,16.299999237060547,8.210000038146973,18.0,,29.615999221801758,5.299479007720947,20.053333282470703,11.25,10.175000190734863,,13.545816421508789,22.181570053100586,25.299999237060547,,14.260000228881836,19.510000228881836,4.25,11.145586013793945,10.0,5.119999885559082,3.253000020980835,5.260000228881836,8.399999618530273,61201.0
23.100000381469727,15.036643981933594,25.979999542236328,17.450000762939453,14.010000228881836,5.666666030883789,16.329999923706055,23.760000228881836,6.7088541984558105,48.880001068115234,32.70000076293945,13.869999885559082,18.67751121520996,24.858333587646484,,14.180000305175781,28.100000381469727,14.420896530151367,12.791999816894531,17.530000686645508,9.100000381469727,,24.280000686645508,23.639999389648438,6.257691860198975,10.489999771118164,,,27.110000610351562,28.1299991607666,11.51428508758545,24.8700008392334,5.510000228881836,,16.0,10.636431694030762,17.0,7.920000076293945,18.06999969482422,,28.1200008392334,5.087500095367432,19.170000076293945,10.420000076293945,9.25,,12.660469055175781,22.091604232788086,25.399999618530273,,13.850000381469727,18.65999984741211,3.9200000762939453,10.563760757446289,9.220000267028809,4.860000133514404,2.8510000705718994,5.78000020980835,8.149999618530273,59184.0
22.959999084472656,15.145304679870605,26.459999084472656,17.299999237060547,14.0,5.5833330154418945,16.270000457763672,24.420000076293945,6.701035022735596,50.31999969482422,32.810001373291016,14.5,19.046470642089844,24.841665267944336,,14.59000015258789,28.100000381469727,14.374327659606934,12.949999809265137,17.700000762939453,9.289999961853027,,24.600000381469727,23.600000381469727,6.261538028717041,10.539999961853027,,,27.5,27.670000076293945,12.714284896850586,25.299999237060547,5.25,,16.700000762939453,10.566892623901367,16.920000076293945,8.109999656677246,17.260000228881836,,28.31999969482422,5.260937213897705,19.333332061767578,10.960000038146973,9.5,,13.31562614440918,22.131589889526367,25.200000762939453,,13.770000457763672,18.649999618530273,4.21999979019165,10.581942558288574,9.0,5.21999979019165,2.7769999504089355,5.940000057220459,7.5,59657.0
24.093332290649414,15.372977256774902,25.149999618530273,17.829999923706055,14.739999771118164,5.586666107177734,16.950000762939453,26.0,6.919971942901611,52.34000015258789,34.22999954223633,14.760000228881836,19.267845153808594,25.125,,15.180000305175781,29.06999969482422,14.669265747070312,13.038000106811523,17.760000228881836,9.550000190734863,,25.350000381469727,23.950000762939453,6.376923084259033,10.402000427246094,,,29.239999771118164,27.239999771118164,12.0,26.65999984741211,5.460000038146973,,16.65999984741211,10.615267753601074,16.65999984741211,8.449999809265137,18.190000534057617,,28.8799991607666,5.254512786865234,19.306665420532227,10.5,9.25,,12.57193374633789,22.891300201416016,26.3799991607666,,14.350000381469727,18.579999923706055,3.9600000381469727,10.636488914489746,9.149999618530273,4.900000095367432,2.9140000343322754,5.760000228881836,8.09000015258789,60759.0
23.373332977294922,14.891762733459473,24.739999771118164,17.6200008392334,14.289999961853027,5.486666202545166,16.459999084472656,25.520000457763672,6.755768775939941,53.0,34.0,14.229999542236328,18.72670555114746,24.716665267944336,,14.979999542236328,28.649999618530273,14.420896530151367,12.789999961853027,17.93000030517578,10.199999809265137,,25.079999923706055,23.8799991607666,6.238461017608643,10.369999885559082,,,28.450000762939453,27.239999771118164,12.199999809265137,26.290000915527344,5.789999961853027,,16.1299991607666,10.176870346069336,16.579999923706055,8.279999732971191,18.270000457763672,,28.719999313354492,5.1453118324279785,19.143333435058594,10.569999694824219,8.875,,12.217795372009277,22.231552124023438,25.25,,14.09000015258789,18.899999618530273,3.940000057220459,10.491032600402832,9.170000076293945,4.949999809265137,2.7850000858306885,5.849999904632568,7.889999866485596,59770.0
