ITUB4.SA,ABEV3.SA,BBDC4.SA,PETR4.SA,BRFS3.SA,PETR3.SA,B3SA3.SA,CIEL3.SA,ITSA4.SA,UGPA3.SA,VALE5.SA,VALE3.SA,COGN3.SA,VIVT4.SA,BBAS3.SA,BBSE3.SA,BBDC3.SA,JBSS3.SA,LREN3.SA,CCRO3.SA,EMBR3.SA,RADL3.SA,CTIP3.SA,SBSP3.SA,EQTL3.SA,HYPE3.SA,LAME4.SA,KLBN11.SA,WEGE3.SA,EGIE3.SA,BRML3.SA,PCAR4.SA,SANB11.SA,CPFE3.SA,TIMS3.SA,CMIG4.SA,FIBR3.SA,GGBR4.SA,CSNA3.SA,RENT3.SA,CSAN3.SA,BRKM5.SA,MULT3.SA,SUZB5.SA,NATU3.SA,YDUQ3.SA,ENBR3.SA,QUAL3.SA,RUMO3.SA,MRVE3.SA,CPLE6.SA,SMLS3.SA,CYRE3.SA,CESP6.SA,MRFG3.SA,BRAP4.SA,ECOR3.SA,GOAU4.SA,USIM5.SA,^BVSP
18.903030395507812,19.700000762939453,13.556781768798828,11.40999984741211,69.0,12.619999885559082,3.9066660404205322,31.52777671813965,6.255341053009033,33.64500045776367,,17.450000762939453,11.279999732971191,,22.600000381469727,33.060001373291016,13.057374000549316,15.8100004196167,18.62995719909668,15.5,24.239999771118164,8.39799976348877,,18.530000686645508,7.400000095367432,21.350000381469727,,19.959999084472656,7.550000190734863,29.200000762939453,,,17.06999969482422,18.964447021484375,9.369999885559082,6.712673187255859,,5.961904048919678,4.489999771118164,9.070294380187988,5.5625,12.930000305175781,15.833333015441895,,,18.079999923706055,12.127808570861816,21.329999923706055,,7.181902885437012,3.5439999103546143,,9.40999984741211,,5.519999980926514,8.587869644165039,7.139999866485596,4.400000095367432,4.0,52342.0
18.787878036499023,19.739999771118164,13.293360710144043,10.789999961853027,68.69999694824219,11.859999656677246,3.819999933242798,31.5,6.269557952880859,33.5,,17.309999465942383,11.029999732971191,,22.030000686645508,32.61000061035156,12.96377182006836,15.09000015258789,18.43153953552246,15.369999885559082,24.059999465942383,8.329999923706055,,18.600000381469727,7.406000137329102,21.309999465942383,,19.700000762939453,7.538461208343506,28.6560001373291,,,17.389999389648438,18.954692840576172,9.170000076293945,6.686978816986084,,5.800000190734863,4.309999942779541,8.891912460327148,5.449999809265137,12.260000228881836,15.553333282470703,,,17.600000381469727,12.34472942352295,21.809999465942383,,7.100082874298096,3.5380001068115234,,9.25,,5.349999904632568,8.57901668548584,7.190000057220459,4.010000228881836,3.950000047683716,51600.0
18.63030242919922,19.6200008392334,13.124017715454102,10.729999542236328,68.94999694824219,11.850000381469727,3.75333309173584,31.80555534362793,6.262450218200684,33.54999923706055,,17.549999237060547,10.640000343322754,,22.0,32.849998474121094,12.912291526794434,14.90999984741211,18.29215431213379,15.75,24.100000381469727,8.680000305175781,,18.600000381469727,7.369999885559082,21.15999984741211,,20.079999923706055,7.611537933349609,29.600000381469727,,,16.559999465942383,18.85713768005371,9.34000015258789,6.378644943237305,,5.885714054107666,4.059999942779541,8.916098594665527,5.315000057220459,12.329999923706055,15.763333320617676,,,17.31999969482422,12.246129035949707,22.049999237060547,,7.118265151977539,3.4719998836517334,,9.199999809265137,,5.360000133514404,8.51704216003418,7.119999885559082,3.9000000953674316,3.8399999141693115,51474.0
18.339393615722656,19.530000686645508,12.959380149841309,10.359999656677246,68.55000305175781,11.380000114440918,3.7066659927368164,31.78472137451172,6.170041084289551,34.18000030517578,,17.290000915527344,10.5,,20.940000534057617,32.20000076293945,12.879530906677246,15.050000190734863,18.20032501220703,15.75,23.770000457763672,8.75,,18.989999771118164,7.320000171661377,21.34000015258789,,20.450000762939453,7.65384578704834,29.54400062561035,,,16.399999618530273,18.69129753112793,9.0600004196167,6.404339790344238,,5.571427822113037,3.9200000762939453,9.17913818359375,5.302499771118164,12.5600004196167,15.223333358764648,,,17.700000762939453,12.67996883392334,21.75,,7.254631042480469,3.4800000190734863,,9.199999809265137,,5.289999961853027,8.277998924255371,6.980000019073486,3.569999933242798,3.740000009536743,50916.0
17.575756072998047,19.190000534057617,12.460762023925781,10.119999885559082,68.0,11.289999961853027,3.5666658878326416,30.66666603088379,5.850165843963623,33.45000076293945,,17.31999969482422,9.84000015258789,,20.610000610351562,30.389999389648438,12.299202919006348,15.25,17.749374389648438,15.050000190734863,23.700000762939453,8.329999923706055,,18.700000762939453,7.159999847412109,20.219999313354492,,20.8799991607666,7.607691764831543,28.6560001373291,,,15.619999885559082,18.340103149414062,9.109999656677246,6.179513931274414,,5.723808765411377,4.019999980926514,8.492818832397461,5.177499771118164,12.569999694824219,14.936665534973145,,,16.299999237060547,12.512349128723145,20.549999237060547,,6.936445236206055,3.4010000228881836,,9.010000228881836,,5.21999979019165,8.51704216003418,6.579999923706055,3.700000047683716,3.869999885559082,49807.0
17.49696922302246,18.959999084472656,12.57365608215332,10.029999732971191,67.3499984741211,11.09000015258789,3.490000009536743,30.47222137451172,5.686674118041992,33.8650016784668,,16.790000915527344,10.100000381469727,,20.40999984741211,30.43000030517578,12.317923545837402,14.789999961853027,17.546037673950195,14.460000038146973,23.799999237060547,8.369999885559082,,18.299999237060547,7.119999885559082,20.100000381469727,,21.15999984741211,7.669229984283447,27.983999252319336,,,16.0,18.15475082397461,8.949999809265137,5.826214790344238,,5.561903953552246,3.9600000381469727,8.526077270507812,5.162499904632568,12.050000190734863,14.949999809265137,,,17.200000762939453,12.492629051208496,19.950000762939453,,6.836443901062012,3.325000047683716,,8.920000076293945,,4.989999771118164,8.233731269836426,6.460000038146973,3.640000104904175,3.8399999141693115,49246.0
17.46060562133789,18.68000030517578,12.747701644897461,9.5,67.23999786376953,10.420000076293945,3.4666659832000732,30.25694465637207,5.686674118041992,33.29999923706055,,16.760000228881836,9.979999542236328,,21.030000686645508,30.34000015258789,12.3600435256958,14.359999656677246,17.282026290893555,14.550000190734863,23.479999542236328,8.229999542236328,,17.65999984741211,7.0,19.979999542236328,,20.770000457763672,7.557692050933838,27.97599983215332,,,15.789999961853027,18.203527450561523,9.130000114440918,5.935416221618652,,5.35237979888916,3.799999952316284,8.486771583557129,5.224999904632568,10.829999923706055,14.863332748413086,,,17.200000762939453,12.354589462280273,19.56999969482422,,6.790988922119141,3.390000104904175,,8.9399995803833,,4.920000076293945,8.3134126663208,6.900000095367432,3.4200000762939453,3.740000009536743,48736.0
17.781818389892578,18.790000915527344,12.879412651062012,10.020000457763672,68.19999694824219,10.979999542236328,3.433332920074463,30.79861068725586,5.7435407638549805,33.2400016784668,,18.09000015258789,9.75,,21.0,30.959999084472656,12.584687232971191,14.550000190734863,17.677223205566406,14.40999984741211,23.969999313354492,8.192000389099121,,18.079999923706055,7.059999942779541,20.010000228881836,,20.829999923706055,7.307692050933838,27.624000549316406,,,16.229999542236328,18.53521156311035,8.8100004196167,5.961111068725586,,5.69523811340332,4.199999809265137,8.359787940979004,5.162499904632568,12.180000305175781,15.0,,,16.299999237060547,12.482769012451172,19.600000381469727,,6.7455339431762695,3.384000062942505,,8.949999809265137,,5.21999979019165,8.67640495300293,6.650000095367432,3.569999933242798,4.050000190734863,49602.0
17.95757484436035,18.610000610351562,12.987604141235352,10.699999809265137,68.9800033569336,11.800000190734863,3.4066660404205322,31.270832061767578,5.864383220672607,33.92499923706055,,18.350000381469727,9.680000305175781,,21.93000030517578,31.489999771118164,12.912291526794434,14.350000381469727,17.677223205566406,14.479999542236328,23.799999237060547,8.39799976348877,,17.600000381469727,7.199999809265137,19.8700008392334,,20.65999984741211,7.0346150398254395,28.128000259399414,,,16.100000381469727,17.725513458251953,8.880000114440918,5.768402099609375,,5.67618989944458,4.150000095367432,8.405138969421387,5.122499942779541,11.720000267028809,15.183333396911621,,,15.949999809265137,12.472908973693848,20.1299991607666,,6.87280797958374,3.322999954223633,,9.029999732971191,,5.130000114440918,8.782647132873535,6.619999885559082,3.5399999618530273,3.930000066757202,50245.0
17.733333587646484,18.889999389648438,12.6536226272583,10.420000076293945,69.08999633789062,11.520000457763672,3.423332929611206,30.30555534362793,5.786190986633301,34.5099983215332,,17.450000762939453,9.359999656677246,,21.549999237060547,31.979999542236328,12.74380874633789,15.029999732971191,18.129812240600586,14.770000457763672,22.5,8.489999771118164,,17.25,7.196000099182129,20.389999389648438,,20.739999771118164,7.026923179626465,28.479999542236328,,,15.609999656677246,18.43765640258789,9.039999961853027,5.928993225097656,,5.52380895614624,4.139999866485596,8.329553604125977,5.127500057220459,11.470000267028809,15.023332595825195,,,15.029999732971191,13.005350112915039,20.030000686645508,,6.7455339431762695,3.424999952316284,,8.970000267028809,,5.340000152587891,8.38424015045166,6.840000152587891,3.3399999141693115,3.8499999046325684,49897.0
18.230302810668945,19.469999313354492,12.926451683044434,10.489999771118164,71.87000274658203,11.579999923706055,3.486665964126587,30.24305534362793,5.971007823944092,35.13999938964844,,17.8700008392334,9.550000190734863,,22.049999237060547,32.209999084472656,12.945052146911621,15.40999984741211,17.8559627532959,15.220000267028809,23.899999618530273,8.661999702453613,,17.469999313354492,7.0,20.260000228881836,,21.219999313354492,7.196153163909912,29.0,,,15.949999809265137,18.808361053466797,9.390000343322754,6.063889026641846,,5.609522819519043,4.349999904632568,8.43537425994873,5.199999809265137,12.539999961853027,15.666666030883789,,,14.229999542236328,12.867308616638184,20.399999618530273,,7.018263816833496,3.5980000495910645,,9.300000190734863,,5.300000190734863,8.702964782714844,6.96999979019165,3.5399999618530273,3.930000066757202,50865.0
18.133333206176758,19.600000381469727,12.376090049743652,10.029999732971191,71.5999984741211,10.979999542236328,3.430000066757202,30.54166603088379,5.992332935333252,34.69499969482422,,17.59000015258789,9.180000305175781,,22.239999771118164,32.02000045776367,12.823369979858398,14.899999618530273,17.08197021484375,14.90999984741211,24.0,8.399999618530273,,17.59000015258789,7.00600004196167,20.329999923706055,,21.350000381469727,7.2192301750183105,28.775999069213867,,,16.350000381469727,18.9351806640625,9.390000343322754,6.089582920074463,,5.609522819519043,4.349999904632568,8.232804298400879,5.097499847412109,11.5600004196167,15.483332633972168,,,13.199999809265137,12.956049919128418,20.6299991607666,,6.972808837890625,3.5,,9.279999732971191,,5.150000095367432,8.57901668548584,6.900000095367432,3.5799999237060547,3.990000009536743,50138.0
17.69696807861328,19.729999542236328,12.253787994384766,10.15999984741211,71.94999694824219,11.109999656677246,3.4200000762939453,30.375,5.828841209411621,35.244998931884766,,18.100000381469727,9.050000190734863,,21.450000762939453,31.459999084472656,12.68764877319336,14.989999771118164,17.275468826293945,14.920000076293945,24.270000457763672,8.329999923706055,,17.690000534057617,7.007999897003174,19.530000686645508,,21.299999237060547,7.330769062042236,28.799999237060547,,,16.0,18.681541442871094,9.09000015258789,6.166666030883789,,5.771428108215332,4.369999885559082,8.37490463256836,5.0625,11.949999809265137,14.983332633972168,,,12.949999809265137,12.98563003540039,20.549999237060547,,6.87280797958374,3.484999895095825,,9.1899995803833,,5.389999866485596,8.853473663330078,6.670000076293945,3.9600000381469727,4.170000076293945,50058.0
17.66666603088379,19.950000762939453,12.202043533325195,10.010000228881836,72.06999969482422,10.989999771118164,3.4100000858306885,30.61111068725586,5.807516098022461,35.21500015258789,,19.010000228881836,9.170000076293945,,21.700000762939453,30.809999465942383,12.748489379882812,15.3100004196167,17.234472274780273,14.569999694824219,24.68000030517578,8.418000221252441,,17.25,7.064000129699707,19.420000076293945,,21.479999542236328,7.180768966674805,28.31999969482422,,,16.149999618530273,18.379125595092773,9.399999618530273,5.993228912353516,,5.942856788635254,4.360000133514404,8.37490463256836,5.002500057220459,12.670000076293945,14.859999656677246,,,12.930000305175781,12.818009376525879,20.040000915527344,,6.718260765075684,3.380000114440918,,9.039999961853027,,5.28000020980835,9.136786460876465,6.579999923706055,4.139999866485596,4.170000076293945,50287.0
17.600000381469727,19.8799991607666,12.253787994384766,10.34000015258789,71.75,11.460000038146973,3.3933329582214355,29.22916603088379,5.686674118041992,34.994998931884766,,19.579999923706055,8.949999809265137,,21.100000381469727,30.0,12.701688766479492,15.210000038146973,16.962263107299805,13.800000190734863,24.959999084472656,8.248000144958496,,16.850000381469727,6.874000072479248,18.56999969482422,,21.040000915527344,7.103846073150635,28.079999923706055,,,16.3799991607666,17.862089157104492,9.300000190734863,5.74913215637207,,5.904760837554932,4.21999979019165,7.978835105895996,5.112500190734863,13.5,14.65999984741211,,,12.930000305175781,12.739129066467285,19.200000762939453,,6.645533084869385,3.3580000400543213,,8.800000190734863,,5.190000057220459,9.296148300170898,6.480000019073486,3.9000000953674316,4.070000171661377,50011.0
17.084848403930664,19.3799991607666,11.910399436950684,9.6899995803833,70.75,10.609999656677246,3.356666088104248,28.50694465637207,5.508965015411377,33.130001068115234,,18.420000076293945,8.770000457763672,,20.479999542236328,30.1200008392334,12.378764152526855,14.760000228881836,16.60970115661621,13.649999618530273,24.5,8.204000473022461,,16.649999618530273,6.754000186920166,18.3700008392334,,20.530000686645508,7.0,27.84000015258789,,,15.399999618530273,17.37432098388672,9.010000228881836,5.684895038604736,,5.723808765411377,4.019999980926514,7.960694789886475,5.0,13.079999923706055,14.449999809265137,,,12.720000267028809,12.305289268493652,18.700000762939453,,6.481894016265869,3.2929999828338623,,8.399999618530273,,5.28000020980835,8.71181869506836,6.320000171661377,3.740000009536743,3.950000047683716,48577.0
17.30908966064453,19.540000915527344,12.065629959106445,9.989999771118164,70.9000015258789,11.010000228881836,3.450000047683716,29.520832061767578,5.58004903793335,33.349998474121094,,19.350000381469727,8.819999694824219,,21.020000457763672,31.8799991607666,12.472366333007812,14.8100004196167,16.506393432617188,14.329999923706055,24.850000381469727,8.460000038146973,,16.649999618530273,6.599999904632568,18.540000915527344,,20.709999084472656,7.115384101867676,27.97599983215332,,,15.539999961853027,17.764535903930664,9.210000038146973,5.665625095367432,,5.742856979370117,4.0,8.108842849731445,5.097499847412109,13.399999618530273,14.770000457763672,,,12.3100004196167,12.13766860961914,18.860000610351562,,6.454620838165283,3.240000009536743,,8.399999618530273,,5.579999923706055,9.039397239685059,6.559999942779541,3.740000009536743,3.9200000762939453,49353.0
17.27272605895996,19.729999542236328,12.267900466918945,9.979999542236328,71.75,10.970000267028809,3.5333330631256104,29.27777671813965,5.508965015411377,33.625,,18.600000381469727,8.960000038146973,,21.280000686645508,32.88999938964844,12.477046012878418,15.140000343322754,16.39816665649414,14.699999809265137,24.290000915527344,8.350000381469727,,16.5,6.670000076293945,18.549999237060547,,21.049999237060547,7.119229793548584,27.920000076293945,,,15.59000015258789,18.03768539428711,9.15999984741211,5.78125,,5.685713768005371,3.9100000858306885,8.13302993774414,5.162499904632568,13.390000343322754,15.103333473205566,,,12.239999771118164,12.522209167480469,19.18000030517578,,6.4273481369018555,3.255000114440918,,8.289999961853027,,5.78000020980835,8.6321382522583,6.610000133514404,3.549999952316284,3.7899999618530273,49072.0
16.7757568359375,18.899999618530273,11.7081298828125,9.819999694824219,70.69999694824219,11.029999732971191,3.4966659545898438,28.75694465637207,5.487639904022217,33.88999938964844,,18.920000076293945,9.1899995803833,,20.34000015258789,31.059999465942383,12.144761085510254,15.199999809265137,16.029207229614258,14.460000038146973,24.049999237060547,8.100000381469727,,16.06999969482422,6.590000152587891,18.170000076293945,,20.049999237060547,6.888461112976074,27.760000228881836,,,15.4399995803833,17.706003189086914,8.829999923706055,6.057465076446533,,5.533332824707031,3.9800000190734863,8.036280632019043,5.125,13.729999542236328,14.899999618530273,,,12.460000038146973,12.226408958435059,18.68000030517578,,6.281891822814941,3.2109999656677246,,8.079999923706055,,6.019999980926514,8.649845123291016,6.5,3.5399999618530273,3.6600000858306885,48388.0
16.18181800842285,18.65999984741211,11.430597305297852,9.5,71.5,10.579999923706055,3.5666658878326416,28.46527671813965,5.388123989105225,32.915000915527344,,18.479999542236328,9.899999618530273,,19.450000762939453,30.489999771118164,11.976279258728027,15.729999542236328,16.07020378112793,14.479999542236328,24.0,8.105999946594238,,15.470000267028809,6.702000141143799,17.959999084472656,,20.450000762939453,6.865384101867676,27.823999404907227,,,14.59000015258789,17.01337242126465,8.550000190734863,5.954687118530273,,5.409523010253906,3.619999885559082,7.767195224761963,5.050000190734863,13.479999542236328,14.50333309173584,,,13.109999656677246,11.989768981933594,19.729999542236328,,6.190981864929199,3.174999952316284,,8.130000114440918,,6.090000152587891,8.428507804870605,6.429999828338623,3.4200000762939453,3.559999942779541,48010.0
16.16363525390625,18.559999465942383,11.369444847106934,9.300000190734863,71.0,10.350000381469727,3.5266659259796143,27.84722137451172,5.373907089233398,32.685001373291016,,18.200000762939453,9.720000267028809,,19.299999237060547,30.170000076293945,11.887357711791992,15.029999732971191,16.186630249023438,14.029999732971191,23.649999618530273,8.079999923706055,,15.75,6.840000152587891,17.8700008392334,,20.649999618530273,6.696153163909912,27.832000732421875,,,14.470000267028809,16.584135055541992,8.5,5.78125,,5.3333330154418945,3.4600000381469727,7.52834415435791,5.050000190734863,13.5600004196167,14.733332633972168,,,13.100000381469727,11.940468788146973,19.5,,6.209164142608643,3.200000047683716,,8.100000381469727,,6.320000171661377,8.242585182189941,6.269999980926514,3.369999885559082,3.4700000286102295,47508.0
15.993939399719238,18.59000015258789,11.176583290100098,9.149999618530273,70.5999984741211,10.199999809265137,3.483333110809326,28.46527671813965,5.338365077972412,32.560001373291016,,18.010000228881836,9.920000076293945,,18.979999542236328,30.280000686645508,11.672075271606445,14.239999771118164,16.501474380493164,14.289999961853027,23.450000762939453,8.142000198364258,,15.329999923706055,7.0980000495910645,18.0,,20.8700008392334,6.584615230560303,27.799999237060547,,,14.319999694824219,16.506092071533203,8.850000381469727,5.871180057525635,,5.457141876220703,3.4200000762939453,7.649281024932861,4.875,13.5,14.886666297912598,,,13.770000457763672,11.930608749389648,19.899999618530273,,6.390984058380127,3.1630001068115234,,8.149999618530273,,6.210000038146973,8.056661605834961,6.019999980926514,3.299999952316284,3.5,47217.0
16.26060676574707,18.68000030517578,11.402373313903809,8.989999771118164,70.7699966430664,10.020000457763672,3.5766661167144775,28.40277671813965,5.295714855194092,31.959999084472656,,17.420000076293945,9.979999542236328,,19.6200008392334,31.200000762939453,11.938838958740234,14.859999656677246,17.070491790771484,14.029999732971191,23.040000915527344,8.140000343322754,,15.399999618530273,7.139999866485596,17.649999618530273,,20.68000030517578,6.730769157409668,27.92799949645996,,,14.460000038146973,16.584135055541992,9.079999923706055,5.9739580154418945,,5.35237979888916,3.2799999713897705,7.479969024658203,4.775000095367432,12.899999618530273,14.566665649414062,,,13.050000190734863,11.80242919921875,19.25,,6.1364359855651855,3.2200000286102295,,8.100000381469727,,6.300000190734863,7.879591941833496,5.96999979019165,3.180000066757202,3.359999895095825,47451.0
