ITUB4.SA,BBDC4.SA,ABEV3.SA,PETR4.SA,VALE5.SA,VALE3.SA,BBAS3.SA,PETR3.SA,B3SA3.SA,ITSA4.SA,BRFS3.SA,UGPA3.SA,CIEL3.SA,CCRO3.SA,BBSE3.SA,VIVT4.SA,COGN3.SA,BBDC3.SA,LREN3.SA,JBSS3.SA,EMBR3.SA,RADL3.SA,HYPE3.SA,EQTL3.SA,SBSP3.SA,LAME4.SA,SANB11.SA,WEGE3.SA,GGBR4.SA,PCAR4.SA,CMIG4.SA,BRKM5.SA,BRML3.SA,CPFE3.SA,TIMS3.SA,EGIE3.SA,KLBN11.SA,FIBR3.SA,RAIL3.SA,RENT3.SA,CSAN3.SA,MULT3.SA,CSNA3.SA,SUZB5.SA,NATU3.SA,YDUQ3.SA,BRAP4.SA,QUAL3.SA,ELET3.SA,MRVE3.SA,SMLS3.SA,CPLE6.SA,ENBR3.SA,CYRE3.SA,GOAU4.SA,USIM5.SA,MRFG3.SA,ECOR3.SA,^BVSP
19.96363639831543,13.56148624420166,18.989999771118164,9.6899995803833,,18.600000381469727,22.700000762939453,11.949999809265137,5.699999809265137,6.1273908615112305,49.29999923706055,36.45000076293945,27.458332061767578,14.930000305175781,33.25,,12.149999618530273,14.963262557983398,17.833005905151367,9.649999618530273,22.299999237060547,11.208000183105469,28.940000534057617,8.055999755859375,24.969999313354492,,17.0,5.5,7.476190090179443,,5.010416030883789,24.649999618530273,,19.03273582458496,7.420000076293945,30.08799934387207,16.299999237060547,,3.75,10.0256986618042,7.945000171661377,18.809999465942383,11.920000076293945,,,12.079999923706055,7.011951923370361,15.5,6.897377967834473,10.81830883026123,,2.8489999771118164,11.891168594360352,10.619999885559082,2.8499999046325684,2.0999999046325684,6.460000038146973,7.0,53228.0
19.818180084228516,13.48434066772461,18.959999084472656,9.239999771118164,,19.049999237060547,22.079999923706055,11.770000457763672,5.489999771118164,6.077632904052734,49.38999938964844,36.85499954223633,27.41666603088379,15.199999809265137,33.349998474121094,,12.239999771118164,14.912460327148438,17.546037673950195,9.449999809265137,22.270000457763672,10.902000427246094,28.600000381469727,8.09000015258789,25.360000610351562,,17.350000381469727,5.384614944458008,7.047618865966797,,4.843401908874512,25.420000076293945,,18.818115234375,7.360000133514404,30.239999771118164,16.399999618530273,,3.740000009536743,9.823128700256348,7.925000190734863,19.020000457763672,12.100000381469727,,,11.930000305175781,6.9942450523376465,15.0,6.817409038543701,11.081949234008789,,2.7899999618530273,11.832009315490723,10.600000381469727,2.759999990463257,2.069999933242798,6.289999961853027,7.050000190734863,52894.0
19.92727279663086,13.515386581420898,19.1200008392334,9.609999656677246,,20.459999084472656,21.979999542236328,12.359999656677246,5.573332786560059,6.070525169372559,48.90999984741211,36.689998626708984,27.516666412353516,15.0,33.59000015258789,,12.4399995803833,14.783101081848145,17.513240814208984,9.680000305175781,21.649999618530273,11.104000091552734,28.690000534057617,8.378000259399414,25.780000686645508,,17.350000381469727,5.434615135192871,7.704761028289795,,4.830554962158203,25.489999771118164,,18.925426483154297,7.400000095367432,30.736000061035156,16.760000228881836,,3.880000114440918,9.820104598999023,8.162500381469727,19.323333740234375,13.300000190734863,,,12.229999542236328,7.330677032470703,15.449999809265137,7.057318210601807,11.227404594421387,,2.8299999237060547,11.901028633117676,10.979999542236328,2.9000000953674316,2.2899999618530273,6.519999980926514,7.170000076293945,53710.0
19.557575225830078,13.505038261413574,19.200000762939453,9.479999542236328,,21.760000228881836,21.829999923706055,12.34000015258789,5.716666221618652,5.94968318939209,48.25,36.1150016784668,27.016666412353516,15.140000343322754,33.560001373291016,,12.489999771118164,14.612347602844238,17.0950870513916,9.399999618530273,21.899999618530273,10.815999984741211,29.09000015258789,8.34000015258789,25.6200008392334,,17.420000076293945,5.380768775939941,7.752379894256592,,4.759894847869873,25.209999084472656,,18.827871322631836,7.5,30.447999954223633,17.639999389648438,,3.9000000953674316,9.992441177368164,8.087499618530273,18.486665725708008,13.65999984741211,,,12.199999809265137,7.791057109832764,15.399999618530273,7.0973029136657715,10.527397155761719,,2.8389999866485596,11.812289237976074,10.529999732971191,2.950000047683716,2.509999990463257,6.489999771118164,7.139999866485596,53631.0
19.200000762939453,13.220449447631836,19.15999984741211,9.75,,19.329999923706055,21.270000457763672,12.899999618530273,5.639999866485596,5.892816066741943,48.0,36.849998474121094,27.375,15.050000190734863,33.75,,11.899999618530273,14.472640991210938,16.14399528503418,8.930000305175781,21.719999313354492,10.696000099182129,28.959999084472656,8.34000015258789,25.5,,17.280000686645508,5.430768966674805,7.390476226806641,,4.65711784362793,25.100000381469727,,18.788850784301758,8.100000381469727,30.200000762939453,17.979999542236328,,3.950000047683716,9.430083274841309,8.052499771118164,18.383333206176758,13.399999618530273,,,11.600000381469727,7.197875022888184,14.90999984741211,7.797037124633789,10.727398872375488,,2.867000102996826,11.832009315490723,10.300000190734863,2.930000066757202,2.5999999046325684,6.389999866485596,7.03000020980835,52908.0
19.030302047729492,12.915163040161133,19.1299991607666,9.329999923706055,,18.059999465942383,20.799999237060547,12.359999656677246,5.563333034515381,5.828841209411621,47.900001525878906,36.54999923706055,26.5,14.899999618530273,31.25,,11.90999984741211,14.234621047973633,15.947216987609863,9.25,21.350000381469727,10.652000427246094,29.010000228881836,8.248000144958496,25.68000030517578,,17.209999084472656,5.419229984283447,6.904760837554932,,4.5671868324279785,24.719999313354492,,18.76934051513672,7.699999809265137,30.399999618530273,17.90999984741211,,3.950000047683716,9.29100513458252,7.795000076293945,18.440000534057617,12.170000076293945,,,11.869999885559082,6.719787120819092,14.75,7.857014179229736,10.827400207519531,,2.884999990463257,11.97990894317627,10.4399995803833,2.7300000190734863,2.3299999237060547,6.309999942779541,6.949999809265137,51862.0
19.690908432006836,13.380853652954102,19.239999771118164,9.670000076293945,,18.690000534057617,21.75,12.779999732971191,5.579999923706055,6.042090892791748,49.060001373291016,36.064998626708984,27.299999237060547,15.520000457763672,31.389999389648438,,12.319999694824219,14.679614067077637,16.225984573364258,9.399999618530273,21.729999542236328,10.65999984741211,28.760000228881836,8.303999900817871,25.81999969482422,,17.399999618530273,5.580769062042236,7.304760932922363,,4.55433988571167,24.90999984741211,,18.905914306640625,7.880000114440918,30.368000030517578,18.280000686645508,,4.269999980926514,9.962206840515137,7.65500020980835,18.69333267211914,12.300000190734863,,,12.140000343322754,7.011951923370361,14.979999542236328,7.737059116363525,11.109222412109375,,2.8959999084472656,12.13766860961914,10.470000267028809,2.7799999713897705,2.4000000953674316,6.300000190734863,7.199999809265137,53083.0
20.363636016845703,13.85171890258789,19.360000610351562,10.25,,19.450000762939453,22.299999237060547,13.399999618530273,5.883333206176758,6.191366195678711,49.40999984741211,36.255001068115234,28.083332061767578,15.609999656677246,31.309999465942383,,12.600000381469727,15.02629566192627,16.840917587280273,9.199999809265137,21.969999313354492,10.996000289916992,29.360000610351562,8.473999977111816,26.350000381469727,,17.809999465942383,5.8461527824401855,7.704761028289795,,4.59288215637207,25.170000076293945,,19.803409576416016,7.869999885559082,31.040000915527344,18.719999313354492,,4.309999942779541,10.306878089904785,8.149999618530273,19.433332443237305,12.949999809265137,,,11.789999961853027,7.3041157722473145,15.079999923706055,7.847017765045166,11.218314170837402,,2.9739999771118164,12.561649322509766,10.75,2.930000066757202,2.5799999237060547,6.550000190734863,7.239999771118164,54478.0
20.224241256713867,13.567130088806152,19.459999084472656,10.229999542236328,,19.790000915527344,21.75,13.569999694824219,5.996665954589844,6.177149772644043,49.0,36.54499816894531,28.375,15.779999732971191,29.950000762939453,,12.710000038146973,14.783101081848145,17.045894622802734,9.170000076293945,21.399999618530273,11.0,30.110000610351562,8.529999732971191,26.510000228881836,,18.100000381469727,5.87307596206665,7.390476226806641,,4.605729103088379,25.0,,19.79365348815918,7.699999809265137,31.0,18.020000457763672,,4.269999980926514,10.309901237487793,8.024999618530273,19.456666946411133,12.960000038146973,,,11.350000381469727,7.605134963989258,14.930000305175781,7.747056007385254,11.172859191894531,,2.9709999561309814,12.57150936126709,10.789999961853027,2.869999885559082,2.4600000381469727,6.519999980926514,7.349999904632568,54312.0
19.92121124267578,13.401551246643066,19.389999389648438,10.229999542236328,,19.690000534057617,22.110000610351562,13.270000457763672,5.72666597366333,6.155825138092041,49.20000076293945,36.209999084472656,27.91666603088379,16.18000030517578,30.0,,12.800000190734863,14.534732818603516,17.029495239257812,9.039999961853027,20.56999969482422,11.008000373840332,30.34000015258789,8.508000373840332,26.399999618530273,,18.559999465942383,5.838460922241211,7.4380950927734375,,4.400173187255859,24.549999237060547,,19.364416122436523,7.639999866485596,30.520000457763672,17.43000030517578,,4.28000020980835,9.977323532104492,7.960000038146973,19.649999618530273,13.140000343322754,,,11.869999885559082,7.498892784118652,14.899999618530273,7.7870402336120605,10.927400588989258,,2.8310000896453857,12.620808601379395,10.270000457763672,2.9100000858306885,2.5,6.489999771118164,7.5,53911.0
19.363636016845703,13.137660026550293,19.510000228881836,10.170000076293945,,19.8700008392334,21.549999237060547,13.270000457763672,5.7133331298828125,6.020765781402588,48.459999084472656,35.84000015258789,27.983333587646484,15.90999984741211,29.510000228881836,,13.0,14.3277587890625,17.275468826293945,8.8100004196167,20.200000762939453,10.968000411987305,30.90999984741211,8.484000205993652,26.18000030517578,,18.260000228881836,5.87307596206665,7.228570938110352,,4.310243129730225,24.360000610351562,,19.579999923706055,7.679999828338623,30.239999771118164,17.1200008392334,,4.389999866485596,10.282690048217773,7.860000133514404,19.719999313354492,12.899999618530273,,,12.220000267028809,7.525453090667725,14.0,7.946979999542236,10.854673385620117,,2.825000047683716,12.640528678894043,10.039999961853027,2.819999933242798,2.490000009536743,6.300000190734863,7.489999771118164,53562.0
18.248483657836914,12.853071212768555,19.59000015258789,9.779999732971191,,18.65999984741211,20.440000534057617,12.819999694824219,5.5833330154418945,5.692360877990723,46.810001373291016,35.70000076293945,29.108333587646484,15.899999618530273,28.389999389648438,,12.550000190734863,13.965555191040039,17.218074798583984,8.550000190734863,20.25,10.800000190734863,30.43000030517578,8.479999542236328,26.25,,18.0,5.849999904632568,6.761903762817383,,4.059721946716309,23.799999237060547,,19.579999923706055,7.730000019073486,29.968000411987305,17.0,,4.289999961853027,10.279666900634766,7.792500019073486,19.40333366394043,12.220000267028809,,,12.329999923706055,7.073925971984863,13.699999809265137,7.9969611167907715,10.681943893432617,,2.7750000953674316,12.20668888092041,9.970000267028809,2.630000114440918,2.299999952316284,6.300000190734863,7.480000019073486,52260.0
18.69696807861328,13.401551246643066,19.600000381469727,9.920000076293945,,17.399999618530273,20.8799991607666,12.960000038146973,5.576665878295898,5.786190986633301,46.68000030517578,36.10499954223633,28.933332443237305,15.989999771118164,28.420000076293945,,12.380000114440918,14.451943397521973,17.406652450561523,9.050000190734863,20.110000610351562,10.819999694824219,30.649999618530273,8.552000045776367,26.31999969482422,,18.43000030517578,5.780768871307373,7.0,,3.9633679389953613,24.399999618530273,,19.350000381469727,7.380000114440918,30.360000610351562,17.309999465942383,,4.519999980926514,10.427815437316895,7.894999980926514,19.66666603088379,11.770000457763672,,,11.90999984741211,6.808321952819824,13.899999618530273,8.196885108947754,10.94558334350586,,2.765000104904175,12.127808570861816,10.010000228881836,2.740000009536743,2.430000066757202,6.369999885559082,7.670000076293945,52553.0
18.418180465698242,13.065218925476074,19.139999389648438,9.8100004196167,,16.65999984741211,20.520000457763672,12.640000343322754,5.516665935516357,5.723637104034424,46.900001525878906,35.935001373291016,28.958332061767578,16.059999465942383,27.8700008392334,,11.760000228881836,14.10526180267334,17.045894622802734,8.850000381469727,19.920000076293945,10.739999771118164,30.5,8.489999771118164,26.329999923706055,,18.170000076293945,5.811538219451904,6.67618989944458,,3.886284112930298,23.950000762939453,,19.399999618530273,7.199999809265137,30.263999938964844,17.43000030517578,,4.449999809265137,10.252455711364746,7.817500114440918,19.083332061767578,11.020000457763672,,,11.130000114440918,6.578131198883057,13.600000381469727,7.817028999328613,10.763763427734375,,2.7100000381469727,12.180000305175781,10.010000228881836,2.6600000858306885,2.359999895095825,6.400000095367432,7.690000057220459,51671.0
18.42424201965332,13.127310752868652,18.84000015258789,10.079999923706055,,16.8799991607666,20.690000534057617,12.930000305175781,5.493332862854004,5.747095108032227,46.75,35.814998626708984,28.475000381469727,15.720000267028809,27.59000015258789,,11.789999961853027,14.162179946899414,16.8491153717041,8.850000381469727,19.149999618530273,10.789999961853027,30.149999618530273,8.609999656677246,26.5,,18.260000228881836,5.761538028717041,7.0,,3.97621488571167,23.1200008392334,,19.549999237060547,7.309999942779541,29.959999084472656,17.489999771118164,,4.5,10.497353553771973,7.90500020980835,18.75,11.140000343322754,,,11.0,6.852589130401611,13.649999618530273,7.926987171173096,10.727398872375488,,2.753000020980835,12.3100004196167,10.119999885559082,2.7200000286102295,2.3299999237060547,6.25,7.630000114440918,51718.0
18.539392471313477,13.210101127624512,18.889999389648438,9.479999542236328,,15.229999542236328,20.25,12.069999694824219,5.50666618347168,5.825286865234375,45.91999816894531,35.849998474121094,28.16666603088379,15.869999885559082,27.649999618530273,,11.949999809265137,14.343281745910645,16.81631851196289,8.470000267028809,19.43000030517578,10.883999824523926,30.15999984741211,8.800000190734863,26.0,,18.420000076293945,5.819230079650879,6.571427822113037,,3.8605899810791016,21.579999923706055,,19.239999771118164,7.099999904632568,29.600000381469727,17.309999465942383,,4.400000095367432,10.506423950195312,7.769999980926514,18.91666603088379,10.020000457763672,,,11.300000190734863,6.250553131103516,14.25,7.697074890136719,10.43648624420166,,2.677000045776367,12.319999694824219,9.970000267028809,2.5999999046325684,2.119999885559082,6.150000095367432,7.5,50990.0
19.70302963256836,13.779278755187988,19.09000015258789,10.210000038146973,,15.869999885559082,21.450000762939453,12.850000381469727,5.826665878295898,6.0989580154418945,49.29999923706055,36.3849983215332,28.741666793823242,16.190000534057617,28.559999465942383,,12.470000267028809,14.783101081848145,17.431251525878906,8.930000305175781,19.65999984741211,11.0,30.969999313354492,8.920000076293945,26.84000015258789,,18.989999771118164,5.992307186126709,6.838095188140869,,4.098262786865234,21.200000762939453,,19.75,7.420000076293945,29.8799991607666,17.770000457763672,,4.449999809265137,10.929704666137695,7.892499923706055,19.66666603088379,10.470000267028809,,,12.0600004196167,6.702079772949219,15.550000190734863,7.916991233825684,11.181949615478516,,2.7769999504089355,12.600000381469727,10.300000190734863,2.680000066757202,2.3299999237060547,6.150000095367432,7.809999942779541,53071.0
19.581817626953125,13.913810729980469,18.860000610351562,10.25,,15.9399995803833,20.479999542236328,12.90999984741211,5.860000133514404,6.05986213684082,47.22999954223633,36.400001525878906,28.841665267944336,16.559999465942383,28.18000030517578,,12.0,14.746880531311035,17.464046478271484,8.710000038146973,19.18000030517578,11.119999885559082,31.469999313354492,8.961999893188477,26.959999084472656,,19.0,5.9576921463012695,6.98095178604126,,4.111111164093018,20.600000381469727,,19.700000762939453,7.300000190734863,29.256000518798828,17.440000534057617,,4.400000095367432,10.920634269714355,8.050000190734863,19.683332443237305,9.949999809265137,,,11.829999923706055,6.861443042755127,15.0,7.976967811584473,11.091039657592773,,2.75,12.520000457763672,10.800000190734863,2.7300000190734863,2.380000114440918,6.190000057220459,7.809999942779541,52764.0
19.7757568359375,14.213923454284668,19.18000030517578,9.789999961853027,,15.4399995803833,19.899999618530273,12.710000038146973,6.026666164398193,6.130235195159912,47.599998474121094,36.375,29.633333206176758,16.899999618530273,28.25,,12.279999732971191,15.098735809326172,18.201963424682617,10.539999961853027,18.860000610351562,11.510000228881836,31.530000686645508,9.09000015258789,27.729999542236328,,19.100000381469727,6.038461208343506,6.714284896850586,,4.3680548667907715,21.030000686645508,,20.0,7.550000190734863,29.440000534057617,17.0,,4.400000095367432,11.11111068725586,8.369999885559082,20.06333351135254,9.630000114440918,,,11.869999885559082,6.551570892333984,15.850000381469727,7.9969611167907715,11.381952285766602,,2.859999895095825,12.630000114440918,11.15999984741211,2.680000066757202,2.319999933242798,6.369999885559082,7.980000019073486,53241.0
19.030302047729492,13.639571189880371,18.760000228881836,9.460000038146973,,14.680000305175781,19.360000610351562,12.119999885559082,5.913332939147949,5.9894890785217285,47.54999923706055,35.5,28.850000381469727,16.600000381469727,28.0,,11.640000343322754,14.482989311218262,18.259357452392578,10.5,18.65999984741211,11.550000190734863,31.520000457763672,8.899999618530273,26.889999389648438,,18.190000534057617,5.90384578704834,6.285714149475098,,4.01475715637207,20.459999084472656,,19.760000228881836,7.389999866485596,28.959999084472656,17.09000015258789,,4.480000019073486,11.029478073120117,8.567500114440918,20.030000686645508,8.399999618530273,,,11.300000190734863,6.179725170135498,15.550000190734863,7.986964225769043,11.036494255065918,,2.6589999198913574,12.600000381469727,11.25,2.5,2.190000057220459,6.300000190734863,8.100000381469727,51804.0
18.73939323425293,13.401551246643066,18.770000457763672,9.75,,14.930000305175781,19.059999465942383,12.539999961853027,5.849999904632568,5.958212852478027,47.2599983215332,35.775001525878906,29.04166603088379,16.549999237060547,26.989999771118164,,11.569999694824219,14.291539192199707,18.24295997619629,12.220000267028809,18.75,11.619999885559082,31.239999771118164,9.057999610900879,26.75,,18.149999618530273,5.807692050933838,5.866665840148926,,3.9440970420837402,20.100000381469727,,19.510000228881836,7.349999904632568,28.97599983215332,17.440000534057617,,4.28000020980835,10.651549339294434,8.537500381469727,19.833332061767578,8.319999694824219,,,11.479999542236328,6.153164863586426,15.170000076293945,7.497150897979736,10.936491966247559,,2.5759999752044678,12.579999923706055,11.119999885559082,2.309999942779541,2.180000066757202,6.5,8.029999732971191,51803.0
18.339393615722656,12.96690559387207,18.559999465942383,9.5,,15.130000114440918,18.139999389648438,12.399999618530273,5.566666126251221,5.770552158355713,46.52000045776367,35.650001525878906,28.075000762939453,16.329999923706055,26.15999984741211,,11.100000381469727,13.88276481628418,17.914997100830078,11.649999618530273,18.68000030517578,11.458000183105469,30.690000534057617,8.920000076293945,26.799999237060547,,17.860000610351562,5.746152877807617,5.714284896850586,,3.815624952316284,19.559999465942383,,19.049999237060547,7.260000228881836,28.648000717163086,17.59000015258789,,3.990000009536743,10.104308128356934,8.8125,19.333332061767578,8.25,,,11.350000381469727,6.392208099365234,15.270000457763672,6.997341156005859,10.381939888000488,,2.5290000438690186,12.300000190734863,10.829999923706055,2.190000057220459,2.1600000858306885,6.46999979019165,7.889999866485596,50839.0
