ITUB4.SA,BBDC4.SA,ABEV3.SA,PETR4.SA,PETR3.SA,VALE5.SA,BRFS3.SA,VALE3.SA,BBAS3.SA,ITSA4.SA,B3SA3.SA,UGPA3.SA,CIEL3.SA,BBSE3.SA,COGN3.SA,VIVT4.SA,JBSS3.SA,BBDC3.SA,LREN3.SA,CCRO3.SA,RADL3.SA,EMBR3.SA,CTIP3.SA,SANB11.SA,EQTL3.SA,HYPE3.SA,SBSP3.SA,GGBR4.SA,BRKM5.SA,LAME4.SA,WEGE3.SA,PCAR4.SA,CPFE3.SA,KLBN11.SA,FIBR3.SA,EGIE3.SA,BRML3.SA,CSNA3.SA,CMIG4.SA,TIMS3.SA,ELET3.SA,CSAN3.SA,SUZB5.SA,RENT3.SA,YDUQ3.SA,MULT3.SA,RUMO3.SA,QUAL3.SA,NATU3.SA,BRAP4.SA,ENBR3.SA,MRVE3.SA,GOAU4.SA,CPLE6.SA,SMLS3.SA,CYRE3.SA,MRFG3.SA,USIM5.SA,ECOR3.SA,^BVSP
14.327272415161133,8.043752670288086,16.239999771118164,4.800000190734863,6.300000190734863,,46.72999954223633,8.890000343322754,12.960000038146973,4.56355619430542,3.4666659832000732,27.174999237060547,22.66666603088379,22.25,8.289999961853027,,10.720000267028809,8.594115257263184,13.16772747039795,11.100000381469727,7.409999847412109,26.920000076293945,,13.0,6.6519999504089355,20.75,18.93000030517578,3.3523800373077393,24.510000228881836,,5.369229793548584,,13.559969902038574,19.489999771118164,,24.007999420166016,,3.200000047683716,2.890625,5.760000228881836,5.038084983825684,5.554999828338623,,6.624338150024414,11.710000038146973,12.899999618530273,,13.0,,2.9836208820343018,11.102368354797363,7.418269157409668,1.100000023841858,1.815000057220459,,7.130000114440918,5.599999904632568,1.0199999809265137,4.0,37937.0
14.181818008422852,8.100199699401855,16.75,4.659999847412109,6.150000095367432,,47.150001525878906,9.180000305175781,12.84000015258789,4.513796806335449,3.509999990463257,27.350000381469727,22.56944465637207,22.690000534057617,8.34000015258789,,10.479999542236328,8.580002784729004,13.479291915893555,11.550000190734863,7.5320000648498535,27.420000076293945,,13.289999961853027,6.650000095367432,20.899999618530273,19.100000381469727,3.2761900424957275,24.5,,5.411538124084473,,13.725811004638672,19.8799991607666,,24.31999969482422,,3.2799999713897705,2.7557289600372314,5.929999828338623,4.988103866577148,5.525000095367432,,6.591080188751221,11.65999984741211,12.963333129882812,,12.59000015258789,,2.99247407913208,10.875588417053223,7.418269157409668,1.0499999523162842,1.784999966621399,,7.300000190734863,5.599999904632568,1.0099999904632568,3.7699999809265137,38057.0
13.981818199157715,8.11901569366455,16.540000915527344,4.429999828338623,5.929999828338623,,47.0,9.210000038146973,12.720000267028809,4.464038848876953,3.416666030883789,27.389999389648438,22.5625,22.940000534057617,8.199999809265137,,10.529999732971191,8.631747245788574,13.44649600982666,11.0600004196167,7.311999797821045,26.899999618530273,,13.119999885559082,6.630000114440918,20.549999237060547,19.0,3.2380950450897217,24.850000381469727,,5.334615230560303,,13.5307035446167,19.579999923706055,,24.176000595092773,,3.2200000286102295,2.7942700386047363,6.070000171661377,4.988103866577148,5.65500020980835,,6.385487079620361,11.399999618530273,12.936665534973145,,12.489999771118164,,2.833111047744751,10.737547874450684,7.363722801208496,1.0299999713897705,1.774999976158142,,7.21999979019165,5.480000019073486,1.0199999809265137,3.630000114440918,37645.0
14.012121200561523,8.00141716003418,16.31999969482422,4.5,6.289999961853027,,47.0,9.140000343322754,12.710000038146973,4.4782562255859375,3.359999895095825,27.56999969482422,22.56944465637207,21.719999313354492,8.050000190734863,,11.0,8.678786277770996,13.56948184967041,10.979999542236328,7.561999797821045,27.09000015258789,,13.109999656677246,6.760000228881836,21.0,18.75,3.1523799896240234,24.6200008392334,,5.573075771331787,,13.735566139221191,20.06999969482422,,24.15999984741211,,3.319999933242798,2.8071179389953613,6.110000133514404,5.0280890464782715,5.650000095367432,,6.2917609214782715,11.149999618530273,12.926666259765625,,12.6899995803833,,2.76228404045105,10.392448425292969,7.527360916137695,0.9900000095367432,1.7899999618530273,,7.300000190734863,5.619999885559082,0.9800000190734863,3.4800000190734863,37717.0
14.145454406738281,8.166055679321289,16.850000381469727,4.409999847412109,6.210000038146973,,47.0,9.029999732971191,13.0,4.5493388175964355,3.346666097640991,28.639999389648438,22.53472137451172,21.979999542236328,7.739999771118164,,10.640000343322754,8.702305793762207,13.692468643188477,11.140000343322754,7.771999835968018,27.90999984741211,,13.0600004196167,6.8420000076293945,21.399999618530273,19.489999771118164,3.1619040966033936,23.959999084472656,,5.673076152801514,,14.37942123413086,20.200000762939453,,24.639999389648438,,3.450000047683716,2.871354103088379,6.170000076293945,5.198023796081543,5.862500190734863,,6.195011138916016,11.0,13.066665649414062,,12.75,,2.7799909114837646,10.747407913208008,7.818274021148682,0.9900000095367432,1.899999976158142,,7.210000038146973,5.849999904632568,1.0,3.4000000953674316,38031.0
14.296969413757324,8.071976661682129,16.84000015258789,4.199999809265137,5.960000038146973,,45.619998931884766,8.949999809265137,12.890000343322754,4.620422840118408,3.3166658878326416,27.68000030517578,22.04861068725586,21.0,8.0,,9.859999656677246,8.702305793762207,13.3399076461792,11.0,7.728000164031982,27.34000015258789,,12.630000114440918,6.783999919891357,21.5,19.780000686645508,3.1238090991973877,23.40999984741211,,5.4576921463012695,,14.067249298095703,19.65999984741211,,24.719999313354492,,3.4200000762939453,2.858505964279175,5.980000019073486,4.878146171569824,5.875,,6.219198226928711,10.6899995803833,13.043333053588867,,12.520000457763672,,2.7799909114837646,10.61922836303711,7.845547199249268,0.9700000286102295,1.8700000047683716,,6.949999809265137,5.71999979019165,0.9700000286102295,3.4700000286102295,37497.0
14.35151481628418,8.170760154724121,17.81999969482422,4.570000171661377,6.539999961853027,,46.540000915527344,9.40999984741211,12.699999809265137,4.627531051635742,3.4200000762939453,28.584999084472656,22.53472137451172,21.059999465942383,7.849999904632568,,8.40999984741211,8.88105583190918,13.897445678710938,11.579999923706055,7.789999961853027,28.06999969482422,,12.699999809265137,6.868000030517578,22.25,20.639999389648438,3.200000047683716,23.780000686645508,,5.680768966674805,,14.476975440979004,19.649999618530273,,25.079999923706055,,3.4800000190734863,3.1539928913116455,6.309999942779541,5.327974796295166,6.0,,6.397581100463867,10.770000457763672,13.0,,12.34000015258789,,2.8773789405822754,11.062928199768066,8.072821617126465,0.9900000095367432,2.007999897003174,,7.210000038146973,5.599999904632568,0.8999999761581421,3.690000057220459,38376.0
14.448484420776367,8.184870719909668,17.889999389648438,4.599999904632568,6.519999980926514,,46.150001525878906,9.329999923706055,12.979999542236328,4.727047920227051,3.4566659927368164,28.81999969482422,22.61805534362793,21.75,7.829999923706055,,9.350000381469727,9.03158187866211,13.897445678710938,12.0,7.940000057220459,26.93000030517578,,12.760000228881836,6.932000160217285,22.200000762939453,20.860000610351562,3.2476189136505127,23.299999237060547,,5.665383815765381,,15.189117431640625,20.100000381469727,,25.600000381469727,,3.450000047683716,3.4302079677581787,6.050000190734863,5.507905960083008,6.144999980926514,,6.258502960205078,10.640000343322754,13.143333435058594,,12.569999694824219,,2.7799909114837646,11.102368354797363,8.072821617126465,0.9900000095367432,2.065000057220459,,7.050000190734863,5.949999809265137,0.8600000143051147,3.680000066757202,38630.0
15.121212005615234,8.537668228149414,18.65999984741211,4.840000152587891,6.929999828338623,,48.22999954223633,9.720000267028809,13.850000381469727,4.89054012298584,3.4200000762939453,29.690000534057617,23.520832061767578,23.1299991607666,8.5,,10.800000190734863,9.215036392211914,14.545172691345215,12.779999732971191,8.295999526977539,28.760000228881836,,13.050000190734863,7.234000205993652,22.350000381469727,21.31999969482422,3.4285709857940674,24.0,,5.946153163909912,,15.813461303710938,21.0,,27.07200050354004,,3.549999952316284,3.796354055404663,6.369999885559082,5.817789077758789,6.284999847412109,,6.630384922027588,11.710000038146973,13.800000190734863,,13.489999771118164,,2.9393529891967773,11.950328826904297,8.318280220031738,1.0299999713897705,2.2049999237060547,,7.150000095367432,6.099999904632568,0.8500000238418579,3.990000009536743,40406.0
15.436363220214844,8.758752822875977,18.399999618530273,4.71999979019165,6.579999923706055,,48.630001068115234,9.5,14.15999984741211,4.918972969055176,3.490000009536743,29.239999771118164,23.15972137451172,23.5,8.90999984741211,,10.770000457763672,9.32793140411377,14.807543754577637,12.649999618530273,8.470000267028809,28.729999542236328,,13.25,7.269999980926514,23.600000381469727,21.34000015258789,3.619046926498413,23.540000915527344,,5.800000190734863,,16.086612701416016,20.229999542236328,,27.08799934387207,,3.75,4.271700859069824,6.429999828338623,5.917750835418701,6.277500152587891,,6.78760290145874,11.649999618530273,14.143333435058594,,14.0,,2.99247407913208,11.97990894317627,8.318280220031738,1.149999976158142,2.2049999237060547,,7.300000190734863,6.119999885559082,0.9599999785423279,4.050000190734863,40570.0
14.327272415161133,8.396549224853516,17.979999542236328,4.300000190734863,6.019999980926514,,47.849998474121094,8.600000381469727,13.100000381469727,4.513796806335449,3.4000000953674316,28.385000228881836,21.66666603088379,22.5,8.630000114440918,,10.0600004196167,8.93750286102295,14.405789375305176,12.0600004196167,8.449999809265137,27.260000228881836,,12.479999542236328,7.130000114440918,23.520000457763672,20.700000762939453,3.571428060531616,22.899999618530273,,5.561538219451904,,15.491534233093262,19.59000015258789,,26.408000946044922,,3.7699999809265137,3.3723950386047363,6.079999923706055,5.79779577255249,6.150000095367432,,6.651548862457275,11.319999694824219,13.976666450500488,,13.350000381469727,,2.744576930999756,11.743268966674805,8.272825241088867,1.159999966621399,2.0950000286102295,,7.349999904632568,5.960000038146973,0.9399999976158142,3.930000066757202,38596.0
14.67272663116455,8.8010892868042,18.100000381469727,4.489999771118164,6.179999828338623,,49.349998474121094,9.010000228881836,13.270000457763672,4.748373031616211,3.4600000381469727,28.7450008392334,22.38194465637207,23.06999969482422,8.680000305175781,,10.350000381469727,9.50197696685791,14.832140922546387,12.5,8.680000305175781,27.40999984741211,,12.720000267028809,7.179999828338623,23.34000015258789,20.780000686645508,3.5428569316864014,23.700000762939453,,5.669229984283447,,15.715907096862793,20.100000381469727,,26.423999786376953,,3.7899999618530273,3.507291078567505,6.099999904632568,5.787799835205078,5.994999885559082,,6.745275020599365,11.949999809265137,14.220000267028809,,13.0,,2.8773789405822754,11.920748710632324,8.309188842773438,1.1799999475479126,2.187000036239624,,7.349999904632568,6.010000228881836,0.9599999785423279,4.150000095367432,39589.0
14.884847640991211,9.280892372131348,18.360000610351562,4.730000019073486,6.670000076293945,,49.93000030517578,10.34000015258789,13.800000190734863,4.826563835144043,3.4966659545898438,29.149999618530273,22.951387405395508,23.440000534057617,9.300000190734863,,10.880000114440918,10.137009620666504,14.594367980957031,12.699999809265137,8.729999542236328,27.690000534057617,,13.369999885559082,7.288000106811523,23.850000381469727,21.5,3.9142849445343018,23.979999542236328,,5.646152973175049,,16.09636688232422,20.31999969482422,,27.152000427246094,,4.159999847412109,3.5137150287628174,6.369999885559082,6.047700881958008,6.014999866485596,,6.80272102355957,12.4399995803833,14.393333435058594,,13.0,,3.275784969329834,12.019349098205566,8.318280220031738,1.2999999523162842,2.2699999809265137,,7.599999904632568,5.929999828338623,1.0199999809265137,4.260000228881836,40822.0
15.030303001403809,9.186813354492188,18.139999389648438,4.539999961853027,6.389999866485596,,50.810001373291016,10.229999542236328,13.6899995803833,4.819456100463867,3.4366660118103027,28.899999618530273,21.576387405395508,24.0,9.430000305175781,,10.579999923706055,9.821846008300781,13.774458885192871,13.0,8.562000274658203,27.899999618530273,,13.539999961853027,7.2820000648498535,24.219999313354492,21.860000610351562,3.980952024459839,23.90999984741211,,5.615384101867676,,16.193920135498047,20.700000762939453,,27.055999755859375,,4.380000114440918,3.7385408878326416,6.050000190734863,6.0177130699157715,5.84499979019165,,6.651548862457275,12.449999809265137,14.50666618347168,,12.800000190734863,,3.275784969329834,12.216548919677734,8.318280220031738,1.399999976158142,2.3499999046325684,,7.909999847412109,6.050000190734863,1.0099999904632568,4.300000190734863,40592.0
15.10303020477295,9.290300369262695,17.940000534057617,4.309999942779541,6.119999885559082,,50.70000076293945,10.199999809265137,13.6899995803833,4.826563835144043,3.4433329105377197,28.84000015258789,21.1875,24.0,9.3100004196167,,10.369999885559082,9.887701034545898,13.32351016998291,12.779999732971191,8.779999732971191,28.59000015258789,,13.600000381469727,7.214000225067139,23.90999984741211,21.950000762939453,4.009522914886475,23.309999465942383,,5.615384101867676,,16.164655685424805,20.799999237060547,,27.200000762939453,,4.349999904632568,4.07899284362793,6.0,5.877766132354736,5.894999980926514,,6.5154948234558105,12.100000381469727,14.5,,12.619999885559082,,3.1783969402313232,12.078509330749512,8.154641151428223,1.4900000095367432,2.3949999809265137,,7.940000057220459,6.0,0.9700000286102295,4.239999771118164,40377.0
14.654544830322266,9.050397872924805,17.850000381469727,4.230000019073486,5.909999847412109,,49.66999816894531,9.869999885559082,13.0600004196167,4.719939231872559,3.4000000953674316,28.4950008392334,19.513887405395508,23.100000381469727,9.079999923706055,,10.0600004196167,9.718358993530273,13.134930610656738,12.25,8.579999923706055,27.5,,13.220000267028809,7.164000034332275,23.549999237060547,21.5,3.5428569316864014,23.139999389648438,,5.488461017608643,,15.608597755432129,20.34000015258789,,27.200000762939453,,3.880000114440918,3.7513880729675293,5.679999828338623,5.917750835418701,5.724999904632568,,6.358275890350342,11.600000381469727,14.1899995803833,,12.260000228881836,,3.019033908843994,11.930608749389648,8.272825241088867,1.2599999904632568,2.2339999675750732,,7.769999980926514,5.900000095367432,0.8500000238418579,4.079999923706055,39318.0
14.769696235656738,9.078621864318848,17.920000076293945,4.449999809265137,6.309999942779541,,50.70000076293945,10.25,13.0,4.727047920227051,3.3833329677581787,29.2450008392334,20.3125,23.100000381469727,9.520000457763672,,10.050000190734863,9.751287460327148,13.282513618469238,12.100000381469727,8.520000457763672,28.200000762939453,,13.399999618530273,7.168000221252441,23.40999984741211,21.299999237060547,3.571428060531616,22.959999084472656,,5.519229888916016,,15.52079963684082,20.149999618530273,,26.944000244140625,,4.019999980926514,3.725693941116333,6.0,5.79779577255249,5.887499809265137,,6.364323139190674,11.779999732971191,14.19666576385498,,12.300000190734863,,3.169543981552124,11.812289237976074,8.081912994384766,1.2899999618530273,2.23799991607666,,7.800000190734863,5.929999828338623,0.8500000238418579,4.210000038146973,39808.0
14.721212387084961,9.078621864318848,17.920000076293945,4.570000171661377,6.429999828338623,,51.15999984741211,10.510000228881836,13.140000343322754,4.734156131744385,3.4600000381469727,29.174999237060547,20.65972137451172,23.510000228881836,9.640000343322754,,10.079999923706055,9.793622016906738,13.405501365661621,12.550000190734863,8.529999732971191,28.3700008392334,,13.59000015258789,7.2179999351501465,23.559999465942383,21.799999237060547,3.609523057937622,23.0,,5.392306804656982,,15.345203399658203,20.549999237060547,,27.040000915527344,,4.099999904632568,3.7642359733581543,6.090000152587891,5.827785015106201,6.077499866485596,,6.361299991607666,11.670000076293945,14.430000305175781,,12.579999923706055,,3.275784969329834,11.822149276733398,8.209186553955078,1.2999999523162842,2.240000009536743,,7.900000095367432,5.860000133514404,0.8999999761581421,3.9000000953674316,40093.0
15.078786849975586,9.403194427490234,17.969999313354492,4.440000057220459,6.289999961853027,,52.11000061035156,11.289999961853027,13.399999618530273,4.805239200592041,3.483333110809326,29.549999237060547,20.75694465637207,23.700000762939453,9.550000190734863,,10.710000038146973,10.066451072692871,13.692468643188477,12.5600004196167,8.763999938964844,29.489999771118164,,13.869999885559082,7.228000164031982,23.649999618530273,22.079999923706055,3.9047610759735107,24.0,,5.384614944458008,,15.472023010253906,20.68000030517578,,27.527999877929688,,4.429999828338623,3.886284112930298,6.300000190734863,5.827785015106201,6.127500057220459,,6.560845851898193,12.220000267028809,14.3100004196167,,12.680000305175781,,3.532536029815674,11.999629020690918,8.22736930847168,1.399999976158142,2.319999933242798,,8.149999618530273,6.019999980926514,0.9800000190734863,4.050000190734863,40948.0
15.242424011230469,9.506681442260742,18.260000228881836,4.679999828338623,6.78000020980835,,52.279998779296875,11.90999984741211,13.359999656677246,4.826563835144043,3.5066659450531006,30.049999237060547,20.72916603088379,24.809999465942383,9.899999618530273,,11.350000381469727,10.1558256149292,14.127019882202148,12.529999732971191,8.751999855041504,29.489999771118164,,14.050000190734863,7.3379998207092285,23.950000762939453,22.209999084472656,4.019046783447266,24.100000381469727,,5.380768775939941,,16.203676223754883,20.780000686645508,,27.920000076293945,,4.550000190734863,3.9376730918884277,6.260000228881836,6.097681999206543,6.099999904632568,,6.560845851898193,12.9399995803833,14.316665649414062,,13.0,,3.541388988494873,12.305289268493652,8.40919017791748,1.440000057220459,2.4000000953674316,,8.119999885559082,6.0,1.0,4.230000019073486,41631.0
14.933333396911621,9.31381893157959,18.399999618530273,4.590000152587891,6.599999904632568,,53.2599983215332,11.510000228881836,12.869999885559082,4.7412638664245605,3.5199999809265137,30.950000762939453,21.25,24.049999237060547,9.819999694824219,,10.949999809265137,10.122899055480957,14.274603843688965,12.4399995803833,8.899999618530273,30.030000686645508,,13.989999771118164,7.381999969482422,24.25,22.100000381469727,3.895237922668457,25.850000381469727,,5.442306995391846,,16.43780517578125,20.90999984741211,,27.711999893188477,,4.590000152587891,4.066144943237305,6.380000114440918,6.047700881958008,6.099999904632568,,6.594103813171387,12.470000267028809,14.319999694824219,,12.949999809265137,,3.417440891265869,12.27570915222168,8.57282829284668,1.3700000047683716,2.3340001106262207,,8.0,5.920000076293945,0.8700000047683716,4.090000152587891,41478.0
14.709090232849121,9.35145092010498,18.31999969482422,4.460000038146973,6.380000114440918,,53.709999084472656,11.829999923706055,13.010000228881836,4.620422840118408,3.5166659355163574,30.420000076293945,22.03472137451172,24.209999084472656,9.529999732971191,,11.119999885559082,10.160530090332031,14.348395347595215,12.729999542236328,9.130000114440918,29.360000610351562,,13.899999618530273,7.392000198364258,24.389999389648438,22.219999313354492,3.895237922668457,25.329999923706055,,5.384614944458008,,16.067100524902344,21.149999618530273,,27.607999801635742,,4.630000114440918,3.847743034362793,6.28000020980835,6.027709007263184,6.0,,6.4731669425964355,12.229999542236328,14.34000015258789,,13.0,,3.6210711002349854,12.117948532104492,8.872832298278809,1.3899999856948853,2.2799999713897705,,8.130000114440918,6.130000114440918,0.8799999952316284,4.170000076293945,41543.0
