ITUB4.SA,PETR4.SA,ABEV3.SA,BBDC4.SA,VALE5.SA,PETR3.SA,BRFS3.SA,VALE3.SA,ITSA4.SA,CIEL3.SA,COGN3.SA,BBSE3.SA,UGPA3.SA,BBAS3.SA,B3SA3.SA,EMBR3.SA,PCAR4.SA,BBDC3.SA,JBSS3.SA,SANB11.SA,CCRO3.SA,VIVT4.SA,CMIG4.SA,GGBR4.SA,TIMS3.SA,LREN3.SA,BRML3.SA,CTIP3.SA,YDUQ3.SA,CRUZ3.SA,EGIE3.SA,SBSP3.SA,HYPE3.SA,NATU3.SA,FIBR3.SA,CSNA3.SA,LAME4.SA,OIBR4.SA,CPFE3.SA,RENT3.SA,QUAL3.SA,CESP6.SA,KLBN11.SA,SUZB5.SA,BRKM5.SA,CSAN3.SA,BRAP4.SA,GOAU4.SA,BRPR3.SA,CPLE6.SA,USIM5.SA,CYRE3.SA,HGTX3.SA,ALLL3.SA,ECOR3.SA,ENBR3.SA,DXCO3.SA,MRVE3.SA,MRFG3.SA,ELET6.SA,POMO4.SA,LIGT3.SA,ELET3.SA,PDGR3.SA,GOLL4.SA,GFSA3.SA,EVEN3.SA,ELPL4.SA,RSID3.SA,^BVSP
16.253442764282227,18.420000076293945,17.086427688598633,12.669302940368652,,17.149999618530273,54.95000076293945,35.630001068115234,5.359188079833984,19.065393447875977,8.074999809265137,23.75,29.610000610351562,27.049999237060547,4.199999809265137,18.200000762939453,,14.293689727783203,8.210000038146973,15.399999618530273,17.739999771118164,,9.711385726928711,17.009523391723633,11.649999618530273,11.165511131286621,,,17.34000015258789,,30.0,22.799999237060547,19.780000686645508,,,11.4399995803833,,441.0,18.547542572021484,10.627362251281738,20.940000534057617,,,,18.90999984741211,9.831707000732422,22.425851821899414,22.75,736.0,3.0199999809265137,12.130000114440918,16.81999969482422,,,15.600000381469727,12.492629051208496,10.396885871887207,9.454656600952148,5.420000076293945,11.59000015258789,6.598501205444336,18.719999313354492,7.167275905609131,1011.0020751953125,10.800000190734863,205.6602020263672,8.619999885559082,,85.5,54981.0
16.438766479492188,18.350000381469727,16.938440322875977,12.779062271118164,,16.979999542236328,54.5,35.439998626708984,5.3883771896362305,19.140625,7.855000019073486,23.549999237060547,29.545000076293945,27.649999618530273,4.293333053588867,17.81999969482422,,14.313190460205078,8.229999542236328,15.359999656677246,17.56999969482422,,9.67699909210205,16.95237922668457,11.710000038146973,11.134354591369629,,,16.75,,29.760000228881836,23.229999542236328,19.68000030517578,,,11.739999771118164,,427.0,18.708250045776367,10.91458797454834,20.899999618530273,,,,19.200000762939453,9.805045127868652,22.399290084838867,22.920000076293945,752.0,3.049999952316284,12.100000381469727,17.059999465942383,,,15.699999809265137,12.226408958435059,10.352518081665039,9.54556655883789,5.389999866485596,11.6899995803833,6.429817199707031,18.700000762939453,7.167275905609131,988.43505859375,10.880000114440918,203.90989685058594,8.75,,85.0,55973.0
16.57901382446289,18.209999084472656,17.1964168548584,12.845701217651367,,17.010000228881836,54.70000076293945,36.22999954223633,5.417566776275635,19.221643447875977,7.644999980926514,23.899999618530273,29.25,27.780000686645508,4.266665935516357,17.40999984741211,,14.352190971374512,8.300000190734863,15.369999885559082,17.75,,9.731035232543945,16.28571319580078,11.800000190734863,11.234382629394531,,,16.299999237060547,,29.479999542236328,23.209999084472656,19.81999969482422,,,11.569999694824219,,400.0,18.604263305664062,10.848072052001953,21.0,,,,19.3799991607666,9.89169692993164,22.399290084838867,21.8799991607666,777.5999755859375,3.069999933242798,11.359999656677246,17.1299991607666,,,15.569999694824219,12.413748741149902,10.552173614501953,9.072834014892578,5.369999885559082,11.729999542236328,6.221443176269531,18.670000076293945,7.177271842956543,970.3814697265625,10.800000190734863,202.1595916748047,8.649999618530273,,80.75,55358.0
16.98973274230957,17.940000534057617,17.278409957885742,12.935859680175781,,16.860000610351562,54.689998626708984,34.939998626708984,5.5051350593566895,19.056711196899414,7.837500095367432,24.229999542236328,29.559999465942383,28.350000381469727,4.346665859222412,17.600000381469727,,14.426292419433594,8.0600004196167,15.460000038146973,17.780000686645508,,9.97169017791748,15.923809051513672,11.720000267028809,11.344250679016113,,,16.639999389648438,,30.13599967956543,23.799999237060547,19.770000457763672,,,11.760000228881836,,400.0,18.746063232421875,10.754345893859863,20.950000762939453,,,,19.889999389648438,9.769495010375977,22.664894104003906,21.520000457763672,768.0,3.065000057220459,11.239999771118164,16.950000762939453,,,15.699999809265137,12.403888702392578,10.670488357543945,8.718283653259277,5.400000095367432,11.829999923706055,6.221443176269531,19.540000915527344,7.307222843170166,943.3010864257812,10.539999961853027,195.1584014892578,8.510000228881836,,77.5,55378.0
16.83445930480957,18.8799991607666,17.252412796020508,12.779062271118164,,17.690000534057617,55.400001525878906,35.380001068115234,5.429242134094238,19.039350509643555,8.022500038146973,24.200000762939453,30.0,28.100000381469727,4.316666126251221,17.59000015258789,,14.125988006591797,8.050000190734863,15.59000015258789,17.950000762939453,,9.87840461730957,16.152379989624023,11.630000114440918,11.33933162689209,,,16.75,,30.040000915527344,23.68000030517578,19.670000076293945,,,11.90999984741211,,420.0,18.69879722595215,10.899470329284668,20.93000030517578,,,,20.0,9.778383255004883,23.178396224975586,22.0,756.7999877929688,3.069999933242798,11.199999809265137,17.100000381469727,,,15.949999809265137,12.541929244995117,10.685276985168457,9.000105857849121,5.369999885559082,11.949999809265137,6.261134147644043,19.469999313354492,7.397189140319824,911.707275390625,11.229999542236328,199.53414916992188,8.5,,78.75,56077.0
16.924617767333984,18.549999237060547,17.358402252197266,12.963299751281738,,17.399999618530273,56.20000076293945,35.88999938964844,5.458432197570801,18.865739822387695,7.962500095367432,24.219999313354492,30.100000381469727,28.149999618530273,4.353332996368408,17.739999771118164,,14.37169075012207,8.100000381469727,15.5,18.459999084472656,,9.942215919494629,16.676189422607422,11.619999885559082,11.41312313079834,,,16.75,,30.479999542236328,24.200000762939453,19.93000030517578,,,12.399999618530273,,418.0,18.906770706176758,10.98110294342041,20.829999923706055,,,,20.1299991607666,9.876144409179688,23.59450912475586,22.360000610351562,770.0,3.1429998874664307,11.5,17.200000762939453,,,16.1299991607666,12.57150936126709,10.552173614501953,9.272835731506348,5.349999904632568,12.0,6.132140159606934,19.520000457763672,7.5471320152282715,943.3010864257812,11.960000038146973,199.53414916992188,8.5,,80.0,56460.0
16.6942138671875,18.329999923706055,16.89844512939453,12.700662612915039,,17.09000015258789,55.400001525878906,35.04999923706055,5.37086296081543,19.05381965637207,7.982500076293945,23.600000381469727,30.024999618530273,28.0,4.300000190734863,18.290000915527344,,14.032386779785156,8.0,15.319999694824219,18.389999389648438,,9.824369430541992,16.438095092773438,11.5,11.126155853271484,,,16.950000762939453,,30.399999618530273,24.3799991607666,19.75,,,12.210000038146973,,407.0,18.991851806640625,10.808767318725586,20.690000534057617,,,,20.139999389648438,9.77393913269043,23.2049560546875,22.020000457763672,756.7999877929688,3.0999999046325684,11.329999923706055,16.940000534057617,,,15.899999618530273,12.522209167480469,10.278571128845215,9.091015815734863,5.230000019073486,11.880000114440918,5.903921127319336,19.549999237060547,7.367199897766113,920.7340698242188,11.90999984741211,193.40809631347656,8.399999618530273,,77.5,55440.0
16.61407470703125,18.239999771118164,16.998435974121094,12.688902854919434,,17.059999465942383,55.45000076293945,35.04999923706055,5.359188079833984,18.880207061767578,7.972499847412109,23.989999771118164,29.950000762939453,28.34000015258789,4.283332824707031,18.100000381469727,,13.88808536529541,8.210000038146973,15.100000381469727,18.540000915527344,,9.652438163757324,16.152379989624023,11.609999656677246,11.183548927307129,,,16.889999389648438,,30.0,24.139999389648438,19.68000030517578,,,11.880000114440918,,407.0,18.623170852661133,10.808767318725586,20.59000015258789,,,,19.829999923706055,9.642849922180176,23.134130477905273,21.799999237060547,747.5999755859375,3.056999921798706,11.300000190734863,16.729999542236328,,,15.640000343322754,12.354589462280273,10.241598129272461,9.000105857849121,5.099999904632568,11.699999809265137,5.735238075256348,19.25,7.157279968261719,902.680419921875,11.430000305175781,181.156005859375,8.300000190734863,,75.25,54877.0
16.5289249420166,18.489999771118164,17.100425720214844,12.606583595275879,,17.299999237060547,55.099998474121094,35.06999969482422,5.335835933685303,19.265045166015625,8.052499771118164,23.790000915527344,29.540000915527344,28.670000076293945,4.183332920074463,17.639999389648438,,13.87248420715332,8.100000381469727,15.020000457763672,18.700000762939453,,9.578753471374512,15.857142448425293,11.260000228881836,11.380327224731445,,,17.219999313354492,,29.8799991607666,23.600000381469727,19.5,,,11.699999809265137,,389.0,18.490821838378906,10.823884963989258,20.950000762939453,,,,19.549999237060547,9.636183738708496,22.94820785522461,21.5,736.0,3.062999963760376,11.25,16.729999542236328,,,15.600000381469727,12.334869384765625,10.322938919067383,8.909195899963379,5.0,11.640000343322754,5.755083084106445,19.40999984741211,7.157279968261719,898.1670532226562,11.079999923706055,181.156005859375,8.319999694824219,,71.75,54154.0
16.724266052246094,19.889999389648438,17.12442398071289,12.59874439239502,,19.0,53.0099983215332,35.310001373291016,5.417566776275635,19.140625,7.900000095367432,23.850000381469727,29.479999542236328,28.559999465942383,4.276666164398193,17.799999237060547,,13.868583679199219,8.239999771118164,15.149999618530273,18.75,,9.775245666503906,15.876190185546875,11.460000038146973,11.31473445892334,,,16.950000762939453,,30.20800018310547,24.010000228881836,19.6200008392334,,,11.9399995803833,,403.0,18.509729385375977,10.884352684020996,20.600000381469727,,,,19.65999984741211,9.869479179382324,23.107568740844727,21.739999771118164,751.5999755859375,3.0999999046325684,11.380000114440918,16.75,,,15.59000015258789,12.43346881866455,10.574357986450195,9.33647346496582,5.03000020980835,11.90999984741211,5.824541091918945,19.739999771118164,7.3372111320495605,920.7340698242188,11.25,185.53175354003906,8.380000114440918,,71.75,55073.0
17.335336685180664,19.700000762939453,16.978437423706055,12.735942840576172,,18.8700008392334,51.27000045776367,35.13999938964844,5.621892929077148,19.30555534362793,7.917500019073486,23.729999542236328,29.65999984741211,28.649999618530273,4.309999942779541,16.649999618530273,,14.016785621643066,8.140000343322754,15.279999732971191,18.6299991607666,,9.78507137298584,15.838094711303711,11.479999542236328,11.117956161499023,,,17.030000686645508,,30.15999984741211,24.149999618530273,19.65999984741211,,,11.819999694824219,,392.0,18.339567184448242,10.91458797454834,20.5,,,,19.530000686645508,9.920581817626953,23.169544219970703,21.399999618530273,748.7999877929688,3.0999999046325684,11.3100004196167,16.799999237060547,,,15.4399995803833,12.492629051208496,10.441253662109375,9.172835350036621,4.989999771118164,11.899999618530273,5.794773101806641,19.559999465942383,7.3372111320495605,934.2742309570312,11.079999923706055,182.03115844726562,8.420000076293945,,71.75,54539.0
17.275230407714844,19.950000762939453,16.824451446533203,12.684983253479004,,18.959999084472656,52.400001525878906,35.02000045776367,5.610217094421387,19.259258270263672,8.020000457763672,24.139999389648438,29.895000457763672,29.260000228881836,4.2733330726623535,16.489999771118164,,13.997285842895508,8.079999923706055,15.399999618530273,18.65999984741211,,9.731035232543945,16.076190948486328,11.430000305175781,11.245862007141113,,,17.149999618530273,,30.280000686645508,23.3700008392334,19.5,,,11.949999809265137,,386.0,18.22612762451172,10.975055694580078,20.75,,,,19.649999618530273,9.809489250183105,23.32890510559082,21.770000457763672,752.0,3.109999895095825,11.680000305175781,16.739999771118164,,,15.420000076293945,12.719408988952637,10.448648452758789,9.009197235107422,4.809999942779541,11.670000076293945,5.755083084106445,19.700000762939453,7.0973029136657715,920.7340698242188,10.960000038146973,182.9062957763672,8.350000381469727,,69.5,54173.0
17.320310592651367,20.290000915527344,16.68846321105957,12.626184463500977,,19.540000915527344,52.599998474121094,35.75,5.63356876373291,19.733795166015625,8.197500228881836,24.469999313354492,29.864999771118164,29.75,4.206665992736816,16.350000381469727,,14.005085945129395,8.029999732971191,15.430000305175781,18.6299991607666,,9.804719924926758,16.885713577270508,11.390000343322754,11.068761825561523,,,17.229999542236328,,30.479999542236328,23.739999771118164,19.610000610351562,,,12.25,,376.0,17.914165496826172,11.095993041992188,20.979999542236328,,,,19.8799991607666,9.980571746826172,23.603364944458008,22.920000076293945,756.7999877929688,3.0999999046325684,11.880000114440918,16.75,,,15.199999809265137,12.492629051208496,10.330333709716797,8.77283000946045,4.53000020980835,11.779999732971191,5.735238075256348,19.739999771118164,7.0973029136657715,920.7340698242188,11.329999923706055,176.78025817871094,8.279999732971191,,69.0,54256.0
17.15502166748047,19.860000610351562,16.878446578979492,12.637944221496582,,19.040000915527344,52.11000061035156,36.900001525878906,5.57519006729126,19.61805534362793,8.412500381469727,24.700000762939453,29.959999084472656,29.700000762939453,4.1533331871032715,16.75,,13.771082878112793,8.109999656677246,15.449999809265137,18.139999389648438,,9.780158042907715,17.44761848449707,11.550000190734863,10.986770629882812,,,17.299999237060547,,30.760000228881836,24.079999923706055,19.6299991607666,,,12.850000381469727,,370.0,18.273393630981445,10.370369911193848,21.149999618530273,,,,19.729999542236328,9.920581817626953,23.081008911132812,23.350000381469727,748.0,3.0999999046325684,11.899999618530273,16.530000686645508,,,14.75,12.709548950195312,10.056732177734375,8.545555114746094,4.590000152587891,11.600000381469727,5.57647705078125,20.139999389648438,6.747435092926025,911.707275390625,11.100000381469727,172.40451049804688,8.09000015258789,,67.0,54013.0
17.285249710083008,20.219999313354492,16.698463439941406,12.935859680175781,,19.5,51.900001525878906,37.900001525878906,5.5868659019470215,19.87847137451172,8.664999961853027,24.260000228881836,29.920000076293945,29.889999389648438,4.133333206176758,16.530000686645508,,14.1727876663208,8.199999809265137,15.550000190734863,18.399999618530273,,9.745772361755371,17.295238494873047,11.569999694824219,10.921177864074707,,,17.700000762939453,,31.520000457763672,24.200000762939453,19.90999984741211,,,12.710000038146973,,381.0,18.112686157226562,10.355253219604492,21.190000534057617,,,,19.510000228881836,9.820597648620605,23.532535552978516,22.979999542236328,754.0,3.132999897003174,11.880000114440918,16.56999969482422,,,14.930000305175781,12.27570915222168,10.404280662536621,8.509190559387207,4.800000190734863,11.470000267028809,5.794773101806641,20.209999084472656,6.747435092926025,902.680419921875,11.430000305175781,173.27964782714844,8.149999618530273,,67.0,54437.0
16.99974822998047,20.25,16.478483200073242,12.763381958007812,,19.399999618530273,52.4900016784668,37.83000183105469,5.546000003814697,19.31423568725586,8.78499984741211,23.850000381469727,29.690000534057617,29.459999084472656,4.0,17.200000762939453,,14.067486763000488,8.180000305175781,15.390000343322754,18.0,,9.652438163757324,17.22857093811035,11.350000381469727,10.732600212097168,,,17.780000686645508,,31.200000762939453,24.989999771118164,19.75,,,12.720000267028809,,372.0,18.235580444335938,10.328042030334473,21.350000381469727,,,,19.299999237060547,9.72061538696289,23.249225616455078,22.719999313354492,720.0,3.125,11.800000190734863,16.309999465942383,,,14.569999694824219,12.374308586120605,10.056732177734375,8.163731575012207,4.480000019073486,11.0600004196167,5.616167068481445,20.649999618530273,6.397568225860596,916.2206420898438,11.1899995803833,168.90390014648438,8.119999885559082,,63.5,53832.0
16.794389724731445,20.40999984741211,16.75845718383789,12.62226390838623,,19.600000381469727,53.13999938964844,38.470001220703125,5.487620830535889,19.074073791503906,8.680000305175781,23.260000228881836,29.704999923706055,28.729999542236328,4.043333053588867,16.700000762939453,,13.747682571411133,8.210000038146973,15.25,17.59000015258789,,9.578753471374512,17.380952835083008,11.130000114440918,10.51942253112793,,,17.5,,31.256000518798828,24.610000610351562,19.5,,,12.699999809265137,,362.0,17.914165496826172,10.155706405639648,20.950000762939453,,,,19.389999389648438,9.74061107635498,23.514829635620117,22.860000610351562,694.0,3.065000057220459,11.8100004196167,15.90999984741211,,,14.239999771118164,12.196828842163086,9.797919273376465,7.954638957977295,4.150000095367432,10.710000038146973,5.318490982055664,20.68000030517578,6.117674827575684,834.9794311523438,10.989999771118164,168.90390014648438,8.069999694824219,,60.25,53385.0
16.5439510345459,20.0,16.990436553955078,12.512504577636719,,19.149999618530273,52.79999923706055,37.22999954223633,5.405890941619873,19.456018447875977,9.09000015258789,23.100000381469727,29.0,28.59000015258789,3.9433329105377197,17.290000915527344,,13.521479606628418,8.100000381469727,15.25,17.700000762939453,,9.48050594329834,17.28571319580078,11.0600004196167,10.337404251098633,,,18.010000228881836,,30.479999542236328,23.969999313354492,18.8799991607666,,,12.5,,353.0,17.819631576538086,10.058956146240234,20.899999618530273,,,,19.709999084472656,9.798379898071289,22.779991149902344,22.700000762939453,696.0,3.0139999389648438,12.199999809265137,15.600000381469727,,,14.210000038146973,11.624947547912598,9.775734901428223,8.000094413757324,4.460000038146973,10.569999694824219,5.43756103515625,20.170000076293945,6.097681999206543,798.8721923828125,10.710000038146973,164.5281524658203,8.09000015258789,,59.0,52741.0
16.10818862915039,19.639999389648438,17.2484130859375,12.065629959106445,,18.75,52.849998474121094,36.75,5.277457237243652,19.082754135131836,9.22249984741211,23.200000762939453,28.450000762939453,27.84000015258789,3.933332920074463,17.600000381469727,,13.240675926208496,8.149999618530273,15.0,17.649999618530273,,9.328224182128906,17.428571701049805,10.630000114440918,10.237375259399414,,,17.920000076293945,,30.1200008392334,23.649999618530273,18.610000610351562,,,12.8100004196167,,355.0,17.450950622558594,9.977323532104492,20.75,,,,19.639999389648438,9.642849922180176,22.372730255126953,22.780000686645508,678.0,3.0290000438690186,12.579999923706055,15.5600004196167,,,14.199999809265137,11.782709121704102,9.65742015838623,7.818274021148682,4.46999979019165,10.449999809265137,5.308568000793457,20.079999923706055,5.997719764709473,812.4124145507812,10.4399995803833,168.90390014648438,8.029999732971191,,58.0,52249.0
