VALE3.SA,ITUB4.SA,PETR4.SA,B3SA3.SA,BBDC4.SA,PETR3.SA,ABEV3.SA,MGLU3.SA,WEGE3.SA,ITSA4.SA,BBAS3.SA,GNDI3.SA,NTCO3.SA,SUZB3.SA,RENT3.SA,JBSS3.SA,LREN3.SA,BBDC3.SA,RADL3.SA,UGPA3.SA,VBBR3.SA,VIIA3.SA,GGBR4.SA,RAIL3.SA,EQTL3.SA,BPAC11.SA,LAME4.SA,KLBN11.SA,VIVT3.SA,CSNA3.SA,BBSE3.SA,BRFS3.SA,ENEV3.SA,HAPV3.SA,SANB11.SA,AMER3.SA,SBSP3.SA,CCRO3.SA,BRAP4.SA,CMIG4.SA,HYPE3.SA,TOTS3.SA,ELET3.SA,ENGI11.SA,AZUL4.SA,SULA11.SA,TIMS3.SA,PCAR3.SA,EGIE3.SA,IRBR3.SA,QUAL3.SA,YDUQ3.SA,CSAN3.SA,CPLE6.SA,LCAM3.SA,PRIO3.SA,ELET6.SA,COGN3.SA,BRML3.SA,CYRE3.SA,FLRY3.SA,GOAU4.SA,CRFB3.SA,USIM5.SA,TAEE11.SA,EMBR3.SA,MULT3.SA,BRKM5.SA,CPFE3.SA,MRVE3.SA,MRFG3.SA,ENBR3.SA,CIEL3.SA,EZTC3.SA,CVCB3.SA,GOLL4.SA,IGTA3.SA,BEEF3.SA,ECOR3.SA,JHSF3.SA,HGTX3.SA,^BVSP
55.16999816894531,34.70000076293945,29.520000457763672,14.649999618530273,26.025543212890625,31.219999313354492,18.700000762939453,13.364999771118164,17.934999465942383,11.67965316772461,49.45000076293945,,45.40999984741211,44.29999923706055,49.150001525878906,28.809999465942383,57.25345993041992,24.710742950439453,22.763999938964844,25.420000076293945,28.15999984741211,13.59000015258789,20.28571319580078,24.34000015258789,24.399999618530273,18.412500381469727,,20.639999389648438,53.9900016784668,14.760000228881836,36.06999969482422,35.869998931884766,11.704999923706055,12.612000465393066,45.16999816894531,70.36000061035156,60.54999923706055,18.780000686645508,35.62638473510742,10.2711763381958,37.5,23.27666664123535,40.20000076293945,54.790000915527344,59.439998626708984,,16.59000015258789,94.0,53.09000015258789,961.51611328125,41.630001068115234,48.5,19.299999237060547,7.334000110626221,,8.276000022888184,40.86000061035156,12.020000457763672,,32.119998931884766,31.239999771118164,10.210000038146973,23.440000534057617,9.670000076293945,30.690000534057617,19.649999618530273,34.150001525878906,34.08000183105469,36.5,21.6200008392334,12.100000381469727,22.399999618530273,7.300000190734863,57.900001525878906,41.06999969482422,36.63999938964844,,14.989999771118164,17.989999771118164,8.600000381469727,,116704.0
57.0,34.939998626708984,29.850000381469727,15.113332748413086,26.634109497070312,31.850000381469727,18.700000762939453,13.587499618530273,18.399999618530273,11.774890899658203,50.119998931884766,,45.880001068115234,43.779998779296875,49.4900016784668,29.75,58.75151443481445,25.229150772094727,23.13599967956543,26.270000457763672,28.75,13.729999542236328,20.542856216430664,24.299999237060547,24.510000228881836,19.157499313354492,,20.739999771118164,53.0,14.779999732971191,36.13999938964844,35.75,11.550000190734863,12.600000381469727,46.11000061035156,71.26000213623047,60.150001525878906,19.030000686645508,37.15803527832031,10.363947868347168,37.41999816894531,24.1200008392334,40.25,54.5,61.349998474121094,,16.639999389648438,94.0,53.43000030517578,993.9500732421875,41.810001373291016,50.0,19.5,7.379000186920166,,8.20199966430664,41.16999816894531,11.670000076293945,,33.130001068115234,31.389999389648438,10.420000076293945,23.389999389648438,9.760000228881836,31.31999969482422,19.549999237060547,34.560001373291016,34.27000045776367,37.29999923706055,21.690000534057617,12.100000381469727,22.399999618530273,7.230000019073486,58.7599983215332,41.63999938964844,37.93000030517578,,14.850000381469727,18.200000762939453,8.640000343322754,,118478.0
57.36000061035156,34.22999954223633,30.0,15.166666030883789,26.11570167541504,31.979999542236328,18.799999237060547,14.0,18.96500015258789,11.61038875579834,49.79999923706055,,46.5,42.95000076293945,49.599998474121094,29.81999969482422,59.029300689697266,24.83846664428711,23.82200050354004,26.739999771118164,29.1299991607666,14.010000228881836,21.209522247314453,24.690000534057617,24.540000915527344,19.125,,20.8700008392334,53.0,15.100000381469727,36.15999984741211,36.04999923706055,11.510000228881836,12.630000114440918,45.709999084472656,75.68000030517578,60.29999923706055,19.450000762939453,37.52988052368164,10.21153736114502,37.75,24.293333053588867,40.349998474121094,54.70000076293945,61.77000045776367,,16.290000915527344,92.0,53.400001525878906,1008.6718139648438,42.599998474121094,52.0,19.889999389648438,7.547999858856201,,8.612000465393066,41.130001068115234,11.529999732971191,,33.849998474121094,32.22999954223633,10.850000381469727,23.540000915527344,9.75,32.0,19.389999389648438,34.47999954223633,34.43000030517578,38.0,22.290000915527344,12.270000457763672,22.889999389648438,7.050000190734863,59.459999084472656,41.0,37.79999923706055,,14.869999885559082,18.399999618530273,8.75,,118862.0
56.029998779296875,33.5,29.6200008392334,14.899999618530273,25.244176864624023,31.020000457763672,18.739999771118164,13.977499961853027,18.7450008392334,11.341991424560547,48.36000061035156,,45.95000076293945,42.70000076293945,49.20000076293945,30.09000015258789,58.48365020751953,23.974454879760742,25.100000381469727,26.350000381469727,28.700000762939453,14.319999694824219,20.761903762817383,24.229999542236328,24.399999618530273,19.219999313354492,,20.860000610351562,54.880001068115234,14.65999984741211,36.0,35.43000030517578,11.632499694824219,12.760000228881836,43.939998626708984,76.55999755859375,60.33000183105469,19.440000534057617,36.82160186767578,10.08563232421875,36.5099983215332,24.066665649414062,39.56999969482422,54.470001220703125,60.04999923706055,,16.700000762939453,92.0,53.599998474121094,989.3494873046875,43.33000183105469,51.470001220703125,19.517499923706055,7.459000110626221,,8.944000244140625,40.68000030517578,11.180000305175781,,33.52000045776367,32.150001525878906,10.510000228881836,22.969999313354492,9.550000190734863,31.93000030517578,18.93000030517578,34.25,35.540000915527344,37.7599983215332,21.649999618530273,12.350000381469727,22.8799991607666,6.900000095367432,59.70000076293945,39.33000183105469,36.68000030517578,,15.220000267028809,18.579999923706055,8.65999984741211,,117026.0
56.29999923706055,33.70000076293945,29.290000915527344,15.833333015441895,25.334335327148438,31.020000457763672,19.049999237060547,13.922499656677246,19.450000762939453,11.506492614746094,48.7400016784668,,47.75,44.849998474121094,49.83000183105469,30.049999237060547,59.376529693603516,24.177310943603516,25.149999618530273,27.40999984741211,29.049999237060547,15.0,21.019046783447266,24.31999969482422,24.389999389648438,18.979999542236328,,21.43000030517578,53.5,15.680000305175781,36.189998626708984,35.599998474121094,11.78499984741211,12.793999671936035,43.5099983215332,75.8499984741211,61.060001373291016,19.299999237060547,37.40592956542969,9.972979545593262,35.599998474121094,24.69333267211914,41.779998779296875,55.599998474121094,59.599998474121094,,17.0,92.0,53.61000061035156,1032.82470703125,44.4900016784668,51.0,20.09749984741211,7.406000137329102,,9.239999771118164,42.41999816894531,11.300000190734863,,34.029998779296875,32.869998931884766,10.710000038146973,23.280000686645508,10.880000114440918,31.8799991607666,19.200000762939453,34.72999954223633,36.36000061035156,37.689998626708984,21.809999465942383,12.100000381469727,22.8799991607666,7.159999847412109,59.0,39.7400016784668,37.18000030517578,,14.050000190734863,18.389999389648438,8.579999923706055,,118391.0
55.5,34.5,29.649999618530273,16.233333587646484,26.00300407409668,31.229999542236328,18.649999618530273,14.145000457763672,19.825000762939453,11.731600761413574,51.47999954223633,,49.380001068115234,44.45000076293945,51.7400016784668,29.81999969482422,60.38846206665039,24.83095359802246,24.697999954223633,27.809999465942383,29.469999313354492,15.15999984741211,21.104761123657227,24.790000915527344,24.40999984741211,19.600000381469727,,21.829999923706055,53.779998779296875,15.489999771118164,36.2400016784668,34.84000015258789,11.767499923706055,12.859999656677246,44.459999084472656,75.3499984741211,62.630001068115234,20.079999923706055,36.883575439453125,10.125391006469727,35.47999954223633,24.956666946411133,41.5099983215332,55.65999984741211,61.20000076293945,,16.770000457763672,90.01000213623047,53.599998474121094,1009.3619384765625,44.9900016784668,51.9900016784668,20.177499771118164,7.49399995803833,,9.305999755859375,42.5099983215332,11.6899995803833,,34.380001068115234,32.25,10.619999885559082,23.75,11.109999656677246,32.15999984741211,18.989999771118164,35.52000045776367,39.0,38.29999923706055,21.75,12.140000343322754,23.200000762939453,7.119999885559082,60.15999984741211,40.40999984741211,39.04999923706055,,14.270000457763672,18.959999084472656,8.949999809265137,,119528.0
53.79999923706055,34.2400016784668,29.299999237060547,16.329999923706055,25.807662963867188,31.110000610351562,18.989999771118164,14.037500381469727,20.71500015258789,11.558441162109375,50.79999923706055,,49.18000030517578,43.869998931884766,51.40999984741211,29.299999237060547,59.694000244140625,24.695716857910156,24.799999237060547,27.530000686645508,29.59000015258789,15.0,20.63809585571289,24.329999923706055,24.43000030517578,19.540000915527344,,21.670000076293945,54.29999923706055,14.90999984741211,35.900001525878906,33.83000183105469,11.582500457763672,12.899999618530273,44.13999938964844,74.25,62.470001220703125,19.81999969482422,36.1575927734375,10.231415748596191,35.029998779296875,24.486665725708008,40.75,55.900001525878906,59.459999084472656,,16.389999389648438,90.01000213623047,53.869998931884766,984.9789428710938,43.97999954223633,52.029998779296875,20.142499923706055,7.499000072479248,,9.100000381469727,42.380001068115234,11.670000076293945,,33.34000015258789,32.36000061035156,10.380000114440918,23.65999984741211,10.819999694824219,31.950000762939453,18.549999237060547,35.130001068115234,37.630001068115234,37.93000030517578,21.649999618530273,12.100000381469727,23.079999923706055,7.0,59.79999923706055,39.540000915527344,37.81999969482422,,13.100000381469727,18.899999618530273,8.829999923706055,,118376.0
50.5099983215332,33.5,28.030000686645508,15.883333206176758,25.21412467956543,29.799999237060547,18.549999237060547,13.449999809265137,20.485000610351562,11.307358741760254,50.29999923706055,,47.470001220703125,40.93000030517578,51.439998626708984,27.299999237060547,58.41420364379883,24.042072296142578,25.0,26.450000762939453,28.649999618530273,13.899999618530273,19.0,23.899999618530273,24.059999465942383,18.7549991607666,,20.979999542236328,53.599998474121094,13.75,35.0,31.780000686645508,11.369999885559082,12.246000289916992,43.97999954223633,72.12999725341797,61.58000183105469,19.420000076293945,33.87339401245117,10.08563232421875,34.130001068115234,24.086666107177734,38.54999923706055,56.20000076293945,57.47999954223633,,16.5,94.5,52.81999969482422,963.81640625,41.86000061035156,50.84000015258789,19.702499389648438,7.361999988555908,,8.956000328063965,41.220001220703125,11.279999732971191,,32.20000076293945,32.150001525878906,9.600000381469727,22.65999984741211,10.050000190734863,31.649999618530273,18.139999389648438,34.08000183105469,35.220001220703125,37.0,20.170000076293945,11.220000267028809,22.889999389648438,7.0,58.13999938964844,37.81999969482422,35.29999923706055,,12.029999732971191,19.020000457763672,8.199999809265137,,114482.0
51.20000076293945,33.4900016784668,28.799999237060547,16.360000610351562,25.244176864624023,30.5,18.799999237060547,14.2475004196167,21.0049991607666,11.350648880004883,50.709999084472656,,49.040000915527344,41.650001525878906,52.900001525878906,28.190000534057617,59.19795608520508,24.1021785736084,24.974000930786133,26.950000762939453,29.0,14.640000343322754,19.238094329833984,23.899999618530273,24.639999389648438,18.80500030517578,,20.860000610351562,53.939998626708984,13.640000343322754,35.0099983215332,31.360000610351562,11.522500038146973,12.5,43.41999816894531,75.05000305175781,64.5,19.450000762939453,33.864540100097656,10.2711763381958,33.810001373291016,24.850000381469727,40.29999923706055,57.40999984741211,62.40999984741211,,17.020000457763672,94.5,53.4900016784668,1019.2531127929688,43.529998779296875,52.22999954223633,20.087499618530273,7.534999847412109,,9.520000457763672,42.65999984741211,11.699999809265137,,33.08000183105469,32.5,9.859999656677246,23.389999389648438,10.039999961853027,31.860000610351562,18.200000762939453,34.650001525878906,34.16999816894531,37.209999084472656,20.110000610351562,11.569999694824219,23.149999618530273,7.25,58.47999954223633,38.40999984741211,36.189998626708984,,12.149999618530273,19.100000381469727,8.25,,116479.0
50.75,32.970001220703125,28.850000381469727,16.200000762939453,24.883546829223633,30.360000610351562,18.299999237060547,14.322500228881836,21.19499969482422,11.229436874389648,49.459999084472656,,48.349998474121094,41.02000045776367,54.25,27.389999389648438,59.52534484863281,23.591283798217773,25.718000411987305,26.110000610351562,28.649999618530273,14.449999809265137,19.180952072143555,23.649999618530273,24.270000457763672,18.852500915527344,,21.059999465942383,54.540000915527344,13.359999656677246,35.619998931884766,31.100000381469727,11.27750015258789,12.260000228881836,42.43000030517578,75.44000244140625,62.400001525878906,19.0,33.22709274291992,10.21153736114502,34.75,24.5,40.52000045776367,57.13999938964844,59.869998931884766,,16.8700008392334,94.5,53.02000045776367,1012.1222534179688,42.439998626708984,51.84000015258789,19.997499465942383,7.459000110626221,,9.152000427246094,42.529998779296875,11.699999809265137,,32.7400016784668,31.15999984741211,9.670000076293945,23.600000381469727,9.880000114440918,31.799999237060547,18.18000030517578,35.029998779296875,32.849998474121094,38.22999954223633,21.049999237060547,11.100000381469727,22.510000228881836,6.960000038146973,58.099998474121094,37.0099983215332,34.939998626708984,,11.930000305175781,18.8700008392334,8.390000343322754,,115385.0
51.5,33.45000076293945,28.940000534057617,16.266666412353516,25.131479263305664,30.989999771118164,18.34000015258789,14.125,20.485000610351562,11.324674606323242,49.79999923706055,,48.95000076293945,40.5099983215332,53.83000183105469,26.950000762939453,58.73167419433594,23.816679000854492,25.059999465942383,25.959999084472656,28.969999313354492,14.649999618530273,19.75238037109375,23.219999313354492,24.3799991607666,18.467500686645508,,20.649999618530273,52.790000915527344,13.40999984741211,35.61000061035156,30.600000381469727,11.119999885559082,12.022000312805176,42.209999084472656,74.0,62.290000915527344,18.799999237060547,33.35103988647461,10.065752029418945,35.45000076293945,24.233333587646484,39.66999816894531,56.59000015258789,59.709999084472656,,16.719999313354492,94.5,52.5,1016.03271484375,41.70000076293945,52.290000915527344,20.170000076293945,7.341000080108643,,9.460000038146973,41.400001525878906,11.489999771118164,,32.470001220703125,31.65999984741211,9.899999618530273,23.1200008392334,9.770000457763672,31.25,18.100000381469727,35.0099983215332,31.799999237060547,38.459999084472656,21.18000030517578,10.819999694824219,22.229999542236328,7.090000152587891,56.93000030517578,36.22999954223633,35.040000915527344,,11.420000076293945,18.360000610351562,8.270000457763672,,115528.0
